day,leader,follower,lag,horizon,corr,signed_edge_per_unit
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,97,20,0.06281655445181358,1.5189213801477284
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,97,50,0.07776059041656831,0.58444128691769
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,97,100,0.00318202732481075,-3.861726002244211
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,1,0.013128968419282289,0.06327643672356327
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,2,0.020537523941407062,0.2252020202020202
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,5,0.03310093080064781,0.6415075275335961
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,10,0.04323701590382521,1.0695006065507482
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,20,0.06187793931384779,1.5892531876138434
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,50,0.07587758087138653,0.6867133576938693
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,98,100,0.000712440552689066,-4.23469700061212
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,1,0.014962887629274911,0.11368686868686868
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,2,0.021739463135318497,0.2852308313971108
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,5,0.03301273772821591,0.603071948261924
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,10,0.042648826391636425,1.021433626529168
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,20,0.06053529480926621,1.406740208480923
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,50,0.07383306786373084,0.4867018576794234
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,99,100,-0.001906642000954897,-4.536883991429446
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,1,0.014809058941799652,0.13910496009697948
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,2,0.021800314476231306,0.27636896342695494
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,5,0.031652585800890164,0.5361293582617483
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,10,0.041179181401944064,1.0785642062689584
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,20,0.05898146598144767,1.2074392712550608
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,50,0.07144632711786554,0.009238578680203046
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,100,-0.004560312713649601,-4.884948979591837
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,1,-0.002038584437385108,-0.07924662402274342
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,2,-0.0014183987161325087,-0.11672420796100731
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,5,0.0007239178658686794,-0.13250380904012188
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,10,-0.003767730330906103,-0.33511178861788615
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,20,-0.0050719064722951285,-1.104526958290946
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,50,-0.03116370870037533,-2.3771938775510204
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,150,100,-0.07824105795486733,-4.34451282051282
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,1,-0.00807258899675742,-0.009490764363710583
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,2,-0.010110016097111922,0.011737089201877934
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,5,-0.016056065962433683,0.0062787136294027565
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,10,-0.02205159627961806,-0.20868232890704802
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,20,-0.023410222415441728,-0.17632924335378322
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,50,-0.032725005908160194,-0.2352820512820513
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,200,100,-0.05561407566059279,-2.903556701030928
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,1,-0.0003086131492153758,0.06155273739560779
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,2,0.0008066573088097621,0.17720148484223552
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,5,0.0004965875063388616,0.507065497679216
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,10,-0.0006258613722741485,1.0208462332301342
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,20,0.00499910623550506,2.0638946280991735
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,50,0.0022103478104771495,-0.007979274611398964
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,300,100,-0.017428940056509332,-0.664375
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,1,-0.0007498168280032736,-0.012709657255964162
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,2,-0.0006625986640897191,5.209418628881017e-05
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,5,-0.0012692256509798114,0.02720166753517457
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,10,-0.003893194522774308,0.25140771637122
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,20,0.0011993523695735674,1.0531837160751565
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,50,0.00032288395256075715,2.269319371727749
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,100,-0.030076065481874824,4.568368421052631
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,1,-0.00507293574383269,-0.003579324139383093
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,2,-0.006348412433278312,0.06306590861233943
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,5,-0.010107914707860849,0.0473407056345445
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,10,-0.015482620055300904,-0.10616438356164383
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,20,-0.014839933025769268,0.32283755274261605
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,50,-0.010605354352904642,0.8151851851851852
2,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,500,100,0.00208999040874589,1.7565957446808511
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,1,0.0008252005126590827,0.04505901180236047
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,2,0.002900732238096727,-0.016654996498949685
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,5,0.0007214456209396906,0.021162697618571143
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,10,-0.006017904928986268,-0.011512663930323356
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,20,-0.016179836391798742,-0.7092895079667302
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,50,-0.005691169128132635,-0.005678962709820082
2,UV_VISOR_MAGENTA,UV_VISOR_RED,1,100,-0.014144924108523256,-1.114456005657137
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,1,0.002852999121299419,-0.0023507052115634692
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,2,-0.004732677841656414,-0.23519407763105243
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,5,0.00039949170817676,-0.01566096267387171
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,10,-0.007800714549772727,-0.2038446135362435
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,20,-0.021381751199373526,-0.964020845860894
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,50,-0.00727446771107202,-0.4883393646964214
2,UV_VISOR_MAGENTA,UV_VISOR_RED,2,100,-0.02037797653889852,-1.7419680743584562
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,1,-0.007354604886981873,-0.02270908363345338
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,2,-0.0062409227273690585,-0.12001000500250125
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,5,-0.001333187170386819,0.10868694955964772
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,10,-0.011386000297412569,-0.2936317212376089
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,20,-0.025457348633726073,-1.1460859977949283
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,50,-0.008982872073450858,-0.26193827284608423
2,UV_VISOR_MAGENTA,UV_VISOR_RED,3,100,-0.025620732560142155,-1.7675053046377691
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,1,-0.0008794836047423392,0.010505252626313157
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,2,-0.00024588647281722787,0.0670902541524915
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,5,-0.003091545753889442,-0.038884996496847166
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,10,-0.011150127797810173,-0.36410975365511716
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,20,-0.025257145605328025,-1.0681134723336005
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,50,-0.010307867325255184,-0.8971948522018902
2,UV_VISOR_MAGENTA,UV_VISOR_RED,4,100,-0.029378936034596983,-2.455941794664511
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,1,0.0008251822541775175,0.09140484290574345
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,2,0.0005185326225251973,0.09966976883818673
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,5,-0.005950914591642194,0.06671671671671672
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,10,-0.011539953474297666,-0.15743615423134702
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,20,-0.024395511544678943,-0.9177944862155388
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,50,-0.012339776984413157,-0.4717948717948718
2,UV_VISOR_MAGENTA,UV_VISOR_RED,5,100,-0.03322826863002554,-1.9421424962102072
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,1,0.00018337005524559204,0.0881116781747223
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,2,-0.0008217433139941433,0.06430144115292234
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,5,-0.009249076555530604,-0.011712884172589848
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,10,-0.013857503912821192,-0.3535657051282051
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,20,-0.024140197312353045,-1.071786645277722
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,50,-0.013876091819693914,-0.44599758648431215
2,UV_VISOR_MAGENTA,UV_VISOR_RED,6,100,-0.03716828064820753,-2.256620173842733
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,1,-0.0009943910697307859,0.04423538831064852
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,2,-0.006653603441513432,-0.07151436292663398
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,5,-0.011022924958402224,-0.03303964757709251
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,10,-0.018289995823936245,-0.5213863568065712
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,20,-0.025432863187252183,-0.7237040008021659
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,50,-0.015666354391682194,-0.4655536558382782
2,UV_VISOR_MAGENTA,UV_VISOR_RED,7,100,-0.04041059836429283,-2.1522288486808856
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,1,-0.007678847451234556,-0.14653187869082174
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,2,-0.010068048679978766,-0.27217217217217216
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,5,-0.013519369656728168,-0.32452187844197455
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,10,-0.023957975704752988,-0.9142957323181727
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,20,-0.025115278241516523,-0.8152827918170878
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,50,-0.017547438354348965,-0.7123818145242405
2,UV_VISOR_MAGENTA,UV_VISOR_RED,8,100,-0.04300244308571523,-1.9938334007278609
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,1,-0.006014119329582329,-0.053653653653653655
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,2,-0.008931805174222004,-0.17619381319451397
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,5,-0.012762275649072244,-0.335119166833567
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,10,-0.027794605827844134,-1.0254483518685502
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,20,-0.02300993264202812,-0.6075619295958279
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,50,-0.018791881159122455,-0.36037621969620764
2,UV_VISOR_MAGENTA,UV_VISOR_RED,9,100,-0.04455269960095199,-1.7041249620867456
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,1,-0.006086959890097042,-0.09220142156372009
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,2,-0.007599632162347494,-0.16700040048057668
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,5,-0.0113666087712233,-0.3368052078117176
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,10,-0.03138168994551583,-1.1317134268537075
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,20,-0.019759415330685377,-0.5406720160481444
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,50,-0.019933589069267062,-0.6082494969818913
2,UV_VISOR_MAGENTA,UV_VISOR_RED,10,100,-0.04541203265148635,-1.7387259858442872
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,1,-0.004254503647006924,-0.021475770925110133
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,2,-0.00801406247020815,-0.0821568038449985
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,5,-0.011482715012783539,-0.3264723557692308
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,10,-0.0348714851856094,-0.8200721515181882
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,20,-0.016666196223399498,-0.1307553415588324
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,50,-0.020581875824037334,-0.6138444511520273
2,UV_VISOR_MAGENTA,UV_VISOR_RED,11,100,-0.046485624117088106,-1.8858833046819699
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,1,-0.006604591458177017,-0.08561129468308802
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,2,-0.009204585385111982,-0.17769877828960545
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,5,-0.015002535413144061,-0.40493839527196235
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,10,-0.03767754755418172,-0.7477450390859892
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,20,-0.013670470274056315,0.30693218298555375
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,50,-0.02136512520922775,-0.36627087945260617
2,UV_VISOR_MAGENTA,UV_VISOR_RED,12,100,-0.047464091176564284,-1.3660497572815533
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,1,-0.006008116980514829,-0.14094732625675946
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,2,-0.006868148595988963,-0.185878818227341
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,5,-0.0194512817147504,-0.4708976157082749
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,10,-0.039253863183975245,-0.8000400922120878
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,20,-0.010985814806411833,0.3681147787699408
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,50,-0.021616268535571734,-0.4990942940525309
2,UV_VISOR_MAGENTA,UV_VISOR_RED,13,100,-0.04794934819874147,-0.9737028421159097
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,1,-0.003417428115170944,-0.16474712068102154
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,2,-0.007081841419956163,-0.25405649038461536
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,5,-0.024513881627459093,-0.6849013124937381
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,10,-0.03946721200874086,-1.0806435445068163
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,20,-0.008271384081190377,0.36950632149307644
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,50,-0.022276541849151944,-0.6246477455716586
2,UV_VISOR_MAGENTA,UV_VISOR_RED,14,100,-0.04873345749544232,-1.0500202306291726
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,1,-0.006210442831829708,-0.14563301282051283
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,2,-0.012782269638851306,-0.34754081939296805
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,5,-0.029967821766843476,-0.7576653306613227
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,10,-0.038657556985039705,-0.9566416040100251
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,20,-0.006025228059242981,0.6771700953336678
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,50,-0.02339367122591713,-0.6217413185707096
2,UV_VISOR_MAGENTA,UV_VISOR_RED,15,100,-0.04977466716826742,-1.4796661608497723
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,1,-0.011342594346675615,-0.19683461885204848
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,2,-0.019384226344022388,-0.39746543778801846
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,5,-0.03427960855740314,-0.8438220262551358
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,10,-0.037003395606598884,-0.8119610988570283
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,20,-0.003565236038244192,0.86641910879165
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,50,-0.024654193909185183,-0.5772095832494464
2,UV_VISOR_MAGENTA,UV_VISOR_RED,16,100,-0.0503970928452252,-1.7489376770538243
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,1,-0.015455270603440248,-0.20331596874373872
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,2,-0.023134724307566384,-0.4098787696623585
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,5,-0.034928521062383956,-0.7660853878532772
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,10,-0.035135442731034396,-0.677479193823323
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,20,-0.00022121311596322367,0.8590284050988658
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,50,-0.025366792651323026,-1.0654887747911004
2,UV_VISOR_MAGENTA,UV_VISOR_RED,17,100,-0.05115798736756844,-2.4880603055752304
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,1,-0.016632115464021033,-0.2581404668870855
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,2,-0.023170898287013734,-0.4491983967935872
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,5,-0.03328693609991307,-0.7464668738097624
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,10,-0.030759879533079994,-0.47457882069795426
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,20,0.00405000838487451,1.0263501304958844
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,50,-0.025063931963628862,-0.5714861055175191
2,UV_VISOR_MAGENTA,UV_VISOR_RED,18,100,-0.051546594591930756,-1.818508399109492
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,1,-0.015533984048442459,-0.20210420841683366
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,2,-0.022715646661159102,-0.3293416173965327
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,5,-0.029426708908860715,-0.3838211708099439
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,10,-0.02567104826741363,-0.11809246815765721
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,20,0.008856780994304312,1.4920188736070676
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,50,-0.02435290791390838,-0.3741315074010674
2,UV_VISOR_MAGENTA,UV_VISOR_RED,19,100,-0.05167288656857512,-1.7461289343183888
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,1,-0.016029332744482885,-0.06498647159033971
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,2,-0.02107341250259344,-0.13269192222890358
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,5,-0.02387571822300225,-0.173734335839599
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,10,-0.019385568513571344,0.1934804413239719
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,20,0.012735341884094174,1.7933232931726908
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,50,-0.024027609225591023,-0.0007049345417925478
2,UV_VISOR_MAGENTA,UV_VISOR_RED,20,100,-0.052118255541002086,-1.3680668016194333
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,1,-0.013290524550449639,-0.0021046301864101023
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,2,-0.01836498972299385,-0.03523103137215596
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,5,-0.018015648794866303,0.16332464407459393
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,10,-0.013050582075576887,0.5237736984652422
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,20,0.016357310062954357,2.099156541821468
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,50,-0.02339550724509912,0.8154899788498339
2,UV_VISOR_MAGENTA,UV_VISOR_RED,21,100,-0.052454587299670924,-0.4329891689442251
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,1,-0.012248684208875201,-0.053924025258093616
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,2,-0.015010585225748132,-0.05463111467522053
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,5,-0.015071122413180106,-0.032888799759350246
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,10,-0.007170250950683375,0.43097913322632425
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,20,0.018795967523264043,1.9664591283390238
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,50,-0.02317585516880111,0.5349516518936341
2,UV_VISOR_MAGENTA,UV_VISOR_RED,22,100,-0.05320255171018248,-0.6216845515286495
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,1,-0.00858902430808109,-0.03277866880513232
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,2,-0.009017751881424927,-0.022155388471177945
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,5,-0.011097663393846829,0.0692940232651424
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,10,-0.0023652226926713627,0.6744256044948329
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,20,0.021120449317750596,2.211710354524455
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,50,-0.023171470714429158,0.6900372720862294
2,UV_VISOR_MAGENTA,UV_VISOR_RED,23,100,-0.05411984925468119,-0.3512706287334211
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,1,-0.0038797308314622125,-0.07238095238095238
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,2,-0.0053693134374699575,-0.04356326448766794
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,5,-0.008142177374990374,-0.021412095075719586
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,10,0.0015185653235714276,0.5842364037728276
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,20,0.02182408952451024,2.032995178786661
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,50,-0.02379925472429699,0.1859762240580294
2,UV_VISOR_MAGENTA,UV_VISOR_RED,24,100,-0.055071636343543034,-0.951093560145808
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,1,-0.0034644613760415905,-0.015841187086424704
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,2,-0.007378044902052491,-0.09861626391256392
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,5,-0.005144809568770994,0.044332998996990974
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,10,0.004156819042133128,0.5969392875062719
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,20,0.02137190987549769,1.9813661476644902
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,50,-0.024960201154773504,-0.005743073047858942
2,UV_VISOR_MAGENTA,UV_VISOR_RED,25,100,-0.056515896809746766,-1.3950886075949367
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,1,-0.006669579263709902,-0.08833851398776697
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,2,-0.007395697257055701,-0.10990774167669475
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,5,-0.002355683160574204,0.08506369746213262
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,10,0.0062919220960818605,0.6906362906463268
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,20,0.02017808202978182,1.8047016274864376
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,50,-0.026075133356351712,0.007758968158000806
2,UV_VISOR_MAGENTA,UV_VISOR_RED,26,100,-0.05814326549832004,-1.4716933360340287
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,1,-0.0035720527565075524,-0.0357501002807862
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,2,-0.004149345796850243,-0.02060976832815164
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,5,0.0025018946826077283,0.14581661316211877
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,10,0.00918551069913607,0.6284251731406203
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,20,0.019619361437721826,1.3233698382397268
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,50,-0.026958673312501995,-0.5101279854882595
2,UV_VISOR_MAGENTA,UV_VISOR_RED,27,100,-0.059276926781054555,-2.3771396738579966
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,1,-0.0020958853512388484,-0.1106709457426537
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,2,0.00016745046782849361,-0.05917753259779338
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,5,0.005142227743589069,0.02302598575298485
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,10,0.011100064863466713,0.5836679381650272
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,20,0.01922876735757092,0.9708601286173634
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,50,-0.028217525748861244,-1.2852751461398912
2,UV_VISOR_MAGENTA,UV_VISOR_RED,28,100,-0.060686676204931914,-3.1707860615883305
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,1,0.0024576611857067224,-0.04368104312938816
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,2,0.0035095897447340214,-0.04208044939311867
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,5,0.007494320355590841,0.03767810555890026
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,10,0.01294001009251834,0.3786768396747315
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,20,0.017956039555951417,0.5721535524067933
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,50,-0.029362927684332355,-2.0294325168833787
2,UV_VISOR_MAGENTA,UV_VISOR_RED,29,100,-0.062358065505999496,-4.120048627292068
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,1,0.0026121785879182533,-0.06515197111044237
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,2,0.004681355099514489,-0.039225521669341894
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,5,0.008128037051588589,0.07762167586552936
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,10,0.012666145365300039,0.5108935742971887
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,20,0.015846619625967753,0.5011055276381909
2,UV_VISOR_MAGENTA,UV_VISOR_RED,30,50,-0.030621100679399667,-1.7463709677419355
