leader,follower,lag,horizon,corr_mean,corr_min,corr_max,corr_std,edge_mean,edge_min,aligned_days,same_sign_all_days,score
UV_VISOR_RED,UV_VISOR_AMBER,31,20,-0.035597572223875246,-0.12217940339435542,0.07073534597285487,0.09796225910978301,-1.3300499212651187,-2.969192883706905,2,False,0.03242148983585046
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,82,20,-0.0165454430036837,-0.04044370050050458,-0.002799283881664316,0.02077436766070004,-0.20903212770256618,-0.902050919377652,3,True,0.032417434308427535
UV_VISOR_ORANGE,UV_VISOR_AMBER,8,10,0.016375692418288294,0.005794070263912863,0.026971466368349017,0.010588705144919172,0.3372904561544113,0.240833500300541,3,True,0.032408223711425724
UV_VISOR_AMBER,UV_VISOR_ORANGE,89,100,-0.03432790527698909,-0.08179236799664533,0.0327014380118436,0.05970172792593174,-1.9326096558284915,-6.196667006421364,2,False,0.03239393158693467
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,77,20,-0.016361534072187968,-0.02812078422736737,-0.009912115525257458,0.010199737141552645,-0.27553939883536976,-0.6637887508835706,3,True,0.03239267141067437
UV_VISOR_ORANGE,UV_VISOR_AMBER,59,10,0.016242765335869342,0.013881415951922707,0.01977273571064761,0.0031146698685486462,0.17124827979726784,-0.08413050045312657,3,True,0.03238466313726195
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,9,10,-0.016338919911735018,-0.025473592163752695,-0.0066385613506584505,0.009430249051999896,-0.45130748422001804,-0.713806231840497,3,True,0.032372558534043555
UV_VISOR_AMBER,UV_VISOR_ORANGE,46,10,-0.03336577364527694,-0.06040479999706589,0.00045933263659038735,0.0309943353038081,-1.2127581120943953,-2.4920555108608204,2,False,0.032362712871205915
UV_VISOR_ORANGE,UV_VISOR_YELLOW,54,50,-0.03481141592831253,-0.09347314568696445,0.051950075988926536,0.07667578382824466,-4.052849636216653,-6.224939369442199,2,False,0.03233231066508855
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,17,100,0.03336915326603766,-0.004009664308069148,0.05530685349124024,0.03253357342340248,2.2482039866437318,0.5818071435798846,2,False,0.03231774164534043
UV_VISOR_YELLOW,UV_VISOR_AMBER,71,100,-0.03371632426417869,-0.08107793062371435,0.004903415514243417,0.04365218373020208,-0.7176891511513547,-4.058551225963984,2,False,0.03230609276710411
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,87,20,0.033758665144285153,-0.01853128431512204,0.05991325386120422,0.045284425614986766,1.3559924525758955,-1.7116142727180834,2,False,0.03229615243183543
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,35,5,0.01637112333634704,0.001742627568152147,0.02921107244502958,0.013821289388239186,0.18748326639892907,0.13980923694779115,3,True,0.03229587602411804
UV_VISOR_ORANGE,UV_VISOR_AMBER,41,50,0.01629343870929201,0.0069459499101167405,0.02571744506604055,0.009385981504332964,-0.2864567564840044,-0.7640528812190938,3,True,0.03228386168987442
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,25,5,-0.016373575036262984,-0.029620659900251197,-0.0008323187880046776,0.014530642200331978,-0.32805081912403883,-0.7161484453360081,3,True,0.03227812814160386
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,70,20,-0.01619481710179259,-0.020324648271587697,-0.013879794639538869,0.0035852730116909203,-0.36791120080726536,-1.1056004036326943,3,True,0.032273923377119804
UV_VISOR_MAGENTA,UV_VISOR_AMBER,94,50,-0.033978703901804186,-0.08985863209708453,0.01549682243926282,0.05296890807325347,-2.6074641504329006,-6.684405438311688,2,False,0.03226942755981199
UV_VISOR_AMBER,UV_VISOR_YELLOW,100,10,-0.016331611949150122,-0.03071113702491101,-0.007589407783408072,0.012549427519263367,0.02846309403437815,-0.2114762386248736,3,True,0.03225839945248385
UV_VISOR_AMBER,UV_VISOR_ORANGE,39,1,-0.016293535556187743,-0.024719971474083002,-0.004714290310848052,0.010368798131542,-0.2132362784471218,-0.392218875502008,3,True,0.032252649896392496
UV_VISOR_AMBER,UV_VISOR_RED,22,5,-0.016402483905037686,-0.03615405839758502,-0.005229293194767369,0.01715449728057851,-0.181790835255189,-0.820916474481099,3,True,0.032251706007082846
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,62,10,-0.016271109657987788,-0.026802809805276093,-0.010312866707961898,0.009146963369859887,-0.3614188826215418,-0.8421132151490733,3,True,0.032247254857019875
UV_VISOR_AMBER,UV_VISOR_ORANGE,54,20,-0.03329233647448953,-0.0612720588072353,0.0025182668313611305,0.03260818047485547,-1.6747263080126267,-3.5128954261535363,2,False,0.03224101561850857
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,56,20,0.03355638880960279,-0.011566125216886929,0.0679319663060914,0.040824124271487607,1.9510110170630124,1.019850866586054,2,False,0.03224021045158824
UV_VISOR_AMBER,UV_VISOR_ORANGE,32,1,-0.016299784641105975,-0.023144553178586522,-0.0032699073559444175,0.011289024063635723,-0.12735360021403966,-0.17442560449483294,3,True,0.03223566013919341
UV_VISOR_AMBER,UV_VISOR_MAGENTA,500,20,-0.03486062866416313,-0.11635146404535178,0.04739133857433579,0.0818740547653263,-2.069409282700422,-5.5035864978902955,2,False,0.032222446328768736
UV_VISOR_ORANGE,UV_VISOR_AMBER,90,50,0.03392185578561872,-0.026615531509446316,0.07177067668371594,0.05297206598311303,1.734601081812035,-0.7268762677484787,2,False,0.032215342535176744
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,86,10,0.016315659140535073,0.0023291849453740973,0.028593127773831023,0.013215112494109829,0.7766895530425417,0.20622980613893377,3,True,0.032205716119596314
UV_VISOR_YELLOW,UV_VISOR_AMBER,70,100,-0.03360254572890519,-0.08189968990135042,0.005579654159491295,0.04444626605582032,-0.7258731773482537,-3.9597151576805696,2,False,0.03217259405388052
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,100,50,0.034153761697211814,-0.03710143818201418,0.07144632711786554,0.061731270377535515,0.20482233502538083,-3.9311675126903554,2,False,0.032167990761981846
UV_VISOR_MAGENTA,UV_VISOR_RED,49,10,-0.016154192408296398,-0.018836311496919257,-0.011023769923371817,0.004444613998972089,-0.4618582972873286,-1.163565033698823,3,True,0.032165421931991026
UV_VISOR_MAGENTA,UV_VISOR_AMBER,33,20,0.03357461876394526,-0.017003700423218852,0.06231839981281644,0.04393812909362817,0.92930866928052,-0.6160148788579471,2,False,0.03216150251461314
UV_VISOR_YELLOW,UV_VISOR_AMBER,30,2,0.016188720414389495,0.008501369133485634,0.022374885169838935,0.0070575337435178085,0.0924291064740503,0.017104735152487963,3,True,0.032150537326723405
UV_VISOR_YELLOW,UV_VISOR_RED,40,100,-0.016176709699110666,-0.02276525787593852,-0.010069512303954701,0.00636154563281588,-1.3173597025016903,-1.7462474645030426,3,True,0.03214890268673471
UV_VISOR_AMBER,UV_VISOR_YELLOW,18,5,0.016438738863273974,0.00030524315320306565,0.0424220567394932,0.02272049172430338,0.43396478567371616,-0.054475293174300894,3,True,0.032147080255639185
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,300,50,0.033606633896506,-0.00037018608510288166,0.08542878099822758,0.04559832741624937,3.1050604490500864,0.011398963730569948,2,False,0.03214105552325286
UV_VISOR_ORANGE,UV_VISOR_AMBER,43,100,0.033729479180558235,-0.021964618551545523,0.0730659827749173,0.04958207298609714,1.946772175442156,-2.5317540833925127,2,False,0.0321361045016677
UV_VISOR_AMBER,UV_VISOR_ORANGE,29,5,-0.033054450744594836,-0.051718723404318184,0.000390492714256191,0.029029188295183382,-0.5187136263295203,-0.890226771021473,2,False,0.03212197585897142
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,400,20,0.016289239286618018,0.0011993523695735674,0.02950456860009421,0.014245412985271926,0.42174669450243557,0.09191022964509395,3,True,0.032120903043915586
UV_VISOR_AMBER,UV_VISOR_ORANGE,8,20,-0.03325972573116256,-0.05767326975558667,0.007409563850340788,0.035456039757093376,-1.124231180639123,-2.050541516245487,2,False,0.03212084767883041
UV_VISOR_MAGENTA,UV_VISOR_AMBER,34,20,0.03357488603124897,-0.018593501083849485,0.06364517231529958,0.045354651314582335,0.9818687579596488,-0.7429619947717675,2,False,0.032118177298993196
UV_VISOR_ORANGE,UV_VISOR_YELLOW,53,50,-0.03462367167681955,-0.09439199502112454,0.053918259988331566,0.07822993887952089,-3.89572597756896,-5.81832878650096,2,False,0.032111584392471894
UV_VISOR_AMBER,UV_VISOR_ORANGE,31,50,-0.03334273020464416,-0.07529214898233962,0.00025501349486733267,0.038459801053152186,-2.1311456127969888,-6.162163524548846,2,False,0.032107867989526105
UV_VISOR_AMBER,UV_VISOR_ORANGE,30,1,-0.016242256383709176,-0.02319213030505282,-0.0023993131091516115,0.011988374183629072,-0.11096064466512856,-0.22459624836994682,3,True,0.0320996896763993
UV_VISOR_AMBER,UV_VISOR_ORANGE,45,10,-0.03309115028657894,-0.06001491343479186,0.0012288449561754025,0.03128462357708714,-1.1607843137254903,-2.5127199597787833,2,False,0.032087310845186304
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,21,5,-0.0160729081812549,-0.017927580067332333,-0.014142086309598028,0.0018938954202091412,-0.13267829690528707,-0.23786845799077602,3,True,0.03208505063206056
UV_VISOR_YELLOW,UV_VISOR_AMBER,15,20,0.033054550149948285,-0.0010086596139529435,0.0574296264004781,0.030399889248248824,1.3014885432346546,-0.09282488710486704,2,False,0.03207934171466572
UV_VISOR_YELLOW,UV_VISOR_AMBER,78,10,0.016296303284416624,0.00472778817967775,0.0349042717175443,0.016273305351086665,0.3376378800107614,-0.09327078288942696,3,True,0.03207071011038084
UV_VISOR_RED,UV_VISOR_YELLOW,500,1,-0.016127192981272926,-0.021138041452542382,-0.009539491500451875,0.005957888829785566,-0.10006316454363617,-0.21833877250236866,3,True,0.03206335605168011
UV_VISOR_YELLOW,UV_VISOR_RED,74,50,-0.016106394507782975,-0.021542206446760446,-0.012435982879431285,0.004802947595707603,-1.0469825840421223,-2.925931551235318,3,True,0.032058812220490306
UV_VISOR_RED,UV_VISOR_ORANGE,76,50,0.033195542345403,-0.008644166312960822,0.05454712981022156,0.036236822556109695,2.053895753156438,-1.0851225440550942,2,False,0.03203470637486012
UV_VISOR_RED,UV_VISOR_ORANGE,37,100,0.03324355016928339,-0.008058492692525733,0.06633350362330688,0.0378697912364831,2.4763425597350364,-0.04445908952651323,2,False,0.03203055956535563
UV_VISOR_MAGENTA,UV_VISOR_RED,40,5,-0.016208043828426003,-0.027945602959778538,-0.002827138586435163,0.012639610474545591,-0.11424744684413192,-0.38724259166248115,3,True,0.032011475081111136
UV_VISOR_AMBER,UV_VISOR_ORANGE,42,10,-0.03305434048167465,-0.059521334397385994,0.003597231007687445,0.03276862127041533,-1.1105079748023055,-2.377060715721753,2,False,0.03200556233110016
UV_VISOR_AMBER,UV_VISOR_ORANGE,13,2,-0.016212619136956666,-0.03113147472014103,-0.005432215708298136,0.013340092507772263,-0.15808713069604408,-0.32689033550325486,3,True,0.03199837696510033
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,32,5,-0.016192065468274702,-0.025278819643791976,-0.002474881853669303,0.012086585633533016,-0.34146341463414637,-0.6770551038843722,3,True,0.031997391721458296
UV_VISOR_YELLOW,UV_VISOR_AMBER,69,100,-0.0334386116765309,-0.0825910912078577,0.006268508454944753,0.045176522926212985,-0.669955582680636,-4.051113823619164,2,False,0.03199326711138879
UV_VISOR_RED,UV_VISOR_AMBER,89,50,-0.0346028660631761,-0.12606908281726312,0.03178345155163364,0.08186028742496677,-1.3217726396917149,-5.607544873745057,2,False,0.031984597702109485
UV_VISOR_AMBER,UV_VISOR_YELLOW,7,100,-0.01611886088028425,-0.025457021870381832,-0.009824454556021142,0.00824879518831971,-1.7540685333063781,-3.2286970585262305,3,True,0.031973974989523465
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,9,10,-0.016269375653315814,-0.03650780251070843,-0.0028956985398019366,0.01782658057851588,-0.4990648899575861,-0.9099288648432021,3,True,0.031968855920560785
UV_VISOR_RED,UV_VISOR_AMBER,55,10,-0.03429773281603008,-0.10645171921838777,0.041917073975508236,0.07426770761998891,-0.987434994128502,-2.3187216909914445,2,False,0.03192661621749367
UV_VISOR_AMBER,UV_VISOR_ORANGE,18,1,-0.016074420435555153,-0.023720360870634036,-0.00986620358471538,0.007038089609705978,-0.17563370403767156,-0.2254283137962128,3,True,0.031924155801862586
UV_VISOR_MAGENTA,UV_VISOR_RED,27,2,-0.01616495441708771,-0.029569490510523024,-0.004149345796850243,0.012766862533934066,-0.12556413599438374,-0.17921973723799017,3,True,0.03192236044659505
UV_VISOR_MAGENTA,UV_VISOR_AMBER,46,100,-0.0335780704056081,-0.0899097543882026,0.012765486938794087,0.05206124566983273,-2.3313206143021445,-5.972701441039172,2,False,0.031916459753471293
UV_VISOR_MAGENTA,UV_VISOR_RED,6,10,-0.016081600988291485,-0.025470372480064597,-0.008916926571988667,0.008497887896926836,-0.6637787126068376,-1.330128205128205,3,True,0.03189218575723006
UV_VISOR_MAGENTA,UV_VISOR_AMBER,32,20,0.033235857345441135,-0.015546247666312503,0.06105991133045518,0.04238579745845391,0.7426953491489076,-0.6578206674708484,2,False,0.0318844111522594
UV_VISOR_AMBER,UV_VISOR_ORANGE,64,2,-0.0161504749814729,-0.028068033604128927,-0.0019228668995438633,0.013224775305495798,-0.16765653311858264,-0.3693879605395611,3,True,0.03187935268677851
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,12,5,-0.01610358526601377,-0.028247521313970368,-0.01000822256680516,0.010516983139830257,-0.21822097565861964,-0.4475107683061204,3,True,0.03187197352384416
UV_VISOR_ORANGE,UV_VISOR_YELLOW,25,100,-0.03326566753271143,-0.07610992494532468,0.01201515723922317,0.04411303858136176,-4.6574177215189865,-7.5398481012658225,2,False,0.03186021656995065
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,47,5,0.016129168658321435,0.003361756848268877,0.02953219189377775,0.013096790409519334,0.5167537863557164,0.28231805388017694,3,True,0.031841318245222384
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,61,10,-0.016095493174669476,-0.02882703780577727,-0.00828772149167895,0.011119736224214357,-0.5258502031087388,-1.0643065766945312,3,True,0.03183696766670634
UV_VISOR_RED,UV_VISOR_AMBER,44,10,-0.034431549220140654,-0.10541364263285999,0.05500199480767056,0.08178408284142959,-0.8663114149741941,-2.1011461894228836,2,False,0.031828485708259135
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,49,100,0.0336987868320451,-0.03430406993051494,0.06973819430757189,0.058927453319234234,2.230027408384936,-3.4581260785707033,2,False,0.03182350851931869
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,71,20,0.033456801733349174,-0.02139591504927992,0.08065403191083403,0.05145388979476357,1.5172065798768797,-0.3100211928549803,2,False,0.031819561521504
UV_VISOR_MAGENTA,UV_VISOR_RED,41,5,-0.01606342103784063,-0.02605601894668083,-0.0059347531977680295,0.01006132297981891,-0.11626816690107829,-0.42671287924452483,3,True,0.03180682335296503
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,31,5,-0.01605947393132457,-0.02290835179762264,-0.0043266135767631225,0.010208340341915789,-0.3534223203532718,-0.6544058610999599,3,True,0.031794380010541336
UV_VISOR_YELLOW,UV_VISOR_AMBER,42,5,0.01610149799443506,0.008070517820937305,0.031017882682651033,0.01293066065685083,0.2146421514451254,-0.011051944137445997,3,True,0.03179190564533566
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,23,50,0.03316397695012111,-0.016326934619345746,0.06313079597313537,0.04317725535566917,2.586011215204325,-0.040344514959202174,2,False,0.03179131521499088
UV_VISOR_ORANGE,UV_VISOR_RED,200,100,0.033925263539170296,-0.008628387131060823,0.11133159259298167,0.06714634075457972,3.9132130584192435,-1.4918041237113402,2,False,0.03179063849404358
UV_VISOR_MAGENTA,UV_VISOR_RED,12,50,-0.016047601593776366,-0.02206255983900983,-0.004715119733091519,0.009820410511163375,0.11316831018984369,-0.36627087945260617,3,True,0.031783080291778204
UV_VISOR_AMBER,UV_VISOR_YELLOW,47,50,-0.03298932445323473,-0.060441945516178174,0.010758713531632762,0.03829541645817619,-0.9045238816520245,-4.193628193476724,2,False,0.03177258026021882
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,5,50,0.016156890475350395,0.0057849492466804635,0.03619767170520078,0.017359385705175947,0.6879336349924584,-0.20095525389643037,3,True,0.03176240510948125
UV_VISOR_YELLOW,UV_VISOR_AMBER,68,100,-0.033194207384572676,-0.08295835077864945,0.0067330284721595635,0.04564766631934006,-0.4637238947653919,-3.402512205044752,2,False,0.031745116881880156
UV_VISOR_RED,UV_VISOR_AMBER,91,20,-0.0341692948678129,-0.11127237858457603,0.04156002108267984,0.07642546058362809,-0.6833013112212223,-3.253716250379209,2,False,0.031743298648181935
UV_VISOR_AMBER,UV_VISOR_MAGENTA,30,20,-0.03290862795031587,-0.05878654511042617,0.009423196422131342,0.03696201437826028,-2.225929648241206,-3.3828643216080403,2,False,0.031735615667703276
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,55,20,0.03300798119837748,-0.01241890232329548,0.0654832757377664,0.04053387570340225,1.9068345927791774,1.005088161209068,2,False,0.03172215914264593
UV_VISOR_RED,UV_VISOR_MAGENTA,47,20,-0.016082952448987314,-0.03144566117245337,-0.0035992651781833964,0.014144681539755158,-0.1589482868552636,-0.8845263263867915,3,True,0.03171727415573268
UV_VISOR_RED,UV_VISOR_ORANGE,75,50,0.03286168989785044,-0.008907275490540113,0.05407443777972187,0.036174474567654276,1.845451476793249,-1.0175696202531646,2,False,0.031714436810038237
UV_VISOR_AMBER,UV_VISOR_YELLOW,16,5,0.016123311071516513,0.005664914170537221,0.03629717199948515,0.01747502463144411,0.22071349834652773,-0.24812105421384908,3,True,0.03169278985959738
UV_VISOR_YELLOW,UV_VISOR_AMBER,43,5,0.016027647941681922,0.009059450498204377,0.029269186917530672,0.011472770895515653,0.170635718113612,-0.07782355305466238,3,True,0.031691704221541654
UV_VISOR_MAGENTA,UV_VISOR_RED,10,50,-0.015954657923255754,-0.020044501286840613,-0.007885883413659584,0.006987983753918827,-0.43822937625754527,-0.7614688128772635,3,True,0.031687881445772344
UV_VISOR_ORANGE,UV_VISOR_YELLOW,52,50,-0.03420408130267076,-0.09537305255675439,0.056273740900518565,0.0799590148103131,-3.9519263150804878,-6.1643766417458075,2,False,0.03167164756588328
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,59,50,0.0337360236856231,-0.026777482130942172,0.10275845904025523,0.06518582227133303,2.9659623226502205,-0.9049135577797999,2,False,0.031671491471494236
UV_VISOR_MAGENTA,UV_VISOR_AMBER,35,20,0.03313719297512865,-0.020295494080857724,0.06451192695248124,0.046507952396293614,0.9926931456343221,-0.7759678230266466,2,False,0.031664540053662385
UV_VISOR_ORANGE,UV_VISOR_AMBER,89,50,0.033292516410205385,-0.026612068369753022,0.07028084170456317,0.05235384625102454,1.6100463103809624,-1.0068958523476321,2,False,0.0316362376864102
UV_VISOR_ORANGE,UV_VISOR_AMBER,58,10,0.015869381484904393,0.013367943559274564,0.02006858922372588,0.0036587538635539803,0.16607933950865886,-0.08301449859041482,3,True,0.031623061969649924
UV_VISOR_RED,UV_VISOR_YELLOW,81,100,-0.033963762191390655,-0.10965085486820601,0.039217473924564206,0.07446579293350598,-2.801150830023424,-7.473469803442306,2,False,0.03160990551282494
UV_VISOR_MAGENTA,UV_VISOR_RED,11,50,-0.015941341625725813,-0.021459171611966612,-0.005782977441173487,0.00880833038403852,-0.1437770399436563,-0.6138444511520273,3,True,0.03160430211684945
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,48,5,0.016018957177649847,0.0037237515069002067,0.03101307151474458,0.013843403758273769,0.4870647766495761,0.28913240172916455,3,True,0.03160045647733815
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,83,20,-0.016153532321081073,-0.04256020554820647,-0.0014918087330209326,0.02291530461854085,-0.26191438483042,-1.270031322623017,3,True,0.031583323170836605
UV_VISOR_AMBER,UV_VISOR_MAGENTA,96,2,-0.015881164650143057,-0.021337569191515016,-0.00996756615899408,0.0056987728477864725,-0.36575102672860704,-0.46207836800646335,3,True,0.03158234866922063
UV_VISOR_AMBER,UV_VISOR_MAGENTA,90,2,-0.01586036700664308,-0.020277202279898727,-0.010723200185043776,0.004817561329321878,-0.23758578926120308,-0.30667137666532096,3,True,0.031568650105319875
UV_VISOR_YELLOW,UV_VISOR_AMBER,44,5,0.015936053555519428,0.009204433648162674,0.027108940553126123,0.009743535390333112,0.19153853884031757,0.016531001909355844,3,True,0.03156455673540724
UV_VISOR_MAGENTA,UV_VISOR_AMBER,31,20,0.032853221079368854,-0.014133281255624082,0.05984445392078588,0.04084157718610175,0.7512312795255806,-0.5306563473715952,2,False,0.03156409370981029
UV_VISOR_RED,UV_VISOR_MAGENTA,33,20,-0.015966985153379454,-0.026321854798410985,-0.0030881081083624392,0.01182073205561828,-0.41719446399249355,-1.809088167286619,3,True,0.03156089739521521
UV_VISOR_MAGENTA,UV_VISOR_RED,41,20,-0.015898920768680772,-0.025035740492562974,-0.01128993693074715,0.007912822015410808,-0.5548344903913874,-0.8926954421974042,3,True,0.031548206196820625
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,86,20,0.03301172216654515,-0.02059937690536223,0.06113625654293033,0.04644730539851251,1.2788558722458057,-1.8980695370931877,2,False,0.03154647347863683
UV_VISOR_AMBER,UV_VISOR_YELLOW,17,5,0.016087433544231183,0.003085236898859287,0.0393463703293351,0.020189551459509576,0.31021580811117794,-0.2862297053517739,3,True,0.03153812646133473
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,76,20,-0.015901344603911304,-0.025737869305908732,-0.010420283743514678,0.00853725106939785,-0.23584746903607967,-0.8193154281098546,3,True,0.03153347997220804
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,49,5,0.0160044193987826,0.004244593308321694,0.033087856689554294,0.015140643572148584,0.465463502915745,0.22059119243917152,3,True,0.03153143261502193
UV_VISOR_AMBER,UV_VISOR_ORANGE,31,1,-0.015955135359581298,-0.023432955922058598,-0.0017631598775374236,0.012296541073234432,-0.11347980203317282,-0.1456661316211878,3,True,0.03152265114462546
UV_VISOR_MAGENTA,UV_VISOR_RED,8,50,-0.015830755780825392,-0.019471010274453634,-0.010473818713673581,0.0047378912280699945,-0.9580232012338229,-1.2007141420237377,3,True,0.03151221013766246
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,94,10,0.01592729004636764,0.0033874210275509366,0.023064638617520686,0.010894431761745156,0.8484236054971706,0.6091350040420371,3,True,0.031511282574996906
UV_VISOR_YELLOW,UV_VISOR_AMBER,8,50,0.015843838743381855,0.009190404831931969,0.020014116640908325,0.005823463932493838,1.0785388587138738,0.7634278817139408,3,True,0.03150421383378111
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,65,10,-0.01582227279035528,-0.021360673892197847,-0.01277890619414454,0.0048042254416355065,-0.3674223341729639,-0.8371788413098237,3,True,0.03149324493216778
UV_VISOR_ORANGE,UV_VISOR_AMBER,60,10,0.01579906055500595,0.012302528609796545,0.019169937299884116,0.0034354282776970155,0.2342732460557234,-0.05367573011077543,3,True,0.031489939680769616
UV_VISOR_RED,UV_VISOR_ORANGE,74,50,0.03258394337749066,-0.008925290514697865,0.054474223767621836,0.03596598539169241,1.7957506412852704,-1.3002227622519238,2,False,0.031452715472285384
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,7,10,-0.015895847321813098,-0.028482235121055483,-0.007552844189793201,0.011091194086477576,-0.5616381181341613,-0.7193228488430331,3,True,0.03144295473006274
UV_VISOR_MAGENTA,UV_VISOR_AMBER,36,20,0.03292767661596458,-0.02189251452659151,0.06550522510796179,0.04775607382697658,1.0243698042370608,-0.8307522123893806,2,False,0.03142685348097744
UV_VISOR_ORANGE,UV_VISOR_YELLOW,200,50,-0.03375400037132825,-0.10036921933434842,0.04603228252163602,0.0740841253589928,-3.039111111111111,-7.159538461538461,2,False,0.031425844190785895
UV_VISOR_AMBER,UV_VISOR_ORANGE,43,10,-0.03242718911661165,-0.059514265296138104,0.0036540484965848106,0.03253044991658069,-1.0264568881739888,-2.162109178646828,2,False,0.03140555236819552
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,63,20,0.033161019070651436,-0.011405435440631412,0.0959751172650656,0.05596765270971381,1.2841585156801452,-0.9757487143289301,2,False,0.031403442127755615
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,87,10,0.015903417609268233,0.0020598689670905126,0.02753626459627482,0.012881268762036314,0.8811134672994715,0.2823891749974755,3,True,0.0314023333232447
UV_VISOR_YELLOW,UV_VISOR_AMBER,45,5,0.015821826857096325,0.009316561311536284,0.024698344618531837,0.007960335560094971,0.20986599664991626,0.06608040201005025,3,True,0.03139374893815555
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,42,5,-0.015870196790806795,-0.026077750399076328,-0.0036269461880852746,0.011362996925106467,-0.20181519809772597,-0.7975484778458756,3,True,0.03138377978838001
UV_VISOR_ORANGE,UV_VISOR_AMBER,42,100,0.032863024713278184,-0.021227874496706232,0.07151882749451469,0.04826146841824901,2.0683708663014806,-2.394755528504768,2,False,0.03135002640406703
UV_VISOR_MAGENTA,UV_VISOR_AMBER,30,20,0.032561364365160946,-0.012251156142992093,0.05910619428706651,0.03902882594462332,0.7380234505862647,-0.2899497487437186,2,False,0.03133826853702358
UV_VISOR_RED,UV_VISOR_AMBER,30,20,-0.03434537065139133,-0.11896268818549093,0.06997410503470212,0.09599692304947659,-1.2198157453936347,-2.847788944723618,2,False,0.0313371049946286
UV_VISOR_AMBER,UV_VISOR_ORANGE,55,20,-0.03235688652476002,-0.06169673920582575,0.0039680742348954,0.03338503754982706,-1.8296557514693532,-3.6567758186397983,2,False,0.03131154927642337
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,54,20,0.03256268217010822,-0.013101635140426504,0.06310653614441306,0.04029134710172354,1.9360098058969708,0.9788434414668548,2,False,0.03130150246931173
UV_VISOR_RED,UV_VISOR_ORANGE,73,50,0.03241833717547194,-0.008851083372308832,0.05498694466628532,0.035792649562554256,1.7653808511356346,-1.4370254125746684,2,False,0.031298095414331394
UV_VISOR_ORANGE,UV_VISOR_AMBER,40,50,0.015789655337782628,0.006270403743730294,0.02424410312089162,0.00903403689897224,-0.24973091153716784,-0.6789606458123107,3,True,0.031296576250903096
UV_VISOR_YELLOW,UV_VISOR_AMBER,29,2,0.0157729506360708,0.00695077355064562,0.022708427594087685,0.00804646775089998,0.09614805898284684,0.061340154478884544,3,True,0.03129409435115144
UV_VISOR_MAGENTA,UV_VISOR_RED,9,50,-0.015736807555302455,-0.0193399655446296,-0.009078575962155314,0.00577270604520932,-0.5989001777151862,-0.8015793179760587,3,True,0.031292969993550586
UV_VISOR_YELLOW,UV_VISOR_RED,200,100,0.03416749912201588,-0.07228981822053886,0.08823080392009877,0.09219851921797359,4.366443298969073,-9.376494845360824,2,False,0.031283231501247774
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,50,100,0.0331224494539728,-0.03476017261895215,0.06903960469281016,0.05882126949440761,2.281996615905246,-3.808071065989848,2,False,0.03128238014125739
UV_VISOR_ORANGE,UV_VISOR_YELLOW,51,50,-0.03383214774587006,-0.09617691486544977,0.05856016619198185,0.08162739960265018,-3.8194262046671383,-6.051166784523689,2,False,0.03127893002553258
UV_VISOR_MAGENTA,UV_VISOR_YELLOW,41,5,-0.01581258851768616,-0.026568730443071353,-0.004229088585119029,0.011192778499525036,-0.2109872078226509,-0.7580369700622865,3,True,0.03127512152756852
