product_a,product_b,category_a,category_b,same_category,target,hedge,intercept,beta,residual_mean,residual_std,loo_edge_mean,loo_edge_min,loo_positive_days,loo_mr_ic_mean,activation_mean,residual_std_mean,edge_efficiency,spread_score,day_edges,return_corr_mean,rolling_return_corr_mean,price_level_corr_mean,spread_corr_mean,relationship_score
MICROCHIP_RECTANGLE,PEBBLES_M,microchips,pebbles,False,MICROCHIP_RECTANGLE,PEBBLES_M,16334.80764676455,-0.7407374219788704,-1.3348956902821859e-12,553.119114611576,10.770634388626702,4.077215151651412,3,0.1025399626535512,0.6135938543754175,374.70208660386544,0.0287445273823986,0.31691990146683735,"[4.077215151651412,5.448798719653832,22.78588929457486]",0.005050604304709615,0.004335965785476383,-0.37913323904515533,-0.09392627747690373,0.3792831926809884
PANEL_1X2,SNACKPACK_RASPBERRY,panels,snackpacks,False,SNACKPACK_RASPBERRY,PANEL_1X2,9889.796585140271,0.021071522084241602,2.308903882900874e-13,169.35545741241404,4.714644078646213,2.366953985708416,3,0.10330745277291764,0.47999331997327993,163.95288927407262,0.028756090237391035,0.3172680867152407,"[7.942811243915946,2.366953985708416,3.8341670063142774]",0.010470319067178185,0.010078294597992735,0.3173128146811654,0.8439436361359413,0.3772325392411776
PANEL_1X4,SNACKPACK_RASPBERRY,panels,snackpacks,False,SNACKPACK_RASPBERRY,PANEL_1X4,10137.870936374668,-0.006390886352332486,-1.5357121204336485e-12,169.7273444045613,5.729195202223494,1.9908964096708683,3,0.09684411237700045,0.422311289245157,173.40865034074787,0.033038693231079476,0.3623829615113938,"[7.650048892753402,7.5466403042462105,1.9908964096708683]",0.007737395787107666,0.008665922771767863,-0.01834780057641568,0.7591574370858596,0.37669524921091896
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,galaxy_sounds,pebbles,False,GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,4121.541314747333,0.6154002725158071,1.1098260680834452e-12,337.08847402471656,8.943982872505345,5.595333323491418,3,0.10245101743703701,0.33183032732130924,312.2205972615515,0.028646357578429864,0.3158120605820518,"[8.80855567795016,12.428059616074457,5.595333323491418]",-0.003709419644535243,-0.005187978498155817,0.36689587756405256,0.08418765075466776,0.37604377897012226
TRANSLATOR_ASTRO_BLACK,SNACKPACK_RASPBERRY,translators,snackpacks,False,SNACKPACK_RASPBERRY,TRANSLATOR_ASTRO_BLACK,10870.185261312197,-0.08442777739914574,-1.241763432820638e-12,164.70023624695614,4.974607218361098,1.995394333932109,3,0.10483729052429543,0.43760855043420177,165.89197529361385,0.029987027459022604,0.3313078616870418,"[1.995394333932109,9.465259236147709,3.4631680850034736]",-0.0025591798879722205,-0.0027404047983735254,-0.2740925756821652,0.8184487997462906,0.37576849424601094
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_S,galaxy_sounds,pebbles,False,PEBBLES_S,GALAXY_SOUNDS_SOLAR_FLAMES,7056.087490045489,0.16914646071549344,-1.241763432820638e-13,829.7823017129257,20.42717721424295,-1.721728218267113,2,0.09600919390080109,0.5621576486305946,444.9770102455697,0.04590614064077106,0.3354236813252553,"[7.508796279316922,55.494463581679035,-1.721728218267113]",-0.009561122464494535,-0.0102652433520316,-0.14771548831904144,-0.029693198268179455,0.3743098190486691
PANEL_4X4,SNACKPACK_RASPBERRY,panels,snackpacks,False,SNACKPACK_RASPBERRY,PANEL_4X4,10833.992906634641,-0.07654644489387626,-9.27442063887914e-13,166.1682887880312,5.46623710319497,3.8618333419987385,3,0.09994505277029275,0.3913159652638611,170.5907031782238,0.032042995317770315,0.35245534175723114,"[8.04499326084943,4.49188470673674,3.8618333419987385]",0.009987773946383628,0.008984511550689257,-0.03174743831959568,0.8041965304020288,0.37078654944986883
PEBBLES_XS,PANEL_2X4,pebbles,panels,False,PEBBLES_XS,PANEL_2X4,29787.157086482166,-1.9868421003840295,1.5211602052052817e-12,740.4924291788789,11.828663875737917,2.1180735403044406,3,0.09633905005433185,0.5768203072812291,497.9724610428336,0.023753650655634274,0.26042054795120534,"[2.1180735403044406,9.46367723410592,23.904240852803394]",0.0014084380492237266,0.002858807248803947,-0.7769715931221204,-0.1499658672720874,0.37048325536116067
PEBBLES_M,SNACKPACK_PISTACHIO,pebbles,snackpacks,False,SNACKPACK_PISTACHIO,PEBBLES_M,11447.418911094179,-0.19015188080086717,3.919315834840139e-13,134.34221431856872,3.5378226969311872,1.2647068227862428,3,0.10649469711400084,0.34706078824315295,130.1034054519074,0.02719239119562431,0.30088236659807743,"[4.843766651780732,4.504994616226587,1.2647068227862428]",-0.008186336791172083,-0.0088519557456535,-0.40766238237953395,-0.02829336515086207,0.3704668961638392
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,galaxy_sounds,pebbles,False,GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,5923.608553476232,0.41913168457995087,-3.4148494402567546e-13,603.4608042661488,17.286916583248956,-0.5216176245525803,2,0.07314318583272605,0.5690380761523046,396.7294421705669,0.04357356612776106,0.31173783714958975,"[49.829327077647484,2.5530402966519694,-0.5216176245525803]",-0.0007943507863480895,-2.333644686881795e-05,0.3914897818019285,0.14860354754370342,0.3685120776444006
MICROCHIP_CIRCLE,PANEL_1X2,microchips,panels,False,PANEL_1X2,MICROCHIP_CIRCLE,2795.330725469621,0.6649456941454793,3.6476800839106243e-13,471.8190882707721,10.781652493030402,1.2423524580240448,3,0.0583146595862824,0.46068804275217107,349.78435855767447,0.030823712465269257,0.3262118676486689,"[2.0862566457187057,1.2423524580240448,29.016348375348457]",-0.003771549578997405,-0.004048078264983835,0.2411066853302708,0.07368809451114862,0.3651495663083646
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,robotics,snackpacks,False,SNACKPACK_PISTACHIO,ROBOT_VACUUMING,7302.204613115641,0.239303257262975,-3.511862208445867e-13,136.9194500301043,3.819286956395193,1.775805732282936,3,0.09686214864450708,0.3269539078156312,134.17558141919127,0.028464843721921193,0.31222009645656595,"[3.8651098496721974,5.816945287230444,1.775805732282936]",0.013708131592406617,0.013028467538405827,0.17823729115769316,0.7635414580221855,0.36269304737501323
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_GARLIC,galaxy_sounds,oxygen_shakes,False,OXYGEN_SHAKE_GARLIC,GALAXY_SOUNDS_BLACK_HOLES,1827.6793759695302,0.8806203049368748,-5.355104804039001e-13,443.2699798320481,8.994226132239644,7.375697719484422,3,0.08248172787416048,0.44485637942551776,411.053632940005,0.021880906556912463,0.2368568153717965,"[7.375697719484422,9.719419271512391,9.887561405722117]",0.01613428155213625,0.018055539641287126,0.6436793893908267,0.8775447861343818,0.362200491575459
UV_VISOR_RED,SNACKPACK_RASPBERRY,uv_visors,snackpacks,False,SNACKPACK_RASPBERRY,UV_VISOR_RED,10418.531780216628,-0.030797312842104158,-1.3950436065594356e-12,168.84365732849173,5.560275417604676,4.095310441503058,3,0.10039716879930864,0.41506346025384105,169.56542212509157,0.032791328255018626,0.3608348477299127,"[5.264014603749944,7.321501207561025,4.095310441503058]",0.0007250298889132926,0.0006662899515742352,0.0025907427532199843,0.8869443745452766,0.3620455225481642
TRANSLATOR_VOID_BLUE,SNACKPACK_STRAWBERRY,translators,snackpacks,False,TRANSLATOR_VOID_BLUE,SNACKPACK_STRAWBERRY,-2852.628254305373,1.2806303310370137,1.288329561551412e-12,344.59468332815874,8.664286326690844,2.0122571633599375,3,0.08054002661688121,0.583500334001336,324.251184732009,0.02672090877278307,0.2887301147657027,"[2.0122571633599375,6.422061169691647,17.55854064702095]",0.012105890501465483,0.011169547504861732,0.34695101355551056,0.863260263303587,0.3614661195484836
PEBBLES_XL,PANEL_4X4,pebbles,panels,False,PEBBLES_XL,PANEL_4X4,27503.56512198741,-1.4453266076199063,-6.829698880513509e-13,1649.1433982009894,35.63150725753073,-0.6789043884145517,2,0.1145376798416069,0.572378089512358,912.4285367287957,0.03905128546864115,0.2901608606736771,"[9.794505882754612,97.77892027825213,-0.6789043884145517]",0.0013498620405031682,9.947623120787139e-05,-0.47281720111963077,-0.10712768574119214,0.36131007819141553
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,galaxy_sounds,snackpacks,False,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_BLACK_HOLES,11432.231384298046,-0.13856086670814038,3.686485191186269e-13,150.52074893939312,3.895463850653082,2.471254620307352,3,0.09711711958330789,0.40547762191048764,151.7224204754465,0.025674938736450565,0.28168414832012534,"[6.5014131539228135,2.7137237777290806,2.471254620307352]",0.01880532596720386,0.01995419500373036,-0.29917496523859644,0.8276096411838995,0.3599222447108271
TRANSLATOR_VOID_BLUE,SNACKPACK_RASPBERRY,translators,snackpacks,False,SNACKPACK_RASPBERRY,TRANSLATOR_VOID_BLUE,10128.391123126157,-0.004657981021902474,-1.5017576515674591e-12,169.78958115083734,5.08056035172095,3.4517642804955884,3,0.10153210351654512,0.43580494321977287,166.95491208470455,0.030430732994207017,0.33520429326659185,"[4.514413251062997,7.275503523604264,3.4517642804955884]",0.004941084835554692,0.006039571205796009,-0.07496575919055941,0.8397958262393947,0.35589553645928
MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,microchips,robotics,False,ROBOT_LAUNDRY,MICROCHIP_TRIANGLE,3708.78293887418,0.6311926401201884,1.3969838619232178e-12,317.32464355014537,7.884707503312626,0.7739948006711581,3,0.10401689501789833,0.5272211088844355,266.20929477512215,0.02961845306706199,0.32699272590331124,"[5.251170897628978,17.628956811637742,0.7739948006711581]",-0.0035511470239783134,-0.003645544704673065,0.12173411506364444,0.01464574775784555,0.3514239229132865
UV_VISOR_AMBER,SNACKPACK_RASPBERRY,uv_visors,snackpacks,False,SNACKPACK_RASPBERRY,UV_VISOR_AMBER,10027.222820429122,0.006394235147430617,-6.59686823685964e-13,169.69133284903808,4.689714521834911,2.91027579751653,3,0.10205432353170142,0.485938543754175,166.16865310045833,0.028222618612667658,0.3110285886347667,"[3.567183062695985,7.5916847052922165,2.91027579751653]",0.012418638705691187,0.011213701214061997,0.10815381659635494,0.8364485562006307,0.348626501631645
PEBBLES_XL,ROBOT_DISHES,pebbles,robotics,False,PEBBLES_XL,ROBOT_DISHES,-12426.350878246578,2.560504481139163,-1.8393620848655702e-12,1060.5015708582953,24.123902748874695,17.394183240761123,3,0.10321054947375775,0.38162992651970606,1001.4907212018078,0.024087994265114664,0.2657412938893788,"[23.429398426980026,17.394183240761123,31.548126578882925]",-0.0062352768325916776,-0.005838735858544674,0.5120025963581006,0.07394529549827104,0.34841204517254687
MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,microchips,microchips,True,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,32346.118397884937,-2.1473232560023376,2.1730860074361165e-13,861.4683261283823,18.271501073770185,3.6865159070709903,3,0.09430467268451757,0.5386773547094188,739.6192686736582,0.024703927882430695,0.2703362371540525,"[3.6865159070709903,42.1797219899483,8.948265324291262]",0.006593714350812993,0.00618689955064335,-0.47326497432565834,0.4747164111203525,0.34637853930900064
PEBBLES_XS,ROBOT_VACUUMING,pebbles,robotics,False,PEBBLES_XS,ROBOT_VACUUMING,-13744.59507458243,2.307161791793991,-2.3360674579938253e-12,759.0249654919942,16.496514133286905,6.798915947772195,3,0.08555166429998923,0.42631930527722117,619.5194009936432,0.026627921751648537,0.2890598477435195,"[6.798915947772195,26.785746660488485,15.904879791600038]",-0.010576231794278261,-0.011196705214963585,0.2544237413978979,0.05320687279477603,0.3458422585536796
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,False,GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,4914.939529912234,0.649694263668075,-3.725290298461914e-13,901.8077078682757,18.654153778814024,-2.66771024611793,2,0.06195044586949799,0.5630260521042084,491.21257376952275,0.03797572532735403,0.26885558962400796,"[2.9268557797811163,55.70331580277889,-2.66771024611793]",0.015221514974456266,0.014585877469017945,-0.3438731080574355,0.7134464039669016,0.34577322952894146
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,False,SNACKPACK_RASPBERRY,SLEEP_POD_POLYESTER,10349.050415326945,-0.022907559008872577,-8.556526154279709e-13,168.32810202110713,4.281258238509872,2.444405493069453,3,0.09904239262325569,0.5557114228456914,168.67008265431267,0.02538243991546657,0.2789637749531041,"[2.444405493069453,7.213115315927526,3.1862539065326363]",0.010137780263381557,0.01147464891489281,-0.3180234145533067,0.8044133377796734,0.34383357225639105
SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,sleep_pods,oxygen_shakes,False,SLEEP_POD_COTTON,OXYGEN_SHAKE_EVENING_BREATH,9289.409538627808,0.24139665387052578,3.725290298461914e-13,882.4156943214189,24.039858202642623,2.2335959478918976,3,0.03065636585808847,0.49629258517034075,773.0000864680468,0.031099424985169585,0.3205282033549113,"[9.589203613926916,60.296775046109055,2.2335959478918976]",0.008783706145133753,0.00785676244065576,-0.050283588448006455,0.7831474782578683,0.343347007168403
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,False,PEBBLES_XL,OXYGEN_SHAKE_GARLIC,-5734.8649793023815,1.5898899067004673,-6.674478451410929e-13,926.6495982235786,22.02866786942218,9.392875655204056,3,0.09101322837511687,0.3965263861055444,868.3025606417241,0.02536980641073057,0.2767879439542289,"[9.392875655204056,13.761326679089931,42.931801273972546]",-0.004048322379660053,-0.004336592741655274,0.39693086304153885,0.1799010156715568,0.3399628515228813
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_RASPBERRY,translators,snackpacks,False,SNACKPACK_RASPBERRY,TRANSLATOR_GRAPHITE_MIST,10525.772814046875,-0.044420104381175246,1.319373647371928e-13,168.35503315252197,4.979445043360314,2.282807928396989,3,0.0955951817117799,0.4708416833667335,176.90831639773947,0.02814703765630286,0.3083775883570544,"[5.378146717734751,7.277380483949201,2.282807928396989]",0.01591322807549912,0.015834952482822334,-0.017307514194616274,0.821347188012461,0.3398011586634778
PEBBLES_S,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,False,PEBBLES_S,OXYGEN_SHAKE_GARLIC,18147.278506021237,-0.7726983166508613,-2.0178655783335367e-13,389.4856192870688,8.20224532990893,1.6444967650649231,3,0.11190149293783798,0.5365397461589846,348.1011716078092,0.023562820234199186,0.2619953499623197,"[13.323872268273796,9.638366956388072,1.6444967650649231]",0.0009421506522647732,0.0012466247190080614,-0.5312576655164986,-0.11627014440247085,0.3395481270100993
PEBBLES_S,PANEL_2X4,pebbles,panels,False,PANEL_2X4,PEBBLES_S,16840.92809350258,-0.6241975412113429,7.528190811475118e-13,350.46608534993004,8.1306513398876,5.849116305551533,3,0.09832726756884248,0.4041750167000668,340.92242405062984,0.02384897785039839,0.2619398267673791,"[5.849116305551533,6.352133610132668,12.190704103978597]",0.0029982956812991683,0.002603064454226143,-0.5030536572510335,-0.07468888209493012,0.3370189490035371
SLEEP_POD_SUEDE,UV_VISOR_MAGENTA,sleep_pods,uv_visors,False,UV_VISOR_MAGENTA,SLEEP_POD_SUEDE,4523.075880026839,0.578088441898971,-3.5700698693593344e-13,325.24833076088976,8.550902971992405,3.281499421105503,3,0.0867408687118809,0.4651636606546426,324.11982506062026,0.02638191900292778,0.28670309575528213,"[3.281499421105503,14.782617361130322,7.5885921337413915]",0.0003745206041646922,0.0010117012693749777,0.3325117497957661,0.8355857256865536,0.33632797129589415
MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,microchips,snackpacks,False,SNACKPACK_RASPBERRY,MICROCHIP_CIRCLE,9625.475558476119,0.04908758972926933,-5.34540352722009e-13,167.78712224142623,5.06064267295806,1.761206024501972,3,0.09398902597456925,0.4723780895123581,182.44339754094335,0.027738151893506403,0.30345233772311725,"[8.26747678338992,5.153245210982288,1.761206024501972]",0.008755634410523122,0.00888888771093147,0.119436382830366,0.02810596823379116,0.3362831302446365
SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,sleep_pods,uv_visors,False,SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,14596.91923710513,-0.35550914662764943,-2.1730860074361165e-13,334.59304402505734,8.218194042249069,2.7748557313601916,3,0.10293996887386665,0.2969605878423514,323.42331288195226,0.025410023690063014,0.2802573073780232,"[8.741963300037044,2.7748557313601916,13.137763095349973]",-0.00042100240686410796,0.0009708933630548862,-0.3699901221225077,0.6583491852800064,0.33541357407715977
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,robotics,snackpacks,False,SNACKPACK_CHOCOLATE,ROBOT_LAUNDRY,7796.904795895418,0.20833925494747388,1.610411951939265e-13,154.635967255866,4.031821954641083,1.9315485124966496,3,0.1010484363360938,0.33373413493653975,151.70392563354855,0.02657691248135682,0.2926246793023914,"[8.014261871324651,2.14965548010195,1.9315485124966496]",0.006423503246018803,0.0054226066804863695,0.20256092077291935,0.7821417908603109,0.33394274555869985
SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,snackpacks,snackpacks,True,SNACKPACK_PISTACHIO,SNACKPACK_VANILLA,12816.790598587537,-0.3288944441234694,-2.949188152949015e-13,178.06228503633307,3.078538807812448,0.6480643816363434,3,0.08710590119727744,0.45223780895123583,139.23176018886156,0.022110894839198685,0.24036884260445318,"[2.6250416822353793,5.962510359565622,0.6480643816363434]",0.039857085393578545,0.04024614708853586,-0.16752132670401976,0.9116609770188663,0.3335906054518295
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,robotics,snackpacks,False,SNACKPACK_RASPBERRY,ROBOT_LAUNDRY,9849.15372979287,0.02327841638200359,-6.383440146843592e-13,169.20781775416205,5.0763596287452515,1.8067818557476403,3,0.0986882933088286,0.4437207748830995,175.0204322175326,0.029004382885055687,0.3186677593045763,"[5.549534130538565,7.8727628999495485,1.8067818557476403]",0.00607476130030812,0.006508050631892905,0.02238062732543848,0.7743724539923252,0.3333326628794926
ROBOT_LAUNDRY,OXYGEN_SHAKE_MINT,robotics,oxygen_shakes,False,ROBOT_LAUNDRY,OXYGEN_SHAKE_MINT,2239.4564982646516,0.7707868924036898,0.0,473.271863929071,11.798760449707858,-0.3256322903518955,2,0.10024841553414926,0.5458917835671343,282.0525501696888,0.04183178078910995,0.3068356702146005,"[4.381422783557512,31.34049085591796,-0.3256322903518955]",0.0032245257607030242,0.0024405558825230955,0.1477461502759986,0.7366923869165967,0.33314172606109294
PEBBLES_S,ROBOT_DISHES,pebbles,robotics,False,ROBOT_DISHES,PEBBLES_S,14962.800457997932,-0.5535477036588051,1.0593794286251069e-12,311.57947387791495,7.076733297343172,3.285509451524036,3,0.11028503584057757,0.44161656646626585,281.34771841883315,0.025152979157301254,0.2792697636516152,"[3.285509451524036,12.308012120283045,5.636678320222435]",-0.004917412381505191,-0.0029984552775819523,-0.3196941169234943,-0.021490503705480057,0.3328137503006286
ROBOT_VACUUMING,PANEL_2X4,robotics,panels,False,PANEL_2X4,ROBOT_VACUUMING,19398.081103664023,-0.8871939613835931,3.14321368932724e-13,409.69942205116666,9.854676614620466,2.8819293608427476,3,0.09703824123095245,0.4612892451569806,386.6945122284072,0.025484397380844254,0.27957358481512073,"[4.841886322446168,21.840214160572483,2.8819293608427476]",0.0017434235454878485,0.0023509790276070664,-0.34936086448237313,0.65966627230989,0.3311668267907659
OXYGEN_SHAKE_MINT,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,False,OXYGEN_SHAKE_MINT,SNACKPACK_PISTACHIO,5529.945163170251,0.4537194332565946,6.05359673500061e-13,500.9510394461008,8.305482173297483,1.2686860445350452,3,0.07192215894864488,0.5572812291249165,315.3811190487658,0.0263347476169404,0.2822879952091844,"[22.060504026476437,1.2686860445350452,1.587256448880968]",0.015752753532951184,0.016307717133345955,-0.1424730040341714,0.8429557013111731,0.33035602343464165
ROBOT_DISHES,PANEL_2X4,robotics,panels,False,PANEL_2X4,ROBOT_DISHES,2345.426726998725,0.890363932993822,-1.5522042910257975e-13,384.36049167491245,9.311532655998208,6.218723771367413,3,0.1040326020392741,0.4017034068136272,381.945358610029,0.0243792271488378,0.26915461584837913,"[14.93613248032328,6.218723771367413,6.779741716303933]",0.009917731011986225,0.009146843039041294,0.3239132620842767,0.7808141669570903,0.33011540245333276
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X4,galaxy_sounds,panels,False,GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X4,15490.139860945577,-0.5376485821593381,7.431178043286006e-13,302.8531964305873,7.145680384572922,5.091067907185645,3,0.08581816895244226,0.34746158984635933,300.45459344849894,0.02378289611936909,0.2582390071671949,"[8.459291961373419,7.886681285159702,5.091067907185645]",-0.0003875859291520439,0.0004056148170035497,-0.47997486475338863,0.6200200720986332,0.32922203158666163
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,galaxy_sounds,oxygen_shakes,False,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,16798.985939533704,-0.6361153589969035,-1.2223608791828156e-12,346.9243649779322,6.567364932810953,3.5590063924689788,3,0.09966915910098173,0.41439545758183033,300.03988318483727,0.021888306524786835,0.2406989563025687,"[5.49920645268432,10.64388195327956,3.5590063924689788]",0.013083933657594955,0.013327708909753369,-0.4380955409305962,0.6928008091661236,0.3281715896157351
PEBBLES_S,SNACKPACK_PISTACHIO,pebbles,snackpacks,False,SNACKPACK_PISTACHIO,PEBBLES_S,8087.059429438674,0.1577169977964225,-1.862645149230957e-13,133.72303833427958,3.199010832946257,2.247288304664719,3,0.10250040404481366,0.4051102204408818,130.02466610474173,0.024603107462466276,0.2712493591812704,"[4.72966269315764,2.6200815010164122,2.247288304664719]",0.0005960629590882041,0.0007249462209935137,0.3688919821028069,0.02382277149532962,0.3267247749806599
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,galaxy_sounds,panels,False,PANEL_2X4,GALAXY_SOUNDS_SOLAR_WINDS,4909.543781621529,0.6089391548442599,6.674478451410929e-13,533.6539063339169,18.994632079398436,-1.3701550526356248,2,0.07208623082926137,0.5055778223112893,448.8788735767405,0.0423157185546428,0.30244066140052556,"[2.890181758640553,55.46386953219038,-1.3701550526356248]",0.008267150571931755,0.009227890639155368,0.05347431443446344,0.7681659533897408,0.32566848528622167
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,galaxy_sounds,pebbles,False,PEBBLES_S,GALAXY_SOUNDS_DARK_MATTER,7100.542692095412,0.1791214057995508,-3.725290298461914e-13,831.1601819681979,22.77146755832591,-1.8494585368791019,2,0.08723909327301625,0.5611556446225785,545.6764808850088,0.04173071106417096,0.302475069726983,"[5.104245176916042,65.05961603494079,-1.8494585368791019]",0.004321656553729046,0.004327398298820624,-0.11264625308412239,0.006000260233973542,0.32472301258401864
UV_VISOR_ORANGE,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,False,SNACKPACK_STRAWBERRY,UV_VISOR_ORANGE,6038.210427084338,0.4477432781321584,-4.579002658526102e-13,267.2199132988566,5.6152274441247,2.7327973547501156,3,0.08739906720801577,0.45698062792251165,219.17437773330303,0.025619908231049943,0.27859064312398674,"[2.7327973547501156,10.222878597226968,3.890006380397018]",0.017850405606636893,0.017180755802203015,0.10975653170209909,0.8651505269207541,0.32440909649484245
PEBBLES_XL,SNACKPACK_CHOCOLATE,pebbles,snackpacks,False,SNACKPACK_CHOCOLATE,PEBBLES_XL,10644.759921180392,-0.060593766522789014,9.390835960706075e-13,169.42521490451247,4.333865104998009,0.866114496010494,3,0.09258896080115155,0.45,158.76121661605944,0.027298008905278306,0.29825503181758606,"[8.841216198559975,3.2942646204235584,0.866114496010494]",-0.0020846261602766153,-0.0023420902856374666,-0.1498407562122823,-0.02336388546133449,0.3236428423780225
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,pebbles,translators,False,TRANSLATOR_GRAPHITE_MIST,PEBBLES_M,5460.712398924438,0.45053276063045783,3.6476800839106243e-13,391.8006401140392,8.88953953423206,4.469635038418495,3,0.07508279542321446,0.29605878423513693,356.6459355600636,0.024925391397696027,0.2679685946085279,"[10.424503556960303,11.774480007317383,4.469635038418495]",0.00010973572903588329,0.00164928903080793,0.3666174746996019,0.05498930719777467,0.3231104062615912
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_CHOCOLATE,oxygen_shakes,snackpacks,False,SNACKPACK_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE,11881.515612003512,-0.21326459543625415,7.683411240577698e-13,161.2428325831117,3.374231398832043,0.8968157099248321,3,0.104776194402473,0.4400133600534402,148.27204327764795,0.022757030416810268,0.2514142545978497,"[5.276658710136082,3.9492197764352155,0.8968157099248321]",0.017391868283021018,0.016236019847743623,-0.2928059153692162,0.8541488730921194,0.3227261337434339
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,False,OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_POLYESTER,15211.874518330427,-0.44013296247847344,6.674478451410929e-13,490.9517783007277,14.3940851198797,3.462655802556794,3,0.0704413108425568,0.32461589846359384,480.88759689619906,0.029932327664060555,0.32040800061285907,"[5.181408021759819,3.462655802556794,34.53819153532248]",-0.000351337393442869,-0.0010145439296688548,-0.005572905752783561,0.72692902094064,0.3219769272734359
ROBOT_DISHES,PANEL_4X4,robotics,panels,False,ROBOT_DISHES,PANEL_4X4,11105.69384225068,-0.1100728660161217,9.313225746154785e-13,554.3518884794116,10.323098226394233,-1.0366597447723416,2,0.09287230162303783,0.6281563126252505,272.45774501654756,0.03788880446678903,0.27605083295576643,"[0.8354866800491968,31.170467743905846,-1.0366597447723416]",0.006463668109369047,0.0055357818315175285,-0.26250913185813995,0.7184361181374621,0.32197519578934564
PANEL_2X2,SNACKPACK_CHOCOLATE,panels,snackpacks,False,PANEL_2X2,SNACKPACK_CHOCOLATE,-8693.397476998009,1.856070923658698,-9.934107462565105e-13,562.6055881621863,8.93629542982269,0.43811587435931143,3,0.07581016186748654,0.5939879759519038,345.1358156094024,0.02589211268625939,0.27854997940095916,"[24.080108458144142,2.2906619569646143,0.43811587435931143]",0.012465118517054277,0.012966017100892131,0.13239648487523512,0.8379989634887558,0.32002850227891744
ROBOT_DISHES,SNACKPACK_CHOCOLATE,robotics,snackpacks,False,SNACKPACK_CHOCOLATE,ROBOT_DISHES,11699.234906136711,-0.18524704749864793,9.74008192618688e-13,172.22084968557147,4.505296591159298,0.47386831915168753,3,0.09374794943551064,0.45594522378089514,166.10207361350436,0.027123662535619365,0.2966645027951446,"[9.845320434578085,3.1967010197481205,0.47386831915168753]",0.007101109289784315,0.005854384664888585,0.093145946284715,0.8254190527352692,0.3199634345666057
SLEEP_POD_NYLON,ROBOT_LAUNDRY,sleep_pods,robotics,False,ROBOT_LAUNDRY,SLEEP_POD_NYLON,18351.429049463237,-0.8850403807472649,2.592181166013082e-12,417.92973536362206,6.620740479505042,0.32275333502586256,3,0.09749749993120364,0.5886773547094188,258.46813640701504,0.025615306287035813,0.28112734609993845,"[3.4309875783548747,16.108480525134393,0.32275333502586256]",0.0027668942537328635,0.0046675933747227965,-0.23221549982819134,0.6747280352434731,0.31918846055283245
