product,signal,source_family,description,n,nonzero_n,coverage,corr_fwd1,abs_corr_fwd1,direction,directed_corr_fwd1,directed_corr_fwd5,directed_corr_fwd10,directed_hit_rate,directed_quantile_edge,directed_z_proxy_pnl,mean_signal,std_signal,positive_day_fraction,day_corr_min,day_corr_median
VEV_5100,micro_l1_plus_inv_imb_l3,composite_book,Level-1 microprice edge plus inverted three-level imbalance.,29997,29997,0.9999,0.24959776392874577,0.24959776392874577,positive,0.24959776392874577,0.11100943921505356,0.0788508872081713,0.5821953656563734,0.5635584832064715,6393.364696680304,-0.017101922939585366,1.6658471811793534,1.0,0.243021530539315,0.2491040867070801
VEV_5500,mid_momentum_1,price_momentum,Mid-price momentum over 1 ticks.,29994,3646,0.9998,-0.24534252786079605,0.24534252786079605,inverted,0.24534252786079605,0.2070742716644377,0.1768376340656522,0.8408037094281299,0.01613363355447233,1305.8225014508048,-5.000500050005001e-05,0.1782205539264824,1.0,0.22929947493588584,0.24365118853967282
VEV_5500,mid_reversion_1,price_reversion,Negative 1-tick mid-price momentum.,29994,3646,0.9998,0.24534252786079605,0.24534252786079605,positive,0.24534252786079605,0.2070742716644377,0.1768376340656522,0.8408037094281299,0.01613363355447233,1305.8225014508048,5.000500050005001e-05,0.1782205539264824,1.0,0.22929947493588584,0.24365118853967282
VEV_5500,xprod_VEV_5500_ret_lag_1,cross_product_lead_lag,VEV_5500 one-step return lagged 1 ticks.,29994,3646,0.9998,-0.24534252786079605,0.24534252786079605,inverted,0.24534252786079605,0.2070742716644377,0.1768376340656522,0.8408037094281299,0.01613363355447233,1305.75720230261,-5.001000200040008e-05,0.17822946681033353,1.0,0.22929947493588584,0.24365118853967282
VEV_5100,book_slope_skew,book_shape,Bid-side versus ask-side level spacing.,29997,14415,0.9999,-0.24393541534435964,0.24393541534435964,inverted,0.24393541534435964,0.10799920965740888,0.07761900811626686,0.6850453172205438,0.5510988389192057,6252.1863930550435,-0.003533333333333333,0.7295239925668974,1.0,0.24115352725045242,0.24492948579930734
VEV_5000,micro_l1_plus_inv_imb_l3,composite_book,Level-1 microprice edge plus inverted three-level imbalance.,29997,29997,0.9999,0.23972015535387042,0.23972015535387042,positive,0.23972015535387042,0.11401307692123755,0.07998786788980346,0.5743826728282687,0.6055446562032885,7050.176971714249,-0.02783165976780936,2.3239602683002984,1.0,0.2194893820162541,0.24964912375468842
VEV_5300,micro_l1_plus_inv_imb_l3,composite_book,Level-1 microprice edge plus inverted three-level imbalance.,29997,29997,0.9999,0.23748794898222242,0.23748794898222242,positive,0.23748794898222242,0.1318479291153748,0.09689370530652866,0.626210915964401,0.1052210922352688,3531.6069054449918,0.005241752707223888,1.0567227233485228,1.0,0.1941704898095581,0.25349691922463286
HYDROGEL_PACK,imbalance_change_l3,book_imbalance,One-tick three-level imbalance change.,29994,1943,0.9998,-0.2373970969937889,0.2373970969937889,inverted,0.2373970969937889,0.11550573585896781,0.08475879292898765,0.7689243027888446,0.13770165269943402,15454.061856947235,2.775835145077399e-21,0.02296627482643947,1.0,0.23530813830225972,0.23611307396324127
VEV_4000,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,23980,0.9997,-0.23623462481588056,0.23623462481588056,inverted,0.23623462481588056,0.14405667962761443,0.09996171813479157,0.5352453935876487,0.39871794487023415,10033.961407027473,0.002967260118690405,1.695227147802795,1.0,0.2280383696142832,0.23107657829536812
VEV_4000,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,23980,0.9997,0.23623462481588056,0.23623462481588056,positive,0.23623462481588056,0.14405667962761443,0.09996171813479157,0.5352453935876487,0.39871794487023415,10033.961407027473,-0.002967260118690405,1.695227147802795,1.0,0.2280383696142832,0.23107657829536812
VEV_5500,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,4946,0.9997,-0.234343777635114,0.234343777635114,inverted,0.234343777635114,0.21615049092206204,0.18800618075054074,0.8013571869216533,0.018315291748623643,1249.1480534496486,-0.00010002000400080016,0.21896234923784455,1.0,0.22720130052033866,0.23093181957383366
VEV_5500,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,4946,0.9997,0.234343777635114,0.234343777635114,positive,0.234343777635114,0.21615049092206204,0.18800618075054074,0.8013571869216533,0.018315291748623643,1249.1480534496486,0.00010002000400080016,0.21896234923784455,1.0,0.22720130052033866,0.23093181957383366
VELVETFRUIT_EXTRACT,imbalance_change_l3,book_imbalance,One-tick three-level imbalance change.,29994,4355,0.9998,-0.22981472595763106,0.22981472595763106,inverted,0.22981472595763106,0.11677707951916227,0.08459070704806228,0.736665735827981,0.10815038068769858,7796.7565986053705,1.087202098488648e-20,0.02804964116551123,1.0,0.22268319215897217,0.22989955634573858
VEV_5100,imbalance_l1,book_imbalance,Top-of-book volume imbalance.,29997,14440,0.9999,0.2270851485081195,0.2270851485081195,positive,0.2270851485081195,0.1007445627535957,0.0723198190362461,0.6855758880516685,0.5453396325103441,5822.643444549305,-0.003090424407876654,0.35607249884688025,1.0,0.22618677225206751,0.22642688010285966
VELVETFRUIT_EXTRACT,under_micro_plus_option_price_resid,composite_options,Underlying microprice plus option price-smile residual.,29997,29997,0.9999,0.22697117879644343,0.22697117879644343,positive,0.22697117879644343,0.1164667496562681,0.0850043782760596,0.6006992078594504,0.569933566116514,7701.909503407964,2.0511000305608225e-16,1.0000166670833448,1.0,0.22573070942078852,0.22647244183730944
VELVETFRUIT_EXTRACT,micro_edge_l1,microprice,Level-1 microprice minus mid.,29997,17579,0.9999,0.2269711787964433,0.2269711787964433,positive,0.2269711787964433,0.11646674965626802,0.0850043782760595,0.6827969618667293,0.569933566116514,7701.909503407963,-0.0083646164172808,0.9243378623357417,1.0,0.22573070942078813,0.22647244183730933
VELVETFRUIT_EXTRACT,underlying_micro_edge_l1,cross_underlying,Underlying microprice edge aligned to each product timestamp.,29997,17579,0.9999,0.2269711787964433,0.2269711787964433,positive,0.2269711787964433,0.11646674965626802,0.0850043782760595,0.6827969618667293,0.569933566116514,7701.909503407963,-0.0083646164172808,0.9243378623357417,1.0,0.22573070942078813,0.22647244183730933
VELVETFRUIT_EXTRACT,xprod_VELVETFRUIT_EXTRACT_micro_edge_l1,cross_product_book,VELVETFRUIT_EXTRACT micro_edge_l1 aligned to all products.,29997,17579,0.9999,0.2269711787964433,0.2269711787964433,positive,0.2269711787964433,0.11646674965626802,0.0850043782760595,0.6827969618667293,0.569933566116514,7701.909503407963,-0.0083646164172808,0.9243378623357417,1.0,0.22573070942078813,0.22647244183730933
VEV_4500,mid_momentum_1,price_momentum,Mid-price momentum over 1 ticks.,29994,22034,0.9998,-0.2245339418027801,0.2245339418027801,inverted,0.2245339418027801,0.12516338529618679,0.08778114606786118,0.5386899351633037,0.4141119513085951,8430.117372735325,0.0014334766810014336,1.2520411173804844,1.0,0.21995349219812624,0.22203128216569806
VEV_4500,mid_reversion_1,price_reversion,Negative 1-tick mid-price momentum.,29994,22034,0.9998,0.2245339418027801,0.2245339418027801,positive,0.2245339418027801,0.12516338529618679,0.08778114606786118,0.5386899351633037,0.4141119513085951,8430.117372735325,-0.0014334766810014336,1.2520411173804844,1.0,0.21995349219812624,0.22203128216569806
VEV_4500,xprod_VEV_4500_ret_lag_1,cross_product_lead_lag,VEV_4500 one-step return lagged 1 ticks.,29994,22034,0.9998,-0.2245339418027801,0.2245339418027801,inverted,0.2245339418027801,0.12516338529618679,0.08778114606786118,0.5386899351633037,0.4141119513085951,8430.083969182291,0.0015503100620124024,1.2520470074048522,1.0,0.21995349219812624,0.22203128216569806
VEV_5400,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,11389,0.9997,-0.22408302531214053,0.22408302531214053,inverted,0.22408302531214053,0.1628790522106835,0.11725496220421401,0.7874267448055408,0.045520865983011416,1814.3804260784432,-0.00020004000800160032,0.3296593962957785,1.0,0.21711180746295505,0.21896970282185182
VEV_5400,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,11389,0.9997,0.22408302531214053,0.22408302531214053,positive,0.22408302531214053,0.1628790522106835,0.11725496220421401,0.7874267448055408,0.045520865983011416,1814.3804260784432,0.00020004000800160032,0.3296593962957785,1.0,0.21711180746295505,0.21896970282185182
VEV_5500,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,22437,17545,0.7479,-0.22263120985563528,0.22263120985563528,inverted,0.22263120985563528,0.23601750013752168,0.23213834539815012,0.7595915841584159,0.12471110877893678,992.5850615761194,0.002142443694468138,1.199088395789785,1.0,0.21605027767225768,0.22013064262017287
VEV_5400,mid_zscore_10,price_reversion,Mid-price z-score over 10 ticks.,28406,25929,0.9468666666666666,-0.22086707532970026,0.22086707532970026,inverted,0.22086707532970026,0.15727303498928358,0.10791953152569345,0.6755193268472258,0.16661882204384845,1717.8399558270276,-0.003416357262927208,1.176667809535385,1.0,0.20666466207924583,0.22026093715700087
VEV_5100,wall_skew_1,book_walls,Top-level wall concentration skew.,29997,14440,0.9999,0.22042388783512362,0.22042388783512362,positive,0.22042388783512362,0.09727726622206256,0.07075849029424258,0.6855758880516685,0.5317104996452823,5651.432488890752,-0.0040326361737103794,0.46359238396279057,1.0,0.21936671114540313,0.22052290842215863
VEV_5500,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,5763,0.9996,-0.21763246816381984,0.21763246816381984,inverted,0.21763246816381984,0.2153118893581417,0.1927634651506168,0.7793614595210946,0.018611581957304522,1162.0612553566461,-0.00011670167716981761,0.2478146964152667,1.0,0.21392132464010824,0.21924797419460126
VEV_5500,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,5763,0.9996,0.21763246816381984,0.21763246816381984,positive,0.21763246816381984,0.2153118893581417,0.1927634651506168,0.7793614595210946,0.018611581957304522,1162.0612553566461,0.00011670167716981761,0.2478146964152667,1.0,0.21392132464010824,0.21924797419460126
VEV_4000,xprod_VEV_4500_ret_lag_1,cross_product_lead_lag,VEV_4500 one-step return lagged 1 ticks.,29994,22034,0.9998,-0.21395372232726503,0.21395372232726503,inverted,0.21395372232726503,0.12792236882128777,0.09314043672853359,0.5063314596330842,0.3296777176742211,9090.730050528971,0.0015503100620124024,1.2520470074048522,1.0,0.21082732154880962,0.21541665358789053
VEV_5000,imbalance_l1,book_imbalance,Top-of-book volume imbalance.,29997,14945,0.9999,0.21366411795198367,0.21366411795198367,positive,0.21366411795198367,0.10214282376627425,0.07152133425922011,0.6654715665770342,0.5754298855734469,6280.760350726012,-0.00377950509717019,0.35975724783984886,1.0,0.19612821641391961,0.2182528486411237
VEV_4500,xprod_VEV_4000_ret_lag_1,cross_product_lead_lag,VEV_4000 one-step return lagged 1 ticks.,29994,21876,0.9998,-0.21185031444104338,0.21185031444104338,inverted,0.21185031444104338,0.11939516415915553,0.0818382689477707,0.5064870569247005,0.23256549697664092,7953.524511566328,0.0015336400613456024,1.4167566228050017,1.0,0.20159115868888774,0.21612943922358688
VEV_5100,micro_edge_l1,microprice,Level-1 microprice minus mid.,29997,14440,0.9999,0.2111327520844712,0.2111327520844712,positive,0.2111327520844712,0.09286531621462743,0.06733476032306251,0.6855758880516685,0.5097229264039443,5413.14236282624,-0.00898077074129959,0.7213456716053813,1.0,0.20915987375240916,0.2104784296657662
VEV_5300,xprod_VEV_5300_ret_lag_1,cross_product_lead_lag,VEV_5300 one-step return lagged 1 ticks.,29994,12695,0.9998,-0.21008277591900248,0.21008277591900248,inverted,0.21008277591900248,0.12524567197817293,0.08650667531769796,0.6682486221677894,0.286925166210331,3126.0631071997695,0.00020004000800160032,0.49615931642403166,1.0,0.20395190648394287,0.20750924840955973
VEV_5300,mid_momentum_1,price_momentum,Mid-price momentum over 1 ticks.,29994,12695,0.9998,-0.21008277591900248,0.21008277591900248,inverted,0.21008277591900248,0.12524567197817293,0.08650667531769796,0.6682486221677894,0.286925166210331,3125.789799345917,0.00013334666800013335,0.4962017174224887,1.0,0.20395190648394287,0.20750924840955973
VEV_5300,mid_reversion_1,price_reversion,Negative 1-tick mid-price momentum.,29994,12695,0.9998,0.21008277591900248,0.21008277591900248,positive,0.21008277591900248,0.12524567197817293,0.08650667531769796,0.6682486221677894,0.286925166210331,3125.789799345917,-0.00013334666800013335,0.4962017174224887,1.0,0.20395190648394287,0.20750924840955973
VELVETFRUIT_EXTRACT,trade_qty_imbalance,trade_flow,Signed quantity divided by total trade quantity.,1363,1363,0.04543333333333333,0.20734002951937858,0.20734002951937858,positive,0.20734002951937858,0.10245788575026599,0.09013756159975497,0.6045411542100284,0.5368397319139153,363.73342039278606,0.1364601587117709,0.989210155396896,1.0,0.12265025833925622,0.22441943961890576
VEV_5500,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,7013,0.9994,-0.2070062585695303,0.2070062585695303,inverted,0.2070062585695303,0.21455601603477542,0.1981411442275105,0.7662001036806636,0.01982954842485629,1105.8676066220337,-0.00016675004168751042,0.2915395394052282,1.0,0.2014776116663163,0.20723826384826383
VEV_5500,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,7013,0.9994,0.2070062585695303,0.2070062585695303,positive,0.2070062585695303,0.21455601603477542,0.1981411442275105,0.7662001036806636,0.01982954842485629,1105.8676066220337,0.00016675004168751042,0.2915395394052282,1.0,0.2014776116663163,0.20723826384826383
VEV_5300,mid_zscore_5,price_reversion,Mid-price z-score over 5 ticks.,24982,24328,0.8327333333333333,-0.2048543296597654,0.2048543296597654,inverted,0.2048543296597654,0.12248803695206664,0.08562571404221223,0.6184960298925736,0.27687277877049754,2548.878295744071,0.003074145770504185,1.1329551269417006,1.0,0.1936642695223059,0.19993100639816153
VEV_5000,wall_skew_1,book_walls,Top-level wall concentration skew.,29997,14945,0.9999,0.20112115334779687,0.20112115334779687,positive,0.20112115334779687,0.09574332526555561,0.06737315473670825,0.6654715665770342,0.5388745704467354,5910.591255694052,-0.005344156226833047,0.46810219076067067,1.0,0.183485740245903,0.2049443830914925
VEV_4000,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,25039,0.9996,-0.20098909916204524,0.20098909916204524,inverted,0.20098909916204524,0.12847037815313095,0.08787569796903294,0.525420054200542,0.5160477639574012,8538.31485547174,0.0045847087459571206,1.935515278476506,1.0,0.1917734961132428,0.20066185553362992
VEV_4000,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,25039,0.9996,0.20098909916204524,0.20098909916204524,positive,0.20098909916204524,0.12847037815313095,0.08787569796903294,0.525420054200542,0.5160477639574012,8538.31485547174,-0.0045847087459571206,1.935515278476506,1.0,0.1917734961132428,0.20066185553362992
VEV_5000,depth_ratio_l3,book_depth,Log bid/ask depth ratio across three levels.,29997,549,0.9999,-0.1991398677687259,0.1991398677687259,inverted,0.1991398677687259,0.09336103249183138,0.06434365453952742,0.9707602339181286,0.02802678020283457,5854.273505354997,-9.485790915186255e-05,0.017272823283283573,1.0,0.1930348022211897,0.19368381522949482
VEV_5000,imbalance_l3,book_imbalance,Three-level volume imbalance.,29997,549,0.9999,-0.19907480503438565,0.19907480503438565,inverted,0.19907480503438565,0.0932948497394302,0.06428580848113016,0.9707602339181286,0.02802678020283457,5852.37004802942,-4.903170708444316e-05,0.008938899197004227,1.0,0.1929261454220135,0.1936600268799569
VEV_5400,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,13293,0.9996,-0.19809474202360822,0.19809474202360822,inverted,0.19809474202360822,0.14850839075833033,0.10717024694368135,0.7382582015577059,0.15602304807878803,1605.1643374119285,-0.00028341835884098564,0.3763714541805373,1.0,0.1802369951478883,0.20591499748396971
VEV_5400,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,13293,0.9996,0.19809474202360822,0.19809474202360822,positive,0.19809474202360822,0.14850839075833033,0.10717024694368135,0.7382582015577059,0.15602304807878803,1605.1643374119285,0.00028341835884098564,0.3763714541805373,1.0,0.1802369951478883,0.20591499748396971
VEV_5000,micro_edge_l1,microprice,Level-1 microprice minus mid.,29997,14945,0.9999,0.19331339897265848,0.19331339897265848,positive,0.19331339897265848,0.09239988332220626,0.06521073571114382,0.6654715665770342,0.5140531511499253,5681.299459395666,-0.014416018943019566,1.087402062184976,1.0,0.17293644629130667,0.1977097594661875
VEV_5300,micro_l3_plus_ofi_10,composite_book,Three-level microprice edge plus rolling top-of-book OFI.,29997,29997,0.9999,0.1903180421878272,0.1903180421878272,positive,0.1903180421878272,0.11195614838043777,0.08672482015666676,0.5942348586280224,0.2717625738366568,2825.765973572654,-0.016714716205814044,0.8925820228395821,1.0,0.1491076530550961,0.1982237165439395
VEV_5000,book_pressure_3,book_imbalance,Three-level imbalance scaled by spread.,29997,549,0.9999,-0.18873949226761275,0.18873949226761275,inverted,0.18873949226761275,0.08817266507318194,0.060834733398135714,0.9707602339181286,0.02802678020283457,5552.707703607116,0.0004077846206747616,0.02736860919068006,1.0,0.18232686605946694,0.18800999996069956
VEV_5300,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,15711,0.9997,-0.17858173344604591,0.17858173344604591,inverted,0.17858173344604591,0.1049309854333126,0.07220397219425156,0.6375557303960137,0.2256450835838789,2657.193938764621,0.0003667400146696006,0.6236510389148784,1.0,0.1690535833589869,0.17582187694545018
VEV_5300,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,15711,0.9997,0.17858173344604591,0.17858173344604591,positive,0.17858173344604591,0.1049309854333126,0.07220397219425156,0.6375557303960137,0.2256450835838789,2657.193938764621,-0.0003667400146696006,0.6236510389148784,1.0,0.1690535833589869,0.17582187694545018
VEV_4500,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,24265,0.9997,-0.17721762006776035,0.17721762006776035,inverted,0.17721762006776035,0.0998414960634603,0.06762839692433241,0.5307243963363864,0.31402843669182917,6651.819006524653,0.002967260118690405,1.559254681356649,1.0,0.16657357454100705,0.1701251669118178
VEV_4500,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,24265,0.9997,0.17721762006776035,0.17721762006776035,positive,0.17721762006776035,0.0998414960634603,0.06762839692433241,0.5307243963363864,0.31402843669182917,6651.819006524653,-0.002967260118690405,1.559254681356649,1.0,0.16657357454100705,0.1701251669118178
VEV_5500,mid_momentum_10,price_momentum,Mid-price momentum over 10 ticks.,29967,9040,0.9989,-0.17708249989538602,0.17708249989538602,inverted,0.17708249989538602,0.19872969958681566,0.2061904852799802,0.7263011152416357,0.019609525648661842,946.3444948889769,-0.00031698365031698365,0.3653941199766649,1.0,0.1732352121216943,0.17334269973370126
VEV_5500,mid_reversion_10,price_reversion,Negative 10-tick mid-price momentum.,29967,9040,0.9989,0.17708249989538602,0.17708249989538602,positive,0.17708249989538602,0.19872969958681566,0.2061904852799802,0.7263011152416357,0.019609525648661842,946.3444948889769,0.00031698365031698365,0.3653941199766649,1.0,0.1732352121216943,0.17334269973370126
VEV_5500,mid_zscore_50,price_reversion,Mid-price z-score over 50 ticks.,28073,24552,0.9357666666666666,-0.17694562262063307,0.17694562262063307,inverted,0.17694562262063307,0.19638376930538332,0.20074912475947362,0.706271576524741,0.09323241317898487,909.5144020274674,-0.0056579505545839995,1.356925475611781,1.0,0.17423562685599586,0.17467929774020505
VEV_5400,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29801,28806,0.9933666666666666,-0.17666859584709074,0.17666859584709074,inverted,0.17666859584709074,0.1249802687854497,0.08749836294587716,0.6322683314971232,0.1338493657260088,1424.8258856512912,-0.005769459275973835,1.271476346472784,1.0,0.16260819845270288,0.18162202493689247
VEV_5400,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,15769,0.9994,-0.17479000873232542,0.17479000873232542,inverted,0.17479000873232542,0.12722131470973486,0.08803101182295672,0.6943079443079443,0.123522005850639,1416.4880844612003,-0.0004669001167250292,0.4522634239272625,1.0,0.1641281280876963,0.1802740505416653
VEV_5400,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,15769,0.9994,0.17479000873232542,0.17479000873232542,positive,0.17479000873232542,0.12722131470973486,0.08803101182295672,0.6943079443079443,0.123522005850639,1416.4880844612003,0.0004669001167250292,0.4522634239272625,1.0,0.1641281280876963,0.1802740505416653
VEV_4000,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,26160,0.9994,-0.17274264908168566,0.17274264908168566,inverted,0.17274264908168566,0.10942828085301122,0.07077269240598873,0.5257903494176372,0.4728670703442771,7339.294573056564,0.0077538769384692344,2.346145900784349,1.0,0.16124860185683113,0.16991294233145304
VEV_4000,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,26160,0.9994,0.17274264908168566,0.17274264908168566,positive,0.17274264908168566,0.10942828085301122,0.07077269240598873,0.5257903494176372,0.4728670703442771,7339.294573056564,-0.0077538769384692344,2.346145900784349,1.0,0.16124860185683113,0.16991294233145304
VEV_5000,micro_l3_plus_ofi_10,composite_book,Three-level microprice edge plus rolling top-of-book OFI.,29997,29997,0.9999,0.16769206874234077,0.16769206874234077,positive,0.16769206874234077,0.07652925821553241,0.0552028121148021,0.553423890211455,0.40555606760659413,4932.2397015513525,0.0015200553430201724,1.3568210537381162,1.0,0.15383143892018739,0.1717878806143789
VEV_5400,ofi_l1,book_order_flow,Cont-style top-of-book order-flow imbalance.,29994,11714,0.9998,-0.1654186883643557,0.1654186883643557,inverted,0.1654186883643557,0.1199259019296475,0.08858219922219024,0.7004950495049505,0.033908949265767846,1339.8971525418613,-0.0052671933860052676,11.475347347205371,1.0,0.15485268435316027,0.1642842144619291
VEV_5300,mid_zscore_10,price_reversion,Mid-price z-score over 10 ticks.,29830,28581,0.9943333333333333,-0.16205972566745536,0.16205972566745536,inverted,0.16205972566745536,0.09126659620860075,0.06059999427583768,0.5883415435139573,0.22485752598055647,2399.3920079694644,0.00349382583336427,1.2087689464691151,1.0,0.15257664056662815,0.15678944524319363
VEV_5100,depth_ratio_l3,book_depth,Log bid/ask depth ratio across three levels.,29997,549,0.9999,-0.16135789319250343,0.16135789319250343,inverted,0.16135789319250343,0.07385834859353899,0.04973989651720113,0.9382716049382716,0.019901734576536267,4128.775363273565,-9.485790915186255e-05,0.017272823283283573,1.0,0.14977363409700364,0.16464158558256753
VEV_5100,imbalance_l3,book_imbalance,Three-level volume imbalance.,29997,549,0.9999,-0.16127276127285728,0.16127276127285728,inverted,0.16127276127285728,0.07379324180421742,0.04968057085347626,0.9382716049382716,0.019901734576536267,4126.604918599212,-4.903170708444316e-05,0.008938899197004227,1.0,0.14963882005382953,0.16458090665254418
VELVETFRUIT_EXTRACT,mid_momentum_1,price_momentum,Mid-price momentum over 1 ticks.,29994,22594,0.9998,-0.1585264053551321,0.1585264053551321,inverted,0.1585264053551321,0.08140211805171157,0.057370414014356844,0.562020202020202,0.39401237217749696,5377.381752870168,0.0014168083475014168,1.1311764970848632,1.0,0.15097710979094725,0.15514755477549505
VELVETFRUIT_EXTRACT,mid_reversion_1,price_reversion,Negative 1-tick mid-price momentum.,29994,22594,0.9998,0.1585264053551321,0.1585264053551321,positive,0.1585264053551321,0.08140211805171157,0.057370414014356844,0.562020202020202,0.39401237217749696,5377.381752870168,-0.0014168083475014168,1.1311764970848632,1.0,0.15097710979094725,0.15514755477549505
VEV_5500,ofi_l1,book_order_flow,Cont-style top-of-book order-flow imbalance.,29994,5582,0.9998,-0.15637038078637788,0.15637038078637788,inverted,0.15637038078637788,0.15000053415604211,0.1285997957767107,0.694090382387022,0.01260891736919878,834.1497791240927,-0.007400740074007401,7.520878963519356,1.0,0.15064454243816897,0.15750854910106896
VELVETFRUIT_EXTRACT,micro_l3_plus_ofi_10,composite_book,Three-level microprice edge plus rolling top-of-book OFI.,29997,29997,0.9999,0.1552975694468402,0.1552975694468402,positive,0.1552975694468402,0.08150350967165328,0.062211128618290396,0.5531707748816215,0.46241666666666664,5270.018903577242,0.09027039177572806,2.7373387283650095,1.0,0.15038999832737224,0.15150599634987927
VEV_4000,mid_zscore_10,price_reversion,Mid-price z-score over 10 ticks.,29990,29603,0.9996666666666667,-0.1530851742697503,0.1530851742697503,inverted,0.1530851742697503,0.09511901908080003,0.06208779117092591,0.5284477570482848,0.5455985328442814,6506.836247433084,0.006865786945809475,1.2209999104895226,1.0,0.14670683240454638,0.14850206869535323
VEV_5300,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,17557,0.9996,-0.1512649525934514,0.1512649525934514,inverted,0.1512649525934514,0.09102164560086377,0.06008661521794598,0.6102825269795077,0.17833765687872466,2250.8398474517458,0.0006168517221833217,0.7242808943216699,1.0,0.1383861649337605,0.1506332621941736
VEV_5300,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,17557,0.9996,0.1512649525934514,0.1512649525934514,positive,0.1512649525934514,0.09102164560086377,0.06008661521794598,0.6102825269795077,0.17833765687872466,2250.8398474517458,-0.0006168517221833217,0.7242808943216699,1.0,0.1383861649337605,0.1506332621941736
VEV_5500,mid_momentum_20,price_momentum,Mid-price momentum over 20 ticks.,29937,11539,0.9979,-0.15051051670231416,0.15051051670231416,inverted,0.15051051670231416,0.1834581948093412,0.1866230662441968,0.6988783433994823,0.01961436050909514,802.9266019893853,-0.0007014028056112224,0.4604859809011953,1.0,0.14583624370126508,0.15077017882444085
VEV_5500,mid_reversion_20,price_reversion,Negative 20-tick mid-price momentum.,29937,11539,0.9979,0.15051051670231416,0.15051051670231416,positive,0.15051051670231416,0.1834581948093412,0.1866230662441968,0.6988783433994823,0.01961436050909514,802.9266019893853,0.0007014028056112224,0.4604859809011953,1.0,0.14583624370126508,0.15077017882444085
VEV_5500,mid_zscore_100,price_reversion,Mid-price z-score over 100 ticks.,29274,28314,0.9758,-0.14840722767729567,0.14840722767729567,inverted,0.14840722767729567,0.17867168607120384,0.1870713008074585,0.649357900614182,0.07190435525192143,780.7280189555286,-0.020313323488237726,1.4249767866557839,1.0,0.13795910934416733,0.14905997472047544
VEV_4500,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,25255,0.9996,-0.14733296849263006,0.14733296849263006,inverted,0.14733296849263006,0.0879304811246396,0.05824140348888324,0.5248276230691111,0.3844740811199539,5532.024781142707,0.0045847087459571206,1.8184946964651667,1.0,0.13927216930551983,0.14716840620445526
VEV_4500,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,25255,0.9996,0.14733296849263006,0.14733296849263006,positive,0.14733296849263006,0.0879304811246396,0.05824140348888324,0.5248276230691111,0.3844740811199539,5532.024781142707,-0.0045847087459571206,1.8184946964651667,1.0,0.13927216930551983,0.14716840620445526
VEV_4000,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29982,29857,0.9994,-0.14717777274468324,0.14717777274468324,inverted,0.14717777274468324,0.08700602182650519,0.05609944480452897,0.5248370213938114,0.492496248124062,6253.977490779034,0.0023426474150088075,1.2848727615785174,1.0,0.13903554488393283,0.1483346375017642
VEV_5100,book_pressure_3,book_imbalance,Three-level imbalance scaled by spread.,29997,549,0.9999,-0.14627775841210064,0.14627775841210064,inverted,0.14627775841210064,0.06586098152917347,0.044924388311971604,0.9382716049382716,0.019901734576536267,3744.294642374662,0.00044908029708999586,0.020040010302137715,1.0,0.1353669565283705,0.1501066653705257
VEV_5500,ofi_l1_roll_3,book_order_flow,Rolling 3-tick top-of-book order-flow imbalance.,29994,8621,0.9998,-0.14598016220511215,0.14598016220511215,inverted,0.14598016220511215,0.16670144667370565,0.14940846854528073,0.6399679615538646,0.01397772127178618,780.9823603094076,-0.0205020502050205,10.75662774200267,1.0,0.1361697740122557,0.1485714692863149
