timestamp,cash,realized_pnl,unrealized_pnl,total_pnl,own_trade_count,positions
24700,465287.00,-20574.00,-9837.00,-30411.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
24800,685341.00,-20574.00,-9873.50,-30447.50,2,"{""EMERALDS"": -31, ""TOMATOES"": -80}"
24900,685341.00,-20574.00,-9427.00,-30001.00,0,"{""EMERALDS"": -31, ""TOMATOES"": -80}"
25000,685341.00,-20574.00,-10307.00,-30881.00,0,"{""EMERALDS"": -31, ""TOMATOES"": -80}"
25100,685341.00,-20574.00,-10147.00,-30721.00,0,"{""EMERALDS"": -31, ""TOMATOES"": -80}"
25200,565317.00,-20573.61,-10848.39,-31422.00,1,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25300,565317.00,-20573.61,-11267.39,-31841.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25400,565317.00,-20573.61,-10886.39,-31460.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25500,565317.00,-20573.61,-11046.39,-31620.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25600,565317.00,-20573.61,-11107.39,-31681.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25700,565317.00,-20573.61,-11808.39,-32382.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25800,565317.00,-20573.61,-12227.39,-32801.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
25900,565317.00,-20573.61,-12707.39,-33281.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
26000,565317.00,-20573.61,-12128.39,-32702.00,0,"{""EMERALDS"": -19, ""TOMATOES"": -80}"
26100,465307.00,-20563.29,-12534.21,-33097.50,1,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
26200,465307.00,-20563.29,-12458.71,-33022.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
26300,465307.00,-20563.29,-13027.71,-33591.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
26400,585331.00,-20563.29,-12888.71,-33452.00,1,"{""EMERALDS"": -21, ""TOMATOES"": -80}"
26500,585331.00,-20563.29,-12067.71,-32631.00,0,"{""EMERALDS"": -21, ""TOMATOES"": -80}"
26600,585331.00,-20563.29,-11827.71,-32391.00,0,"{""EMERALDS"": -21, ""TOMATOES"": -80}"
26700,585331.00,-20563.29,-12147.71,-32711.00,0,"{""EMERALDS"": -21, ""TOMATOES"": -80}"
26800,585331.00,-20563.29,-11646.71,-32210.00,0,"{""EMERALDS"": -21, ""TOMATOES"": -80}"
26900,345325.00,-20524.00,-11752.50,-32276.50,3,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
27000,345325.00,-20524.00,-11588.00,-32112.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
27100,465337.00,-20524.00,-12317.00,-32841.00,1,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27200,465337.00,-20524.00,-12068.00,-32592.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27300,465337.00,-20524.00,-11659.00,-32183.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27400,465337.00,-20524.00,-12148.00,-32672.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27500,465337.00,-20524.00,-12797.00,-33321.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27600,465337.00,-20524.00,-12477.00,-33001.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27700,465337.00,-20524.00,-12868.00,-33392.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27800,465337.00,-20524.00,-13108.00,-33632.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
27900,465337.00,-20524.00,-13659.00,-34183.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28000,465337.00,-20524.00,-13419.00,-33943.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28100,465337.00,-20524.00,-14068.00,-34592.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28200,465337.00,-20524.00,-14397.00,-34921.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28300,465337.00,-20524.00,-14157.00,-34681.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28400,465337.00,-20524.00,-14397.00,-34921.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28500,465337.00,-20524.00,-14308.00,-34832.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28600,465337.00,-20524.00,-14788.00,-35312.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28700,465337.00,-20524.00,-14219.00,-34743.00,0,"{""EMERALDS"": -9, ""TOMATOES"": -80}"
28800,345337.00,-20515.00,-14311.00,-34826.00,1,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
28900,345337.00,-20515.00,-14391.00,-34906.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
29000,345337.00,-20515.00,-14228.00,-34743.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
29100,345337.00,-20515.00,-14231.00,-34746.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
29200,345337.00,-20515.00,-13511.00,-34026.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
29300,225349.00,-20515.00,-14718.50,-35233.50,1,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29400,225349.00,-20515.00,-14806.00,-35321.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29500,225349.00,-20515.00,-14966.00,-35481.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29600,225349.00,-20515.00,-15206.00,-35721.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29700,225349.00,-20515.00,-14886.00,-35401.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29800,225349.00,-20515.00,-14646.00,-35161.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
29900,225349.00,-20515.00,-14166.00,-34681.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
30000,225349.00,-20515.00,-13766.00,-34281.00,0,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
30100,105373.00,-20515.00,-13713.00,-34228.00,1,"{""EMERALDS"": 27, ""TOMATOES"": -80}"
30200,105373.00,-20515.00,-13073.00,-33588.00,0,"{""EMERALDS"": 27, ""TOMATOES"": -80}"
30300,105373.00,-20515.00,-13713.00,-34228.00,0,"{""EMERALDS"": 27, ""TOMATOES"": -80}"
30400,105373.00,-20515.00,-13473.00,-33988.00,0,"{""EMERALDS"": 27, ""TOMATOES"": -80}"
30500,105373.00,-20515.00,-13286.00,-33801.00,0,"{""EMERALDS"": 27, ""TOMATOES"": -80}"
30600,225349.00,-20523.00,-13183.00,-33706.00,1,"{""EMERALDS"": 15, ""TOMATOES"": -80}"
30700,345337.00,-20519.00,-13424.00,-33943.00,1,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
30800,345337.00,-20519.00,-14064.00,-34583.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
30900,345337.00,-20519.00,-14064.00,-34583.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31000,345337.00,-20519.00,-14064.00,-34583.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31100,345337.00,-20519.00,-13984.00,-34503.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31200,345337.00,-20519.00,-14067.00,-34586.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31300,345337.00,-20519.00,-13507.00,-34026.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31400,345337.00,-20519.00,-13107.00,-33626.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31500,345337.00,-20519.00,-13027.00,-33546.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31600,345337.00,-20519.00,-13427.00,-33946.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31700,345337.00,-20519.00,-13024.00,-33543.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31800,345337.00,-20519.00,-12227.00,-32746.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
31900,345337.00,-20519.00,-12307.00,-32826.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
32000,345337.00,-20519.00,-12707.00,-33226.00,0,"{""EMERALDS"": 3, ""TOMATOES"": -80}"
32100,248495.00,-23346.15,-8773.85,-32120.00,3,"{""EMERALDS"": 3, ""TOMATOES"": -61}"
32200,95681.00,-27715.65,-4458.35,-32174.00,4,"{""EMERALDS"": 3, ""TOMATOES"": -31}"
32300,-41791.00,-31587.60,-566.40,-32154.00,5,"{""EMERALDS"": 3, ""TOMATOES"": -4}"
32400,-189370.00,-32147.00,-51.00,-32198.00,5,"{""EMERALDS"": 3, ""TOMATOES"": 25}"
32500,-441933.00,-32147.00,-37.00,-32184.00,5,"{""EMERALDS"": 14, ""TOMATOES"": 53}"
32600,-441933.00,-32147.00,288.00,-31859.00,0,"{""EMERALDS"": 14, ""TOMATOES"": 53}"
32700,-441933.00,-32147.00,302.00,-31845.00,0,"{""EMERALDS"": 14, ""TOMATOES"": 53}"
32800,-574290.00,-32147.00,-112.00,-32259.00,3,"{""EMERALDS"": 14, ""TOMATOES"": 79}"
32900,-459369.00,-32134.14,-1072.86,-33207.00,2,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33000,-459369.00,-32134.14,-512.86,-32647.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33100,-459369.00,-32134.14,-514.86,-32649.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33200,-459369.00,-32134.14,-516.86,-32651.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33300,-459369.00,-32134.14,-354.86,-32489.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33400,-459369.00,-32134.14,-594.86,-32729.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33500,-459369.00,-32134.14,-596.86,-32731.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33600,-459369.00,-32134.14,-994.86,-33129.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33700,-459369.00,-32134.14,-1316.86,-33451.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33800,-459369.00,-32134.14,-1634.86,-33769.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
33900,-459369.00,-32134.14,-1636.86,-33771.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
34000,-579357.00,-32134.14,-1810.86,-33945.00,1,"{""EMERALDS"": 14, ""TOMATOES"": 80}"
34100,-579357.00,-32134.14,-2290.86,-34425.00,0,"{""EMERALDS"": 14, ""TOMATOES"": 80}"
34200,-579357.00,-32134.14,-2370.86,-34505.00,0,"{""EMERALDS"": 14, ""TOMATOES"": 80}"
34300,-579357.00,-32134.14,-3062.86,-35197.00,0,"{""EMERALDS"": 14, ""TOMATOES"": 80}"
34400,-459357.00,-32122.02,-3872.98,-35995.00,1,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
34500,-459357.00,-32122.02,-4112.98,-36235.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
34600,-459357.00,-32122.02,-4512.98,-36635.00,0,"{""EMERALDS"": 2, ""TOMATOES"": 80}"
34700,-379349.00,-32118.00,-4440.00,-36558.00,1,"{""EMERALDS"": -6, ""TOMATOES"": 80}"
34800,-379349.00,-32118.00,-4683.00,-36801.00,0,"{""EMERALDS"": -6, ""TOMATOES"": 80}"
34900,-379349.00,-32118.00,-4837.00,-36955.00,0,"{""EMERALDS"": -6, ""TOMATOES"": 80}"
35000,-379349.00,-32118.00,-5071.00,-37189.00,0,"{""EMERALDS"": -6, ""TOMATOES"": 80}"
35100,-499349.00,-32112.00,-4763.00,-36875.00,1,"{""EMERALDS"": 6, ""TOMATOES"": 80}"
35200,-499349.00,-32112.00,-5317.00,-37429.00,0,"{""EMERALDS"": 6, ""TOMATOES"": 80}"
35300,-499349.00,-32112.00,-4683.00,-36795.00,0,"{""EMERALDS"": 6, ""TOMATOES"": 80}"
35400,-499349.00,-32112.00,-4123.00,-36235.00,0,"{""EMERALDS"": 6, ""TOMATOES"": 80}"
35500,-589331.00,-32112.00,-5176.50,-37288.50,1,"{""EMERALDS"": 15, ""TOMATOES"": 80}"
35600,-589331.00,-32112.00,-6369.00,-38481.00,0,"{""EMERALDS"": 15, ""TOMATOES"": 80}"
35700,-589331.00,-32112.00,-6514.00,-38626.00,0,"{""EMERALDS"": 15, ""TOMATOES"": 80}"
35800,-509339.00,-32110.40,-6192.10,-38302.50,1,"{""EMERALDS"": 7, ""TOMATOES"": 80}"
35900,-229307.00,-32088.00,-6861.00,-38949.00,4,"{""EMERALDS"": -21, ""TOMATOES"": 80}"
36000,-349319.00,-32089.71,-7309.29,-39399.00,1,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36100,-349319.00,-32089.71,-7549.29,-39639.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36200,-349319.00,-32089.71,-8509.29,-40599.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36300,-349319.00,-32089.71,-8749.29,-40839.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36400,-349319.00,-32089.71,-9398.29,-41488.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36500,-349319.00,-32089.71,-10038.29,-42128.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36600,-349319.00,-32089.71,-9967.29,-42057.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36700,-349319.00,-32089.71,-10287.29,-42377.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36800,-349319.00,-32089.71,-10287.29,-42377.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
36900,-349319.00,-32089.71,-11087.29,-43177.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37000,-349319.00,-32089.71,-11238.29,-43328.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37100,-349319.00,-32089.71,-11158.29,-43248.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37200,-349319.00,-32089.71,-11478.29,-43568.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37300,-349319.00,-32089.71,-12127.29,-44217.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37400,-349319.00,-32089.71,-12607.29,-44697.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37500,-349319.00,-32089.71,-13318.29,-45408.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37600,-349319.00,-32089.71,-13309.29,-45399.00,0,"{""EMERALDS"": -9, ""TOMATOES"": 80}"
37700,-519311.00,-32074.00,-13005.00,-45079.00,2,"{""EMERALDS"": 8, ""TOMATOES"": 80}"
37800,-639287.00,-32074.00,-13343.00,-45417.00,1,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
37900,-639287.00,-32074.00,-13593.00,-45667.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38000,-639287.00,-32074.00,-13653.00,-45727.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38100,-639287.00,-32074.00,-13833.00,-45907.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38200,-639287.00,-32074.00,-14393.00,-46467.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38300,-639287.00,-32074.00,-14533.00,-46607.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38400,-639287.00,-32074.00,-15013.00,-47087.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38500,-639287.00,-32074.00,-15733.00,-47807.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38600,-639287.00,-32074.00,-16133.00,-48207.00,0,"{""EMERALDS"": 20, ""TOMATOES"": 80}"
38700,-559295.00,-32072.40,-16668.60,-48741.00,1,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
38800,-439295.00,-32058.00,-16597.00,-48655.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
38900,-439295.00,-32058.00,-16597.00,-48655.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39000,-439295.00,-32058.00,-16677.00,-48735.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39100,-439295.00,-32058.00,-16517.00,-48575.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39200,-439295.00,-32058.00,-16757.00,-48815.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39300,-439295.00,-32058.00,-16837.00,-48895.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39400,-439295.00,-32058.00,-16997.00,-49055.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39500,-439295.00,-32058.00,-16997.00,-49055.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39600,-439295.00,-32058.00,-17957.00,-50015.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39700,-439295.00,-32058.00,-17637.00,-49695.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39800,-439295.00,-32058.00,-17397.00,-49455.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
39900,-439295.00,-32058.00,-17717.00,-49775.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40000,-439295.00,-32058.00,-17877.00,-49935.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40100,-439295.00,-32058.00,-17557.00,-49615.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40200,-439295.00,-32058.00,-17077.00,-49135.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40300,-439295.00,-32058.00,-16677.00,-48735.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40400,-439295.00,-32058.00,-16277.00,-48335.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 80}"
40500,-559283.00,-32058.00,-16603.00,-48661.00,1,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
40600,-559283.00,-32058.00,-16609.00,-48667.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
40700,-559283.00,-32058.00,-16197.00,-48255.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
40800,-559283.00,-32058.00,-15557.00,-47615.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
40900,-559283.00,-32058.00,-15145.00,-47203.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
41000,-559283.00,-32058.00,-15545.00,-47603.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
41100,-559283.00,-32058.00,-15317.00,-47375.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
41200,-559283.00,-32058.00,-15305.00,-47363.00,0,"{""EMERALDS"": 12, ""TOMATOES"": 80}"
41300,-339273.00,-32036.00,-15332.00,-47368.00,2,"{""EMERALDS"": -10, ""TOMATOES"": 80}"
41400,-219249.00,-32036.00,-15268.00,-47304.00,1,"{""EMERALDS"": -22, ""TOMATOES"": 80}"
41500,-99213.00,-32036.00,-14593.00,-46629.00,1,"{""EMERALDS"": -34, ""TOMATOES"": 80}"
41600,-99213.00,-32036.00,-14399.00,-46435.00,0,"{""EMERALDS"": -34, ""TOMATOES"": 80}"
41700,-99213.00,-32036.00,-14079.00,-46115.00,0,"{""EMERALDS"": -34, ""TOMATOES"": 80}"
41800,-99213.00,-32036.00,-14845.00,-46881.00,0,"{""EMERALDS"": -34, ""TOMATOES"": 80}"
41900,-199233.00,-32038.35,-14030.65,-46069.00,1,"{""EMERALDS"": -24, ""TOMATOES"": 80}"
42000,-199233.00,-32038.35,-13698.65,-45737.00,0,"{""EMERALDS"": -24, ""TOMATOES"": 80}"
42100,-319245.00,-32029.18,-13855.82,-45885.00,1,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42200,-319245.00,-32029.18,-13547.82,-45577.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42300,-319245.00,-32029.18,-13307.82,-45337.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42400,-319245.00,-32029.18,-13867.82,-45897.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42500,-319245.00,-32029.18,-14039.82,-46069.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42600,-319245.00,-32029.18,-12987.82,-45017.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42700,-319245.00,-32029.18,-12999.82,-45029.00,0,"{""EMERALDS"": -12, ""TOMATOES"": 80}"
42800,-70881.00,-36041.20,-8259.80,-44301.00,6,"{""EMERALDS"": -24, ""TOMATOES"": 54}"
42900,57529.00,-39983.23,-4163.77,-44147.00,3,"{""EMERALDS"": -24, ""TOMATOES"": 28}"
43000,205712.00,-44211.18,16.18,-44195.00,4,"{""EMERALDS"": -24, ""TOMATOES"": -2}"
43100,229059.00,-44201.47,-35.03,-44236.50,5,"{""EMERALDS"": -13, ""TOMATOES"": -29}"
43200,342753.00,-44201.47,-185.53,-44387.00,4,"{""EMERALDS"": -13, ""TOMATOES"": -52}"
43300,481137.00,-44201.47,-181.53,-44383.00,4,"{""EMERALDS"": -13, ""TOMATOES"": -80}"
43400,481137.00,-44201.47,-661.53,-44863.00,0,"{""EMERALDS"": -13, ""TOMATOES"": -80}"
43500,481137.00,-44201.47,-1141.53,-45343.00,0,"{""EMERALDS"": -13, ""TOMATOES"": -80}"
43600,481137.00,-44201.47,-1781.53,-45983.00,0,"{""EMERALDS"": -13, ""TOMATOES"": -80}"
43700,361137.00,-44178.88,-2523.12,-46702.00,1,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
43800,361137.00,-44178.88,-3003.12,-47182.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
43900,361137.00,-44178.88,-3483.12,-47662.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
44000,361137.00,-44178.88,-4363.12,-48542.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
44100,361137.00,-44178.88,-4683.12,-48862.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
44200,361137.00,-44178.88,-5243.12,-49422.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
44300,361137.00,-44178.88,-5723.12,-49902.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
44400,241149.00,-44176.00,-6137.00,-50313.00,1,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
44500,121173.00,-44176.00,-6000.00,-50176.00,1,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
44600,121173.00,-44176.00,-6080.00,-50256.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
44700,121173.00,-44176.00,-6377.00,-50553.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
44800,121173.00,-44176.00,-6354.00,-50530.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
44900,121173.00,-44176.00,-5954.00,-50130.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
45000,121173.00,-44176.00,-6057.00,-50233.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
45100,121173.00,-44176.00,-5874.00,-50050.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
45200,121173.00,-44176.00,-6674.00,-50850.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
45300,121173.00,-44176.00,-7394.00,-51570.00,0,"{""EMERALDS"": 23, ""TOMATOES"": -80}"
45400,241161.00,-44169.74,-6909.26,-51079.00,1,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
45500,241161.00,-44169.74,-7640.26,-51810.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
45600,241161.00,-44169.74,-8189.26,-52359.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
45700,241161.00,-44169.74,-8360.26,-52530.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
45800,241161.00,-44169.74,-9229.26,-53399.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
45900,241161.00,-44169.74,-9469.26,-53639.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46000,241161.00,-44169.74,-9800.26,-53970.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46100,241161.00,-44169.74,-10040.26,-54210.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46200,241161.00,-44169.74,-10760.26,-54930.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46300,241161.00,-44169.74,-10840.26,-55010.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46400,241161.00,-44169.74,-11091.26,-55261.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46500,241161.00,-44169.74,-11080.26,-55250.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46600,241161.00,-44169.74,-11869.26,-56039.00,0,"{""EMERALDS"": 11, ""TOMATOES"": -80}"
46700,361161.00,-44153.00,-12367.00,-56520.00,1,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
46800,361161.00,-44153.00,-12926.00,-57079.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
46900,361161.00,-44153.00,-13245.00,-57398.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
47000,361161.00,-44153.00,-13565.00,-57718.00,0,"{""EMERALDS"": -1, ""TOMATOES"": -80}"
47100,261171.00,-44152.00,-13650.50,-57802.50,1,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47200,261171.00,-44152.00,-13886.00,-58038.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47300,261171.00,-44152.00,-14037.00,-58189.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47400,261171.00,-44152.00,-13797.00,-57949.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47500,261171.00,-44152.00,-13646.00,-57798.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47600,261171.00,-44152.00,-13726.00,-57878.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47700,261171.00,-44152.00,-13415.00,-57567.00,0,"{""EMERALDS"": 9, ""TOMATOES"": -80}"
47800,161191.00,-44152.00,-13664.50,-57816.50,1,"{""EMERALDS"": 19, ""TOMATOES"": -80}"
47900,161191.00,-44152.00,-13335.00,-57487.00,0,"{""EMERALDS"": 19, ""TOMATOES"": -80}"
48000,161191.00,-44152.00,-12676.00,-56828.00,0,"{""EMERALDS"": 19, ""TOMATOES"": -80}"
48100,161191.00,-44152.00,-13156.00,-57308.00,0,"{""EMERALDS"": 19, ""TOMATOES"": -80}"
48200,281179.00,-44145.68,-12918.82,-57064.50,1,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
48300,281179.00,-44145.68,-12995.32,-57141.00,0,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
48400,401179.00,-44135.00,-12611.00,-56746.00,1,"{""EMERALDS"": -5, ""TOMATOES"": -80}"
48500,401179.00,-44135.00,-13486.00,-57621.00,0,"{""EMERALDS"": -5, ""TOMATOES"": -80}"
48600,281179.00,-44135.00,-14213.00,-58348.00,1,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
48700,281179.00,-44135.00,-13973.00,-58108.00,0,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
48800,281179.00,-44135.00,-14140.00,-58275.00,0,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
48900,281179.00,-44135.00,-14060.00,-58195.00,0,"{""EMERALDS"": 7, ""TOMATOES"": -80}"
