timestamp,symbol,price,quantity,buyer,seller
378900,TOMATOES,4988,5,,SUBMISSION
379900,TOMATOES,4987,3,,SUBMISSION
380100,TOMATOES,5001,3,SUBMISSION,
380500,TOMATOES,4987,4,,SUBMISSION
380700,TOMATOES,5001,4,SUBMISSION,
382100,TOMATOES,4985,3,,SUBMISSION
382500,TOMATOES,5000,3,SUBMISSION,
382800,TOMATOES,5000,4,SUBMISSION,
385100,TOMATOES,5005,3,SUBMISSION,
385600,TOMATOES,4990,3,,SUBMISSION
386200,TOMATOES,5006,3,SUBMISSION,
386600,TOMATOES,4992,3,,SUBMISSION
386900,TOMATOES,4991,3,,SUBMISSION
387100,TOMATOES,4989,3,,SUBMISSION
387800,TOMATOES,5005,3,SUBMISSION,
388200,TOMATOES,5004,3,SUBMISSION,
388400,TOMATOES,4990,3,,SUBMISSION
388700,TOMATOES,4990,5,,SUBMISSION
389100,TOMATOES,5005,5,SUBMISSION,
389700,TOMATOES,5006,3,SUBMISSION,
389900,TOMATOES,4992,4,,SUBMISSION
390100,TOMATOES,5006,3,SUBMISSION,
390800,TOMATOES,4990,3,,SUBMISSION
391000,TOMATOES,5006,3,SUBMISSION,
391200,TOMATOES,5006,4,SUBMISSION,
391300,TOMATOES,4992,5,,SUBMISSION
391900,TOMATOES,4989,4,,SUBMISSION
392700,TOMATOES,5004,3,SUBMISSION,
392900,TOMATOES,4991,3,,SUBMISSION
393500,TOMATOES,5004,5,SUBMISSION,
393900,TOMATOES,4989,3,,SUBMISSION
394800,TOMATOES,4988,3,,SUBMISSION
395500,TOMATOES,5003,3,SUBMISSION,
395700,TOMATOES,5002,3,SUBMISSION,
396000,TOMATOES,4988,3,,SUBMISSION
396300,TOMATOES,4986,4,,SUBMISSION
396800,TOMATOES,5002,4,SUBMISSION,
397000,TOMATOES,5003,3,SUBMISSION,
398000,TOMATOES,4988,3,,SUBMISSION
398600,TOMATOES,4986,3,,SUBMISSION
399000,TOMATOES,4985,5,,SUBMISSION
399500,TOMATOES,4998,3,SUBMISSION,
399800,TOMATOES,4999,3,SUBMISSION,
400500,TOMATOES,4999,3,SUBMISSION,
401200,TOMATOES,5000,3,SUBMISSION,
402200,TOMATOES,4988,4,,SUBMISSION
402300,TOMATOES,5002,3,SUBMISSION,
403000,TOMATOES,5003,3,SUBMISSION,
403900,TOMATOES,4989,7,,SUBMISSION
404600,TOMATOES,4985,3,,SUBMISSION
405300,TOMATOES,4982,3,,SUBMISSION
406000,TOMATOES,4997,3,SUBMISSION,
406300,TOMATOES,4997,5,SUBMISSION,
406800,TOMATOES,4983,3,,SUBMISSION
407400,TOMATOES,4997,3,SUBMISSION,
407700,TOMATOES,4998,3,SUBMISSION,
408000,TOMATOES,4983,3,,SUBMISSION
408500,TOMATOES,4982,3,,SUBMISSION
409300,TOMATOES,4982,3,,SUBMISSION
409500,TOMATOES,4996,3,SUBMISSION,
411300,TOMATOES,4994,4,SUBMISSION,
411500,TOMATOES,4995,3,SUBMISSION,
411700,TOMATOES,4981,4,,SUBMISSION
412000,TOMATOES,4980,3,,SUBMISSION
412400,TOMATOES,4995,3,SUBMISSION,
412600,TOMATOES,4996,4,SUBMISSION,
412900,TOMATOES,4982,5,,SUBMISSION
413400,TOMATOES,4996,3,SUBMISSION,
414600,TOMATOES,4980,4,,SUBMISSION
415200,TOMATOES,4995,3,SUBMISSION,
415500,TOMATOES,4982,4,,SUBMISSION
415700,TOMATOES,4995,3,SUBMISSION,
416100,TOMATOES,4980,5,,SUBMISSION
416700,TOMATOES,4978,4,,SUBMISSION
416900,TOMATOES,4992,3,SUBMISSION,
417100,TOMATOES,4992,3,SUBMISSION,
417700,TOMATOES,4993,3,SUBMISSION,
418600,TOMATOES,4994,3,SUBMISSION,
419300,TOMATOES,4997,3,SUBMISSION,
419900,TOMATOES,4982,3,,SUBMISSION
420100,TOMATOES,4996,3,SUBMISSION,
420300,TOMATOES,4983,3,,SUBMISSION
420800,TOMATOES,4982,3,,SUBMISSION
422900,TOMATOES,4981,3,,SUBMISSION
423900,TOMATOES,4996,3,SUBMISSION,
424200,TOMATOES,4998,4,SUBMISSION,
425400,TOMATOES,4984,3,,SUBMISSION
426000,TOMATOES,5000,5,SUBMISSION,
426000,TOMATOES,5000,1,SUBMISSION,
426600,TOMATOES,4986,3,,SUBMISSION
426800,TOMATOES,4985,3,,SUBMISSION
428100,TOMATOES,4986,5,,SUBMISSION
428700,TOMATOES,4999,3,SUBMISSION,
429100,TOMATOES,4984,3,,SUBMISSION
429300,TOMATOES,4999,3,SUBMISSION,
429500,TOMATOES,5000,3,SUBMISSION,
429700,TOMATOES,5001,3,SUBMISSION,
430100,TOMATOES,4985,4,,SUBMISSION
431900,TOMATOES,5002,3,SUBMISSION,
432200,TOMATOES,5004,3,SUBMISSION,
432300,TOMATOES,5003,3,SUBMISSION,
432600,TOMATOES,4991,3,,SUBMISSION
433200,TOMATOES,4991,3,,SUBMISSION
433300,TOMATOES,4991,5,,SUBMISSION
433500,TOMATOES,5004,5,SUBMISSION,
433700,TOMATOES,4992,3,,SUBMISSION
434000,TOMATOES,5005,6,SUBMISSION,
434200,TOMATOES,4992,3,,SUBMISSION
434500,TOMATOES,4991,3,,SUBMISSION
434700,TOMATOES,5005,4,SUBMISSION,
434900,TOMATOES,4992,3,,SUBMISSION
435400,TOMATOES,4990,4,,SUBMISSION
435800,TOMATOES,4989,3,,SUBMISSION
437400,TOMATOES,5001,3,SUBMISSION,
438700,TOMATOES,5001,3,SUBMISSION,
439600,TOMATOES,4986,3,,SUBMISSION
440200,TOMATOES,5000,4,SUBMISSION,
440800,TOMATOES,4986,3,,SUBMISSION
441200,TOMATOES,5001,4,SUBMISSION,
441600,TOMATOES,4987,3,,SUBMISSION
442000,TOMATOES,5003,3,SUBMISSION,
444500,TOMATOES,4989,3,,SUBMISSION
445000,TOMATOES,5004,3,SUBMISSION,
445900,TOMATOES,4990,5,,SUBMISSION
445900,TOMATOES,4990,2,,SUBMISSION
446100,TOMATOES,5004,3,SUBMISSION,
446300,TOMATOES,5005,3,SUBMISSION,
446600,TOMATOES,5007,4,SUBMISSION,
447300,TOMATOES,4991,4,,SUBMISSION
447500,TOMATOES,4992,4,,SUBMISSION
448100,TOMATOES,4991,3,,SUBMISSION
448300,TOMATOES,5005,3,SUBMISSION,
448900,TOMATOES,5005,3,SUBMISSION,
450000,TOMATOES,4991,5,,SUBMISSION
450100,TOMATOES,5005,3,SUBMISSION,
450300,TOMATOES,5006,4,SUBMISSION,
451600,TOMATOES,4992,3,,SUBMISSION
451900,TOMATOES,5008,3,SUBMISSION,
452200,TOMATOES,5010,6,SUBMISSION,
452300,TOMATOES,4997,3,,SUBMISSION
453200,TOMATOES,5012,3,SUBMISSION,
453500,TOMATOES,4998,3,,SUBMISSION
453900,TOMATOES,4997,4,,SUBMISSION
454100,TOMATOES,4997,4,,SUBMISSION
454500,TOMATOES,5011,3,SUBMISSION,
455200,TOMATOES,4996,3,,SUBMISSION
455800,TOMATOES,5011,3,SUBMISSION,
456300,TOMATOES,4994,4,,SUBMISSION
457700,TOMATOES,5009,3,SUBMISSION,
458700,TOMATOES,4993,7,,SUBMISSION
459100,TOMATOES,5007,3,SUBMISSION,
459900,TOMATOES,5007,3,SUBMISSION,
463500,TOMATOES,4990,3,,SUBMISSION
464100,TOMATOES,5004,4,SUBMISSION,
464900,TOMATOES,4990,5,,SUBMISSION
465500,TOMATOES,5003,3,SUBMISSION,
466300,TOMATOES,4986,3,,SUBMISSION
466900,TOMATOES,4984,3,,SUBMISSION
467900,TOMATOES,4997,3,SUBMISSION,
468200,TOMATOES,4999,4,SUBMISSION,
470500,TOMATOES,4999,6,SUBMISSION,
470800,TOMATOES,4985,3,,SUBMISSION
471200,TOMATOES,4983,4,,SUBMISSION
471500,TOMATOES,4982,3,,SUBMISSION
472200,TOMATOES,4997,3,SUBMISSION,
475000,TOMATOES,4996,3,SUBMISSION,
475700,TOMATOES,4980,3,,SUBMISSION
476600,TOMATOES,4978,3,,SUBMISSION
476800,TOMATOES,4978,3,,SUBMISSION
477100,TOMATOES,4992,4,SUBMISSION,
477400,TOMATOES,4992,3,SUBMISSION,
477700,TOMATOES,4979,3,,SUBMISSION
478000,TOMATOES,4992,3,SUBMISSION,
479300,TOMATOES,4992,3,SUBMISSION,
479700,TOMATOES,4978,3,,SUBMISSION
481000,TOMATOES,4978,3,,SUBMISSION
481200,TOMATOES,4991,3,SUBMISSION,
481800,TOMATOES,4977,3,,SUBMISSION
482400,TOMATOES,4991,3,SUBMISSION,
483400,TOMATOES,4992,3,SUBMISSION,
484300,TOMATOES,4978,4,,SUBMISSION
484400,TOMATOES,4992,4,SUBMISSION,
485000,TOMATOES,4976,5,,SUBMISSION
485000,TOMATOES,4976,2,,SUBMISSION
485100,TOMATOES,4976,3,,SUBMISSION
485500,TOMATOES,4989,3,SUBMISSION,
485700,TOMATOES,4990,3,SUBMISSION,
485900,TOMATOES,4989,4,SUBMISSION,
486100,TOMATOES,4975,4,,SUBMISSION
489300,TOMATOES,4974,3,,SUBMISSION
490600,TOMATOES,4986,6,SUBMISSION,
490900,TOMATOES,4971,4,,SUBMISSION
492600,TOMATOES,4985,3,SUBMISSION,
493000,TOMATOES,4972,3,,SUBMISSION
493200,TOMATOES,4986,3,SUBMISSION,
493700,TOMATOES,4987,3,SUBMISSION,
494000,TOMATOES,4988,6,SUBMISSION,
494200,TOMATOES,4974,3,,SUBMISSION
494500,TOMATOES,4974,3,,SUBMISSION
495400,TOMATOES,4974,5,,SUBMISSION
495700,TOMATOES,4973,3,,SUBMISSION
495900,TOMATOES,4987,4,SUBMISSION,
496400,TOMATOES,4988,3,SUBMISSION,
497000,TOMATOES,4974,4,,SUBMISSION
497800,TOMATOES,4972,5,,SUBMISSION
497900,TOMATOES,4972,3,,SUBMISSION
498000,TOMATOES,4986,4,SUBMISSION,
498200,TOMATOES,4985,3,SUBMISSION,
499500,TOMATOES,4986,3,SUBMISSION,
500800,TOMATOES,4970,3,,SUBMISSION
501300,TOMATOES,4984,4,SUBMISSION,
501700,TOMATOES,4970,3,,SUBMISSION
503900,TOMATOES,4967,3,,SUBMISSION
505000,TOMATOES,4981,3,SUBMISSION,
505900,TOMATOES,4981,3,SUBMISSION,
507500,TOMATOES,4983,3,SUBMISSION,
507600,TOMATOES,4969,4,,SUBMISSION
508100,TOMATOES,4983,3,SUBMISSION,
508200,TOMATOES,4970,3,,SUBMISSION
508400,TOMATOES,4983,3,SUBMISSION,
508900,TOMATOES,4968,3,,SUBMISSION
509900,TOMATOES,4967,3,,SUBMISSION
510800,TOMATOES,4982,3,SUBMISSION,
511100,TOMATOES,4983,3,SUBMISSION,
512200,TOMATOES,4967,5,,SUBMISSION
512400,TOMATOES,4966,3,,SUBMISSION
512900,TOMATOES,4981,3,SUBMISSION,
515100,TOMATOES,4981,3,SUBMISSION,
515900,TOMATOES,4966,3,,SUBMISSION
516400,TOMATOES,4964,5,,SUBMISSION
516800,TOMATOES,4977,5,SUBMISSION,
518000,TOMATOES,4979,3,SUBMISSION,
518200,TOMATOES,4979,3,SUBMISSION,
518700,TOMATOES,4966,3,,SUBMISSION
519700,TOMATOES,4980,4,SUBMISSION,
519800,TOMATOES,4967,4,,SUBMISSION
520200,TOMATOES,4980,3,SUBMISSION,
520500,TOMATOES,4966,3,,SUBMISSION
523100,TOMATOES,4983,6,SUBMISSION,
523500,TOMATOES,4970,3,,SUBMISSION
523900,TOMATOES,4986,3,SUBMISSION,
524800,TOMATOES,4972,3,,SUBMISSION
525800,TOMATOES,4972,3,,SUBMISSION
526300,TOMATOES,4988,3,SUBMISSION,
527600,TOMATOES,4974,3,,SUBMISSION
529400,TOMATOES,4973,3,,SUBMISSION
530300,TOMATOES,4988,3,SUBMISSION,
531000,TOMATOES,4989,4,SUBMISSION,
531200,TOMATOES,4974,6,,SUBMISSION
531200,TOMATOES,4974,1,,SUBMISSION
532800,TOMATOES,4988,3,SUBMISSION,
533200,TOMATOES,4989,3,SUBMISSION,
534500,TOMATOES,4976,6,,SUBMISSION
534700,TOMATOES,4990,3,SUBMISSION,
535800,TOMATOES,4975,6,,SUBMISSION
536100,TOMATOES,4989,3,SUBMISSION,
536400,TOMATOES,4989,5,SUBMISSION,
536900,TOMATOES,4975,3,,SUBMISSION
538200,TOMATOES,4976,3,,SUBMISSION
538500,TOMATOES,4989,5,SUBMISSION,
538500,TOMATOES,4989,1,SUBMISSION,
538800,TOMATOES,4975,3,,SUBMISSION
540200,TOMATOES,4973,3,,SUBMISSION
540500,TOMATOES,4973,4,,SUBMISSION
540700,TOMATOES,4988,6,SUBMISSION,
540900,TOMATOES,4972,3,,SUBMISSION
541500,TOMATOES,4970,3,,SUBMISSION
542000,TOMATOES,4985,3,SUBMISSION,
543600,TOMATOES,4984,3,SUBMISSION,
544500,TOMATOES,4968,3,,SUBMISSION
545200,TOMATOES,4982,3,SUBMISSION,
546200,TOMATOES,4966,4,,SUBMISSION
546600,TOMATOES,4964,3,,SUBMISSION
547000,TOMATOES,4978,3,SUBMISSION,
547400,TOMATOES,4964,3,,SUBMISSION
547600,TOMATOES,4978,3,SUBMISSION,
548000,TOMATOES,4978,3,SUBMISSION,
548900,TOMATOES,4978,4,SUBMISSION,
549100,TOMATOES,4963,3,,SUBMISSION
549300,TOMATOES,4963,4,,SUBMISSION
549800,TOMATOES,4976,3,SUBMISSION,
551700,TOMATOES,4976,3,SUBMISSION,
551900,TOMATOES,4977,3,SUBMISSION,
552200,TOMATOES,4963,3,,SUBMISSION
552600,TOMATOES,4962,5,,SUBMISSION
552900,TOMATOES,4976,3,SUBMISSION,
553200,TOMATOES,4977,3,SUBMISSION,
553600,TOMATOES,4979,3,SUBMISSION,
553900,TOMATOES,4980,3,SUBMISSION,
554200,TOMATOES,4965,3,,SUBMISSION
554700,TOMATOES,4965,3,,SUBMISSION
555100,TOMATOES,4964,3,,SUBMISSION
555600,TOMATOES,4979,4,SUBMISSION,
556300,TOMATOES,4965,4,,SUBMISSION
557200,TOMATOES,4981,3,SUBMISSION,
557800,TOMATOES,4965,3,,SUBMISSION
558500,TOMATOES,4964,4,,SUBMISSION
559100,TOMATOES,4979,4,SUBMISSION,
559300,TOMATOES,4979,3,SUBMISSION,
559800,TOMATOES,4981,3,SUBMISSION,
560600,TOMATOES,4967,3,,SUBMISSION
564900,TOMATOES,4968,3,,SUBMISSION
568900,TOMATOES,4967,5,,SUBMISSION
569300,TOMATOES,4981,3,SUBMISSION,
569700,TOMATOES,4982,4,SUBMISSION,
570200,TOMATOES,4984,3,SUBMISSION,
570300,TOMATOES,4983,3,SUBMISSION,
570500,TOMATOES,4969,3,,SUBMISSION
570700,TOMATOES,4968,3,,SUBMISSION
570800,TOMATOES,4983,3,SUBMISSION,
571100,TOMATOES,4968,4,,SUBMISSION
571700,TOMATOES,4969,4,,SUBMISSION
571800,TOMATOES,4968,3,,SUBMISSION
571900,TOMATOES,4982,3,SUBMISSION,
572700,TOMATOES,4964,3,,SUBMISSION
573400,TOMATOES,4979,3,SUBMISSION,
573700,TOMATOES,4979,5,SUBMISSION,
574600,TOMATOES,4965,5,,SUBMISSION
575200,TOMATOES,4979,3,SUBMISSION,
575700,TOMATOES,4980,3,SUBMISSION,
577500,TOMATOES,4966,3,,SUBMISSION
578400,TOMATOES,4964,3,,SUBMISSION
578500,TOMATOES,4964,3,,SUBMISSION
579000,TOMATOES,4979,5,SUBMISSION,
579200,TOMATOES,4980,4,SUBMISSION,
579600,TOMATOES,4982,6,SUBMISSION,
580800,TOMATOES,4970,3,,SUBMISSION
581300,TOMATOES,4969,3,,SUBMISSION
581700,TOMATOES,4969,3,,SUBMISSION
583400,TOMATOES,4966,3,,SUBMISSION
583700,TOMATOES,4964,3,,SUBMISSION
584800,TOMATOES,4978,3,SUBMISSION,
585300,TOMATOES,4977,3,SUBMISSION,
586300,TOMATOES,4962,3,,SUBMISSION
587500,TOMATOES,4961,3,,SUBMISSION
587700,TOMATOES,4975,3,SUBMISSION,
587900,TOMATOES,4976,3,SUBMISSION,
588300,TOMATOES,4977,4,SUBMISSION,
589500,TOMATOES,4981,4,SUBMISSION,
589800,TOMATOES,4967,4,,SUBMISSION
590200,TOMATOES,4981,3,SUBMISSION,
590700,TOMATOES,4967,3,,SUBMISSION
591200,TOMATOES,4982,3,SUBMISSION,
591600,TOMATOES,4967,4,,SUBMISSION
592000,TOMATOES,4966,4,,SUBMISSION
592800,TOMATOES,4964,3,,SUBMISSION
593400,TOMATOES,4964,3,,SUBMISSION
593600,TOMATOES,4977,7,SUBMISSION,
595400,TOMATOES,4978,4,SUBMISSION,
595600,TOMATOES,4963,4,,SUBMISSION
595800,TOMATOES,4962,3,,SUBMISSION
596300,TOMATOES,4978,3,SUBMISSION,
596800,TOMATOES,4978,3,SUBMISSION,
597600,TOMATOES,4964,3,,SUBMISSION
598700,TOMATOES,4978,4,SUBMISSION,
599100,TOMATOES,4964,3,,SUBMISSION
599300,TOMATOES,4978,4,SUBMISSION,
599500,TOMATOES,4964,3,,SUBMISSION
599900,TOMATOES,4964,3,,SUBMISSION
601400,TOMATOES,4979,4,SUBMISSION,
604400,TOMATOES,4967,5,,SUBMISSION
605900,TOMATOES,4980,3,SUBMISSION,
609000,TOMATOES,4978,3,SUBMISSION,
609400,TOMATOES,4965,3,,SUBMISSION
609600,TOMATOES,4963,3,,SUBMISSION
611400,TOMATOES,4978,3,SUBMISSION,
611700,TOMATOES,4979,3,SUBMISSION,
611900,TOMATOES,4980,6,SUBMISSION,
612200,TOMATOES,4967,3,,SUBMISSION
612600,TOMATOES,4967,6,,SUBMISSION
612800,TOMATOES,4982,4,SUBMISSION,
613200,TOMATOES,4982,5,SUBMISSION,
613400,TOMATOES,4968,7,,SUBMISSION
614200,TOMATOES,4967,5,,SUBMISSION
615700,TOMATOES,4979,5,SUBMISSION,
616100,TOMATOES,4965,3,,SUBMISSION
616400,TOMATOES,4979,3,SUBMISSION,
617100,TOMATOES,4965,4,,SUBMISSION
618200,TOMATOES,4980,3,SUBMISSION,
619500,TOMATOES,4981,4,SUBMISSION,
620800,TOMATOES,4968,3,,SUBMISSION
621200,TOMATOES,4967,6,,SUBMISSION
621700,TOMATOES,4981,3,SUBMISSION,
622000,TOMATOES,4981,5,SUBMISSION,
622200,TOMATOES,4967,3,,SUBMISSION
622700,TOMATOES,4966,3,,SUBMISSION
622900,TOMATOES,4967,4,,SUBMISSION
623000,TOMATOES,4981,3,SUBMISSION,
623200,TOMATOES,4981,3,SUBMISSION,
624800,TOMATOES,4981,4,SUBMISSION,
625000,TOMATOES,4967,3,,SUBMISSION
625600,TOMATOES,4966,3,,SUBMISSION
627100,TOMATOES,4979,4,SUBMISSION,
627500,TOMATOES,4965,3,,SUBMISSION
628000,TOMATOES,4965,5,,SUBMISSION
628200,TOMATOES,4978,3,SUBMISSION,
629000,TOMATOES,4979,3,SUBMISSION,
629600,TOMATOES,4981,4,SUBMISSION,
629700,TOMATOES,4981,3,SUBMISSION,
630000,TOMATOES,4967,3,,SUBMISSION
630400,TOMATOES,4967,5,,SUBMISSION
631000,TOMATOES,4981,3,SUBMISSION,
631600,TOMATOES,4966,3,,SUBMISSION
631800,TOMATOES,4966,3,,SUBMISSION
633300,TOMATOES,4961,3,,SUBMISSION
634100,TOMATOES,4975,4,SUBMISSION,
634500,TOMATOES,4961,3,,SUBMISSION
635100,TOMATOES,4972,4,SUBMISSION,
635300,TOMATOES,4957,4,,SUBMISSION
636200,TOMATOES,4972,4,SUBMISSION,
636600,TOMATOES,4957,4,,SUBMISSION
636900,TOMATOES,4971,3,SUBMISSION,
638400,TOMATOES,4971,3,SUBMISSION,
640400,TOMATOES,4955,4,,SUBMISSION
641100,TOMATOES,4968,3,SUBMISSION,
643100,TOMATOES,4971,3,SUBMISSION,
643400,TOMATOES,4957,4,,SUBMISSION
644500,TOMATOES,4970,3,SUBMISSION,
648400,TOMATOES,4973,5,SUBMISSION,
649800,TOMATOES,4962,4,,SUBMISSION
650000,TOMATOES,4977,3,SUBMISSION,
650200,TOMATOES,4976,3,SUBMISSION,
650600,TOMATOES,4963,3,,SUBMISSION
650700,TOMATOES,4964,4,,SUBMISSION
650900,TOMATOES,4977,3,SUBMISSION,
651400,TOMATOES,4979,3,SUBMISSION,
651900,TOMATOES,4965,3,,SUBMISSION
652600,TOMATOES,4967,3,,SUBMISSION
652800,TOMATOES,4981,3,SUBMISSION,
653200,TOMATOES,4967,4,,SUBMISSION
654000,TOMATOES,4963,4,,SUBMISSION
654200,TOMATOES,4961,4,,SUBMISSION
655000,TOMATOES,4975,3,SUBMISSION,
657000,TOMATOES,4974,5,SUBMISSION,
658600,TOMATOES,4976,3,SUBMISSION,
658700,TOMATOES,4962,3,,SUBMISSION
660700,TOMATOES,4976,3,SUBMISSION,
660900,TOMATOES,4978,3,SUBMISSION,
662600,TOMATOES,4965,3,,SUBMISSION
663200,TOMATOES,4965,3,,SUBMISSION
664900,TOMATOES,4962,4,,SUBMISSION
665300,TOMATOES,4961,3,,SUBMISSION
666200,TOMATOES,4974,3,SUBMISSION,
666600,TOMATOES,4975,3,SUBMISSION,
667400,TOMATOES,4961,4,,SUBMISSION
667500,TOMATOES,4976,3,SUBMISSION,
667800,TOMATOES,4975,3,SUBMISSION,
668100,TOMATOES,4962,4,,SUBMISSION
668300,TOMATOES,4975,3,SUBMISSION,
668600,TOMATOES,4976,3,SUBMISSION,
669400,TOMATOES,4961,3,,SUBMISSION
670400,TOMATOES,4960,3,,SUBMISSION
670500,TOMATOES,4960,4,,SUBMISSION
670600,TOMATOES,4975,3,SUBMISSION,
670800,TOMATOES,4975,3,SUBMISSION,
671500,TOMATOES,4974,3,SUBMISSION,
672100,TOMATOES,4961,5,,SUBMISSION
674400,TOMATOES,4973,3,SUBMISSION,
675000,TOMATOES,4958,5,,SUBMISSION
675200,TOMATOES,4972,3,SUBMISSION,
675400,TOMATOES,4972,4,SUBMISSION,
676000,TOMATOES,4959,3,,SUBMISSION
676800,TOMATOES,4973,4,SUBMISSION,
678500,TOMATOES,4978,3,SUBMISSION,
678800,TOMATOES,4965,4,,SUBMISSION
679000,TOMATOES,4979,4,SUBMISSION,
679300,TOMATOES,4963,3,,SUBMISSION
679900,TOMATOES,4963,3,,SUBMISSION
682200,TOMATOES,4979,4,SUBMISSION,
682300,TOMATOES,4978,4,SUBMISSION,
682400,TOMATOES,4964,3,,SUBMISSION
683300,TOMATOES,4965,3,,SUBMISSION
684000,TOMATOES,4964,3,,SUBMISSION
684600,TOMATOES,4964,4,,SUBMISSION
684700,TOMATOES,4978,3,SUBMISSION,
684900,TOMATOES,4978,5,SUBMISSION,
685200,TOMATOES,4964,3,,SUBMISSION
685600,TOMATOES,4962,3,,SUBMISSION
686300,TOMATOES,4960,3,,SUBMISSION
687300,TOMATOES,4958,4,,SUBMISSION
687500,TOMATOES,4971,3,SUBMISSION,
687700,TOMATOES,4972,3,SUBMISSION,
687900,TOMATOES,4974,3,SUBMISSION,
688100,TOMATOES,4959,3,,SUBMISSION
688200,TOMATOES,4958,3,,SUBMISSION
688400,TOMATOES,4972,4,SUBMISSION,
689500,TOMATOES,4970,4,SUBMISSION,
689700,TOMATOES,4956,3,,SUBMISSION
689800,TOMATOES,4955,5,,SUBMISSION
690800,TOMATOES,4967,5,SUBMISSION,
691100,TOMATOES,4954,5,,SUBMISSION
691400,TOMATOES,4967,4,SUBMISSION,
691700,TOMATOES,4968,3,SUBMISSION,
693400,TOMATOES,4953,3,,SUBMISSION
693800,TOMATOES,4968,3,SUBMISSION,
694300,TOMATOES,4969,3,SUBMISSION,
695100,TOMATOES,4954,3,,SUBMISSION
695600,TOMATOES,4953,3,,SUBMISSION
696100,TOMATOES,4969,4,SUBMISSION,
697300,TOMATOES,4955,4,,SUBMISSION
698300,TOMATOES,4966,4,SUBMISSION,
698500,TOMATOES,4951,4,,SUBMISSION
699300,TOMATOES,4951,4,,SUBMISSION
699600,TOMATOES,4964,3,SUBMISSION,
700200,TOMATOES,4965,3,SUBMISSION,
701200,TOMATOES,4966,3,SUBMISSION,
701700,TOMATOES,4966,4,SUBMISSION,
701800,TOMATOES,4952,3,,SUBMISSION
702100,TOMATOES,4951,3,,SUBMISSION
703300,TOMATOES,4967,3,SUBMISSION,
703400,TOMATOES,4967,4,SUBMISSION,
703600,TOMATOES,4953,3,,SUBMISSION
703700,TOMATOES,4954,4,,SUBMISSION
705100,TOMATOES,4951,4,,SUBMISSION
705800,TOMATOES,4965,3,SUBMISSION,
706000,TOMATOES,4950,3,,SUBMISSION
707100,TOMATOES,4963,4,SUBMISSION,
707300,TOMATOES,4948,4,,SUBMISSION
707700,TOMATOES,4948,5,,SUBMISSION
707900,TOMATOES,4962,4,SUBMISSION,
708100,TOMATOES,4963,3,SUBMISSION,
709100,TOMATOES,4963,3,SUBMISSION,
710600,TOMATOES,4948,3,,SUBMISSION
711700,TOMATOES,4961,3,SUBMISSION,
711900,TOMATOES,4946,4,,SUBMISSION
712200,TOMATOES,4945,3,,SUBMISSION
712500,TOMATOES,4961,3,SUBMISSION,
712700,TOMATOES,4961,3,SUBMISSION,
713500,TOMATOES,4962,3,SUBMISSION,
714100,TOMATOES,4948,3,,SUBMISSION
714200,TOMATOES,4948,4,,SUBMISSION
714400,TOMATOES,4961,3,SUBMISSION,
715800,TOMATOES,4946,3,,SUBMISSION
716200,TOMATOES,4960,3,SUBMISSION,
716500,TOMATOES,4961,3,SUBMISSION,
718300,TOMATOES,4947,3,,SUBMISSION
718600,TOMATOES,4946,3,,SUBMISSION
718800,TOMATOES,4946,3,,SUBMISSION
719200,TOMATOES,4959,3,SUBMISSION,
719400,TOMATOES,4959,5,SUBMISSION,
720800,TOMATOES,4945,3,,SUBMISSION
721300,TOMATOES,4945,4,,SUBMISSION
721600,TOMATOES,4959,4,SUBMISSION,
723200,TOMATOES,4959,3,SUBMISSION,
723700,TOMATOES,4946,4,,SUBMISSION
724000,TOMATOES,4960,3,SUBMISSION,
725500,TOMATOES,4960,3,SUBMISSION,
726600,TOMATOES,4946,5,,SUBMISSION
726600,TOMATOES,4946,1,,SUBMISSION
727700,TOMATOES,4960,3,SUBMISSION,
728600,TOMATOES,4944,4,,SUBMISSION
729300,TOMATOES,4942,3,,SUBMISSION
730100,TOMATOES,4956,3,SUBMISSION,
730400,TOMATOES,4956,3,SUBMISSION,
732100,TOMATOES,4957,3,SUBMISSION,
734800,TOMATOES,4959,5,SUBMISSION,
734900,TOMATOES,4945,3,,SUBMISSION
735100,TOMATOES,4945,5,,SUBMISSION
735300,TOMATOES,4959,5,SUBMISSION,
737000,TOMATOES,4947,3,,SUBMISSION
737800,TOMATOES,4946,3,,SUBMISSION
738200,TOMATOES,4961,3,SUBMISSION,
739700,TOMATOES,4963,3,SUBMISSION,
740300,TOMATOES,4951,3,,SUBMISSION
740400,TOMATOES,4965,3,SUBMISSION,
741100,TOMATOES,4966,3,SUBMISSION,
741700,TOMATOES,4969,5,SUBMISSION,
741900,TOMATOES,4955,3,,SUBMISSION
742000,TOMATOES,4954,3,,SUBMISSION
742300,TOMATOES,4953,4,,SUBMISSION
743000,TOMATOES,4968,3,SUBMISSION,
743400,TOMATOES,4954,4,,SUBMISSION
745200,TOMATOES,4970,5,SUBMISSION,
745400,TOMATOES,4956,3,,SUBMISSION
747200,TOMATOES,4955,4,,SUBMISSION
748600,TOMATOES,4954,3,,SUBMISSION
748700,TOMATOES,4953,4,,SUBMISSION
749000,TOMATOES,4967,3,SUBMISSION,
749200,TOMATOES,4966,3,SUBMISSION,
751100,TOMATOES,4968,4,SUBMISSION,
751300,TOMATOES,4970,3,SUBMISSION,
752600,TOMATOES,4973,3,SUBMISSION,
