day,timestamp,cash,equity,gross_exposure,drawdown,stopped,open_positions,max_abs_position
3,868100,-5470.0,-5470.0,0.0,59914.0,1,2,11
3,869900,-5470.0,-5470.0,0.0,59914.0,1,2,11
3,871800,-5470.0,-5470.0,0.0,59914.0,1,2,11
3,872700,-7246.0,-5932.0,1314.0,60376.0,1,2,11
3,873700,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,874900,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,877200,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,885900,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,890000,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,892000,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,901300,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,901700,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,903200,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,904800,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,906600,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,907000,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,911300,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,912700,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,913900,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,914700,-7246.0,-7246.0,0.0,61690.0,1,2,11
3,925500,-7678.0,-7643.0,35.0,62087.0,1,2,9
3,925700,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,926800,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,931200,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,932700,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,936100,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,936900,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,938300,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,938800,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,940000,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,941000,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,941300,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,943700,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,944100,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,946800,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,950300,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,951900,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,953000,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,955400,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,956100,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,960300,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,960700,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,961000,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,961300,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,961500,-7678.0,-7678.0,0.0,62122.0,1,2,9
3,963500,-5494.0,-6046.0,552.0,60490.0,1,2,3
3,964400,-5494.0,-5494.0,0.0,59938.0,1,2,3
3,968600,-5494.0,-5494.0,0.0,59938.0,1,2,3
3,969100,-7558.0,-6028.0,1530.0,60472.0,1,2,9
3,971000,-7558.0,-7558.0,0.0,62002.0,1,2,9
3,972000,-7558.0,-7558.0,0.0,62002.0,1,2,9
3,972700,-7558.0,-7558.0,0.0,62002.0,1,2,9
3,976000,-7186.0,-7538.0,352.0,61982.0,1,2,11
3,981400,-7186.0,-7186.0,0.0,61630.0,1,2,11
3,983500,-7186.0,-7186.0,0.0,61630.0,1,2,11
3,984000,-7186.0,-7186.0,0.0,61630.0,1,2,11
3,985300,-7186.0,-7186.0,0.0,61630.0,1,2,11
3,989400,-7534.0,-7506.0,28.0,61950.0,1,2,9
3,989700,-5818.0,-6253.0,435.0,60697.0,1,2,3
3,992400,-5818.0,-5818.0,0.0,60262.0,1,2,3
3,996900,-7582.0,-6277.0,1305.0,60721.0,1,2,9
