signal,product,qspread10,abs_qspread10,corr10,slope10
imb1,TRANSLATOR_SPACE_GRAY,0.07484787146596916,0.07484787146596916,0.006874030237453573,1.16183755972044
imb1,PEBBLES_L,0.06987700523655122,0.06987700523655122,0.009570030619445896,6.341758813654909
micro_edge,PEBBLES_L,0.06987700523655122,0.06987700523655122,0.009202590380205867,1.8394127010250276
imb3,PEBBLES_L,-0.06987700523655122,0.06987700523655122,-0.005604671337842157,-22.415460582373832
spread_chg,PANEL_4X4,-0.06975304629691881,0.06975304629691881,-0.0003036107235369891,-0.007432985858074819
imb3,PANEL_2X2,-0.06942077477246081,0.06942077477246081,-0.012957366064185159,-31.133259063135835
spread_chg,ROBOT_DISHES,-0.06736737435056034,0.06736737435056034,-0.001346279739012767,-0.04804447552953803
imb3,MICROCHIP_CIRCLE,-0.06625789915702066,0.06625789915702066,-0.011756104240401731,-20.822816194971338
imb3,PANEL_2X4,-0.06549190338508892,0.06549190338508892,-0.009428205953556564,-26.774141013060245
micro_edge,PANEL_2X4,0.06549190338508892,0.06549190338508892,0.009862255931547248,1.5414501925942907
imb1,PANEL_2X4,0.06549190338508892,0.06549190338508892,0.00974939294295871,3.8438560634943917
imb1,PEBBLES_M,0.06357676030988052,0.06357676030988052,0.006342920706363961,4.222836093607918
micro_edge,PEBBLES_M,0.06357676030988052,0.06357676030988052,0.005219850050274641,1.0412384397757914
imb3,PEBBLES_M,-0.06357676030988052,0.06357676030988052,-0.009426657371443076,-37.87684420691719
imb3,SLEEP_POD_POLYESTER,-0.06314503821008954,0.06314503821008954,-0.006915162086177158,-20.906600696105187
depth_chg,UV_VISOR_YELLOW,0.061987709495134824,0.061987709495134824,0.000422797475681984,0.0012431579609074863
spread_chg,TRANSLATOR_SPACE_GRAY,-0.061371194354991054,0.061371194354991054,0.000655569165710258,0.016071391059869895
micro_edge,PANEL_1X4,0.05791231078676651,0.05791231078676651,0.0020536291940214933,0.08439061308473857
imb1,PANEL_1X4,0.05791231078676651,0.05791231078676651,0.006375770100288796,0.9794525542670441
micro_edge,TRANSLATOR_ASTRO_BLACK,0.055541731807296546,0.055541731807296546,-0.0009883009757218541,-0.044449418804673894
imb1,TRANSLATOR_ASTRO_BLACK,0.055541731807296546,0.055541731807296546,0.002756296786263544,0.47288284970277994
spread_chg,UV_VISOR_RED,0.05010840322835891,0.05010840322835891,-0.0028907965632769305,-0.05216204595140997
spread_chg,OXYGEN_SHAKE_MORNING_BREATH,-0.050023356690023356,0.050023356690023356,0.0007935234877464818,0.014055298717884454
depth_chg,PEBBLES_S,0.04924365061538105,0.04924365061538105,-0.00032807123737011476,-0.003043646387216029
imb1,OXYGEN_SHAKE_MORNING_BREATH,0.04624466617966348,0.04624466617966348,0.007811768012207785,2.0553669625724442
imb3,OXYGEN_SHAKE_MORNING_BREATH,-0.04624466617966348,0.04624466617966348,-0.007465603826343087,-30.513438097900757
micro_edge,OXYGEN_SHAKE_MORNING_BREATH,0.04624466617966348,0.04624466617966348,0.008795613551152843,0.7079513953359174
spread_chg,GALAXY_SOUNDS_SOLAR_WINDS,0.046190627093357306,0.046190627093357306,0.0015300272429729336,0.02780867558955482
abs_book_chg,UV_VISOR_MAGENTA,0.04434524018569955,0.04434524018569955,0.005454034439840698,0.012633463159872248
imb3,PEBBLES_XS,-0.043650096265432925,0.043650096265432925,-0.00493975182436023,-19.756776812652582
spread_chg,SNACKPACK_CHOCOLATE,0.04271342143077089,0.04271342143077089,-0.0016233078625392764,-0.01482496024482499
spread_chg,PANEL_1X2,-0.0412644064307815,0.0412644064307815,-0.005087273025742887,-0.09180712042442939
depth_chg,GALAXY_SOUNDS_PLANETARY_RINGS,-0.03995252744451802,0.03995252744451802,0.0018576634511129216,0.005453435693972479
imb3,TRANSLATOR_SPACE_GRAY,-0.03818828927915041,0.03818828927915041,-0.005944987337004463,-14.378863396960902
abs_book_chg,SNACKPACK_VANILLA,0.03804347826086957,0.03804347826086957,0.008736438164855904,0.013015143028058958
imb3,ROBOT_IRONING,-0.03574521704072886,0.03574521704072886,-0.006695411569529409,-8.950732496634696
spread_chg,OXYGEN_SHAKE_EVENING_BREATH,-0.035404412705051264,0.035404412705051264,0.00028194242977496093,0.005560486977152653
spread_chg,TRANSLATOR_GRAPHITE_MIST,-0.03375636889929201,0.03375636889929201,-0.00303282312967059,-0.07664367850855959
spread_chg,PANEL_2X2,-0.033692378302041415,0.033692378302041415,-0.0007803845489844476,-0.019068275566551673
abs_book_chg,PANEL_1X2,0.03272676189448434,0.03272676189448434,-0.0001324487944320034,-0.00029545938557017657
abs_book_chg,SNACKPACK_CHOCOLATE,0.03152816058886712,0.03152816058886712,-0.005428202354825909,-0.008096797344060378
imb1,MICROCHIP_SQUARE,0.030948456832662563,0.030948456832662563,0.003877888716942433,4.61719055677112
micro_edge,MICROCHIP_SQUARE,0.030948456832662563,0.030948456832662563,0.004007449093592428,1.5324825489684768
abs_book_chg,TRANSLATOR_VOID_BLUE,0.03012279643215149,0.03012279643215149,-0.006198042823262782,-0.015152881017593515
spread_chg,GALAXY_SOUNDS_BLACK_HOLES,0.02338666478308049,0.02338666478308049,-0.002703216050815589,-0.04948450899236781
spread_chg,SNACKPACK_STRAWBERRY,0.02182632539346452,0.02182632539346452,-0.002207462060395323,-0.023638693880622817
micro_edge,PANEL_4X4,0.02109867187248393,0.02109867187248393,0.0044114276570573875,0.2741828144715144
imb1,PANEL_4X4,0.02109867187248393,0.02109867187248393,0.004428052899135711,1.0123925822274935
depth_chg,MICROCHIP_RECTANGLE,-0.020701359543897846,0.020701359543897846,0.002369158166135675,0.012703373664528119
imb3,ROBOT_LAUNDRY,0.02029257811123003,0.02029257811123003,0.0026479123964694225,3.8669671238919947
abs_book_chg,GALAXY_SOUNDS_SOLAR_FLAMES,-0.015512778457688364,0.015512778457688364,-0.010915561041620432,-0.02540985383427555
spread_chg,PANEL_2X4,-0.012632020825260493,0.012632020825260493,-0.002008276359942619,-0.050334398008141726
micro_edge,ROBOT_IRONING,0.012505215937038794,0.012505215937038794,0.003911649246047264,0.8787738151928568
imb1,ROBOT_IRONING,0.012505215937038794,0.012505215937038794,0.005234815712572162,2.10405568697208
imb3,ROBOT_MOPPING,0.011923739089819696,0.011923739089819696,0.0016664042528406308,2.6619752138741184
spread_chg,SNACKPACK_RASPBERRY,-0.011424653296844056,0.011424653296844056,-0.002537886287744696,-0.028580997119212213
abs_book_chg,PANEL_4X4,0.009211150385669817,0.009211150385669817,0.005396116125077595,0.012662999318930761
micro_edge,PEBBLES_XS,0.007185973308275306,0.007185973308275306,0.00011992532895481459,0.009904316978574154
imb1,PEBBLES_XS,0.007185973308275306,0.007185973308275306,0.0006240247038943795,0.19752475976984635
abs_book_chg,TRANSLATOR_GRAPHITE_MIST,-0.006065931564860336,0.006065931564860336,-0.000663450434647078,-0.0015846834835170655
abs_book_chg,MICROCHIP_CIRCLE,0.0009719124826713665,0.0009719124826713665,0.015125588701720996,0.03668252864341683
spread_chg,ROBOT_IRONING,-0.000751653751135839,0.000751653751135839,0.0008303795691588357,0.028395881463166562
spread_chg,PEBBLES_L,-0.0006679416474526523,0.0006679416474526523,-0.0017365228441445712,-0.04986388715003124
imb3,PANEL_4X4,9.176239783253992e-05,9.176239783253992e-05,0.002850259347280693,7.1964655979548935
