product,avg_spread,med_spread,p90_spread,avg_best_bid_depth,avg_best_ask_depth,avg_top_depth,avg_abs_imb1,avg_abs_imb3,quote_stability,mid_ret1_sigma,mid_ret10_sigma,inventory_risk_10lot_10t,trade_tick_rate,avg_trade_qty_when_trade,join_best_fill_prob,inside1_fill_prob,inside1_markout10,inside1_uncond_edge10,cross_oracle_rate10,imb1_corr10,imb1_slope10,imb1_qspread10,imb3_corr10,imb3_slope10,imb3_qspread10,micro_edge_corr10,micro_edge_slope10,micro_edge_qspread10,spread_chg_corr10,spread_chg_slope10,spread_chg_qspread10,depth_chg_corr10,depth_chg_slope10,depth_chg_qspread10,abs_book_chg_corr10,abs_book_chg_slope10,abs_book_chg_qspread10,imb_cross_markout10,imb_cross_positive_rate10,mm_score,passive_mm_suitable
SNACKPACK_PISTACHIO,15.925633333333334,16.0,17.0,29.491933333333332,29.499366666666667,58.9913,0.025245808775009114,0.000824433515188051,0.049633333333333335,5.237774061032533,16.312731225546624,163.12731225546625,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,6.477177234530176,0.07860833333333334,0.614,0.042316136967074196,4.948261691601834,0.13063906167475997,-0.041658541936570426,-141.1132547628996,-0.13063906167475997,0.04146344435067488,1.1946434252510443,0.13063906167475997,-0.0031717455286066664,-0.024222807387566353,0.07963822310629834,0.0009607504494784925,0.0008625248701074138,-0.32777171237128855,0.018016966551912404,0.023428501426876983,0.9227529468023796,-7.9637587522926,0.30686467000162665,79.28449937548906,False
SNACKPACK_RASPBERRY,16.842466666666667,17.0,18.0,29.491933333333332,29.499366666666667,58.9913,0.025245808775009114,0.000824433515188051,0.031033333333333333,8.091811635504358,25.33062483136745,253.30624831367453,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,8.431468041762159,0.10288333333333333,0.7373666666666666,0.0352941690995074,6.408683580628039,0.1664731167639889,-0.03290357152597678,-173.07167891204324,-0.1664731167639889,0.036202954191466984,1.5316538007675475,0.1664731167639889,-0.002537886287744696,-0.028580997119212213,-0.011424653296844056,-0.0028154147346886008,-0.003924846093959071,0.2359293986684649,-0.011201383825181684,-0.01945449506640002,-1.594554303751408,-8.407813479408773,0.3688970846735131,103.32360483670597,False
SNACKPACK_STRAWBERRY,17.826466666666665,18.0,19.0,29.491933333333332,29.499366666666667,58.9913,0.025245808775009114,0.000824433515188051,0.0305,8.13303063521981,25.487644001177213,254.87644001177213,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,6.959702062643239,0.08473333333333333,0.7179666666666666,0.029351421035792236,5.362641804471131,0.14065011626786958,-0.02815645214798734,-149.02004356310815,-0.14065011626786958,0.030106624682096114,1.2073002266196269,0.14065011626786958,-0.002207462060395323,-0.023638693880622817,0.02182632539346452,0.0014998842431933267,0.0021038839701069947,-0.387872326761287,0.014039903502941004,0.02452693067408761,1.2579465571500237,-8.916653299857316,0.3585756984668833,85.14971778664312,False
SNACKPACK_VANILLA,16.868666666666666,17.0,18.0,29.491933333333332,29.499366666666667,58.9913,0.025245808775009114,0.000824433515188051,0.03793333333333333,6.5130845088618745,20.022160052911563,200.22160052911562,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,8.495225362872421,0.10343333333333334,0.671,0.03400177925880375,4.880142874905413,0.12763774956987253,-0.03352875427299579,-139.40084603188612,-0.12763774956987253,0.034434783688109545,1.14911219397383,0.12763774956987253,-0.005204029972216128,-0.04629085247547789,-0.19955269879958193,-0.0032201977806774348,-0.003548361222502835,-0.7766433326911137,0.008736438164855904,0.013015143028058958,0.03804347826086957,-8.440438802267014,0.3356780986926199,103.9930501322751,False
TRANSLATOR_ASTRO_BLACK,8.3664,8.0,9.0,12.0379,12.059733333333334,24.097633333333334,0.06289804004468319,0.002133300860574176,0.027666666666666666,9.448883196282525,30.155269510181878,301.55269510181876,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.3534504710975295,0.0533,0.8784,0.002756296786263544,0.47288284970277994,0.055541731807296546,-0.019679250359763575,-47.70732138106401,-0.09823989319944659,-0.0009883009757218541,-0.044449418804673894,0.055541731807296546,1.500371174415752e-05,0.000372421439361775,0.07824905496934348,0.0006463633163127431,0.0016263598792032362,-0.5766050563854159,0.004843254268760447,0.010600383696311387,1.4001420660585842,-4.185958444026385,0.43961690580600743,53.806566609796356,False
TRANSLATOR_ECLIPSE_CHARCOAL,8.700433333333333,9.0,9.0,11.3355,11.3109,22.6464,0.03797750304459578,0.002133300860574176,0.0263,9.857300312012763,30.58809937139273,305.8809937139273,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,2.573051948051948,0.031158333333333333,0.8790333333333333,0.011628809324531779,2.585799681084337,0.12447478661765105,-0.017978891948481495,-44.21083145216221,-0.10976661387387174,0.006829260743518954,0.4121473752375688,0.12447478661765105,-0.002450070781054457,-0.05935631115797942,-0.25219762564623394,-0.002926300493974085,-0.009640338768903028,0.15334930129623775,-0.0014841684596986573,-0.0034095846615389367,-1.0725138728996624,-4.321204745966373,0.4399642595173456,31.64682934590548,False
TRANSLATOR_GRAPHITE_MIST,8.9121,9.0,10.0,11.1188,11.083866666666667,22.202666666666666,0.026854838095697605,0.002133300860574176,0.027,10.130010691536688,31.695801448276843,316.9580144827684,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,2.0712057550292844,0.025225,0.8845333333333333,0.010840091557535292,2.950655852771599,0.08670534304239039,-0.012059978364077238,-30.729927391960615,-0.08919339666447011,0.005829710260196764,0.47245348245533875,0.08670534304239039,-0.00303282312967059,-0.07664367850855959,-0.03375636889929201,0.0015986434605504804,0.0059918798129482,0.18596405968792248,-0.000663450434647078,-0.0015846834835170655,-0.006065931564860336,-4.449218655229275,0.442231309439042,25.68850863770113,False
TRANSLATOR_SPACE_GRAY,8.402166666666666,9.0,9.0,11.933566666666668,11.9514,23.884966666666667,0.06427795023683906,0.002133300860574176,0.025733333333333334,9.423803563598359,30.08571631518738,300.8571631518738,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.676629742806213,0.05701666666666667,0.8767666666666667,0.006874030237453573,1.16183755972044,0.07484787146596916,-0.005944987337004463,-14.378863396960902,-0.03818828927915041,0.005606257234064451,0.24540119802235855,0.07484787146596916,0.000655569165710258,0.016071391059869895,-0.061371194354991054,0.0028055221835045887,0.007477625915050875,0.7577180952310711,0.012291259589545862,0.027257156810423934,0.8241303924782446,-4.193367010464783,0.43891887298321774,57.52004234036292,False
TRANSLATOR_VOID_BLUE,9.524666666666667,10.0,10.0,10.9072,10.916966666666667,21.824166666666667,0.01744637030200117,0.002133300860574176,0.025666666666666667,10.833165737574834,33.80419248160633,338.0419248160633,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,3.5647122485357783,0.04418333333333333,0.8786,0.019905883886337163,7.06596271584928,0.12359041601146475,-0.014688988783278697,-39.91863964591656,-0.11341614197219557,0.018275581494097526,2.343950334176354,0.12359041601146475,-0.005252754510266127,-0.13233843614529084,-0.3810566407286964,-0.005774589818460325,-0.02566944019196952,-1.6042638460577114,-0.006198042823262782,-0.015152881017593515,0.03012279643215149,-4.740497238892724,0.4394037215425578,44.58975615036786,False
UV_VISOR_AMBER,10.3205,10.0,12.0,18.266033333333333,18.273566666666667,36.5396,0.021557761392875758,0.0013050843307864872,0.031,8.005040545986699,25.428673441946916,254.28673441946916,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.598262032085562,0.05565833333333333,0.8306,0.019199039574641315,4.088023247195461,0.09732152362761126,-0.020598781110055194,-68.61179587460099,-0.09815990130767716,0.017066455344455722,1.3541957706830632,0.09732152362761126,-0.004722642908179366,-0.08231497603729523,-0.32079537452926876,0.0009606458244497795,0.002053488486977653,-0.13285614125206646,-0.0057449550485856385,-0.012201188846981922,-0.8091693321702046,-5.155087594701094,0.41532118994443923,56.227016531161055,False
UV_VISOR_MAGENTA,14.0916,14.0,15.0,18.253466666666668,18.259333333333334,36.5128,0.02115758686221107,0.0013050843307864872,0.0238,11.202458468393031,35.296233649334376,352.96233649334374,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.489463967405144,0.055733333333333336,0.8394,0.024530405348654295,7.300968577068853,0.15967457964970955,-0.02176142285482169,-100.6118682151841,-0.15967457964970955,0.02371716668505346,1.9587917899629548,0.15967457964970955,-0.0014086991619714612,-0.025973954448819534,0.07904255855658104,-0.0011388224556071645,-0.003395378688775846,-1.2944809719525716,0.005454034439840698,0.012633463159872248,0.04434524018569955,-7.024143890343108,0.4198268992525933,56.01484332701331,False
UV_VISOR_ORANGE,13.2841,13.0,14.0,18.253466666666668,18.259333333333334,36.5128,0.02115758686221107,0.0013050843307864872,0.025266666666666666,10.460568900706253,33.08216436418283,330.8216436418283,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,6.566940412528648,0.0795,0.839,0.01902640771329423,5.307598991446527,0.12019802756505957,-0.017772676389102786,-77.01588456686417,-0.12019802756505957,0.019578135397625946,1.6040326867153942,0.12019802756505957,-0.0022357303032263334,-0.04074541119301983,0.1370621721758578,-0.0007123421413742607,-0.00199061092492644,0.07904599397949347,-0.009348849524394527,-0.021486692529591466,-0.9596059113300492,-6.637243514674515,0.41992778643938883,79.84487471271635,False
UV_VISOR_RED,14.039433333333333,14.0,15.0,18.253466666666668,18.259333333333334,36.5128,0.02115758686221107,0.0013050843307864872,0.022466666666666666,11.03045304432564,34.37317008269714,343.7317008269714,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.365705373058314,0.053858333333333334,0.8282666666666667,0.023951085226959767,6.942120887880316,0.15007407376859083,-0.020433257682027674,-92.0006209410161,-0.15007407376859083,0.024011310824022664,1.9313181643083297,0.15007407376859083,-0.0028907965632769305,-0.05216204595140997,0.05010840322835891,-0.0017602302361016608,-0.005110847170696343,0.36226447680307966,-0.010239384254869786,-0.023500277218052854,-1.7005903866313203,-7.002630556706702,0.414167313748254,54.15668126501272,False
UV_VISOR_YELLOW,13.909966666666667,14.0,15.0,18.253466666666668,18.259333333333334,36.5128,0.02115758686221107,0.0013050843307864872,0.0241,11.0061588293722,34.80888394867182,348.0888394867182,0.024433333333333335,2.4624829467939975,0.0,0.012216666666666667,4.676088617265088,0.05726666666666667,0.835,0.022452849251035682,6.590357113578712,0.13800004902775276,-0.01746841217505267,-79.6484061343609,-0.13800004902775276,0.02297775310259136,1.895643391669698,0.13800004902775276,-0.00040589915438627155,-0.007474080090768211,0.18802322595856674,0.000422797475681984,0.0012431579609074863,0.061987709495134824,0.0018827191115124958,0.004376175109185158,0.7790902711062963,-6.943562357354931,0.4178090446402788,57.56215632102656,False
