horizon,leader,target,lag,mean_corr,min_corr,max_corr,positive_days,abs_mean_corr
5,PEBBLES_XS,PEBBLES_M,5,0.01863066980889613,-0.003501944644869005,0.05327451899524141,2,0.01863066980889613
20,PEBBLES_L,PEBBLES_XL,500,0.018566117273747806,-0.04159196741252269,0.06261574342334261,2,0.018566117273747806
100,PEBBLES_XL,PEBBLES_S,31,0.018531878764787218,-0.09218947557792251,0.1252641626955335,2,0.018531878764787218
20,PEBBLES_L,PEBBLES_XS,8,0.018519630440527988,-0.002313445822093057,0.05346229215877224,2,0.018519630440527988
5,PEBBLES_M,PEBBLES_L,51,0.018514175854877007,-0.006172414973448663,0.052800450204378575,2,0.018514175854877007
20,PEBBLES_XS,PEBBLES_XL,81,0.01850579169208513,-0.007347744258496484,0.039487345033656085,2,0.01850579169208513
20,PEBBLES_L,PEBBLES_XS,150,-0.018462560434055277,-0.06559380345534761,0.009384123372293688,2,0.018462560434055277
20,PEBBLES_L,PEBBLES_XS,75,0.01844134015180372,-0.009962682191574427,0.056891832160809466,2,0.01844134015180372
20,PEBBLES_L,PEBBLES_XL,91,0.018303954805604646,-0.04350943291483396,0.05958966659737323,2,0.018303954805604646
100,PEBBLES_L,PEBBLES_XL,18,0.018287060586391953,-0.026448786609622063,0.04723595901811143,2,0.018287060586391953
20,PEBBLES_L,PEBBLES_XS,52,0.018267461450157254,-0.008677211064811702,0.05344982233418345,2,0.018267461450157254
5,PEBBLES_M,PEBBLES_L,46,0.018255761373839042,-0.003079426201276314,0.05471991190543827,2,0.018255761373839042
20,PEBBLES_L,PEBBLES_XS,42,0.018226773128693745,-0.0033718571278102626,0.05582736217478439,2,0.018226773128693745
20,PEBBLES_L,PEBBLES_XL,92,0.018215723054441225,-0.042414851296960626,0.0583033599560181,2,0.018215723054441225
5,PEBBLES_M,PEBBLES_XL,100,0.01820275595428084,-0.005979879592800225,0.038588298909552024,2,0.01820275595428084
20,PEBBLES_L,PEBBLES_XS,51,0.018195587928235907,-0.007697134870426607,0.05322039956708919,2,0.018195587928235907
100,PEBBLES_XL,PEBBLES_S,30,0.01808281362316735,-0.09091215971823328,0.1231864097535619,2,0.01808281362316735
5,PEBBLES_M,PEBBLES_S,4,0.018047804369059586,-0.003301813968051496,0.037564784911361254,2,0.018047804369059586
20,PEBBLES_L,PEBBLES_XL,90,0.018035000519033624,-0.04487356223220181,0.060653578265370885,2,0.018035000519033624
20,PEBBLES_L,PEBBLES_XL,93,0.017988488487454223,-0.04086134989113988,0.05674643091406217,2,0.017988488487454223
5,PEBBLES_M,PEBBLES_L,52,0.017926483007567853,-0.007470840991014059,0.05215266318036939,2,0.017926483007567853
20,PEBBLES_L,PEBBLES_XS,50,0.017890025786389704,-0.006881783913431625,0.05307057795099619,2,0.017890025786389704
20,PEBBLES_L,PEBBLES_XL,95,0.01786963807321419,-0.03769001478625337,0.054850193176024534,2,0.01786963807321419
20,PEBBLES_L,PEBBLES_XL,94,0.01785429002946719,-0.03942895404639771,0.05569119235323559,2,0.01785429002946719
100,PEBBLES_XS,PEBBLES_XL,200,0.017816560794761155,-0.1038077589659964,0.1136419234845341,2,0.017816560794761155
20,PEBBLES_XS,PEBBLES_XL,80,0.017776124540186025,-0.006601924464283163,0.039324221370947834,2,0.017776124540186025
100,PEBBLES_XL,PEBBLES_S,29,0.017767534636191476,-0.08932276237991639,0.12097336096123194,2,0.017767534636191476
100,PEBBLES_XS,PEBBLES_XL,500,0.017742977862591772,-0.1231453351554475,0.10893965745388111,2,0.017742977862591772
20,PEBBLES_L,PEBBLES_XL,89,0.017723194216031444,-0.04552748060896881,0.06082043993709049,2,0.017723194216031444
20,PEBBLES_L,PEBBLES_XL,96,0.017695929540859395,-0.0360267143446546,0.05408666821333888,2,0.017695929540859395
5,PEBBLES_XL,PEBBLES_M,31,0.017672876164607495,-0.00049564078010433,0.0336346380190938,2,0.017672876164607495
100,PEBBLES_XL,PEBBLES_S,28,0.01764793134540062,-0.08762632032337678,0.11891876515028109,2,0.01764793134540062
20,PEBBLES_L,PEBBLES_XS,49,0.017594143742399992,-0.005741104208355698,0.0528601444392398,2,0.017594143742399992
100,PEBBLES_S,PEBBLES_XL,19,0.017588143109748874,-0.018300224871010805,0.05446708775240303,2,0.017588143109748874
100,PEBBLES_L,PEBBLES_XL,17,0.017582785013329973,-0.025923472548703225,0.044815201380366675,2,0.017582785013329973
20,PEBBLES_L,PEBBLES_XS,43,0.01758046880024247,-0.0023448660295181975,0.05489320312299031,2,0.01758046880024247
20,PEBBLES_L,PEBBLES_XL,88,0.01754850133872542,-0.0461682606075729,0.06113245453656334,2,0.01754850133872542
20,PEBBLES_L,PEBBLES_XS,76,0.0175420818957622,-0.011997936778611334,0.056232204250777684,2,0.0175420818957622
20,PEBBLES_L,PEBBLES_XS,47,0.017485010826533257,-0.003887361117782031,0.05342193499123719,2,0.017485010826533257
5,PEBBLES_M,PEBBLES_L,53,0.01748150375048005,-0.0075555354948105575,0.05135063372495178,2,0.01748150375048005
20,PEBBLES_L,PEBBLES_XL,97,0.017457993072116162,-0.03490756743951957,0.05369298235721081,2,0.017457993072116162
20,PEBBLES_L,PEBBLES_XS,48,0.017438154616483934,-0.004942043030631845,0.05284546595618918,2,0.017438154616483934
20,PEBBLES_L,PEBBLES_XL,87,0.017434009658432288,-0.04709840049092714,0.06224032290039397,2,0.017434009658432288
100,PEBBLES_XL,PEBBLES_S,27,0.01742681412776394,-0.08598650369008076,0.11676952174772341,2,0.01742681412776394
5,PEBBLES_S,PEBBLES_XL,150,0.017356832815999368,-0.003378134828992984,0.029115025586431306,2,0.017356832815999368
5,PEBBLES_M,PEBBLES_L,45,0.017332980736787115,-0.0037335876898510444,0.05534579499892844,2,0.017332980736787115
20,PEBBLES_L,PEBBLES_XS,45,0.017309487323073303,-0.002849249220105309,0.05447322340299265,2,0.017309487323073303
5,PEBBLES_XS,PEBBLES_S,500,0.01728503439988065,-0.02210044768286099,0.06717916247345591,2,0.01728503439988065
20,PEBBLES_L,PEBBLES_XL,98,0.017258857918576644,-0.0338937836754156,0.05309711904825753,2,0.017258857918576644
20,PEBBLES_L,PEBBLES_XS,46,0.017159487274786805,-0.0036248605042282,0.05350173098843583,2,0.017159487274786805
100,PEBBLES_XL,PEBBLES_S,26,0.017142095832704495,-0.08445131877703602,0.11474720452488152,2,0.017142095832704495
100,PEBBLES_M,PEBBLES_XL,4,0.0171347186512468,-0.004267932081954705,0.036905521748083744,2,0.0171347186512468
20,PEBBLES_XS,PEBBLES_XL,79,0.017117735291193335,-0.00604196073176253,0.03921615540535093,2,0.017117735291193335
20,PEBBLES_L,PEBBLES_XL,86,0.017107801778859805,-0.04793280501488142,0.06262820853357313,2,0.017107801778859805
100,PEBBLES_L,PEBBLES_XL,16,0.01704139086097969,-0.025483917168762762,0.042846660969740845,2,0.01704139086097969
5,PEBBLES_XS,PEBBLES_M,8,0.016994357642820743,-0.006074495914295752,0.05191567220027176,2,0.016994357642820743
100,PEBBLES_XL,PEBBLES_S,25,0.016945403450882492,-0.08298348397284973,0.11268101075447341,2,0.016945403450882492
20,PEBBLES_L,PEBBLES_S,300,0.01693951082444402,-0.04548961175310865,0.07153204529592323,2,0.01693951082444402
20,PEBBLES_L,PEBBLES_XL,99,0.01686275892850045,-0.033062921260596165,0.05238014362306524,2,0.01686275892850045
20,PEBBLES_S,PEBBLES_XL,16,0.016839014293778588,-0.002577999417494627,0.04057152747258541,2,0.016839014293778588
5,PEBBLES_M,PEBBLES_L,54,0.016826643076997643,-0.00909509408138115,0.050334480791024094,2,0.016826643076997643
5,PEBBLES_XS,PEBBLES_M,6,0.016824353683531388,-0.00433968164226239,0.05317092118766342,2,0.016824353683531388
20,PEBBLES_S,PEBBLES_XS,23,-0.016668486421124614,-0.057673302607620096,0.007651684580667197,2,0.016668486421124614
20,PEBBLES_XS,PEBBLES_XL,78,0.016665097054599842,-0.005062933702181636,0.03918230630032639,2,0.016665097054599842
20,PEBBLES_XL,PEBBLES_L,500,0.016663122743431676,-0.009089893559668128,0.047875041826994084,2,0.016663122743431676
100,PEBBLES_XL,PEBBLES_S,24,0.01665041113539237,-0.08182971218065209,0.11044693447132979,2,0.01665041113539237
5,PEBBLES_M,PEBBLES_L,55,0.016604922419850874,-0.01085440192709059,0.04981666766990895,2,0.016604922419850874
20,PEBBLES_L,PEBBLES_XL,100,0.016600019929896837,-0.03241501765777129,0.0519790276990089,2,0.016600019929896837
20,PEBBLES_L,PEBBLES_XL,85,0.01659342102266526,-0.04881261979410134,0.06279715273661547,2,0.01659342102266526
5,PEBBLES_L,PEBBLES_XS,25,0.016540157374333866,-0.000853559876054445,0.04315389205138431,2,0.016540157374333866
100,PEBBLES_S,PEBBLES_XL,18,0.016521301661852995,-0.017327359820444473,0.05142782586681001,2,0.016521301661852995
100,PEBBLES_M,PEBBLES_L,75,0.016455840841111846,-0.0009437290932074282,0.03369927286993437,2,0.016455840841111846
20,PEBBLES_XS,PEBBLES_XL,77,0.016454605162811626,-0.003921525185394692,0.03951465774192279,2,0.016454605162811626
20,PEBBLES_XS,PEBBLES_XL,74,0.01641664185169398,-0.0007325707215767308,0.04033399495037316,2,0.01641664185169398
100,PEBBLES_L,PEBBLES_XL,15,0.016392907325061556,-0.025658136157945533,0.041171121634141536,2,0.016392907325061556
100,PEBBLES_XL,PEBBLES_S,23,0.01637818095301174,-0.0805932630583923,0.10818113617613168,2,0.01637818095301174
20,PEBBLES_L,PEBBLES_XS,77,0.01632432928782605,-0.01466816806092548,0.055345649449894674,2,0.01632432928782605
5,PEBBLES_XS,PEBBLES_M,7,0.016323920093305407,-0.006335705966129748,0.05225164090699928,2,0.016323920093305407
20,PEBBLES_XS,PEBBLES_XL,75,0.01629324054145916,-0.0017112808917541598,0.039771138056974374,2,0.01629324054145916
20,PEBBLES_L,PEBBLES_S,64,0.016280337363664413,-0.022928222810120486,0.05201437856137768,2,0.016280337363664413
20,PEBBLES_L,PEBBLES_S,66,0.016230397913519348,-0.02227490275268562,0.053180843078690976,2,0.016230397913519348
20,PEBBLES_XS,PEBBLES_XL,76,0.016211017321992437,-0.00283958876395813,0.039409438330445606,2,0.016211017321992437
20,PEBBLES_L,PEBBLES_S,65,0.016186428708571336,-0.022567143635697454,0.05224943882789887,2,0.016186428708571336
5,PEBBLES_XS,PEBBLES_XL,26,0.01616688852320801,-0.0004068056288309097,0.033472238052741084,2,0.01616688852320801
5,PEBBLES_M,PEBBLES_L,56,0.016101602861033768,-0.012824411143556888,0.04979693466059338,2,0.016101602861033768
5,PEBBLES_L,PEBBLES_XS,24,0.016068870749676976,-0.001272917999512288,0.04506610624782579,2,0.016068870749676976
20,PEBBLES_L,PEBBLES_S,67,0.01605931164636143,-0.022895517538738332,0.054636783964797694,2,0.01605931164636143
100,PEBBLES_XL,PEBBLES_S,22,0.01604957769076649,-0.0792467504899072,0.10578432917365198,2,0.01604957769076649
5,PEBBLES_XS,PEBBLES_XL,200,0.01601745989348149,-0.00798515585669012,0.03154102149295739,2,0.01601745989348149
5,PEBBLES_M,PEBBLES_S,12,0.015960405317562796,-0.003238231449523372,0.03856179377979696,2,0.015960405317562796
5,PEBBLES_XL,PEBBLES_M,30,0.015959714584020363,-0.0036154953787427492,0.031238189770554942,2,0.015959714584020363
20,PEBBLES_L,PEBBLES_S,63,0.015940790150061498,-0.02384648572079217,0.05145489717173411,2,0.015940790150061498
100,PEBBLES_L,PEBBLES_XL,14,0.015921568811790215,-0.025432681563916773,0.04026352603681048,2,0.015921568811790215
20,PEBBLES_M,PEBBLES_L,45,0.015909586688196368,-0.036162091334716755,0.0823334513694413,2,0.015909586688196368
100,PEBBLES_XL,PEBBLES_S,21,0.015887427292647086,-0.07743070284980884,0.10333942999595601,2,0.015887427292647086
5,PEBBLES_L,PEBBLES_M,19,0.01584053793767156,-0.0033543531848530326,0.033515880905894975,2,0.01584053793767156
100,PEBBLES_L,PEBBLES_XL,11,0.01579653449369003,-0.023517661337668378,0.03926715254997186,2,0.01579653449369003
100,PEBBLES_L,PEBBLES_XL,12,0.015789158279281616,-0.024610911053268757,0.03971405131700582,2,0.015789158279281616
100,PEBBLES_XL,PEBBLES_XS,2,0.015784027037275012,-0.003156499499981714,0.031446675749795754,2,0.015784027037275012
100,PEBBLES_L,PEBBLES_XL,13,0.015757708648825784,-0.02490545371461376,0.03958990839228839,2,0.015757708648825784
100,PEBBLES_XL,PEBBLES_S,20,0.015749764208987035,-0.07508341033730466,0.10063215694182408,2,0.015749764208987035
100,PEBBLES_S,PEBBLES_XL,17,0.01574947008391549,-0.01650588727796202,0.04891184497481642,2,0.01574947008391549
20,PEBBLES_L,PEBBLES_XS,7,0.01566477543805938,-0.003514080319297662,0.04944536860283761,2,0.01566477543805938
100,PEBBLES_M,PEBBLES_L,74,0.01566053355803569,-0.002819372313604828,0.03450420350394839,2,0.01566053355803569
100,PEBBLES_L,PEBBLES_XL,7,0.01563325901288612,-0.01692317340847967,0.03510885089665583,2,0.01563325901288612
20,PEBBLES_L,PEBBLES_XL,84,0.015628534957224233,-0.05044320358729091,0.06259748594774271,2,0.015628534957224233
5,PEBBLES_XS,PEBBLES_M,9,0.015600558845049827,-0.007021430459277178,0.046634180792991135,2,0.015600558845049827
20,PEBBLES_L,PEBBLES_S,62,0.01558593419521901,-0.02508491919687059,0.051055304466326445,2,0.01558593419521901
20,PEBBLES_L,PEBBLES_S,68,0.015575078432770765,-0.023568182404270988,0.05541651757759704,2,0.015575078432770765
100,PEBBLES_L,PEBBLES_XL,8,0.015524787141213437,-0.018766055292874603,0.03601710910933998,2,0.015524787141213437
100,PEBBLES_L,PEBBLES_XL,9,0.015504926049457857,-0.02069590255777331,0.03733234491952147,2,0.015504926049457857
100,PEBBLES_S,PEBBLES_L,300,0.015497465918301428,-0.10248681886283598,0.11171661443711613,2,0.015497465918301428
100,PEBBLES_L,PEBBLES_XL,10,0.015496121539015658,-0.022768011850906555,0.03863376168074989,2,0.015496121539015658
5,PEBBLES_M,PEBBLES_L,57,0.015469142297260643,-0.013999772254901904,0.04929260705236476,2,0.015469142297260643
100,PEBBLES_XL,PEBBLES_S,19,0.01546632114493321,-0.07275431768736336,0.09748024252377777,2,0.01546632114493321
20,PEBBLES_L,PEBBLES_XS,78,0.015399566926898672,-0.016990116299458537,0.05463592727709458,2,0.015399566926898672
20,PEBBLES_M,PEBBLES_L,46,0.015351800423003369,-0.037624335234820845,0.08044728912457204,2,0.015351800423003369
5,PEBBLES_XS,PEBBLES_M,3,0.015297110635966471,-0.0072780323887050025,0.04070480800219453,2,0.015297110635966471
5,PEBBLES_M,PEBBLES_S,3,0.01526156653451459,-0.004021115569112343,0.03686305098911458,2,0.01526156653451459
20,PEBBLES_XL,PEBBLES_M,10,0.015169605023171518,-0.000618656953193181,0.026205767937110182,2,0.015169605023171518
20,PEBBLES_L,PEBBLES_S,69,0.015140681386040763,-0.024279834059969797,0.05631475623802071,2,0.015140681386040763
5,PEBBLES_XS,PEBBLES_M,2,0.015075899528951641,-0.008535530040996348,0.036409471841585626,2,0.015075899528951641
20,PEBBLES_L,PEBBLES_S,61,0.015062021325082586,-0.025425696978146152,0.0498373221103325,2,0.015062021325082586
100,PEBBLES_L,PEBBLES_XL,6,0.015005120225375966,-0.015250861141473006,0.032717322088770456,2,0.015005120225375966
100,PEBBLES_S,PEBBLES_XL,16,0.014997828780274017,-0.015410560860604536,0.046533595478328485,2,0.014997828780274017
5,PEBBLES_L,PEBBLES_M,20,0.014976048623643797,-0.007374396415765837,0.032111510420787234,2,0.014976048623643797
5,PEBBLES_XL,PEBBLES_M,29,0.01493484736771202,-0.005944058878568101,0.029710875976004327,2,0.01493484736771202
20,PEBBLES_M,PEBBLES_L,47,0.01488754103667597,-0.03939722534464669,0.07922021747682931,2,0.01488754103667597
20,PEBBLES_L,PEBBLES_S,70,0.014878657521142959,-0.02468743290714877,0.05710467073173904,2,0.014878657521142959
20,PEBBLES_S,PEBBLES_XS,22,-0.014850271031950147,-0.05766132444690237,0.009237212354134133,2,0.014850271031950147
5,PEBBLES_L,PEBBLES_XS,23,0.014836116739911025,-0.0029216700081260306,0.045297670250346936,2,0.014836116739911025
100,PEBBLES_M,PEBBLES_L,73,0.014773678774979093,-0.0049803358256619605,0.03518310975478614,2,0.014773678774979093
5,PEBBLES_M,PEBBLES_S,13,0.014758681025046566,-0.002472312845342428,0.03639404822156027,2,0.014758681025046566
100,PEBBLES_XL,PEBBLES_S,18,0.014744489691598172,-0.07097872142053878,0.09385562201170462,2,0.014744489691598172
5,PEBBLES_XS,PEBBLES_XL,27,0.014700812446968714,-0.0023403751479027938,0.03107665154892339,2,0.014700812446968714
20,PEBBLES_L,PEBBLES_XL,83,0.014652341403428958,-0.05246133563445404,0.0629473830483472,2,0.014652341403428958
5,PEBBLES_L,PEBBLES_M,13,0.01462538549301705,-0.0021884972756798155,0.03209810675738339,2,0.01462538549301705
5,PEBBLES_M,PEBBLES_L,58,0.014580605068993197,-0.01607400642211498,0.04816354113482019,2,0.014580605068993197
100,PEBBLES_M,PEBBLES_XL,3,0.014561541818818033,-0.003942468744146923,0.031607881883915466,2,0.014561541818818033
20,PEBBLES_L,PEBBLES_S,60,0.014504333703295484,-0.02574744563136697,0.04884214792720263,2,0.014504333703295484
5,PEBBLES_L,PEBBLES_XL,96,0.014453704100384249,-0.0196918534893098,0.034106670768766195,2,0.014453704100384249
5,PEBBLES_L,PEBBLES_M,21,0.014403232288841918,-0.008440486148085865,0.03161994361683738,2,0.014403232288841918
5,PEBBLES_L,PEBBLES_XL,95,0.014396766650131574,-0.021170365022722643,0.03486715251028382,2,0.014396766650131574
20,PEBBLES_L,PEBBLES_XS,79,0.014372182224137192,-0.019239130416450295,0.05373277857451844,2,0.014372182224137192
20,PEBBLES_L,PEBBLES_M,4,0.014356148947036991,-0.002189833122933726,0.029411742652994538,2,0.014356148947036991
20,PEBBLES_L,PEBBLES_M,5,0.014351980695894133,-0.007153565776106758,0.030176359819156437,2,0.014351980695894133
20,PEBBLES_L,PEBBLES_M,300,-0.01431207315913558,-0.0779186336428419,0.018365116961264118,2,0.01431207315913558
5,PEBBLES_L,PEBBLES_M,12,0.014302740297939343,-0.004690796526041564,0.02994088733496601,2,0.014302740297939343
20,PEBBLES_L,PEBBLES_S,71,0.0142903709245197,-0.02564095808467747,0.05768223039115493,2,0.0142903709245197
100,PEBBLES_XS,PEBBLES_L,200,-0.014290032231069026,-0.15268208438759842,0.0929044414375381,2,0.014290032231069026
20,PEBBLES_L,PEBBLES_M,8,0.014280485032351945,-0.013181917045732364,0.036535304079441895,2,0.014280485032351945
5,PEBBLES_L,PEBBLES_XL,97,0.014246693882548409,-0.01817905788162906,0.03263964359204508,2,0.014246693882548409
20,PEBBLES_M,PEBBLES_L,48,0.014239196076876057,-0.04117564214511106,0.07764921067433977,2,0.014239196076876057
20,PEBBLES_L,PEBBLES_M,11,0.014202641822472564,-0.0201520442817031,0.04263503116209066,2,0.014202641822472564
20,PEBBLES_XL,PEBBLES_L,200,0.014139807717335195,-0.06089335564961682,0.052981863712716404,2,0.014139807717335195
100,PEBBLES_S,PEBBLES_XL,15,0.014139766953508097,-0.014317220825997456,0.043767132841044935,2,0.014139766953508097
5,PEBBLES_L,PEBBLES_M,11,0.014102911401657226,-0.0064626002776062026,0.027543615063397413,2,0.014102911401657226
20,PEBBLES_L,PEBBLES_S,59,0.014099715332613021,-0.02646131586206585,0.04797039192813019,2,0.014099715332613021
100,PEBBLES_L,PEBBLES_XL,5,0.014083877641276105,-0.013448706139266875,0.029624106939620004,2,0.014083877641276105
20,PEBBLES_XL,PEBBLES_S,91,0.014078829766752074,-0.08090928018979221,0.08442467014745676,2,0.014078829766752074
20,PEBBLES_L,PEBBLES_M,6,0.014075610122466197,-0.009439737679055628,0.031754201760342,2,0.014075610122466197
20,PEBBLES_L,PEBBLES_M,12,0.014048981369551508,-0.02177247616094631,0.04507448769983883,2,0.014048981369551508
20,PEBBLES_L,PEBBLES_M,10,0.014027592756448765,-0.018574858763524077,0.04002139550238405,2,0.014027592756448765
5,PEBBLES_L,PEBBLES_M,10,0.014006840805032192,-0.006584183615502546,0.02528647764189157,2,0.014006840805032192
20,PEBBLES_L,PEBBLES_M,9,0.014001196843469468,-0.015818432346062214,0.037632293628243045,2,0.014001196843469468
5,PEBBLES_M,PEBBLES_S,14,0.01394833767806921,-0.0015726613244661106,0.0339114577622737,2,0.01394833767806921
5,PEBBLES_XL,PEBBLES_M,28,0.013935702742237946,-0.007787141441900681,0.02755532021816335,2,0.013935702742237946
20,PEBBLES_XL,PEBBLES_S,92,0.013927176333559462,-0.08241311717046088,0.08690170784739899,2,0.013927176333559462
100,PEBBLES_M,PEBBLES_L,10,0.013913168447664895,-0.015950066527867457,0.03289115527119548,2,0.013913168447664895
100,PEBBLES_M,PEBBLES_L,72,0.013881265019603116,-0.007121593642095427,0.03577583282404909,2,0.013881265019603116
20,PEBBLES_S,PEBBLES_XL,15,0.013867262309108563,-0.006601444986887094,0.038672288876598904,2,0.013867262309108563
5,PEBBLES_M,PEBBLES_L,59,0.013844602152067939,-0.01765931238047087,0.048158070130089284,2,0.013844602152067939
100,PEBBLES_XL,PEBBLES_S,17,0.013841031098498125,-0.06924750139751093,0.09008268970224043,2,0.013841031098498125
5,PEBBLES_L,PEBBLES_XL,98,0.013832496564056223,-0.017195609976732643,0.03084993211817061,2,0.013832496564056223
20,PEBBLES_L,PEBBLES_XL,82,0.013795785454771878,-0.05446989649192799,0.06411159092264443,2,0.013795785454771878
100,PEBBLES_M,PEBBLES_L,11,0.013789852159830293,-0.017049104273216025,0.03288335744695244,2,0.013789852159830293
20,PEBBLES_XL,PEBBLES_S,90,0.013764784527170915,-0.08036113982845984,0.08174497255916617,2,0.013764784527170915
20,PEBBLES_L,PEBBLES_S,58,0.013762934372438987,-0.027667354020741504,0.046890979999124296,2,0.013762934372438987
5,PEBBLES_XS,PEBBLES_M,10,0.013720236485299922,-0.005939102195393997,0.03894876999746709,2,0.013720236485299922
100,PEBBLES_M,PEBBLES_L,12,0.013656303512187037,-0.018730268540765125,0.03290655194618146,2,0.013656303512187037
20,PEBBLES_XL,PEBBLES_S,93,0.013645743955291454,-0.0839847411729101,0.08930330822567789,2,0.013645743955291454
100,PEBBLES_M,PEBBLES_L,9,0.013637114075449161,-0.015005257277873907,0.03240054994813984,2,0.013637114075449161
20,PEBBLES_XL,PEBBLES_S,94,0.013583590564025722,-0.08443963035251803,0.0912422480756149,2,0.013583590564025722
20,PEBBLES_L,PEBBLES_M,7,0.01356975000717132,-0.011835354682882228,0.03347965527209289,2,0.01356975000717132
5,PEBBLES_L,PEBBLES_M,9,0.013545420893491979,-0.0032947876199670256,0.022956887218129343,2,0.013545420893491979
20,PEBBLES_L,PEBBLES_XS,300,-0.013543054044805191,-0.05879733371640492,0.014008156241887457,2,0.013543054044805191
20,PEBBLES_L,PEBBLES_S,72,0.013540264278856224,-0.027086129616750654,0.05821414155578185,2,0.013540264278856224
5,PEBBLES_M,PEBBLES_L,150,0.013505207345465628,-0.00012572908959005972,0.028034655946648345,2,0.013505207345465628
100,PEBBLES_M,PEBBLES_L,13,0.013453233497932362,-0.020177718763488048,0.03269343597380266,2,0.013453233497932362
20,PEBBLES_XL,PEBBLES_S,89,0.013430920418897091,-0.07992896432677672,0.07893117740988631,2,0.013430920418897091
5,PEBBLES_L,PEBBLES_XL,94,0.013392016221440714,-0.023075554647026632,0.03432391193335813,2,0.013392016221440714
5,PEBBLES_L,PEBBLES_XS,22,0.013384911363337111,-0.0036152985897570937,0.043349857035761316,2,0.013384911363337111
5,PEBBLES_M,PEBBLES_XL,67,0.013367999214701718,-0.0015746789346290388,0.03259831423929003,2,0.013367999214701718
20,PEBBLES_L,PEBBLES_S,57,0.013338814400276282,-0.02881182409459321,0.045779138417962474,2,0.013338814400276282
5,PEBBLES_L,PEBBLES_XL,99,0.013321140422276475,-0.0160129547762022,0.02961822138618888,2,0.013321140422276475
100,PEBBLES_S,PEBBLES_XL,14,0.01331300709137261,-0.013337198222744331,0.04099507657678507,2,0.01331300709137261
20,PEBBLES_XL,PEBBLES_S,95,0.013298544651077548,-0.08512701584463617,0.09290959009958576,2,0.013298544651077548
20,PEBBLES_M,PEBBLES_L,49,0.013237568852728422,-0.04343549870808617,0.07548377210242757,2,0.013237568852728422
5,PEBBLES_M,PEBBLES_L,60,0.01320953998247209,-0.019046608636435997,0.048099129633676345,2,0.01320953998247209
20,PEBBLES_XL,PEBBLES_S,88,0.01319895074454414,-0.07953012536251212,0.0756624177770584,2,0.01319895074454414
100,PEBBLES_M,PEBBLES_L,8,0.013179429987375728,-0.01367119460016261,0.031142001320318753,2,0.013179429987375728
20,PEBBLES_L,PEBBLES_M,13,0.01313503723325326,-0.024178369949324617,0.045624024719878684,2,0.01313503723325326
5,PEBBLES_XS,PEBBLES_XL,28,0.013122757465373306,-0.005635199469785477,0.029250732617991933,2,0.013122757465373306
100,PEBBLES_M,PEBBLES_L,14,0.013081280878367312,-0.0217134973059865,0.03160585689065118,2,0.013081280878367312
5,PEBBLES_L,PEBBLES_M,8,0.013044344499222224,-0.000622552675424623,0.02187559104478526,2,0.013044344499222224
5,PEBBLES_L,PEBBLES_M,22,0.013037145167076202,-0.009225390783636827,0.030476729491686335,2,0.013037145167076202
20,PEBBLES_L,PEBBLES_XS,80,0.013035979961007754,-0.021893516909584028,0.052745277882178435,2,0.013035979961007754
100,PEBBLES_XL,PEBBLES_S,16,0.013015942833128477,-0.06758861454546734,0.08650477171575853,2,0.013015942833128477
20,PEBBLES_L,PEBBLES_XL,81,0.013004236178766495,-0.05676312285919896,0.0653022441925523,2,0.013004236178766495
5,PEBBLES_XS,PEBBLES_XL,98,0.01297383706058886,-0.0003883037301965954,0.020881444336595303,2,0.01297383706058886
20,PEBBLES_XL,PEBBLES_S,96,0.012938236961321315,-0.08558027041818723,0.09404088928692725,2,0.012938236961321315
5,PEBBLES_XS,PEBBLES_M,11,0.012909498159098498,-0.002097130171276286,0.031730950688233624,2,0.012909498159098498
5,PEBBLES_XL,PEBBLES_S,200,0.012908744693409122,-0.015971420020610638,0.042265629855901966,2,0.012908744693409122
1,PEBBLES_XL,PEBBLES_M,300,0.012898976549996529,-0.0019034623941248888,0.027798174609977487,2,0.012898976549996529
1,PEBBLES_L,PEBBLES_M,1,0.012872202402095448,-0.006727684103636822,0.029488234367323226,2,0.012872202402095448
100,PEBBLES_M,PEBBLES_L,71,0.01286635702191101,-0.009326157492178704,0.036033984093140126,2,0.01286635702191101
100,PEBBLES_S,PEBBLES_XL,13,0.012819034701298545,-0.011628321141615048,0.03841033340660066,2,0.012819034701298545
20,PEBBLES_M,PEBBLES_L,300,0.01280285486159369,-0.02046237018193531,0.053552835675533,2,0.01280285486159369
20,PEBBLES_L,PEBBLES_S,73,0.012755283392290366,-0.028613469496885407,0.05862568705478745,2,0.012755283392290366
20,PEBBLES_XL,PEBBLES_S,87,0.012741652567417152,-0.0792619622947642,0.07223269879081498,2,0.012741652567417152
20,PEBBLES_L,PEBBLES_S,56,0.012725187080040256,-0.029427279336151902,0.04391096287167855,2,0.012725187080040256
5,PEBBLES_L,PEBBLES_XL,100,0.012724214069596534,-0.015125538596770046,0.02858750752601003,2,0.012724214069596534
100,PEBBLES_M,PEBBLES_L,7,0.012720924526158209,-0.012234962032959804,0.029866704660345023,2,0.012720924526158209
1,PEBBLES_M,PEBBLES_L,14,0.01268581882606967,-0.0003898469066616424,0.024978021570950606,2,0.01268581882606967
100,PEBBLES_S,PEBBLES_XL,12,0.012670441321819903,-0.009481913625379368,0.036154405173062204,2,0.012670441321819903
