day,source_product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
1,HYDROGEL_PACK,Mark 22,109,395,254000.0,0.11009174311926606,-0.0,1.660206644552532,-17.5,0.944954128440367,0.47706422018348627,3,-0.04430379746835443,-0.8805205594965984,0.6923183605105809
1,HYDROGEL_PACK,Mark 38,122,395,3346543.0,0.0,0.0,1.7522122970360345,-17.5,1.0,0.4016393442622951,3,-0.04430379746835443,-0.8805205594965984,0.0
1,HYDROGEL_PACK,Mark 49,11,101,530227.0,-0.5,-1.0,1.6431676725154984,-74.5,0.09090909090909091,0.36363636363636365,3,-0.7376237623762376,-7.413027067064419,-1.0092167846991638
1,HYDROGEL_PACK,Mark 55,100,565,2964318.0,-0.255,0.0,1.790117371017946,-168.5,1.0,0.39,3,-0.2982300884955752,-7.08884827821166,-1.424487601363227
1,HYDROGEL_PACK,Mark 67,12,112,587812.0,1.875,2.25,1.733690231322141,193.5,1.0,0.9166666666666666,3,1.7276785714285714,18.284031381821368,3.7464538999161054
1,VELVETFRUIT_EXTRACT,Mark 01,185,741,1676981.0,0.05675675675675676,0.0,1.5422563475629203,155.5,0.0,0.4,3,0.20985155195681512,5.712435236331765,0.5005493116746621
1,VELVETFRUIT_EXTRACT,Mark 14,234,904,6283666.0,0.25854700854700857,0.0,1.6574812915041581,280.0,0.0,0.4658119658119658,3,0.30973451327433627,9.312661473328351,2.386155877329726
1,VELVETFRUIT_EXTRACT,Mark 22,182,680,878423.0,-0.09615384615384616,-0.0,1.6721100371089799,-172.5,0.8516483516483516,0.4010989010989011,3,-0.2536764705882353,-6.6150730288085695,-0.7757780740313701
1,VELVETFRUIT_EXTRACT,Mark 38,191,640,5178437.0,-0.14397905759162305,-0.0,1.63077407502377,-109.5,1.0,0.3717277486910995,3,-0.17109375,-4.328367547355469,-1.220175249919371
1,VELVETFRUIT_EXTRACT,Mark 49,13,109,572307.0,-2.1153846153846154,-2.5,1.4311103811645427,-226.5,0.0,0.07692307692307693,3,-2.0779816513761467,-21.69476536025908,-5.3295174142266015
1,VELVETFRUIT_EXTRACT,Mark 55,135,724,3799399.0,-0.1259259259259259,-0.0,1.7616547073433322,-130.5,1.0,0.37037037037037035,3,-0.18024861878453038,-4.8499943042627605,-0.8305413290139314
1,VELVETFRUIT_EXTRACT,Mark 67,17,140,734436.0,1.7647058823529411,2.0,1.2638933778559944,250.0,1.0,0.9411764705882353,3,1.7857142857142858,21.128856368212915,5.756869114571
1,VEV_4000,Mark 01,59,243,463357.0,0.0847457627118644,0.0,1.5815546213949974,12.0,0.0,0.4067796610169492,3,0.04938271604938271,0.769800358919501,0.41158525042275107
1,VEV_4000,Mark 14,83,306,2088745.0,-0.12048192771084337,-0.0,1.637201586001551,-25.5,0.0,0.3855421686746988,3,-0.08333333333333333,-1.4577379737113252,-0.670438270572176
1,VEV_4000,Mark 22,43,150,177529.0,-0.313953488372093,-0.5,1.5736795515982578,-60.5,0.8372093023255814,0.37209302325581395,3,-0.4033333333333333,-4.939804314612743,-1.308227394452243
1,VEV_4000,Mark 38,67,238,2071319.0,-0.13432835820895522,-0.0,1.5039898692846634,-82.5,1.0,0.3283582089552239,3,-0.34663865546218486,-5.347680719305356,-0.7310720781182587
1,VEV_4000,Mark 49,3,28,147178.0,-1.5,-1.5,1.0,-40.0,0.0,0.0,3,-1.4285714285714286,-7.559289460184544,-2.5980762113533156
1,VEV_4000,Mark 55,44,244,1280039.0,-0.10227272727272728,0.0,1.7573088087958413,-18.0,1.0,0.45454545454545453,3,-0.07377049180327869,-1.1523319193960637,-0.3860451401053568
1,VEV_4000,Mark 67,11,102,535856.0,1.3181818181818181,1.5,1.6473118598602887,108.0,1.0,0.8181818181818182,3,1.0588235294117647,10.693593464148083,2.6539689313888397
1,VEV_4500,Mark 14,1,3,15807.0,1.0,1.0,,3.0,0.0,1.0,3,1.0,1.7320508075688774,
1,VEV_4500,Mark 38,1,2,20172.0,-2.5,-2.5,,-5.0,1.0,0.0,3,-2.5,-3.5355339059327373,
1,VEV_5000,Mark 14,1,6,60228.0,1.0,1.0,,6.0,0.0,1.0,3,1.0,2.4494897427831783,
1,VEV_5000,Mark 67,1,12,63048.0,1.5,1.5,,18.0,1.0,1.0,3,1.5,5.196152422706632,
1,VEV_5100,Mark 01,2,10,100.0,-1.5,-1.5,0.0,-15.0,0.0,0.0,3,-1.5,-4.743416490252569,
1,VEV_5200,Mark 01,2,10,0.0,-1.5,-1.5,0.0,-15.0,0.0,0.0,3,-1.5,-4.743416490252569,
1,VEV_5200,Mark 14,3,13,106023.0,1.5,0.5,2.179449471770337,25.0,0.0,0.6666666666666666,3,1.9230769230769231,6.933752452815364,1.1920791213585393
1,VEV_5200,Mark 49,1,9,47133.0,-2.0,-2.0,,-18.0,0.0,0.0,3,-2.0,-6.0,
1,VEV_5200,Mark 55,2,12,62757.0,-1.0,-1.0,1.4142135623730951,-10.0,1.0,0.0,3,-0.8333333333333334,-2.886751345948129,-1.0
1,VEV_5300,Mark 01,13,69,236350.0,0.2692307692307692,-0.0,1.2009611535381535,25.0,0.0,0.3076923076923077,3,0.36231884057971014,3.00964632714423,0.8082903768654761
1,VEV_5300,Mark 14,24,103,662991.0,-0.1875,0.0,1.3816538608871425,-12.5,0.0,0.4166666666666667,3,-0.12135922330097088,-1.2316615977053664,-0.6648254527033977
1,VEV_5300,Mark 22,19,86,121328.0,0.39473684210526316,0.5,1.8377140643898169,25.5,0.8947368421052632,0.5789473684210527,3,0.29651162790697677,2.7497357166876797,0.9362816758985391
1,VEV_5300,Mark 38,19,51,385939.0,-0.18421052631578946,-0.5,1.416279616889396,-11.5,1.0,0.3684210526315789,3,-0.22549019607843138,-1.6103220966322112,-0.5669467095138409
1,VEV_5300,Mark 49,1,12,62880.0,-2.0,-2.0,,-24.0,0.0,0.0,3,-2.0,-6.92820323027551,
1,VEV_5300,Mark 55,8,45,236114.0,0.625,0.25,0.876274581884664,23.5,1.0,0.5,3,0.5222222222222223,3.50317316474967,2.017366461964823
1,VEV_5400,Mark 01,24,90,189039.0,-0.5,0.0,1.3021720984236467,-32.5,0.0,0.20833333333333334,3,-0.3611111111111111,-3.4258007985157444,-1.8810798862519205
1,VEV_5400,Mark 14,50,198,1325864.0,-0.19,0.0,1.6533515744001424,-62.0,0.0,0.42,3,-0.31313131313131315,-4.406148138015949,-0.8125935856938842
1,VEV_5400,Mark 22,25,105,79516.0,0.14,0.5,1.6489895896174318,4.5,0.96,0.64,3,0.04285714285714286,0.43915503282683993,0.4245023767326519
1,VEV_5400,Mark 38,28,94,772490.0,0.10714285714285714,0.0,1.7761649430055488,17.0,1.0,0.4642857142857143,3,0.18085106382978725,1.7534161186399486,0.3191971059593589
1,VEV_5400,Mark 49,2,19,99733.0,-2.0,-2.0,0.0,-38.0,0.0,0.0,3,-2.0,-8.717797887081346,
1,VEV_5400,Mark 55,20,112,588004.0,0.15,0.0,1.9674990804518682,18.5,1.0,0.45,3,0.16517857142857142,1.7480856876676758,0.340950803949485
1,VEV_5400,Mark 67,7,66,346277.0,2.5714285714285716,2.5,1.3671311638052945,197.5,1.0,1.0,3,2.992424242424242,24.310569468418212,4.976377317908188
1,VEV_5500,Mark 01,38,150,357026.0,-0.21052631578947367,-0.25,2.0685272830954835,-7.0,0.0,0.34210526315789475,3,-0.04666666666666667,-0.5715476066494082,-0.6273890509696481
1,VEV_5500,Mark 14,48,188,1427848.0,-0.13541666666666666,0.0,1.6102714959844946,-18.0,0.0,0.3958333333333333,3,-0.09574468085106383,-1.3127849234810511,-0.5826310592795686
1,VEV_5500,Mark 22,28,123,189691.0,-0.5178571428571429,-0.0,1.60140067659038,-97.0,0.8214285714285714,0.39285714285714285,3,-0.7886178861788617,-8.746195456274092,-1.7111535353858354
1,VEV_5500,Mark 38,38,126,1128525.0,-0.2894736842105263,0.0,1.9439148954906396,0.0,1.0,0.42105263157894735,3,0.0,0.0,-0.9179597504900031
1,VEV_5500,Mark 49,5,59,309852.0,-1.2,-1.5,2.4899799195977463,-92.0,0.0,0.2,3,-1.5593220338983051,-11.977379810235796,-1.0776318121606496
1,VEV_5500,Mark 55,24,117,613987.0,-0.08333333333333333,0.0,1.7487055253794888,-29.5,1.0,0.3333333333333333,3,-0.25213675213675213,-2.727275964774043,-0.23345742581517176
1,VEV_5500,Mark 67,1,6,31626.0,0.5,0.5,,3.0,1.0,1.0,3,0.5,1.2247448713915892,
1,VEV_6000,Mark 01,36,132,158361.0,0.1527777777777778,0.25,1.5893369886503186,30.0,0.0,0.5,3,0.22727272727272727,2.6111648393354674,0.5767604184717992
1,VEV_6000,Mark 14,52,199,1443127.0,0.04807692307692308,-0.0,1.3440486663421938,3.0,0.0,0.40384615384615385,3,0.01507537688442211,0.21266436150250076,0.2579427600521883
1,VEV_6000,Mark 22,37,146,83990.0,0.06756756756756757,-0.0,1.5508159239671322,-10.5,0.9459459459459459,0.40540540540540543,3,-0.07191780821917808,-0.8689861830324863,0.26502014965904097
1,VEV_6000,Mark 38,40,141,1181983.0,-0.025,0.25,1.8774983355518584,4.5,1.0,0.5,3,0.031914893617021274,0.37896836447993354,-0.08421519210665192
1,VEV_6000,Mark 49,2,19,99550.0,-2.0,-2.0,0.7071067811865476,-35.5,0.0,0.0,3,-1.868421052631579,-8.144258552404942,-4.0
1,VEV_6000,Mark 55,22,129,676330.0,-0.45454545454545453,-1.0,1.4712247158412493,-54.5,1.0,0.22727272727272727,3,-0.42248062015503873,-4.7984574394746495,-1.4491376746189437
1,VEV_6000,Mark 67,3,24,125635.0,2.6666666666666665,2.5,0.28867513459481287,63.5,1.0,1.0,3,2.6458333333333335,12.961883222227652,16.0
1,VEV_6500,Mark 01,31,148,419687.0,0.27419354838709675,0.5,1.6675266598439504,66.5,0.0,0.5161290322580645,3,0.44932432432432434,5.4662663279031305,0.9155146385308479
1,VEV_6500,Mark 14,54,234,1685963.0,0.37037037037037035,-0.0,1.9719380017838055,99.5,0.0,0.4444444444444444,3,0.4252136752136752,6.504518482083103,1.3801931233624436
1,VEV_6500,Mark 22,31,121,168132.0,-0.25806451612903225,-0.0,1.8159981999896342,-59.5,0.8709677419354839,0.3548387096774194,3,-0.49173553719008267,-5.409090909090909,-0.7912135685059603
1,VEV_6500,Mark 38,38,136,1172980.0,-0.07894736842105263,0.0,1.6213371016402014,-13.5,1.0,0.42105263157894735,3,-0.09926470588235294,-1.1576154497119346,-0.3001622937635615
1,VEV_6500,Mark 49,2,24,126214.0,-1.25,-1.25,3.8890872965260113,-35.5,0.0,0.5,3,-1.4791666666666667,-7.246407155733569,-0.45454545454545464
1,VEV_6500,Mark 55,29,161,844646.0,0.3103448275862069,0.0,1.7698556897559687,37.5,1.0,0.4482758620689655,3,0.2329192546583851,2.9554140233966275,0.9442905731053717
1,VEV_6500,Mark 67,6,57,299066.0,1.75,1.5,1.9429359227725447,99.5,1.0,0.6666666666666666,3,1.7456140350877194,13.179096952797186,2.2062524037095512
2,HYDROGEL_PACK,Mark 01,153,668,1517661.0,-0.06209150326797386,-0.0,1.6900640962599038,-77.0,0.0,0.48366013071895425,3,-0.11526946107784432,-2.979219445256427,-0.4544380778109914
2,HYDROGEL_PACK,Mark 14,163,643,4460266.0,-0.29754601226993865,-0.0,1.737066880744217,-176.5,0.0,0.3803680981595092,3,-0.2744945567651633,-6.960480534348998,-2.18691244681037
2,HYDROGEL_PACK,Mark 22,109,403,533628.0,-0.5779816513761468,-0.5,1.832290501296585,-253.5,0.8623853211009175,0.3394495412844037,3,-0.6290322580645161,-12.627734453153298,-3.293312710306141
2,HYDROGEL_PACK,Mark 38,116,420,3707544.0,0.14224137931034483,0.0,2.0994885862604926,66.5,1.0,0.39655172413793105,3,0.15833333333333333,3.244867742553873,0.7296951028866406
2,HYDROGEL_PACK,Mark 49,12,124,652506.0,-2.25,-2.0,1.602554778527654,-263.0,0.0,0.0,3,-2.120967741935484,-23.6180972165209,-4.863626965201707
2,HYDROGEL_PACK,Mark 55,96,544,2860546.0,0.15104166666666666,0.0,1.657708932083305,89.0,1.0,0.4375,3,0.1636029411764706,3.8158435194208216,0.8927381787535267
2,HYDROGEL_PACK,Mark 67,15,127,667261.0,2.2333333333333334,2.0,1.533747356112131,285.0,1.0,0.8666666666666667,3,2.2440944881889764,25.289660518359245,5.639561673609514
2,VELVETFRUIT_EXTRACT,Mark 01,199,846,1894804.0,0.12060301507537688,0.0,1.7175645307715803,97.0,0.0,0.4321608040201005,3,0.11465721040189125,3.3349286962367657,0.9905391393100821
2,VELVETFRUIT_EXTRACT,Mark 14,199,809,5424492.0,0.06532663316582915,0.0,1.8452104992957672,-11.5,0.0,0.4472361809045226,3,-0.014215080346106305,-0.40431846851241227,0.49942571151776377
2,VELVETFRUIT_EXTRACT,Mark 22,131,520,624806.0,0.0,-0.0,1.8841443681416772,27.0,0.8778625954198473,0.4351145038167939,3,0.051923076923076926,1.1840283260644895,0.0
2,VELVETFRUIT_EXTRACT,Mark 38,125,409,3332562.0,-0.068,0.0,1.7266226589650715,7.0,1.0,0.44,3,0.017114914425427872,0.34612772350390414,-0.440318044248085
2,VELVETFRUIT_EXTRACT,Mark 49,13,129,677437.0,-1.8076923076923077,-1.5,1.2338702919820614,-259.0,0.0,0.0,3,-2.007751937984496,-22.803678473833656,-5.282343977320753
2,VELVETFRUIT_EXTRACT,Mark 55,123,699,3675128.0,0.2682926829268293,0.0,1.9703672401802492,208.5,1.0,0.4715447154471545,3,0.2982832618025751,7.8861942713730375,1.5101295503321133
2,VELVETFRUIT_EXTRACT,Mark 67,16,168,882730.0,1.375,1.75,1.5220600075774495,248.0,1.0,0.8125,3,1.4761904761904763,19.133615395299397,3.6135237589968243
2,VEV_4000,Mark 01,56,232,474104.0,-0.24107142857142858,-0.5,1.7554876852279575,-122.5,0.0,0.35714285714285715,3,-0.5280172413793104,-8.042519012658007,-1.0276422888575296
2,VEV_4000,Mark 14,69,306,1867910.0,-0.5652173913043478,-0.5,1.8248953303551192,-240.0,0.0,0.2753623188405797,3,-0.7843137254901961,-13.719886811400707,-2.572776746286789
2,VEV_4000,Mark 22,42,171,126832.0,-0.047619047619047616,-0.5,1.8339931238052456,-7.5,0.9285714285714286,0.40476190476190477,3,-0.043859649122807015,-0.5735393346764044,-0.16827036912977827
2,VEV_4000,Mark 38,56,191,1592833.0,0.26785714285714285,0.0,1.786220707411158,35.0,1.0,0.48214285714285715,3,0.18324607329842932,2.532511118523476,1.1221789703962881
2,VEV_4000,Mark 49,6,59,310391.0,-2.5833333333333335,-3.5,2.9226129861250305,-170.0,0.16666666666666666,0.16666666666666666,3,-2.8813559322033897,-22.132114866740057,-2.1651339168856922
2,VEV_4000,Mark 55,51,272,1430051.0,0.38235294117647056,0.0,1.6987884956465815,63.5,1.0,0.45098039215686275,3,0.23345588235294118,3.850253047451786,1.6073491025234055
2,VEV_4000,Mark 67,8,74,389154.0,2.625,2.5,1.4820352800890306,208.5,1.0,1.0,3,2.8175675675675675,24.23763267808632,5.009746597943828
2,VEV_4500,Mark 14,1,6,31590.0,-1.0,-1.0,,-6.0,0.0,0.0,3,-1.0,-2.4494897427831783,
2,VEV_4500,Mark 22,1,2,32.0,0.0,-0.0,,0.0,1.0,0.0,3,0.0,0.0,
2,VEV_4500,Mark 55,2,7,36856.0,0.25,0.25,1.0606601717798212,1.0,1.0,0.5,3,0.14285714285714285,0.3779644730092272,0.33333333333333337
2,VEV_5000,Mark 14,2,10,99546.0,1.75,1.75,3.181980515339464,22.0,0.0,0.5,3,2.2,6.957010852370434,0.7777777777777778
2,VEV_5000,Mark 22,2,4,12.0,0.0,-0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,
2,VEV_5100,Mark 22,3,12,330.0,3.0,4.5,2.598076211353316,45.0,1.0,0.6666666666666666,3,3.75,12.99038105676658,1.9999999999999998
2,VEV_5100,Mark 38,1,5,49985.0,1.0,1.0,,5.0,1.0,1.0,3,1.0,2.23606797749979,
2,VEV_5200,Mark 01,6,25,94819.0,0.25,-0.5,1.9170289512680814,5.0,0.0,0.3333333333333333,3,0.2,1.0,0.3194382824999699
2,VEV_5200,Mark 14,9,38,221017.0,-0.2222222222222222,0.0,1.905766104338212,3.5,0.0,0.4444444444444444,3,0.09210526315789473,0.567774973957669,-0.3498155755573008
2,VEV_5200,Mark 22,9,39,89348.0,0.2222222222222222,-0.5,2.5630927498716165,11.5,0.6666666666666666,0.2222222222222222,3,0.2948717948717949,1.841473768758502,0.260102435504942
2,VEV_5200,Mark 38,6,17,143760.0,1.8333333333333333,1.25,2.8047578623950176,36.5,1.0,0.6666666666666666,3,2.1470588235294117,8.852550313826153,1.60111190178385
2,VEV_5200,Mark 49,1,9,47205.0,-1.0,-1.0,,-9.0,0.0,0.0,3,-1.0,-3.0,
2,VEV_5200,Mark 55,6,34,178297.0,0.25,1.5,3.1264996401726965,9.5,1.0,0.6666666666666666,3,0.27941176470588236,1.6292365588538338,0.19586518668589042
2,VEV_5200,Mark 67,1,7,36925.0,0.5,0.5,,3.5,1.0,1.0,3,0.5,1.3228756555322951,
2,VEV_5300,Mark 01,19,78,258113.0,0.10526315789473684,0.0,1.1252030356095868,16.0,0.0,0.47368421052631576,3,0.20512820512820512,1.811643254631353,0.40777659961835094
2,VEV_5300,Mark 14,30,121,897462.0,-0.65,-0.0,2.039058268095754,-82.0,0.0,0.26666666666666666,3,-0.6776859504132231,-7.454545454545454,-1.746000435342338
2,VEV_5300,Mark 22,18,83,226622.0,-0.6944444444444444,-0.75,1.8719201284564098,-71.5,0.6666666666666666,0.2222222222222222,3,-0.8614457831325302,-7.848144589262859,-1.5739337433021015
2,VEV_5300,Mark 38,25,80,605943.0,0.6,0.5,1.7320508075688772,55.0,1.0,0.52,3,0.6875,6.149186938124421,1.7320508075688772
2,VEV_5300,Mark 49,1,8,41952.0,-2.0,-2.0,,-16.0,0.0,0.0,3,-2.0,-5.65685424949238,
2,VEV_5300,Mark 55,15,83,435914.0,0.36666666666666664,0.5,1.5173598625181015,46.0,1.0,0.5333333333333333,3,0.5542168674698795,5.049155959525756,0.9358978899393715
2,VEV_5300,Mark 67,1,14,73766.0,2.5,2.5,,35.0,1.0,1.0,3,2.5,9.354143466934854,
2,VEV_5400,Mark 01,30,138,363202.0,-0.13333333333333333,0.0,1.1957780134587124,-37.0,0.0,0.3333333333333333,3,-0.26811594202898553,-3.14964916380737,-0.610729362072718
2,VEV_5400,Mark 14,58,235,1521513.0,0.09482758620689655,0.25,1.9544301824759611,24.0,0.0,0.5,3,0.10212765957446808,1.5655873753282612,0.3695119872809049
2,VEV_5400,Mark 22,22,87,116844.0,-0.7045454545454546,-1.0,1.823517603484115,-63.0,0.8181818181818182,0.3181818181818182,3,-0.7241379310344828,-6.754308969478107,-1.812217824054995
2,VEV_5400,Mark 38,23,81,660046.0,-0.08695652173913043,-0.0,1.3284660832657158,-26.0,1.0,0.391304347826087,3,-0.32098765432098764,-2.888888888888889,-0.3139175575254311
2,VEV_5400,Mark 49,1,14,73850.0,-2.5,-2.5,,-35.0,0.0,0.0,3,-2.5,-9.354143466934854,
2,VEV_5400,Mark 55,30,154,809530.0,0.38333333333333336,0.0,1.6540615285502183,61.5,1.0,0.43333333333333335,3,0.39935064935064934,4.9558112287560885,1.2693621735724878
2,VEV_5400,Mark 67,2,22,115550.0,1.75,1.75,1.0606601717798212,34.0,1.0,1.0,3,1.5454545454545454,7.248824356090754,2.3333333333333335
2,VEV_5500,Mark 01,37,145,331698.0,0.6621621621621622,1.0,1.5002502293786695,114.0,0.0,0.5405405405405406,3,0.7862068965517242,9.467184703326357,2.68473559284131
2,VEV_5500,Mark 14,52,224,1595466.0,-0.17307692307692307,0.0,1.8441338244808236,-32.5,0.0,0.40384615384615385,3,-0.14508928571428573,-2.1714975905384484,-0.6767813837253023
2,VEV_5500,Mark 22,39,137,32791.0,-0.2948717948717949,-0.5,1.7870806417095482,-62.0,0.9743589743589743,0.4358974358974359,3,-0.45255474452554745,-5.297017477843918,-1.030436862097572
2,VEV_5500,Mark 38,25,89,828040.0,-0.48,-1.0,1.8623461905170406,-45.5,1.0,0.28,3,-0.5112359550561798,-4.8229903540289385,-1.2886970275562413
2,VEV_5500,Mark 49,3,38,199545.0,-2.8333333333333335,-2.0,1.4433756729740645,-108.5,0.0,0.0,3,-2.8552631578947367,-17.601024192687735,-3.3999999999999995
2,VEV_5500,Mark 55,28,153,804619.0,0.125,0.5,1.8540496217739155,18.0,1.0,0.5357142857142857,3,0.11764705882352941,1.455213750217998,0.35675303400633795
2,VEV_5500,Mark 67,6,50,262849.0,2.1666666666666665,2.25,1.888562063228706,109.5,1.0,0.8333333333333334,3,2.19,15.48563850798539,2.8101950575862595
2,VEV_6000,Mark 01,34,137,347824.0,-0.2647058823529412,0.0,1.7719843957417425,-49.0,0.0,0.38235294117647056,3,-0.35766423357664234,-4.186352522812128,-0.8710501458092608
2,VEV_6000,Mark 14,43,167,1153537.0,-0.06976744186046512,-0.0,1.9010692334429324,-36.5,0.0,0.3953488372093023,3,-0.218562874251497,-2.8244547987495996,-0.24065178845131596
2,VEV_6000,Mark 22,49,174,28182.0,0.02040816326530612,-0.0,1.534190827960668,-3.5,0.9795918367346939,0.46938775510204084,3,-0.020114942528735632,-0.2653343152526162,0.09311562828663011
2,VEV_6000,Mark 38,32,112,978572.0,-0.21875,0.0,1.626085245553397,1.5,1.0,0.40625,3,0.013392857142857142,0.1417366773784602,-0.7609913874197461
2,VEV_6000,Mark 49,4,43,225657.0,-1.375,-1.5,1.1086778913041726,-68.0,0.0,0.0,3,-1.5813953488372092,-10.369902782617118,-2.480431892409335
2,VEV_6000,Mark 55,31,179,941114.0,0.06451612903225806,0.0,1.994751176980356,-2.0,1.0,0.45161290322580644,3,-0.0111731843575419,-0.14948701855038718,0.1800779005416209
2,VEV_6000,Mark 67,3,28,147372.0,2.8333333333333335,2.0,1.8929694486000912,98.5,1.0,1.0,3,3.517857142857143,18.61475029570444,2.5924756956542794
2,VEV_6500,Mark 01,39,145,158783.0,0.20512820512820512,0.0,2.002360280683079,39.5,0.0,0.48717948717948717,3,0.27241379310344827,3.2802964542227286,0.6397576114542644
2,VEV_6500,Mark 14,42,177,1303423.0,-0.11904761904761904,-0.25,1.9994191955736391,-25.0,0.0,0.4523809523809524,3,-0.14124293785310735,-1.8791150700070722,-0.3858704325328382
2,VEV_6500,Mark 22,46,172,90354.0,0.15217391304347827,0.25,1.4293338200302004,48.5,0.9565217391304348,0.5,3,0.2819767441860465,3.6980903305656634,0.7220802296992266
2,VEV_6500,Mark 38,30,96,845694.0,0.16666666666666666,0.25,1.582955187753836,9.0,1.0,0.5,3,0.09375,0.9185586535436918,0.576687790177189
2,VEV_6500,Mark 49,2,16,84264.0,-0.25,-0.25,2.4748737341529163,-4.0,0.0,0.5,3,-0.25,-1.0,-0.14285714285714288
2,VEV_6500,Mark 55,29,164,862462.0,0.08620689655172414,0.0,1.7882002400520383,8.5,1.0,0.3448275862068966,3,0.051829268292682924,0.6637384880265758,0.2596120585629269
2,VEV_6500,Mark 67,9,77,405155.0,2.2222222222222223,2.0,0.9391189724653869,166.5,1.0,1.0,3,2.1623376623376624,18.974435980529716,7.098852075328912
3,HYDROGEL_PACK,Mark 01,164,646,976922.0,0.17378048780487804,0.0,1.6181434034776292,149.5,0.0,0.4878048780487805,3,0.23142414860681115,5.881998828350637,1.3753268728406638
3,HYDROGEL_PACK,Mark 14,164,663,4616145.0,-0.25,0.0,1.7933927814931279,-199.0,0.0,0.3902439024390244,3,-0.30015082956259426,-7.728519591937142,-1.7851985085224302
3,HYDROGEL_PACK,Mark 22,120,428,254689.0,-0.175,-0.5,1.9901543371593782,-70.0,0.9583333333333334,0.3333333333333333,3,-0.16355140186915887,-3.3835777116598225,-0.9632564246270109
3,HYDROGEL_PACK,Mark 38,99,382,3374330.0,0.025252525252525252,-0.0,1.5881797714996566,16.5,1.0,0.43434343434343436,3,0.04319371727748691,0.8442134416594739,0.15820592751760618
3,HYDROGEL_PACK,Mark 49,7,55,288025.0,-2.7142857142857144,-2.0,1.2863754913562,-162.0,0.0,0.0,3,-2.9454545454545453,-21.844075543809044,-5.582604018368066
3,HYDROGEL_PACK,Mark 55,91,488,2557458.0,-0.07692307692307693,-0.0,1.534642696241769,-7.0,1.0,0.37362637362637363,3,-0.014344262295081968,-0.31687511114881484,-0.47815650346648475
3,HYDROGEL_PACK,Mark 67,7,72,377658.0,2.5714285714285716,3.0,1.2724180205607034,187.5,1.0,1.0,3,2.6041666666666665,22.09708691207961,5.346796732074043
3,VELVETFRUIT_EXTRACT,Mark 01,237,880,1271790.0,-0.04852320675105485,0.0,1.6832826876228164,22.0,0.0,0.46835443037974683,3,0.025,0.7416198487095663,-0.44377886039202324
3,VELVETFRUIT_EXTRACT,Mark 14,220,874,5902605.0,0.125,0.0,1.7045634425507215,93.5,0.0,0.4772727272727273,3,0.10697940503432495,3.162684677723877,1.087697633007723
3,VELVETFRUIT_EXTRACT,Mark 22,218,770,458571.0,0.24770642201834864,-0.0,1.8740574936355758,105.5,0.9220183486238532,0.41743119266055045,3,0.137012987012987,3.8019560925752587,1.951563121411694
3,VELVETFRUIT_EXTRACT,Mark 38,159,542,4593205.0,0.2169811320754717,0.0,1.6871895418934588,110.5,1.0,0.4591194968553459,3,0.20387453874538744,4.746381414442514,1.6216482515989714
3,VELVETFRUIT_EXTRACT,Mark 49,9,85,445613.0,-2.4444444444444446,-2.0,1.550089603144856,-188.5,0.0,0.0,3,-2.2176470588235295,-20.445695649408346,-4.73090930902014
3,VELVETFRUIT_EXTRACT,Mark 55,134,729,3817943.0,0.12313432835820895,0.25,1.741182476913447,119.5,1.0,0.5,3,0.16392318244170095,4.425925925925926,0.818629248288776
3,VELVETFRUIT_EXTRACT,Mark 67,22,199,1041992.0,1.9318181818181819,1.25,1.7680730332998835,369.5,0.9545454545454546,0.9090909090909091,3,1.85678391959799,26.193160525058012,5.124805522429231
3,VEV_4000,Mark 01,71,276,398854.0,0.28169014084507044,0.5,1.9451999426540727,100.5,0.0,0.5352112676056338,3,0.3641304347826087,6.049389117559902,1.2202156006385472
3,VEV_4000,Mark 14,72,275,2036340.0,-0.2708333333333333,-0.0,1.5173584812309122,-101.5,0.0,0.3333333333333333,3,-0.3690909090909091,-6.120680294928601,-1.5145379732494169
3,VEV_4000,Mark 22,55,174,98204.0,0.22727272727272727,-0.0,2.1033883198882757,-23.5,0.8909090909090909,0.4909090909090909,3,-0.13505747126436782,-1.781530402410423,0.8013259559450404
3,VEV_4000,Mark 38,41,109,783020.0,0.18292682926829268,-0.5,1.8766862336342203,22.0,1.0,0.3902439024390244,3,0.2018348623853211,2.107217827486533,0.6241337487174433
3,VEV_4000,Mark 49,4,40,209871.0,-1.25,-1.25,1.5545631755148024,-51.5,0.0,0.25,3,-1.2875,-8.142864974933577,-1.6081688022566925
3,VEV_4000,Mark 55,36,196,1026291.0,-0.5138888888888888,0.0,1.5094280426284046,-92.0,1.0,0.25,3,-0.46938775510204084,-6.571428571428571,-2.042716344373891
3,VEV_4000,Mark 67,7,68,356517.0,1.4285714285714286,2.0,1.7895197546774813,105.5,1.0,0.8571428571428571,3,1.5514705882352942,12.793754220666564,2.1121000314262885
3,VEV_5200,Mark 01,5,26,84014.0,-1.3,-1.0,3.1741140496207754,-35.0,0.0,0.4,3,-1.3461538461538463,-6.864064729836442,-0.9158109397792511
3,VEV_5200,Mark 14,10,37,355159.0,-0.15,-0.25,1.4346892811104897,-4.0,0.0,0.3,3,-0.10810810810810811,-0.6575959492214292,-0.33062326126679026
