product,buyer,seller,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
VEV_5200,Mark 38,Mark 22,2,3,245.0,0.25,0.25,0.3535533905932738,1.0,1.0,0.5,5,0.3333333333333333,0.5773502691896258,1.0
VEV_5300,Mark 01,Mark 22,132,439,15943.0,-0.14772727272727273,0.0,0.74068937448807,-57.5,0.0,0.25,5,-0.13097949886104784,-2.744325269444249,-2.291456046255718
VEV_5300,Mark 14,Mark 22,30,105,4242.0,-0.4166666666666667,0.0,0.9009892392228679,-48.5,0.0,0.2,5,-0.46190476190476193,-4.733115353800386,-2.532968456878179
VEV_5300,Mark 22,Mark 38,1,3,84.0,0.5,0.5,,1.5,0.0,1.0,5,0.5,0.8660254037844387,
VEV_5300,Mark 38,Mark 22,1,1,41.0,0.5,0.5,,0.5,1.0,1.0,5,0.5,0.5,
VEV_5400,Mark 01,Mark 22,263,911,10201.0,-0.013307984790874524,0.0,0.37934969492919063,-9.0,0.0,0.17110266159695817,5,-0.009879253567508232,-0.2981833028651572,-0.5689189907814672
VEV_5400,Mark 14,Mark 22,13,48,668.0,-0.38461538461538464,-0.5,0.41602514716892186,-19.5,0.0,0.0,5,-0.40625,-2.814582562299426,-3.3333333333333335
VEV_5500,Mark 01,Mark 22,299,1042,4058.0,-0.020066889632107024,0.0,0.22717700474281566,-16.0,0.0,0.056856187290969896,5,-0.015355086372360844,-0.4956625686470318,-1.5273947271756936
VEV_5500,Mark 14,Mark 22,7,27,144.0,-0.2857142857142857,0.0,0.4879500364742666,-9.0,0.0,0.0,5,-0.3333333333333333,-1.7320508075688772,-1.5491933384829666
VEV_6000,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
VEV_6500,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,
HYDROGEL_PACK,Mark 14,Mark 38,496,1989,19867206.0,0.2318548387096774,0.0,6.326046317184889,321.5,0.0,0.4778225806451613,10,0.16163901458019106,7.2088101089938155,0.8162527073572898
HYDROGEL_PACK,Mark 22,Mark 38,11,42,419827.0,-5.0,-4.0,6.375735251718032,-172.0,0.0,0.18181818181818182,10,-4.095238095238095,-26.54017619347981,-2.6009743656323314
HYDROGEL_PACK,Mark 38,Mark 14,507,2033,20332421.0,-0.11143984220907298,0.0,6.108449026044575,49.0,1.0,0.44970414201183434,10,0.024102311854402363,1.0867443493599198,-0.410783994810754
HYDROGEL_PACK,Mark 38,Mark 22,8,32,319756.0,3.4375,3.0,7.389362528082417,102.0,1.0,0.625,10,3.1875,18.031222920256962,1.3157722610529614
VELVETFRUIT_EXTRACT,Mark 01,Mark 55,260,1417,7432924.0,0.23461538461538461,0.0,3.165443518692551,358.5,0.0,0.47307692307692306,10,0.25299929428369794,9.52366772838625,1.1951119590765613
VELVETFRUIT_EXTRACT,Mark 14,Mark 55,316,1761,9235831.0,-0.254746835443038,-0.5,2.785018240940425,-559.0,0.0,0.39556962025316456,10,-0.31743327654741627,-13.320855888042844,-1.626014054291473
VELVETFRUIT_EXTRACT,Mark 22,Mark 49,7,54,283215.0,2.2857142857142856,2.0,3.401680257083045,137.0,0.8571428571428571,0.8571428571428571,10,2.537037037037037,18.643338597849745,1.777777777777778
VELVETFRUIT_EXTRACT,Mark 22,Mark 55,18,92,482557.0,-0.19444444444444445,-0.75,3.430567132366484,-31.0,0.0,0.3888888888888889,10,-0.33695652173913043,-3.2319734178846593,-0.24047274970982144
VELVETFRUIT_EXTRACT,Mark 49,Mark 22,12,89,467190.0,-2.3333333333333335,-3.0,3.927370930309795,-189.0,0.08333333333333333,0.3333333333333333,10,-2.1235955056179776,-20.033959932120204,-2.0580953294414623
VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26,136283.0,-1.1,-2.0,2.7703790354390136,-30.0,0.0,0.4,10,-1.1538461538461537,-5.883484054145521,-0.887847743498388
VELVETFRUIT_EXTRACT,Mark 55,Mark 01,244,1375,7220079.0,-0.3135245901639344,-0.5,2.951435006247072,-433.5,1.0,0.4139344262295082,10,-0.31527272727272726,-11.690625615112618,-1.659332035795233
VELVETFRUIT_EXTRACT,Mark 55,Mark 14,331,1763,9254679.0,0.16767371601208458,0.0,3.0055222451253667,405.5,1.0,0.4773413897280967,10,0.23000567214974477,9.657499679353943,1.014983633894362
VELVETFRUIT_EXTRACT,Mark 55,Mark 22,14,62,325980.0,1.7142857142857142,2.75,3.208847658693584,87.5,1.0,0.6428571428571429,10,1.4112903225806452,11.11251111251667,1.9989324792407321
VELVETFRUIT_EXTRACT,Mark 55,Mark 49,9,54,283190.0,0.5,1.5,2.6339134382131846,39.0,1.0,0.6666666666666666,10,0.7222222222222222,5.307227776030219,0.5694947974514994
VELVETFRUIT_EXTRACT,Mark 67,Mark 22,75,546,2864651.0,2.1533333333333333,2.5,2.820021723767837,1165.5,1.0,0.7866666666666666,10,2.1346153846153846,49.8787954021469,6.612861715798674
VELVETFRUIT_EXTRACT,Mark 67,Mark 49,89,963,5056558.0,2.297752808988764,2.0,2.872992482036563,2163.0,1.0,0.7303370786516854,10,2.2461059190031154,69.70170086019235,7.545079488256798
VELVETFRUIT_EXTRACT,Mark 67,Mark 55,1,1,5241.0,4.0,4.0,,4.0,0.0,1.0,10,4.0,4.0,
VEV_4000,Mark 14,Mark 38,232,458,567138.0,0.07112068965517242,0.0,3.3420296789498067,25.5,0.0,0.44396551724137934,10,0.055676855895196505,1.1915367494657942,0.32413777708674285
VEV_4000,Mark 22,Mark 38,1,3,3678.0,-1.0,-1.0,,-3.0,0.0,0.0,10,-1.0,-1.7320508075688774,
VEV_4000,Mark 38,Mark 14,207,412,517930.0,0.24879227053140096,0.0,2.8343739553515013,85.5,1.0,0.45410628019323673,10,0.20752427184466019,4.212282664152354,1.2628882066019445
VEV_4000,Mark 38,Mark 22,2,3,3711.0,3.0,3.0,2.1213203435596424,7.5,1.0,1.0,10,2.5,4.330127018922194,2.0000000000000004
VEV_4500,Mark 22,Mark 38,1,3,2178.0,0.5,0.5,,1.5,0.0,1.0,10,0.5,0.8660254037844387,
VEV_4500,Mark 38,Mark 22,2,3,2211.0,1.5,1.5,2.1213203435596424,3.0,1.0,0.5,10,1.0,1.7320508075688774,1.0000000000000002
VEV_5000,Mark 22,Mark 38,1,3,687.0,3.5,3.5,,10.5,0.0,1.0,10,3.5,6.062177826491071,
VEV_5000,Mark 38,Mark 22,2,3,722.0,-1.0,-1.0,2.8284271247461903,-5.0,1.0,0.5,10,-1.6666666666666667,-2.886751345948129,-0.5
VEV_5100,Mark 22,Mark 38,1,3,417.0,3.0,3.0,,9.0,0.0,1.0,10,3.0,5.196152422706632,
VEV_5100,Mark 38,Mark 22,2,3,454.0,-0.75,-0.75,2.4748737341529163,-4.0,1.0,0.5,10,-1.3333333333333333,-2.3094010767585034,-0.4285714285714286
VEV_5200,Mark 01,Mark 22,11,34,2225.0,0.9545454545454546,1.5,1.9931701564912296,42.5,0.0,0.6363636363636364,10,1.25,7.2886898685566255,1.5883586796421354
VEV_5200,Mark 14,Mark 22,33,122,9523.0,-0.13636363636363635,-0.5,1.764549903980152,-23.0,0.0,0.3939393939393939,10,-0.1885245901639344,-2.082322158977926,-0.44393726130029104
VEV_5200,Mark 22,Mark 38,1,3,207.0,2.0,2.0,,6.0,0.0,1.0,10,2.0,3.464101615137755,
VEV_5200,Mark 38,Mark 22,2,3,245.0,-1.0,-1.0,1.4142135623730951,-4.0,1.0,0.0,10,-1.3333333333333333,-2.3094010767585034,-1.0
VEV_5300,Mark 01,Mark 22,132,439,15943.0,-0.14772727272727273,0.0,1.133693949376803,-62.5,0.0,0.32575757575757575,10,-0.14236902050113895,-2.9829622493959227,-1.4971034700335522
VEV_5300,Mark 14,Mark 22,30,105,4242.0,-0.15,0.0,1.1458320271674896,-17.5,0.0,0.3333333333333333,10,-0.16666666666666666,-1.7078251276599332,-0.7170194380835332
VEV_5300,Mark 22,Mark 38,1,3,84.0,1.0,1.0,,3.0,0.0,1.0,10,1.0,1.7320508075688774,
VEV_5300,Mark 38,Mark 22,1,1,41.0,0.5,0.5,,0.5,1.0,1.0,10,0.5,0.5,
VEV_5400,Mark 01,Mark 22,263,911,10201.0,-0.005703422053231939,0.0,0.5305241713990292,4.5,0.0,0.22813688212927757,10,0.004939626783754116,0.1490916514325786,-0.17434448302858305
VEV_5400,Mark 14,Mark 22,13,48,668.0,-0.5,-0.5,0.5400617248673217,-25.5,0.0,0.0,10,-0.53125,-3.6806079660838646,-3.33809184158512
VEV_5500,Mark 01,Mark 22,299,1042,4058.0,-0.016722408026755852,0.0,0.2949029413752359,-15.0,0.0,0.07357859531772576,10,-0.014395393474088292,-0.4646836581065923,-0.9805174022160558
VEV_5500,Mark 14,Mark 22,7,27,144.0,-0.14285714285714285,0.0,0.37796447300922725,-5.0,0.0,0.0,10,-0.18518518518518517,-0.9622504486493763,-1.0
VEV_6000,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
VEV_6500,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
HYDROGEL_PACK,Mark 14,Mark 38,496,1989,19867206.0,0.23387096774193547,0.75,8.689639827914192,23.5,0.0,0.5040322580645161,20,0.011814982403217697,0.526927021963778,0.5993981179800753
HYDROGEL_PACK,Mark 22,Mark 38,11,42,419827.0,-5.863636363636363,-3.0,8.019011501085744,-188.0,0.0,0.2727272727272727,20,-4.476190476190476,-29.009029792873278,-2.425171945773196
HYDROGEL_PACK,Mark 38,Mark 14,507,2033,20332421.0,-0.3530571992110454,0.0,8.580219318873082,-967.0,1.0,0.4930966469428008,20,-0.4756517461878997,-21.446567057776377,-0.9265111759629897
HYDROGEL_PACK,Mark 38,Mark 22,8,32,319756.0,1.3125,1.5,5.2775636965771024,70.0,1.0,0.625,20,2.1875,12.37436867076458,0.703413698945422
VELVETFRUIT_EXTRACT,Mark 01,Mark 55,260,1417,7432924.0,0.0057692307692307696,-0.5,4.353688067845444,81.5,0.0,0.45384615384615384,20,0.05751587861679605,2.1650736955745593,0.021367183292013647
VELVETFRUIT_EXTRACT,Mark 14,Mark 55,316,1761,9235831.0,-0.23734177215189872,0.0,4.053491290424975,-469.0,0.0,0.4177215189873418,20,-0.2663259511641113,-11.176174260272083,-1.0408507940892242
VELVETFRUIT_EXTRACT,Mark 22,Mark 49,7,54,283215.0,2.7142857142857144,3.0,4.965356170987325,191.0,0.8571428571428571,0.7142857142857143,20,3.537037037037037,25.991807826199278,1.4462859742340224
VELVETFRUIT_EXTRACT,Mark 22,Mark 55,18,92,482557.0,0.5277777777777778,0.75,3.9125447647212566,24.0,0.0,0.5555555555555556,20,0.2608695652173913,2.5021729686848975,0.5723056497519529
VELVETFRUIT_EXTRACT,Mark 49,Mark 22,12,89,467190.0,-2.7083333333333335,-2.75,5.224323937703385,-209.5,0.08333333333333333,0.5,20,-2.353932584269663,-22.206955586133244,-1.7958193225008408
VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26,136283.0,-1.3,-1.0,5.392123885817164,-41.0,0.0,0.4,20,-1.5769230769230769,-8.040761540665546,-0.5390989584634134
VELVETFRUIT_EXTRACT,Mark 55,Mark 01,244,1375,7220079.0,0.006147540983606557,0.0,4.2587314223764245,112.5,1.0,0.47540983606557374,20,0.08181818181818182,3.0338993810845896,0.022548418866031084
VELVETFRUIT_EXTRACT,Mark 55,Mark 14,331,1763,9254679.0,0.5755287009063444,0.5,3.8585253041361036,1099.0,1.0,0.5196374622356495,20,0.6233692569483834,26.174086677213275,2.713686226945129
VELVETFRUIT_EXTRACT,Mark 55,Mark 22,14,62,325980.0,2.0357142857142856,1.5,3.7286019534770034,116.5,1.0,0.7857142857142857,20,1.8790322580645162,14.795514795522193,2.042842193815064
VELVETFRUIT_EXTRACT,Mark 55,Mark 49,9,54,283190.0,2.6666666666666665,4.0,3.152380053229623,167.0,1.0,0.6666666666666666,20,3.0925925925925926,22.725821502488373,2.537765074298061
VELVETFRUIT_EXTRACT,Mark 67,Mark 22,75,546,2864651.0,2.026666666666667,1.5,4.220200242890151,1119.0,1.0,0.6133333333333333,20,2.0494505494505493,47.888779111971154,4.158913599641124
VELVETFRUIT_EXTRACT,Mark 67,Mark 49,89,963,5056558.0,1.6348314606741574,1.5,3.749821241908967,1581.5,1.0,0.6741573033707865,20,1.642263759086189,50.9631252475239,4.112987835719065
VELVETFRUIT_EXTRACT,Mark 67,Mark 55,1,1,5241.0,7.0,7.0,,7.0,0.0,1.0,20,7.0,7.0,
VEV_4000,Mark 14,Mark 38,232,458,567138.0,-0.1788793103448276,0.0,4.4737456868064625,-96.0,0.0,0.44396551724137934,20,-0.2096069868995633,-4.4857854097535785,-0.6090217622057496
VEV_4000,Mark 22,Mark 38,1,3,3678.0,1.0,1.0,,3.0,0.0,1.0,20,1.0,1.7320508075688774,
VEV_4000,Mark 38,Mark 14,205,406,510169.0,0.2146341463414634,0.0,4.0837171273582715,58.0,1.0,0.4878048780487805,20,0.14285714285714285,2.8784916685156974,0.752523547921182
VEV_4000,Mark 38,Mark 22,2,3,3711.0,5.0,5.0,7.7781745930520225,9.5,1.0,0.5,20,3.1666666666666665,5.484827557301445,0.9090909090909093
VEV_4500,Mark 22,Mark 38,1,3,2178.0,3.0,3.0,,9.0,0.0,1.0,20,3.0,5.196152422706632,
VEV_4500,Mark 38,Mark 22,2,3,2211.0,3.75,3.75,7.424621202458749,6.0,1.0,0.5,20,2.0,3.464101615137755,0.7142857142857144
VEV_5000,Mark 22,Mark 38,1,3,687.0,5.5,5.5,,16.5,0.0,1.0,20,5.5,9.526279441628825,
VEV_5000,Mark 38,Mark 22,2,3,722.0,1.5,1.5,7.7781745930520225,-1.0,1.0,0.5,20,-0.3333333333333333,-0.5773502691896258,0.27272727272727276
VEV_5100,Mark 22,Mark 38,1,3,417.0,4.5,4.5,,13.5,0.0,1.0,20,4.5,7.794228634059948,
VEV_5100,Mark 38,Mark 22,2,3,454.0,1.0,1.0,6.363961030678928,-1.5,1.0,0.5,20,-0.5,-0.8660254037844387,0.2222222222222222
VEV_5200,Mark 01,Mark 22,11,34,2225.0,0.8636363636363636,0.5,3.384456448906598,41.0,0.0,0.6363636363636364,20,1.2058823529411764,7.031441990842862,0.8463272660560103
VEV_5200,Mark 14,Mark 22,33,122,9523.0,0.015151515151515152,-0.5,3.3622092078833754,5.5,0.0,0.42424242424242425,20,0.045081967213114756,0.4979466032338519,0.025887392067622948
VEV_5200,Mark 22,Mark 38,1,3,207.0,3.5,3.5,,10.5,0.0,1.0,20,3.5,6.062177826491071,
VEV_5200,Mark 38,Mark 22,2,3,245.0,0.25,0.25,4.596194077712559,-2.5,1.0,0.5,20,-0.8333333333333334,-1.4433756729740645,0.07692307692307693
VEV_5300,Mark 01,Mark 22,132,439,15943.0,-0.12121212121212122,0.0,1.6567249170711236,-35.0,0.0,0.3939393939393939,20,-0.07972665148063782,-1.6704588596617167,-0.8405868912188258
VEV_5300,Mark 14,Mark 22,30,105,4242.0,-0.21666666666666667,-0.25,1.5518805795979704,-19.0,0.0,0.3333333333333333,20,-0.18095238095238095,-1.8542101386022132,-0.7647058823529413
VEV_5300,Mark 22,Mark 38,1,3,84.0,1.5,1.5,,4.5,0.0,1.0,20,1.5,2.598076211353316,
VEV_5300,Mark 38,Mark 22,1,1,41.0,2.5,2.5,,2.5,1.0,1.0,20,2.5,2.5,
VEV_5400,Mark 01,Mark 22,263,911,10201.0,0.039923954372623575,0.0,0.7749188543558687,65.0,0.0,0.30798479087452474,20,0.07135016465422613,2.153546076248358,0.8355168197776016
VEV_5400,Mark 14,Mark 22,13,48,668.0,-0.34615384615384615,0.0,1.0079809725513875,-16.0,0.0,0.3076923076923077,20,-0.3333333333333333,-2.3094010767585034,-1.238193453540749
VEV_5500,Mark 01,Mark 22,299,1042,4058.0,0.02508361204013378,0.0,0.4139427095759392,29.5,0.0,0.14381270903010032,20,0.02831094049904031,0.9138778609429649,1.0478169779074458
VEV_5500,Mark 14,Mark 22,7,27,144.0,-0.42857142857142855,0.0,0.5345224838248488,-14.0,0.0,0.0,20,-0.5185185185185185,-2.6943012562182536,-2.1213203435596424
VEV_6000,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
VEV_6500,Mark 01,Mark 22,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
HYDROGEL_PACK,Mark 14,Mark 38,495,1987,19847186.0,0.6141414141414141,1.0,13.587309586589381,419.0,0.0,0.5151515151515151,50,0.2108706592853548,9.399723732140412,1.0056283616839892
HYDROGEL_PACK,Mark 22,Mark 38,11,42,419827.0,-12.454545454545455,-13.0,13.49157986570614,-435.0,0.0,0.18181818181818182,50,-10.357142857142858,-67.12195723350997,-3.061691411852428
HYDROGEL_PACK,Mark 38,Mark 14,507,2033,20332421.0,-1.1370808678500985,-1.0,13.107055614318828,-2172.0,1.0,0.46942800788954636,50,-1.0683718642400393,-48.17160666958665,-1.953395530925431
HYDROGEL_PACK,Mark 38,Mark 22,8,32,319756.0,0.125,-2.75,11.731368206650068,-35.0,1.0,0.5,50,-1.09375,-6.18718433538229,0.030137438733945608
VELVETFRUIT_EXTRACT,Mark 01,Mark 55,260,1417,7432924.0,-0.1346153846153846,0.0,6.558112209991206,-280.5,0.0,0.46153846153846156,50,-0.19795342272406494,-7.451572657775016,-0.33098059103109767
VELVETFRUIT_EXTRACT,Mark 14,Mark 55,313,1752,9188383.0,-0.5303514376996805,-1.0,6.106155380428984,-613.0,0.0,0.43130990415335463,50,-0.3498858447488584,-14.64513649069377,-1.5366256129916709
VELVETFRUIT_EXTRACT,Mark 22,Mark 49,7,54,283215.0,5.142857142857143,3.0,4.922010816342288,254.0,0.8571428571428571,1.0,50,4.703703703703703,34.5650219259404,2.7644638616303965
VELVETFRUIT_EXTRACT,Mark 22,Mark 55,18,92,482557.0,-1.7777777777777777,-2.75,6.615983814223351,-153.0,0.0,0.3333333333333333,50,-1.6630434782608696,-15.951352675366222,-1.140037905842718
VELVETFRUIT_EXTRACT,Mark 49,Mark 22,12,89,467190.0,0.125,-1.75,7.547199962418332,89.5,0.08333333333333333,0.4166666666666667,50,1.0056179775280898,9.486981026056922,0.057373953790601576
VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26,136283.0,-2.2,-3.0,5.574495492867493,-31.5,0.0,0.2,50,-1.2115384615384615,-6.177658256852798,-0.8824743973322416
VELVETFRUIT_EXTRACT,Mark 55,Mark 01,244,1375,7220079.0,-0.375,-0.5,7.017742798918298,-311.0,1.0,0.45491803278688525,50,-0.22618181818181818,-8.38704628904273,-0.8346967714224128
VELVETFRUIT_EXTRACT,Mark 55,Mark 14,329,1751,9191456.0,0.8206686930091185,1.0,6.622881495813128,2022.5,1.0,0.5258358662613982,50,1.1550542547115934,48.33318973701402,2.2475990039606826
VELVETFRUIT_EXTRACT,Mark 55,Mark 22,14,62,325980.0,3.392857142857143,2.0,5.751851111493691,161.5,1.0,0.7857142857142857,50,2.6048387096774195,20.510520510530764,2.2070997222915656
VELVETFRUIT_EXTRACT,Mark 55,Mark 49,9,54,283190.0,0.5,1.5,5.689903338370521,39.0,1.0,0.6666666666666666,50,0.7222222222222222,5.307227776030219,0.26362486509824806
VELVETFRUIT_EXTRACT,Mark 67,Mark 22,75,546,2864651.0,1.8666666666666667,1.5,6.044504614609541,1078.0,1.0,0.6133333333333333,50,1.9743589743589745,46.13414109267641,2.674463594293044
VELVETFRUIT_EXTRACT,Mark 67,Mark 49,89,963,5056558.0,1.8876404494382022,1.5,6.520401901736076,1816.0,1.0,0.5617977528089888,50,1.8857736240913812,58.519782136897504,2.731114531355103
VELVETFRUIT_EXTRACT,Mark 67,Mark 55,1,1,5241.0,8.5,8.5,,8.5,0.0,1.0,50,8.5,8.5,
VEV_4000,Mark 14,Mark 38,231,456,564616.0,-0.09090909090909091,0.0,7.191054500011409,-204.5,0.0,0.48484848484848486,50,-0.44846491228070173,-9.576589923422821,-0.1921412999182975
VEV_4000,Mark 22,Mark 38,1,3,3678.0,8.0,8.0,,24.0,0.0,1.0,50,8.0,13.85640646055102,
VEV_4000,Mark 38,Mark 14,205,406,510169.0,-0.0975609756097561,0.0,5.941317928530791,-115.0,1.0,0.47804878048780486,50,-0.2832512315270936,-5.707354170332849,-0.2351095511706746
VEV_4000,Mark 38,Mark 22,2,3,3711.0,3.75,3.75,2.4748737341529163,9.5,1.0,1.0,50,3.1666666666666665,5.484827557301445,2.1428571428571432
VEV_4500,Mark 22,Mark 38,1,3,2178.0,9.0,9.0,,27.0,0.0,1.0,50,9.0,15.588457268119896,
VEV_4500,Mark 38,Mark 22,2,3,2211.0,2.0,2.0,2.1213203435596424,4.5,1.0,1.0,50,1.5,2.598076211353316,1.3333333333333335
VEV_5000,Mark 22,Mark 38,1,3,687.0,11.5,11.5,,34.5,0.0,1.0,50,11.5,19.91858428704209,
VEV_5000,Mark 38,Mark 22,2,3,722.0,0.0,0.0,2.8284271247461903,-2.0,1.0,0.5,50,-0.6666666666666666,-1.1547005383792517,0.0
VEV_5100,Mark 22,Mark 38,1,3,417.0,10.5,10.5,,31.5,0.0,1.0,50,10.5,18.186533479473212,
VEV_5100,Mark 38,Mark 22,2,3,454.0,-0.25,-0.25,1.7677669529663689,-2.0,1.0,0.5,50,-0.6666666666666666,-1.1547005383792517,-0.2
VEV_5200,Mark 01,Mark 22,11,34,2225.0,2.727272727272727,3.0,5.31207886031277,95.0,0.0,0.7272727272727273,50,2.7941176470588234,16.29236558853834,1.702787284449374
VEV_5200,Mark 14,Mark 22,33,122,9523.0,0.19696969696969696,-0.5,5.377818147753142,-11.5,0.0,0.48484848484848486,50,-0.0942622950819672,-1.041161079488963,0.21040219892611647
VEV_5200,Mark 22,Mark 38,1,3,207.0,7.5,7.5,,22.5,0.0,1.0,50,7.5,12.99038105676658,
VEV_5200,Mark 38,Mark 22,2,3,245.0,-0.5,-0.5,1.4142135623730951,-2.5,1.0,0.5,50,-0.8333333333333334,-1.4433756729740645,-0.5
VEV_5300,Mark 01,Mark 22,132,439,15943.0,0.030303030303030304,0.0,2.513898447363152,3.5,0.0,0.4621212121212121,50,0.007972665148063782,0.16704588596617168,0.13849219417617228
VEV_5300,Mark 14,Mark 22,30,105,4242.0,0.4166666666666667,0.5,2.837809176026505,63.0,0.0,0.5333333333333333,50,0.6,6.148170459575759,0.8042039409195556
VEV_5300,Mark 22,Mark 38,1,3,84.0,3.5,3.5,,10.5,0.0,1.0,50,3.5,6.062177826491071,
VEV_5300,Mark 38,Mark 22,1,1,41.0,0.5,0.5,,0.5,1.0,1.0,50,0.5,0.5,
VEV_5400,Mark 01,Mark 22,262,907,10181.0,0.1297709923664122,0.0,1.1696804853360696,141.5,0.0,0.4312977099236641,50,0.15600882028665933,4.698430383709255,1.795812652485362
VEV_5400,Mark 14,Mark 22,13,48,668.0,-0.7692307692307693,0.0,2.027060521783787,-38.5,0.0,0.38461538461538464,50,-0.8020833333333334,-5.556996340950148,-1.3682378751501219
VEV_5500,Mark 01,Mark 22,298,1038,4054.0,0.030201342281879196,0.0,0.5823677084771962,32.5,0.0,0.21476510067114093,50,0.0313102119460501,1.0087526397718263,0.8952350793803634
VEV_5500,Mark 14,Mark 22,7,27,144.0,-0.42857142857142855,0.0,0.5345224838248488,-13.0,0.0,0.0,50,-0.48148148148148145,-2.5018511664883785,-2.1213203435596424
VEV_6000,Mark 01,Mark 22,316,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
VEV_6500,Mark 01,Mark 22,316,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
HYDROGEL_PACK,Mark 14,Mark 38,494,1983,19807142.0,0.8927125506072875,0.0,18.089355277940843,1191.5,0.0,0.49190283400809715,100,0.6008572869389813,26.756708642652523,1.0968620899695485
HYDROGEL_PACK,Mark 22,Mark 38,11,42,419827.0,-13.090909090909092,-13.0,16.356677813385858,-430.0,0.0,0.18181818181818182,100,-10.238095238095237,-66.35044048369951,-2.6544286140836104
HYDROGEL_PACK,Mark 38,Mark 14,505,2025,20252273.0,-0.49504950495049505,0.0,18.327013933799673,-431.5,1.0,0.48514851485148514,100,-0.21308641975308643,-9.588888888888889,-0.6070194537656001
HYDROGEL_PACK,Mark 38,Mark 22,7,26,259612.0,-4.428571428571429,1.0,21.233677204362124,-210.0,1.0,0.5714285714285714,100,-8.076923076923077,-41.18438837901865,-0.5518073271302718
VELVETFRUIT_EXTRACT,Mark 01,Mark 55,260,1417,7432924.0,-0.6346153846153846,-1.0,9.198012304483527,-1147.5,0.0,0.4653846153846154,100,-0.8098094565984474,-30.48370632726143,-1.1125083621188172
VELVETFRUIT_EXTRACT,Mark 14,Mark 55,311,1741,9130523.0,-1.2620578778135048,-2.0,8.653153868995416,-2038.5,0.0,0.4115755627009646,100,-1.1708788052843193,-48.855260152537156,-2.572083362790216
VELVETFRUIT_EXTRACT,Mark 22,Mark 49,7,54,283215.0,5.571428571428571,0.0,10.386002485029918,229.0,0.8571428571428571,0.42857142857142855,100,4.2407407407407405,31.162952838741543,1.4192769998472996
VELVETFRUIT_EXTRACT,Mark 22,Mark 55,18,92,482557.0,0.8888888888888888,2.5,10.156938450773957,93.5,0.0,0.5555555555555556,100,1.016304347826087,9.748048857168246,0.37129654615962404
VELVETFRUIT_EXTRACT,Mark 49,Mark 22,11,81,424918.0,-3.3636363636363638,-5.0,5.2872058267619435,-232.0,0.09090909090909091,0.2727272727272727,100,-2.8641975308641974,-25.77777777777778,-2.109984009495144
VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26,136283.0,-4.8,-3.5,4.040420770167384,-101.5,0.0,0.0,100,-3.9038461538461537,-19.90578771652568,-2.6564377579799308
VELVETFRUIT_EXTRACT,Mark 55,Mark 01,244,1375,7220079.0,-0.17418032786885246,-0.5,9.483003495330522,162.5,1.0,0.47540983606557374,100,0.11818181818181818,4.382299106011073,-0.28691159925373505
VELVETFRUIT_EXTRACT,Mark 55,Mark 14,328,1748,9175730.0,1.0975609756097562,1.0,8.955270781328322,2454.0,1.0,0.524390243902439,100,1.4038901601830664,58.69536994592712,2.219662049183057
VELVETFRUIT_EXTRACT,Mark 55,Mark 22,14,62,325980.0,1.5,-1.5,11.378116648265584,67.0,1.0,0.42857142857142855,100,1.0806451612903225,8.509008509012764,0.49327021805638177
VELVETFRUIT_EXTRACT,Mark 55,Mark 49,9,54,283190.0,-2.5,-4.5,7.897784499465657,-180.0,1.0,0.3333333333333333,100,-3.3333333333333335,-24.49489742783178,-0.9496334067493776
VELVETFRUIT_EXTRACT,Mark 67,Mark 22,75,546,2864651.0,0.7266666666666667,1.0,9.585424370384462,448.0,1.0,0.52,100,0.8205128205128205,19.172630064488896,0.6565299240803995
VELVETFRUIT_EXTRACT,Mark 67,Mark 49,88,950,4987918.0,1.9204545454545454,1.0,9.148169329973301,1935.5,1.0,0.5568181818181818,100,2.0373684210526317,62.795912119718174,1.969296793952289
VELVETFRUIT_EXTRACT,Mark 67,Mark 55,1,1,5241.0,19.0,19.0,,19.0,0.0,1.0,100,19.0,19.0,
VEV_4000,Mark 14,Mark 38,231,456,564616.0,-0.10606060606060606,-1.0,9.026085750696126,-68.5,0.0,0.45021645021645024,100,-0.15021929824561403,-3.207806404667302,-0.1785914400965127
VEV_4000,Mark 22,Mark 38,1,3,3678.0,12.0,12.0,,36.0,0.0,1.0,100,12.0,20.784609690826528,
