product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
VEV_4000,Mark 22,3,6,7389.0,-2.3333333333333335,-1.5,1.8929694486000912,-10.5,0.0,0.0,10,-1.75,-4.286607049870562,-2.1349799846564657
VEV_4000,Mark 38,442,876,1092457.0,0.09502262443438914,0.0,3.1111346552382444,70.5,1.0,0.47285067873303166,10,0.08047945205479452,2.381974258858188,0.6421246576663819
VEV_4500,Mark 22,3,6,4389.0,-0.8333333333333334,-0.0,1.8929694486000912,-1.5,0.0,0.3333333333333333,10,-0.25,-0.6123724356957946,-0.7624928516630234
VEV_4500,Mark 38,3,6,4389.0,0.8333333333333334,0.0,1.8929694486000912,1.5,1.0,0.3333333333333333,10,0.25,0.6123724356957946,0.7624928516630234
VEV_5000,Mark 22,3,6,1409.0,1.8333333333333333,3.0,2.4664414311581235,15.5,0.0,0.6666666666666666,10,2.5833333333333335,6.327848502189878,1.287452619157436
VEV_5000,Mark 38,3,6,1409.0,-1.8333333333333333,-3.0,2.4664414311581235,-15.5,1.0,0.3333333333333333,10,-2.5833333333333335,-6.327848502189878,-1.287452619157436
VEV_5100,Mark 22,3,6,871.0,1.5,2.5,2.179449471770337,13.0,0.0,0.6666666666666666,10,2.1666666666666665,5.30722777603022,1.1920791213585393
VEV_5100,Mark 38,3,6,871.0,-1.5,-2.5,2.179449471770337,-13.0,1.0,0.3333333333333333,10,-2.1666666666666665,-5.30722777603022,-1.1920791213585393
VEV_5200,Mark 01,11,34,2225.0,0.9545454545454546,1.5,1.9931701564912296,42.5,0.0,0.6363636363636364,10,1.25,7.2886898685566255,1.5883586796421354
VEV_5200,Mark 14,33,122,9523.0,-0.13636363636363635,-0.5,1.764549903980152,-23.0,0.0,0.3939393939393939,10,-0.1885245901639344,-2.082322158977926,-0.44393726130029104
VEV_5200,Mark 22,47,162,12200.0,-0.0425531914893617,0.5,1.8528174410705565,-9.5,0.9361702127659575,0.5106382978723404,10,-0.05864197530864197,-0.7463904912524668,-0.15745209243455077
VEV_5200,Mark 38,3,6,452.0,-1.3333333333333333,-2.0,1.1547005383792517,-10.0,1.0,0.0,10,-1.6666666666666667,-4.08248290463863,-1.9999999999999998
VEV_5300,Mark 01,132,439,15943.0,-0.14772727272727273,0.0,1.133693949376803,-62.5,0.0,0.32575757575757575,10,-0.14236902050113895,-2.9829622493959227,-1.4971034700335522
VEV_5300,Mark 14,30,105,4242.0,-0.15,0.0,1.1458320271674896,-17.5,0.0,0.3333333333333333,10,-0.16666666666666666,-1.7078251276599332,-0.7170194380835332
VEV_5300,Mark 22,164,548,20310.0,0.14939024390243902,-0.0,1.1285202293823065,82.5,0.9817073170731707,0.42073170731707316,10,0.15054744525547445,3.5242253380816386,1.6952541330894633
VEV_5300,Mark 38,2,4,125.0,-0.25,-0.25,1.0606601717798212,-2.5,1.0,0.5,10,-0.625,-1.25,-0.33333333333333337
VEV_5400,Mark 01,263,911,10201.0,-0.005703422053231939,0.0,0.5305241713990292,4.5,0.0,0.22813688212927757,10,0.004939626783754116,0.1490916514325786,-0.17434448302858305
VEV_5400,Mark 14,13,48,668.0,-0.5,-0.5,0.5400617248673217,-25.5,0.0,0.0,10,-0.53125,-3.6806079660838646,-3.33809184158512
VEV_5400,Mark 22,276,959,10869.0,0.028985507246376812,-0.0,0.5402629526175328,21.0,0.9963768115942029,0.2608695652173913,10,0.021897810218978103,0.6781253679066579,0.8913130356431729
VEV_5500,Mark 01,299,1042,4058.0,-0.016722408026755852,0.0,0.2949029413752359,-15.0,0.0,0.07357859531772576,10,-0.014395393474088292,-0.4646836581065923,-0.9805174022160558
VEV_5500,Mark 14,7,27,144.0,-0.14285714285714285,0.0,0.37796447300922725,-5.0,0.0,0.0,10,-0.18518518518518517,-0.9622504486493763,-1.0
VEV_5500,Mark 22,306,1069,4202.0,0.0196078431372549,-0.0,0.29688189924988345,20.0,1.0,0.09477124183006536,10,0.018709073900841908,0.611703750206616,1.1553320399514129
VEV_6000,Mark 01,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
VEV_6000,Mark 22,317,1105,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
VEV_6500,Mark 01,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,
VEV_6500,Mark 22,317,1105,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,10,0.0,0.0,
HYDROGEL_PACK,Mark 14,1003,4022,40199627.0,0.29411764705882354,0.0,8.630397891094042,990.5,0.0,0.4885343968095713,20,0.24627051218299353,15.618288712828148,1.0792964058336858
HYDROGEL_PACK,Mark 22,19,74,739583.0,-3.9473684210526314,-2.5,7.203191300547328,-258.0,0.0,0.3157894736842105,20,-3.4864864864864864,-29.991890795905373,-2.388688474646611
HYDROGEL_PACK,Mark 38,1022,4096,40939210.0,-0.21526418786692758,-0.0,8.622121622429026,-732.5,1.0,0.4755381604696673,20,-0.1788330078125,-11.4453125,-0.7981473724618695
VELVETFRUIT_EXTRACT,Mark 01,504,2792,14653003.0,0.0,0.0,4.303704077568107,-31.0,0.0,0.46825396825396826,20,-0.011103151862464184,-0.5866836521809601,0.0
VELVETFRUIT_EXTRACT,Mark 14,647,3524,18490510.0,-0.41035548686244205,-0.5,3.955499486692287,-1568.0,0.0,0.40494590417310666,20,-0.4449489216799092,-26.413631124745,-2.638827811399923
VELVETFRUIT_EXTRACT,Mark 22,126,843,4423593.0,-0.9484126984126984,-1.5,4.5645719909228575,-811.0,0.1349206349206349,0.3888888888888889,20,-0.9620403321470937,-27.932323737406687,-2.332290115557114
VELVETFRUIT_EXTRACT,Mark 49,122,1186,6226436.0,-1.8647540983606556,-2.0,3.9699474803684613,-2190.0,0.01639344262295082,0.28688524590163933,20,-1.8465430016863407,-63.59189550322499,-5.188200178094375
VELVETFRUIT_EXTRACT,Mark 55,1198,6551,34376764.0,0.2570951585976628,0.0,4.1155830655225865,1892.5,1.0,0.4991652754590985,20,0.28888719279499314,23.382023273543382,2.1621754698778477
VELVETFRUIT_EXTRACT,Mark 67,165,1510,7926450.0,1.8454545454545455,1.5,3.9727034253192426,2707.5,0.9939393939393939,0.6484848484848484,20,1.7930463576158941,69.67548358816774,5.967043172323754
VEV_4000,Mark 14,437,864,1077307.0,-0.1956521739130435,-0.0,4.290356622955023,-154.0,0.0,0.4233409610983982,20,-0.17824074074074073,-5.239186394286242,-0.9533052903517605
VEV_4000,Mark 22,3,6,7389.0,-3.0,0.5,6.5,-6.5,0.0,0.6666666666666666,20,-1.0833333333333333,-2.65361388801511,-0.7994080650317895
VEV_4000,Mark 38,440,870,1084696.0,0.21477272727272728,0.0,4.304326894714965,160.5,1.0,0.4909090909090909,20,0.18448275862068966,5.441459616557004,1.0466469774210203
VEV_4500,Mark 22,3,6,4389.0,-1.5,1.5,6.5383484153110105,3.0,0.0,0.6666666666666666,20,0.5,1.2247448713915892,-0.3973597071195131
VEV_4500,Mark 38,3,6,4389.0,1.5,-1.5,6.5383484153110105,-3.0,1.0,0.3333333333333333,20,-0.5,-1.2247448713915892,0.3973597071195131
VEV_5000,Mark 22,3,6,1409.0,0.8333333333333334,4.0,6.825198409814424,17.5,0.0,0.6666666666666666,20,2.9166666666666665,7.144345083117604,0.21147746721890678
VEV_5000,Mark 38,3,6,1409.0,-0.8333333333333334,-4.0,6.825198409814423,-17.5,1.0,0.3333333333333333,20,-2.9166666666666665,-7.144345083117604,-0.2114774672189068
VEV_5100,Mark 22,3,6,871.0,0.8333333333333334,3.5,5.507570547286102,15.0,0.0,0.6666666666666666,20,2.5,6.123724356957946,0.26207120918047955
VEV_5100,Mark 38,3,6,871.0,-0.8333333333333334,-3.5,5.507570547286102,-15.0,1.0,0.3333333333333333,20,-2.5,-6.123724356957946,-0.26207120918047955
VEV_5200,Mark 01,11,34,2225.0,0.8636363636363636,0.5,3.384456448906598,41.0,0.0,0.6363636363636364,20,1.2058823529411764,7.031441990842862,0.8463272660560103
VEV_5200,Mark 14,33,122,9523.0,0.015151515151515152,-0.5,3.3622092078833754,5.5,0.0,0.42424242424242425,20,0.045081967213114756,0.4979466032338519,0.025887392067622948
VEV_5200,Mark 22,47,162,12200.0,-0.14893617021276595,0.5,3.3523432648525726,-33.5,0.9361702127659575,0.5106382978723404,20,-0.20679012345679013,-2.6320085744165937,-0.3045794716759607
VEV_5200,Mark 38,3,6,452.0,-1.0,-3.0,3.905124837953327,-13.0,1.0,0.3333333333333333,20,-2.1666666666666665,-5.30722777603022,-0.4435327625727437
VEV_5300,Mark 01,132,439,15943.0,-0.12121212121212122,0.0,1.6567249170711236,-35.0,0.0,0.3939393939393939,20,-0.07972665148063782,-1.6704588596617167,-0.8405868912188258
VEV_5300,Mark 14,30,105,4242.0,-0.21666666666666667,-0.25,1.5518805795979704,-19.0,0.0,0.3333333333333333,20,-0.18095238095238095,-1.8542101386022132,-0.7647058823529413
VEV_5300,Mark 22,164,548,20310.0,0.13109756097560976,-0.0,1.6400497569120855,56.0,0.9817073170731707,0.4878048780487805,20,0.10218978102189781,2.3922014416069306,1.0236689059138773
VEV_5300,Mark 38,2,4,125.0,0.5,0.5,2.8284271247461903,-2.0,1.0,0.5,20,-0.5,-1.0,0.25
VEV_5400,Mark 01,263,911,10201.0,0.039923954372623575,0.0,0.7749188543558687,65.0,0.0,0.30798479087452474,20,0.07135016465422613,2.153546076248358,0.8355168197776016
VEV_5400,Mark 14,13,48,668.0,-0.34615384615384615,0.0,1.0079809725513875,-16.0,0.0,0.3076923076923077,20,-0.3333333333333333,-2.3094010767585034,-1.238193453540749
VEV_5400,Mark 22,276,959,10869.0,-0.021739130434782608,-0.0,0.7894061409287163,-49.0,0.9963768115942029,0.32608695652173914,20,-0.051094890510948905,-1.582292525115535,-0.4575053835183178
VEV_5500,Mark 01,299,1042,4058.0,0.02508361204013378,0.0,0.4139427095759392,29.5,0.0,0.14381270903010032,20,0.02831094049904031,0.9138778609429649,1.0478169779074458
VEV_5500,Mark 14,7,27,144.0,-0.42857142857142855,0.0,0.5345224838248488,-14.0,0.0,0.0,20,-0.5185185185185185,-2.6943012562182536,-2.1213203435596424
VEV_5500,Mark 22,306,1069,4202.0,-0.014705882352941176,-0.0,0.42148769901896416,-15.5,1.0,0.12745098039215685,20,-0.014499532273152479,-0.47407040641012743,-0.6103330614689868
VEV_6000,Mark 01,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
VEV_6000,Mark 22,317,1105,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
VEV_6500,Mark 01,317,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
VEV_6500,Mark 22,317,1105,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
HYDROGEL_PACK,Mark 14,1002,4020,40179607.0,0.8787425149700598,1.0,13.342357314839537,2591.0,0.0,0.5099800399201597,50,0.6445273631840795,40.86527129495105,2.08479296296027
HYDROGEL_PACK,Mark 22,19,74,739583.0,-7.2631578947368425,-6.5,13.919778515412114,-400.0,0.0,0.3157894736842105,50,-5.405405405405405,-46.49905549752771,-2.274416309073019
HYDROGEL_PACK,Mark 38,1021,4094,40919190.0,-0.7272282076395691,-1.0,13.391549978962358,-2191.0,1.0,0.465230166503428,50,-0.5351734245236932,-34.2427360637466,-1.7352127912525699
VELVETFRUIT_EXTRACT,Mark 01,504,2792,14653003.0,0.11210317460317461,0.0,6.782537537572376,30.5,0.0,0.48214285714285715,50,0.01092406876790831,0.5772210126296542,0.37105729442220686
VELVETFRUIT_EXTRACT,Mark 14,642,3503,18379839.0,-0.6791277258566978,-1.0,6.372890163429991,-2635.5,0.0,0.43769470404984423,50,-0.7523551241792749,-44.529000996816436,-2.7001167423778
VELVETFRUIT_EXTRACT,Mark 22,126,843,4423593.0,-1.4682539682539681,-1.25,6.351612718592351,-1228.0,0.1349206349206349,0.40476190476190477,50,-1.4567022538552787,-42.29456664554305,-2.594791377895186
VELVETFRUIT_EXTRACT,Mark 49,122,1186,6226436.0,-1.7868852459016393,-1.5,6.451317385096753,-2051.0,0.01639344262295082,0.38524590163934425,50,-1.7293423271500843,-59.55569756945866,-3.059342992930899
VELVETFRUIT_EXTRACT,Mark 55,1193,6530,34266093.0,0.3906119027661358,0.5,6.551773342946274,2981.5,1.0,0.5155071248952221,50,0.4565849923430322,36.89590972819006,2.059239357519737
VELVETFRUIT_EXTRACT,Mark 67,165,1510,7926450.0,1.9181818181818182,1.5,6.290064491577488,2902.5,0.9939393939393939,0.5878787878787879,50,1.9221854304635762,74.69366246155379,3.9172081010782853
VEV_4000,Mark 14,436,862,1074785.0,-0.0022935779816513763,0.0,6.62605406169889,-89.5,0.0,0.48394495412844035,50,-0.10382830626450117,-3.048382097223518,-0.0072277276664383956
VEV_4000,Mark 22,3,6,7389.0,0.16666666666666666,-2.0,7.005949852327901,14.5,0.0,0.3333333333333333,50,2.4166666666666665,5.9196002117260145,0.04120428217151645
VEV_4000,Mark 38,439,868,1082174.0,0.0011389521640091116,0.0,6.620286628753941,75.0,1.0,0.489749430523918,50,0.08640552995391705,2.54566587488299,0.0036046321456113407
VEV_4500,Mark 22,3,6,4389.0,1.6666666666666667,-0.5,6.525590650150631,22.5,0.0,0.3333333333333333,50,3.75,9.185586535436919,0.4423739552038088
VEV_4500,Mark 38,3,6,4389.0,-1.6666666666666667,0.5,6.525590650150631,-22.5,1.0,0.6666666666666666,50,-3.75,-9.185586535436919,-0.4423739552038088
VEV_5000,Mark 22,3,6,1409.0,3.8333333333333335,2.0,6.934214687571574,36.5,0.0,0.6666666666666666,50,6.083333333333333,14.901062601931,0.9575025283801705
VEV_5000,Mark 38,3,6,1409.0,-3.8333333333333335,-2.0,6.934214687571573,-36.5,1.0,0.3333333333333333,50,-6.083333333333333,-14.901062601931,-0.9575025283801707
VEV_5100,Mark 22,3,6,871.0,3.6666666666666665,1.5,6.048415770541352,33.5,0.0,0.6666666666666666,50,5.583333333333333,13.676317730539413,1.0500027117873647
VEV_5100,Mark 38,3,6,871.0,-3.6666666666666665,-1.5,6.048415770541352,-33.5,1.0,0.3333333333333333,50,-5.583333333333333,-13.676317730539413,-1.0500027117873647
VEV_5200,Mark 01,11,34,2225.0,2.727272727272727,3.0,5.31207886031277,95.0,0.0,0.7272727272727273,50,2.7941176470588234,16.29236558853834,1.702787284449374
VEV_5200,Mark 14,33,122,9523.0,0.19696969696969696,-0.5,5.377818147753142,-11.5,0.0,0.48484848484848486,50,-0.0942622950819672,-1.041161079488963,0.21040219892611647
VEV_5200,Mark 22,47,162,12200.0,-0.5957446808510638,-1.0,5.38278081707767,-58.5,0.9361702127659575,0.46808510638297873,50,-0.3611111111111111,-4.596194077712559,-0.7587564682149521
VEV_5200,Mark 38,3,6,452.0,-2.8333333333333335,-1.5,4.163331998932265,-25.0,1.0,0.3333333333333333,50,-4.166666666666667,-10.206207261596576,-1.1787379169786119
VEV_5300,Mark 01,132,439,15943.0,0.030303030303030304,0.0,2.513898447363152,3.5,0.0,0.4621212121212121,50,0.007972665148063782,0.16704588596617168,0.13849219417617228
VEV_5300,Mark 14,30,105,4242.0,0.4166666666666667,0.5,2.837809176026505,63.0,0.0,0.5333333333333333,50,0.6,6.148170459575759,0.8042039409195556
VEV_5300,Mark 22,164,548,20310.0,-0.08231707317073171,-0.0,2.5718374700722157,-56.5,0.9817073170731707,0.40853658536585363,50,-0.1031021897810219,-2.4135603830498495,-0.40989094568191764
VEV_5300,Mark 38,2,4,125.0,-1.5,-1.5,2.8284271247461903,-10.0,1.0,0.5,50,-2.5,-5.0,-0.75
VEV_5400,Mark 01,262,907,10181.0,0.1297709923664122,0.0,1.1696804853360696,141.5,0.0,0.4312977099236641,50,0.15600882028665933,4.698430383709255,1.795812652485362
VEV_5400,Mark 14,13,48,668.0,-0.7692307692307693,0.0,2.027060521783787,-38.5,0.0,0.38461538461538464,50,-0.8020833333333334,-5.556996340950148,-1.3682378751501219
VEV_5400,Mark 22,275,955,10849.0,-0.08727272727272728,-0.0,1.2327724592548612,-103.0,0.9963636363636363,0.33454545454545453,50,-0.10785340314136126,-3.3330017287064537,-1.17398344123298
VEV_5500,Mark 01,298,1038,4054.0,0.030201342281879196,0.0,0.5823677084771962,32.5,0.0,0.21476510067114093,50,0.0313102119460501,1.0087526397718263,0.8952350793803634
VEV_5500,Mark 14,7,27,144.0,-0.42857142857142855,0.0,0.5345224838248488,-13.0,0.0,0.0,50,-0.48148148148148145,-2.5018511664883785,-2.1213203435596424
VEV_5500,Mark 22,305,1065,4198.0,-0.019672131147540985,-0.0,0.5845656485045643,-19.5,1.0,0.1737704918032787,50,-0.018309859154929577,-0.5975301277099981,-0.58771671148863
VEV_6000,Mark 01,316,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
VEV_6000,Mark 22,316,1101,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
VEV_6500,Mark 01,316,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
VEV_6500,Mark 22,316,1101,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
HYDROGEL_PACK,Mark 14,999,4008,40059415.0,0.6916916916916916,-0.0,18.20184483374542,1623.0,0.0,0.4904904904904905,100,0.40494011976047906,25.636259757836314,1.201102014760295
HYDROGEL_PACK,Mark 22,18,68,679439.0,-6.277777777777778,-8.5,19.842928968913824,-220.0,0.0,0.2777777777777778,100,-3.235294117647059,-26.678918753996626,-1.3422592736394408
HYDROGEL_PACK,Mark 38,1017,4076,40738854.0,-0.5683382497541789,-0.0,18.24475440985781,-1403.0,1.0,0.49262536873156343,100,-0.3442100098135427,-21.9755920004081,-0.9934118591221546
VELVETFRUIT_EXTRACT,Mark 01,504,2792,14653003.0,-0.24305555555555555,0.0,9.336537143603381,-1310.0,0.0,0.49007936507936506,100,-0.4691977077363897,-24.792115624421214,-0.5844333509435806
VELVETFRUIT_EXTRACT,Mark 14,639,3489,18306253.0,-1.177621283255086,-1.0,8.803015832643133,-4492.5,0.0,0.4303599374021909,100,-1.2876182287188307,-76.0567215472725,-3.3816183558339032
VELVETFRUIT_EXTRACT,Mark 22,125,835,4381321.0,0.132,0.5,9.666858915403832,39.5,0.128,0.52,100,0.04730538922155689,1.366953866906816,0.15266643260906737
VELVETFRUIT_EXTRACT,Mark 49,120,1165,6115524.0,-2.0541666666666667,-1.25,8.746378802502367,-2318.0,0.016666666666666666,0.39166666666666666,100,-1.9896995708154506,-67.91261742231862,-2.5727525542036442
VELVETFRUIT_EXTRACT,Mark 55,1190,6516,34192507.0,0.7247899159663865,1.0,9.085965420236228,5678.5,1.0,0.5210084033613446,100,0.8714702271332105,70.3465968244089,2.7517852815977135
VELVETFRUIT_EXTRACT,Mark 67,164,1497,7857810.0,1.478658536585366,1.0,9.41434595953843,2402.5,0.9939024390243902,0.5426829268292683,100,1.604876419505678,62.0944087487947,2.011405647336322
VEV_4000,Mark 14,434,856,1067297.0,0.1336405529953917,-0.5,8.903154700502336,13.5,0.0,0.4631336405529954,100,0.015771028037383176,0.4614205007416477,0.31270815637061405
VEV_4000,Mark 22,3,6,7389.0,-6.333333333333333,-6.5,18.250570767330355,-1.5,0.0,0.3333333333333333,100,-0.25,-0.6123724356957946,-0.6010581945327017
VEV_4000,Mark 38,437,862,1074686.0,-0.08924485125858124,0.5,8.974098744812954,-12.0,1.0,0.5034324942791762,100,-0.013921113689095127,-0.408721621974103,-0.2078897345200931
VEV_4500,Mark 22,3,6,4389.0,-4.666666666666667,-4.5,17.750586844759056,7.5,0.0,0.3333333333333333,100,1.25,3.061862178478973,-0.4553598052472995
VEV_4500,Mark 38,3,6,4389.0,4.666666666666667,4.5,17.750586844759056,-7.5,1.0,0.6666666666666666,100,-1.25,-3.061862178478973,0.4553598052472995
VEV_5000,Mark 22,3,6,1409.0,-2.1666666666666665,-2.0,17.750586844759056,22.5,0.0,0.3333333333333333,100,3.75,9.185586535436919,-0.21141705243624617
VEV_5000,Mark 38,3,6,1409.0,2.1666666666666665,2.0,17.750586844759056,-22.5,1.0,0.6666666666666666,100,-3.75,-9.185586535436919,0.21141705243624617
VEV_5100,Mark 22,3,6,871.0,-1.6666666666666667,-1.5,15.250683044812561,20.5,0.0,0.3333333333333333,100,3.4166666666666665,8.369089954509192,-0.18928669210852442
VEV_5100,Mark 38,3,6,871.0,1.6666666666666667,1.5,15.250683044812561,-20.5,1.0,0.6666666666666666,100,-3.4166666666666665,-8.369089954509192,0.18928669210852442
VEV_5200,Mark 01,11,34,2225.0,2.772727272727273,3.0,5.680508940067062,124.0,0.0,0.7272727272727273,100,3.6470588235294117,21.265824557671095,1.6188859319906685
VEV_5200,Mark 14,33,122,9523.0,-0.09090909090909091,0.5,6.362063523160333,-41.0,0.0,0.5151515151515151,100,-0.3360655737704918,-3.7119655877432596,-0.0820854689623841
VEV_5200,Mark 22,47,162,12200.0,-0.648936170212766,-0.5,6.4739569359766875,-67.0,0.9361702127659575,0.425531914893617,100,-0.41358024691358025,-5.2640171488331875,-0.6871967615296791
VEV_5200,Mark 38,3,6,452.0,1.0,1.0,11.0,-16.0,1.0,0.6666666666666666,100,-2.6666666666666665,-6.531972647421809,0.1574591643244434
VEV_5300,Mark 01,131,434,15693.0,0.026717557251908396,0.0,3.2399625930290976,79.0,0.0,0.48854961832061067,100,0.18202764976958524,3.7921213498248223,0.09438270074145173
VEV_5300,Mark 14,30,105,4242.0,0.65,0.75,3.082626511093511,69.5,0.0,0.5333333333333333,100,0.6619047619047619,6.7825055069923055,1.1549231186364703
VEV_5300,Mark 22,163,543,20060.0,-0.15644171779141106,-0.0,3.280376311027835,-140.0,0.9815950920245399,0.4233128834355828,100,-0.2578268876611418,-6.007975055920244,-0.6088673853529555
VEV_5300,Mark 38,2,4,125.0,1.25,1.25,9.545941546018392,-8.5,1.0,0.5,100,-2.125,-4.25,0.18518518518518517
VEV_5400,Mark 01,260,897,10026.0,0.0038461538461538464,0.0,1.4598833108366165,68.0,0.0,0.4153846153846154,100,0.0758082497212932,2.270453915200205,0.042481044090478634
VEV_5400,Mark 14,13,48,668.0,-0.8846153846153846,-0.5,2.1809195896250406,-37.5,0.0,0.46153846153846156,100,-0.78125,-5.412658773652742,-1.4624684667275758
VEV_5400,Mark 22,273,945,10694.0,0.038461538461538464,-0.0,1.5083665613032926,-30.5,0.9963369963369964,0.4139194139194139,100,-0.032275132275132276,-0.9921650741643421,0.42130933262876974
VEV_5500,Mark 01,297,1033,4029.0,-0.02356902356902357,0.0,0.7126630132036953,-8.5,0.0,0.23905723905723905,100,-0.008228460793804453,-0.26446534129699845,-0.5699484745307889
VEV_5500,Mark 14,7,27,144.0,-0.5714285714285714,-0.5,0.6725927091345493,-17.0,0.0,0.0,100,-0.6296296296296297,-3.2716515254078793,-2.2478059477960657
VEV_5500,Mark 22,304,1060,4173.0,0.03618421052631579,-0.0,0.7154632778333826,25.5,1.0,0.24671052631578946,100,0.024056603773584907,0.7832262739632878,0.8817968548358783
VEV_6000,Mark 01,314,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
VEV_6000,Mark 22,314,1091,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
VEV_6500,Mark 01,314,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,
VEV_6500,Mark 22,314,1091,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,100,0.0,0.0,
