split,test_day,category,target,features,resid_std_train,extreme_count,reversion_edge_mean,reversion_win_rate,coef_json,intercept
train_d2_test_d3d4,4,uv,UV_VISOR_RED,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_MAGENTA",193.27249757939992,8063,0.6771673074538013,0.5036586878333127,"{""UV_VISOR_YELLOW"":-0.2523564962823216,""UV_VISOR_AMBER"":-0.7967804988536011,""UV_VISOR_ORANGE"":-0.09938401147045275,""UV_VISOR_MAGENTA"":-0.576963540818186}",539.3509418486241
train_d2_test_d3d4,3,uv,UV_VISOR_MAGENTA,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED",201.7000507759731,9923,0.15867177264940038,0.5010581477375794,"{""UV_VISOR_YELLOW"":0.1289320777797591,""UV_VISOR_AMBER"":-0.6128825316909111,""UV_VISOR_ORANGE"":0.17065267709025528,""UV_VISOR_RED"":-0.6282605435546182}",302.23696688824896
train_d2_test_d3d4,4,uv,UV_VISOR_MAGENTA,"UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED",201.7000507759731,4905,1.5020387359836902,0.5062181447502548,"{""UV_VISOR_YELLOW"":0.1289320777797591,""UV_VISOR_AMBER"":-0.6128825316909111,""UV_VISOR_ORANGE"":0.17065267709025528,""UV_VISOR_RED"":-0.6282605435546182}",302.23696688824896
train_d2_test_d3d4,3,translator,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",284.4449521635967,2152,0.9388940520446096,0.49767657992565056,"{""TRANSLATOR_ASTRO_BLACK"":-0.38526517473260347,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.056343696065707785,""TRANSLATOR_GRAPHITE_MIST"":0.2732522322185396,""TRANSLATOR_VOID_BLUE"":-0.13582497638770216}",-253.76013631095515
train_d2_test_d3d4,4,translator,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",284.4449521635967,7309,-0.3705021206731427,0.49418525106033656,"{""TRANSLATOR_ASTRO_BLACK"":-0.38526517473260347,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.056343696065707785,""TRANSLATOR_GRAPHITE_MIST"":0.2732522322185396,""TRANSLATOR_VOID_BLUE"":-0.13582497638770216}",-253.76013631095515
train_d2_test_d3d4,3,translator,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",123.34372096088897,9878,-0.4287305122494432,0.4734764122291962,"{""TRANSLATOR_SPACE_GRAY"":-0.07258308396215161,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.1597806415755545,""TRANSLATOR_GRAPHITE_MIST"":0.6825659842781154,""TRANSLATOR_VOID_BLUE"":0.23932239881059997}",-42.064891096559926
train_d2_test_d3d4,4,translator,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",123.34372096088897,6060,1.0042904290429042,0.5148514851485149,"{""TRANSLATOR_SPACE_GRAY"":-0.07258308396215161,""TRANSLATOR_ECLIPSE_CHARCOAL"":-0.1597806415755545,""TRANSLATOR_GRAPHITE_MIST"":0.6825659842781154,""TRANSLATOR_VOID_BLUE"":0.23932239881059997}",-42.064891096559926
train_d2_test_d3d4,3,translator,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",237.80596418944523,7158,-0.2328862810841017,0.4878457669740151,"{""TRANSLATOR_SPACE_GRAY"":-0.039450633700042384,""TRANSLATOR_ASTRO_BLACK"":-0.593823182870626,""TRANSLATOR_GRAPHITE_MIST"":0.2184260623833064,""TRANSLATOR_VOID_BLUE"":0.7547233302481257}",-507.75015541097105
train_d2_test_d3d4,4,translator,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",237.80596418944523,4425,0.291864406779661,0.4942372881355932,"{""TRANSLATOR_SPACE_GRAY"":-0.039450633700042384,""TRANSLATOR_ASTRO_BLACK"":-0.593823182870626,""TRANSLATOR_GRAPHITE_MIST"":0.2184260623833064,""TRANSLATOR_VOID_BLUE"":0.7547233302481257}",-507.75015541097105
train_d2_test_d3d4,3,translator,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE",124.56679013105467,9935,-0.8346250629089079,0.48314041268243585,"{""TRANSLATOR_SPACE_GRAY"":0.05253721777478374,""TRANSLATOR_ASTRO_BLACK"":0.6965821312654902,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.05997899124006382,""TRANSLATOR_VOID_BLUE"":-0.3479324765382255}",-65.74795151922311
train_d2_test_d3d4,4,translator,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE",124.56679013105467,8032,-0.18625498007968128,0.4899153386454183,"{""TRANSLATOR_SPACE_GRAY"":0.05253721777478374,""TRANSLATOR_ASTRO_BLACK"":0.6965821312654902,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.05997899124006382,""TRANSLATOR_VOID_BLUE"":-0.3479324765382255}",-65.74795151922311
train_d2_test_d3d4,3,translator,TRANSLATOR_VOID_BLUE,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST",205.74028470325908,9366,0.36472346786248133,0.5056587657484518,"{""TRANSLATOR_SPACE_GRAY"":-0.07125563469255974,""TRANSLATOR_ASTRO_BLACK"":0.6664188282163156,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.5654818873220582,""TRANSLATOR_GRAPHITE_MIST"":-0.9493605726715773}",213.35408164891612
train_d2_test_d3d4,4,translator,TRANSLATOR_VOID_BLUE,"TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST",205.74028470325908,6354,1.4129682090022033,0.5192005036197671,"{""TRANSLATOR_SPACE_GRAY"":-0.07125563469255974,""TRANSLATOR_ASTRO_BLACK"":0.6664188282163156,""TRANSLATOR_ECLIPSE_CHARCOAL"":0.5654818873220582,""TRANSLATOR_GRAPHITE_MIST"":-0.9493605726715773}",213.35408164891612
train_d2_test_d3d4,3,panel,PANEL_1X2,"PANEL_2X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",269.2600468613442,4788,-0.22065580618212197,0.4918546365914787,"{""PANEL_2X2"":-0.06916343134100289,""PANEL_1X4"":-0.1770115995864299,""PANEL_2X4"":-0.5323807512214667,""PANEL_4X4"":0.866595464270146}",-432.6911729953152
train_d2_test_d3d4,4,panel,PANEL_1X2,"PANEL_2X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",269.2600468613442,8564,-0.2857309668379262,0.4856375525455395,"{""PANEL_2X2"":-0.06916343134100289,""PANEL_1X4"":-0.1770115995864299,""PANEL_2X4"":-0.5323807512214667,""PANEL_4X4"":0.866595464270146}",-432.6911729953152
train_d2_test_d3d4,3,panel,PANEL_2X2,"PANEL_1X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",173.59520510214108,6308,0.7756024096385542,0.5071337983512999,"{""PANEL_1X2"":-0.028717848547441978,""PANEL_1X4"":0.15282237233383839,""PANEL_2X4"":0.01612589693517997,""PANEL_4X4"":-0.3854830425071284}",-214.63202341635514
train_d2_test_d3d4,4,panel,PANEL_2X2,"PANEL_1X2,PANEL_1X4,PANEL_2X4,PANEL_4X4",173.59520510214108,5465,0.866331198536139,0.5196706312900274,"{""PANEL_1X2"":-0.028717848547441978,""PANEL_1X4"":0.15282237233383839,""PANEL_2X4"":0.01612589693517997,""PANEL_4X4"":-0.3854830425071284}",-214.63202341635514
train_d2_test_d3d4,3,panel,PANEL_1X4,"PANEL_1X2,PANEL_2X2,PANEL_2X4,PANEL_4X4",334.1735338711325,7393,-1.0526849722710672,0.47639659137021506,"{""PANEL_1X2"":-0.27240894466503957,""PANEL_2X2"":0.5664103815881836,""PANEL_2X4"":0.28400765562036223,""PANEL_4X4"":0.5185799852140957}",-301.03886741279507
train_d2_test_d3d4,4,panel,PANEL_1X4,"PANEL_1X2,PANEL_2X2,PANEL_2X4,PANEL_4X4",334.1735338711325,3858,-0.7662001036806636,0.4704510108864697,"{""PANEL_1X2"":-0.27240894466503957,""PANEL_2X2"":0.5664103815881836,""PANEL_2X4"":0.28400765562036223,""PANEL_4X4"":0.5185799852140957}",-301.03886741279507
train_d2_test_d3d4,3,panel,PANEL_2X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_4X4",300.78905398360484,6088,-0.040325229960578184,0.48981603153745074,"{""PANEL_1X2"":-0.6642160308204049,""PANEL_2X2"":0.04845465645162216,""PANEL_1X4"":0.2302488226626414,""PANEL_4X4"":0.6909666927764411}",179.64393707201657
train_d2_test_d3d4,4,panel,PANEL_2X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_4X4",300.78905398360484,8693,0.02386978028298631,0.49706660531462094,"{""PANEL_1X2"":-0.6642160308204049,""PANEL_2X2"":0.04845465645162216,""PANEL_1X4"":0.2302488226626414,""PANEL_4X4"":0.6909666927764411}",179.64393707201657
train_d2_test_d3d4,3,panel,PANEL_4X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4",164.98905429017287,3214,0.8228064716863721,0.5087118855009334,"{""PANEL_1X2"":0.3252448548569495,""PANEL_2X2"":-0.348436732237331,""PANEL_1X4"":0.12647076261993015,""PANEL_2X4"":0.2078567480119434}",71.61138222433229
train_d2_test_d3d4,4,panel,PANEL_4X4,"PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4",164.98905429017287,8783,-0.7158715700785608,0.4837754753501082,"{""PANEL_1X2"":0.3252448548569495,""PANEL_2X2"":-0.348436732237331,""PANEL_1X4"":0.12647076261993015,""PANEL_2X4"":0.2078567480119434}",71.61138222433229
train_d2_test_d3d4,3,oxygen,OXYGEN_SHAKE_MORNING_BREATH,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",258.55703029182894,8720,-0.4761467889908257,0.49094036697247706,"{""OXYGEN_SHAKE_EVENING_BREATH"":-0.5702520780337383,""OXYGEN_SHAKE_MINT"":0.1741185736127867,""OXYGEN_SHAKE_CHOCOLATE"":-0.1317176509705355,""OXYGEN_SHAKE_GARLIC"":-0.44249247742171943}",521.1938248640981
train_d2_test_d3d4,4,oxygen,OXYGEN_SHAKE_MORNING_BREATH,"OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",258.55703029182894,4299,0.06164224238194929,0.49523144917422657,"{""OXYGEN_SHAKE_EVENING_BREATH"":-0.5702520780337383,""OXYGEN_SHAKE_MINT"":0.1741185736127867,""OXYGEN_SHAKE_CHOCOLATE"":-0.1317176509705355,""OXYGEN_SHAKE_GARLIC"":-0.44249247742171943}",521.1938248640981
train_d2_test_d3d4,3,oxygen,OXYGEN_SHAKE_EVENING_BREATH,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",196.2453281723478,5505,-0.37420526793823794,0.4063578564940963,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.3307658528660897,""OXYGEN_SHAKE_MINT"":-0.2338650316288653,""OXYGEN_SHAKE_CHOCOLATE"":-0.5115189601025116,""OXYGEN_SHAKE_GARLIC"":-0.8832883989935988}",-41.87146513246739
train_d2_test_d3d4,4,oxygen,OXYGEN_SHAKE_EVENING_BREATH,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",196.2453281723478,7715,0.45366169799092676,0.42099805573558,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.3307658528660897,""OXYGEN_SHAKE_MINT"":-0.2338650316288653,""OXYGEN_SHAKE_CHOCOLATE"":-0.5115189601025116,""OXYGEN_SHAKE_GARLIC"":-0.8832883989935988}",-41.87146513246739
train_d2_test_d3d4,3,oxygen,OXYGEN_SHAKE_MINT,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",181.1115151806294,8071,0.35516045099739807,0.4963449386693099,"{""OXYGEN_SHAKE_MORNING_BREATH"":0.08533752328329541,""OXYGEN_SHAKE_EVENING_BREATH"":-0.1976088684804366,""OXYGEN_SHAKE_CHOCOLATE"":0.24899533557011555,""OXYGEN_SHAKE_GARLIC"":-0.09674917943562476}",-54.69201404645504
train_d2_test_d3d4,4,oxygen,OXYGEN_SHAKE_MINT,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC",181.1115151806294,5671,0.623964027508376,0.505025568682772,"{""OXYGEN_SHAKE_MORNING_BREATH"":0.08533752328329541,""OXYGEN_SHAKE_EVENING_BREATH"":-0.1976088684804366,""OXYGEN_SHAKE_CHOCOLATE"":0.24899533557011555,""OXYGEN_SHAKE_GARLIC"":-0.09674917943562476}",-54.69201404645504
train_d2_test_d3d4,3,oxygen,OXYGEN_SHAKE_CHOCOLATE,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",172.91445843119573,5765,0.5483087597571552,0.5045967042497832,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.05904644483025995,""OXYGEN_SHAKE_EVENING_BREATH"":-0.39532813303048736,""OXYGEN_SHAKE_MINT"":0.2277435336966152,""OXYGEN_SHAKE_GARLIC"":-0.5582620786884677}",-317.03031201190316
train_d2_test_d3d4,4,oxygen,OXYGEN_SHAKE_CHOCOLATE,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC",172.91445843119573,9076,-0.8296606434552667,0.4604451300132217,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.05904644483025995,""OXYGEN_SHAKE_EVENING_BREATH"":-0.39532813303048736,""OXYGEN_SHAKE_MINT"":0.2277435336966152,""OXYGEN_SHAKE_GARLIC"":-0.5582620786884677}",-317.03031201190316
train_d2_test_d3d4,3,oxygen,OXYGEN_SHAKE_GARLIC,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",202.27275545901617,5257,0.8803500095111281,0.5160738063534335,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.2727825141316262,""OXYGEN_SHAKE_EVENING_BREATH"":-0.9387703638080181,""OXYGEN_SHAKE_MINT"":-0.1216922700702974,""OXYGEN_SHAKE_CHOCOLATE"":-0.7677131634716385}",-55.403009398020004
train_d2_test_d3d4,4,oxygen,OXYGEN_SHAKE_GARLIC,"OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE",202.27275545901617,8213,-0.8440886399610373,0.47522220869353465,"{""OXYGEN_SHAKE_MORNING_BREATH"":-0.2727825141316262,""OXYGEN_SHAKE_EVENING_BREATH"":-0.9387703638080181,""OXYGEN_SHAKE_MINT"":-0.1216922700702974,""OXYGEN_SHAKE_CHOCOLATE"":-0.7677131634716385}",-55.403009398020004
train_d2_test_d3d4,3,snack,SNACKPACK_CHOCOLATE,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",27.620208428084442,6446,0.1683990071362085,0.49519081600992865,"{""SNACKPACK_VANILLA"":-0.8118235363032587,""SNACKPACK_PISTACHIO"":0.06488077986114545,""SNACKPACK_STRAWBERRY"":0.020557838728741645,""SNACKPACK_RASPBERRY"":0.10616496531946548}",22.417364987137724
train_d2_test_d3d4,4,snack,SNACKPACK_CHOCOLATE,"SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",27.620208428084442,4508,-0.0308340727595386,0.4902395740905058,"{""SNACKPACK_VANILLA"":-0.8118235363032587,""SNACKPACK_PISTACHIO"":0.06488077986114545,""SNACKPACK_STRAWBERRY"":0.020557838728741645,""SNACKPACK_RASPBERRY"":0.10616496531946548}",22.417364987137724
train_d2_test_d3d4,3,snack,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",33.141176890333774,7160,-0.228072625698324,0.4786312849162011,"{""SNACKPACK_CHOCOLATE"":-1.1689708207400047,""SNACKPACK_PISTACHIO"":0.10159106124619445,""SNACKPACK_STRAWBERRY"":0.04127512366897598,""SNACKPACK_RASPBERRY"":0.14740791342160522}",31.723747540013257
train_d2_test_d3d4,4,snack,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",33.141176890333774,4388,0.34092980856882404,0.5075205104831358,"{""SNACKPACK_CHOCOLATE"":-1.1689708207400047,""SNACKPACK_PISTACHIO"":0.10159106124619445,""SNACKPACK_STRAWBERRY"":0.04127512366897598,""SNACKPACK_RASPBERRY"":0.14740791342160522}",31.723747540013257
train_d2_test_d3d4,3,snack,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",89.24320069946226,8029,0.21272885789014823,0.49196662099887906,"{""SNACKPACK_CHOCOLATE"":0.6661622099891062,""SNACKPACK_VANILLA"":0.7243982552662773,""SNACKPACK_STRAWBERRY"":-0.5408354088099557,""SNACKPACK_RASPBERRY"":-1.0239262278498193}",-138.6434276859793
train_d2_test_d3d4,4,snack,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY",89.24320069946226,5198,0.41313966910350136,0.5017314351673721,"{""SNACKPACK_CHOCOLATE"":0.6661622099891062,""SNACKPACK_VANILLA"":0.7243982552662773,""SNACKPACK_STRAWBERRY"":-0.5408354088099557,""SNACKPACK_RASPBERRY"":-1.0239262278498193}",-138.6434276859793
train_d2_test_d3d4,3,snack,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",114.8234531128456,1870,0.5379679144385027,0.5080213903743316,"{""SNACKPACK_CHOCOLATE"":0.34941459944663733,""SNACKPACK_VANILLA"":0.4872029876932766,""SNACKPACK_PISTACHIO"":-0.8952921540515231,""SNACKPACK_RASPBERRY"":-1.4888544436690239}",66.03647165905332
train_d2_test_d3d4,4,snack,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY",114.8234531128456,1046,1.5807839388145315,0.52868068833652,"{""SNACKPACK_CHOCOLATE"":0.34941459944663733,""SNACKPACK_VANILLA"":0.4872029876932766,""SNACKPACK_PISTACHIO"":-0.8952921540515231,""SNACKPACK_RASPBERRY"":-1.4888544436690239}",66.03647165905332
train_d2_test_d3d4,3,snack,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",66.7974211358918,1878,0.9978700745473909,0.5106496272630457,"{""SNACKPACK_CHOCOLATE"":0.6116869321389069,""SNACKPACK_VANILLA"":0.5898298487320652,""SNACKPACK_PISTACHIO"":-0.5745829263437926,""SNACKPACK_STRAWBERRY"":-0.5047038638508657}",2.120614508912368
train_d2_test_d3d4,4,snack,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY",66.7974211358918,2131,0.31182543406851243,0.4936649460347255,"{""SNACKPACK_CHOCOLATE"":0.6116869321389069,""SNACKPACK_VANILLA"":0.5898298487320652,""SNACKPACK_PISTACHIO"":-0.5745829263437926,""SNACKPACK_STRAWBERRY"":-0.5047038638508657}",2.120614508912368
train_d2d3_test_d4,4,galaxy,GALAXY_SOUNDS_DARK_MATTER,"GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",218.2978748917716,9057,0.05675168378050127,0.48857237495859557,"{""GALAXY_SOUNDS_BLACK_HOLES"":0.37872230775079474,""GALAXY_SOUNDS_PLANETARY_RINGS"":0.032634381742600985,""GALAXY_SOUNDS_SOLAR_WINDS"":0.2750674291464483,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.03158916410428463}",-101.007572617621
train_d2d3_test_d4,4,galaxy,GALAXY_SOUNDS_BLACK_HOLES,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",344.8305485880267,8946,-0.727364185110664,0.49105745584618826,"{""GALAXY_SOUNDS_DARK_MATTER"":0.9456244037237316,""GALAXY_SOUNDS_PLANETARY_RINGS"":0.34808778064071333,""GALAXY_SOUNDS_SOLAR_WINDS"":-0.4741262337541084,""GALAXY_SOUNDS_SOLAR_FLAMES"":0.4571314384645592}",0.7620098269314042
train_d2d3_test_d4,4,galaxy,GALAXY_SOUNDS_PLANETARY_RINGS,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES",296.87001389168677,8806,-0.7333636157165568,0.4791051555757438,"{""GALAXY_SOUNDS_DARK_MATTER"":0.06036503802836229,""GALAXY_SOUNDS_BLACK_HOLES"":0.25787015575509115,""GALAXY_SOUNDS_SOLAR_WINDS"":-0.05978003719444568,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.5485500137593255}",443.8606676190242
train_d2d3_test_d4,4,galaxy,GALAXY_SOUNDS_SOLAR_WINDS,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES",344.349314133845,5504,0.9338662790697675,0.5054505813953488,"{""GALAXY_SOUNDS_DARK_MATTER"":0.6845074352660405,""GALAXY_SOUNDS_BLACK_HOLES"":-0.47253632864170253,""GALAXY_SOUNDS_PLANETARY_RINGS"":-0.08042389327532054,""GALAXY_SOUNDS_SOLAR_FLAMES"":-0.2565070595159441}",576.8421705120911
train_d2d3_test_d4,4,galaxy,GALAXY_SOUNDS_SOLAR_FLAMES,"GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS",368.7469326327373,8756,0.396870717222476,0.4997715851987209,"{""GALAXY_SOUNDS_DARK_MATTER"":-0.0901937853068099,""GALAXY_SOUNDS_BLACK_HOLES"":0.522735248223047,""GALAXY_SOUNDS_PLANETARY_RINGS"":-0.8467293642343475,""GALAXY_SOUNDS_SOLAR_WINDS"":-0.2943057862717672}",700.2746070172175
train_d2d3_test_d4,4,sleep,SLEEP_POD_SUEDE,"SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON",377.7902440400673,7208,-0.02067147613762486,0.5024972253052165,"{""SLEEP_POD_LAMB_WOOL"":-0.17576281130100735,""SLEEP_POD_POLYESTER"":0.41208936008059777,""SLEEP_POD_NYLON"":0.6741229395147211,""SLEEP_POD_COTTON"":0.10528913599995894}",412.4003280301738
train_d2d3_test_d4,4,sleep,SLEEP_POD_LAMB_WOOL,"SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON",467.29003946609964,2988,0.9953145917001339,0.5026773761713521,"{""SLEEP_POD_SUEDE"":-0.2687962811761511,""SLEEP_POD_POLYESTER"":-0.0776018162499822,""SLEEP_POD_NYLON"":-0.14055395160303066,""SLEEP_POD_COTTON"":0.35615940994013373}",421.9686605596419
train_d2d3_test_d4,4,sleep,SLEEP_POD_POLYESTER,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_COTTON",323.88322198360396,1200,5.624583333333334,0.5566666666666666,"{""SLEEP_POD_SUEDE"":0.30297122189697057,""SLEEP_POD_LAMB_WOOL"":-0.03730659371196233,""SLEEP_POD_NYLON"":-0.3823396999792492,""SLEEP_POD_COTTON"":0.6258009785252757}",-9.11376699783591
train_d2d3_test_d4,4,sleep,SLEEP_POD_NYLON,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_COTTON",343.5087907454892,5956,0.13507387508394897,0.4976494291470786,"{""SLEEP_POD_SUEDE"":0.5573693367488265,""SLEEP_POD_LAMB_WOOL"":-0.0759890056147922,""SLEEP_POD_POLYESTER"":-0.429975177842798,""SLEEP_POD_COTTON"":-0.09815576155606037}",-86.53148969801825
train_d2d3_test_d4,4,sleep,SLEEP_POD_COTTON,"SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON",323.62249088002613,4214,0.7420503084954913,0.49857617465590887,"{""SLEEP_POD_SUEDE"":0.07727128754542484,""SLEEP_POD_LAMB_WOOL"":0.17091600954679145,""SLEEP_POD_POLYESTER"":0.6246846692150648,""SLEEP_POD_NYLON"":-0.08712572741647295}",72.91002463932585
train_d2d3_test_d4,4,microchip,MICROCHIP_CIRCLE,"MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE",356.4671024327224,9544,-0.722338642078793,0.4793587594300084,"{""MICROCHIP_OVAL"":0.2994067350711342,""MICROCHIP_SQUARE"":-0.10008176291384226,""MICROCHIP_RECTANGLE"":-0.3112846733874844,""MICROCHIP_TRIANGLE"":-0.6606407023343391}",-414.3407936325632
