leader,follower,lag,same_category,leader_category,follower_category,ic_mean,abs_ic_mean,ic_min,ic_max,same_sign_days,slope_mean,day_2_ic,day_3_ic,day_4_ic,score
SNACKPACK_RASPBERRY,OXYGEN_SHAKE_MORNING_BREATH,20,False,snack,oxygen,0.03321849184185489,0.03321849184185489,0.01902828459680075,0.04113200859142891,1,0.02098277931664921,0.01902828459680075,0.04113200859142891,0.03949518233733502,0.06643698368370977
PEBBLES_S,MICROCHIP_SQUARE,20,False,pebbles,microchip,0.03321102709576273,0.03321102709576273,0.023028178141038875,0.043905311527444105,1,0.022345894494986623,0.0326995916188052,0.043905311527444105,0.023028178141038875,0.06642205419152546
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_GRAPHITE_MIST,200,False,oxygen,translator,-0.03310559716273772,0.03310559716273772,-0.04789006245984072,-0.024971393682802333,1,-0.006024674536891273,-0.024971393682802333,-0.04789006245984072,-0.026455335345570104,0.06621119432547544
ROBOT_DISHES,ROBOT_MOPPING,100,True,robot,robot,-0.02750432175519223,0.02750432175519223,-0.04608010115936515,-0.018010605762789192,1,-0.00658174518550349,-0.04608010115936515,-0.01842225834342235,-0.018010605762789192,0.06601037221246135
PANEL_2X4,PANEL_4X4,100,True,panel,panel,0.027488669152529625,0.027488669152529625,0.020037001569513702,0.03291974122811514,1,0.005326400759824402,0.029509264659960042,0.03291974122811514,0.020037001569513702,0.0659728059660711
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_STRAWBERRY,200,False,translator,snack,-0.03295317930324237,0.03295317930324237,-0.05244610956444902,-0.022352183319142186,1,-0.004426436665127208,-0.05244610956444902,-0.0240612450261359,-0.022352183319142186,0.06590635860648474
UV_VISOR_MAGENTA,UV_VISOR_RED,20,True,uv,uv,-0.0274176285676212,0.0274176285676212,-0.039250896725125654,-0.01912627075473574,1,-0.013800499706426767,-0.023875718223002204,-0.01912627075473574,-0.039250896725125654,0.06580230856229087
UV_VISOR_MAGENTA,OXYGEN_SHAKE_CHOCOLATE,5,False,uv,oxygen,-0.03260298075359285,0.03260298075359285,-0.056523247695687555,-0.017505745394263944,1,-0.029624854126286137,-0.017505745394263944,-0.023779949170827056,-0.056523247695687555,0.0652059615071857
UV_VISOR_RED,PEBBLES_S,100,False,uv,pebbles,-0.03258716214956514,0.03258716214956514,-0.04571660774693222,-0.021679769811866114,1,-0.009719939100518294,-0.030365108889897092,-0.021679769811866114,-0.04571660774693222,0.06517432429913028
TRANSLATOR_GRAPHITE_MIST,PANEL_2X2,200,False,translator,panel,-0.03251088103230142,0.03251088103230142,-0.04235695303649496,-0.02077111787528346,1,-0.005358078190490498,-0.04235695303649496,-0.034404572185125826,-0.02077111787528346,0.06502176206460283
GALAXY_SOUNDS_DARK_MATTER,ROBOT_LAUNDRY,100,False,galaxy,robot,-0.03241569777826975,0.03241569777826975,-0.03924849573380777,-0.02572188149913404,1,-0.0071492052988779845,-0.03924849573380777,-0.03227671610186743,-0.02572188149913404,0.0648313955565395
ROBOT_MOPPING,ROBOT_LAUNDRY,500,True,robot,robot,-0.026996265400463525,0.026996265400463525,-0.04705675204969763,-0.013615520872025463,1,-0.002397915179211911,-0.02031652327966749,-0.013615520872025463,-0.04705675204969763,0.06479103696111246
PEBBLES_S,SNACKPACK_STRAWBERRY,3,False,pebbles,snack,-0.0323716317891545,0.0323716317891545,-0.044820090604151964,-0.017512701933013804,1,-0.022327640502018183,-0.03478210283029773,-0.017512701933013804,-0.044820090604151964,0.064743263578309
UV_VISOR_AMBER,MICROCHIP_TRIANGLE,500,False,uv,microchip,-0.032336085279630784,0.032336085279630784,-0.06730681161775866,-0.014355181614249745,1,-0.006426112071579857,-0.015346262606883949,-0.06730681161775866,-0.014355181614249745,0.06467217055926157
PANEL_2X2,PEBBLES_XL,20,False,panel,pebbles,-0.03230486828781343,0.03230486828781343,-0.045650210702216955,-0.024151269527607995,1,-0.05204079387729457,-0.024151269527607995,-0.045650210702216955,-0.027113124633615353,0.06460973657562687
SNACKPACK_PISTACHIO,OXYGEN_SHAKE_MORNING_BREATH,20,False,snack,oxygen,-0.03219947070683327,0.03219947070683327,-0.035500346492506114,-0.026179145914084236,1,-0.031506938162564585,-0.03491891971390947,-0.026179145914084236,-0.035500346492506114,0.06439894141366655
PEBBLES_S,MICROCHIP_SQUARE,100,False,pebbles,microchip,0.03214938833569803,0.03214938833569803,0.014344888863164073,0.05217493871472119,1,0.010272163059629412,0.014344888863164073,0.05217493871472119,0.029928337429208852,0.06429877667139607
SLEEP_POD_SUEDE,TRANSLATOR_SPACE_GRAY,50,False,sleep,translator,0.03192732346822535,0.03192732346822535,0.015418234117705109,0.04217149897419202,1,0.008683181874350106,0.03819223731277891,0.015418234117705109,0.04217149897419202,0.0638546469364507
PANEL_2X4,SNACKPACK_PISTACHIO,500,False,panel,snack,0.0316523690987246,0.0316523690987246,0.0006417757552331485,0.06557645892283029,1,0.0015213748706297914,0.0006417757552331485,0.028738872618110364,0.06557645892283029,0.0633047381974492
PEBBLES_S,SNACKPACK_PISTACHIO,3,False,pebbles,snack,-0.03153452292072791,0.03153452292072791,-0.035211832880350256,-0.026339906999759192,1,-0.013909529051284305,-0.035211832880350256,-0.026339906999759192,-0.033051828882074294,0.06306904584145583
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,500,True,translator,translator,-0.026219487021859212,0.026219487021859212,-0.06161732253544999,-0.003860258598444719,1,-0.0031270718949743853,-0.003860258598444719,-0.013180879931682921,-0.06161732253544999,0.06292676885246211
UV_VISOR_ORANGE,GALAXY_SOUNDS_DARK_MATTER,100,False,uv,galaxy,-0.031032187439313182,0.031032187439313182,-0.05466735504281926,-0.011629725671052074,1,-0.006852079018627164,-0.026799481604068216,-0.05466735504281926,-0.011629725671052074,0.062064374878626365
SNACKPACK_STRAWBERRY,OXYGEN_SHAKE_CHOCOLATE,50,False,snack,oxygen,-0.03103179095254034,0.03103179095254034,-0.06257974326742753,-0.00812891166195883,1,-0.011709011290196763,-0.06257974326742753,-0.022386717928234646,-0.00812891166195883,0.06206358190508068
PEBBLES_M,PEBBLES_XL,10,True,pebbles,pebbles,-0.025698439775278973,0.025698439775278973,-0.04384121216507012,-0.007112647708384202,1,-0.036665389517830174,-0.026141459452382602,-0.04384121216507012,-0.007112647708384202,0.06167625546066953
UV_VISOR_AMBER,UV_VISOR_MAGENTA,100,True,uv,uv,-0.025545204735532578,0.025545204735532578,-0.03721817897395679,-0.013441252336369803,1,-0.00817715179555959,-0.013441252336369803,-0.02597618289627113,-0.03721817897395679,0.06130849136527818
UV_VISOR_ORANGE,PANEL_1X2,100,False,uv,panel,-0.03055289653058962,0.03055289653058962,-0.0828817134766472,-0.0030270383634305744,1,-0.005774298787219553,-0.0030270383634305744,-0.005749937751691074,-0.0828817134766472,0.06110579306117924
SLEEP_POD_COTTON,PANEL_1X2,10,False,sleep,panel,0.03015362207083629,0.03015362207083629,0.017095186476188608,0.04141860624823919,1,0.016918054593864876,0.031947073488081075,0.04141860624823919,0.017095186476188608,0.06030724414167258
UV_VISOR_RED,PEBBLES_S,200,False,uv,pebbles,-0.02967219810052617,0.02967219810052617,-0.03922578686660292,-0.02310376042871017,1,-0.0062759219184615805,-0.03922578686660292,-0.02310376042871017,-0.02668704700626542,0.05934439620105234
OXYGEN_SHAKE_GARLIC,SLEEP_POD_SUEDE,50,False,oxygen,sleep,0.029575707188611494,0.029575707188611494,0.007412061189029464,0.07204067651121072,1,0.008595954009072761,0.07204067651121072,0.009274383865594283,0.007412061189029464,0.05915141437722299
UV_VISOR_RED,PEBBLES_S,50,False,uv,pebbles,-0.02951594656675045,0.02951594656675045,-0.03660656717915195,-0.025224419712883663,1,-0.01285811344720629,-0.03660656717915195,-0.025224419712883663,-0.026716852808215737,0.0590318931335009
SNACKPACK_CHOCOLATE,UV_VISOR_MAGENTA,200,False,snack,uv,-0.02942779671126694,0.02942779671126694,-0.05167615292502758,-0.010084551001415788,1,-0.007935723495202773,-0.026522686207357447,-0.05167615292502758,-0.010084551001415788,0.05885559342253388
PEBBLES_S,PANEL_4X4,500,False,pebbles,panel,-0.029360188939217508,0.029360188939217508,-0.03389708461005802,-0.026200924532105412,1,-0.002033716436389506,-0.03389708461005802,-0.026200924532105412,-0.027982557675489104,0.058720377878435016
SLEEP_POD_SUEDE,OXYGEN_SHAKE_EVENING_BREATH,100,False,sleep,oxygen,0.02913109070895213,0.02913109070895213,0.016843979484480732,0.04147637423031402,1,0.005844580900962934,0.029072918412061652,0.04147637423031402,0.016843979484480732,0.05826218141790426
PANEL_2X4,ROBOT_MOPPING,200,False,panel,robot,0.028869295040336234,0.028869295040336234,0.020449980910050694,0.03361220598833687,1,0.004376715148518173,0.03361220598833687,0.020449980910050694,0.032545698222621135,0.05773859008067247
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,20,False,galaxy,translator,-0.028486645165308296,0.028486645165308296,-0.041866244005812375,-0.018921986957614673,1,-0.014338165713600024,-0.041866244005812375,-0.018921986957614673,-0.024671704532497837,0.05697329033061659
PANEL_1X2,UV_VISOR_AMBER,5,False,panel,uv,-0.02839237622829668,0.02839237622829668,-0.04637352671671443,-0.00983578598498954,1,-0.02617811515917792,-0.028967815983186068,-0.04637352671671443,-0.00983578598498954,0.05678475245659336
SLEEP_POD_LAMB_WOOL,TRANSLATOR_GRAPHITE_MIST,50,False,sleep,translator,-0.027402498280862147,0.027402498280862147,-0.05145541492744838,-0.009839173504450023,1,-0.007648480801101382,-0.05145541492744838,-0.020912906410688038,-0.009839173504450023,0.054804996561724294
PANEL_1X2,UV_VISOR_AMBER,3,False,panel,uv,-0.0272730493746924,0.0272730493746924,-0.040886157863038,-0.01835941013599671,1,-0.03165043020623364,-0.022573580125042493,-0.040886157863038,-0.01835941013599671,0.0545460987493848
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,500,False,galaxy,translator,-0.02701150018924792,0.02701150018924792,-0.05774459830085812,-0.005194950029422109,1,-0.0033128896008922794,-0.01809495223746354,-0.05774459830085812,-0.005194950029422109,0.05402300037849584
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_DISHES,500,False,galaxy,robot,-0.02686378218292161,0.02686378218292161,-0.04675415306109581,-0.015365673866576375,1,-0.003104643397535264,-0.015365673866576375,-0.04675415306109581,-0.018471519621092652,0.05372756436584322
UV_VISOR_YELLOW,OXYGEN_SHAKE_EVENING_BREATH,100,False,uv,oxygen,0.026759369150531526,0.026759369150531526,0.010126435198245338,0.04226708364857474,1,0.005487121433497538,0.010126435198245338,0.0278845886047745,0.04226708364857474,0.05351873830106305
SLEEP_POD_POLYESTER,TRANSLATOR_GRAPHITE_MIST,100,False,sleep,translator,0.026122461576921843,0.026122461576921843,0.006324232266378546,0.036266463466155655,1,0.0050239039218747525,0.006324232266378546,0.03577668899823133,0.036266463466155655,0.052244923153843686
MICROCHIP_OVAL,ROBOT_DISHES,100,False,microchip,robot,0.025645285359071065,0.025645285359071065,0.008705341519401295,0.045644168289872854,1,0.005064424303418584,0.022586346267939053,0.045644168289872854,0.008705341519401295,0.05129057071814213
