signal,product,horizon,threshold,days,live_days,total_count,mean_of_days,min_day_edge,total_edge,mean_hit_rate,min_t_stat,consistent
premium_wing_VEV_4500_VEV_5100,VEV_5000,100,2.5,3,3,1028,-2.1975472452252345,-3.6523809523809523,-2196.0,0.4289519750095174,-7.516950687814709,False
price_wing_VEV_4500_VEV_5100,VEV_5000,100,2.5,3,3,1028,-2.1975472452252345,-3.6523809523809523,-2196.0,0.4289519750095174,-7.516950687814709,False
price_wing_VEV_5100_VEV_5300,VEV_5200,5,2.0,3,3,1995,-1.1212807847846857,-1.173105497771174,-2237.5,0.16407365253418862,-22.348877585762928,False
premium_rolling_z,VEV_4000,100,2.5,3,3,783,-2.862684374871605,-4.571428571428571,-2246.5,0.41499713975986624,-6.664053998813375,False
price_wing_VEV_5100_VEV_5300,VEV_5200,1,2.0,3,3,1997,-1.1261837275322126,-1.155786350148368,-2247.5,0.036701395888587555,-42.006426411190084,False
premium_rolling_z,VEV_5400,20,2.0,3,3,4300,-0.5262395641247961,-0.6645658263305322,-2268.0,0.18412938345216037,-30.032152662618646,False
premium_rolling_z,VEV_5200,50,2.5,3,3,1432,-1.6132222742159679,-2.17351598173516,-2272.5,0.31429142532683535,-12.270286876339103,False
premium_rolling_z,VEV_5000,100,2.5,3,3,1251,-1.8458866677179353,-2.234417344173442,-2284.0,0.40362020433991647,-4.694820598258021,False
price_wing_VEV_5100_VEV_5300,VEV_5200,10,2.0,3,3,1994,-1.1521762444132257,-1.2254464285714286,-2295.0,0.24794695422897464,-16.969106500670353,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,50,2.5,3,3,1029,-2.2517782204433208,-2.882911392405063,-2298.0,0.3408517205317276,-9.260169664244918,False
price_wing_VEV_4500_VEV_5100,VEV_5000,50,2.5,3,3,1029,-2.2517782204433208,-2.882911392405063,-2298.0,0.3408517205317276,-9.260169664244918,False
premium_rolling_z,VEV_4500,100,2.5,3,3,905,-2.637523955188072,-4.194719471947194,-2364.5,0.4092172249139807,-6.772456753916373,False
premium_rolling_z,VEV_5100,50,2.5,3,3,1103,-2.2138432134808297,-2.454929577464789,-2432.5,0.3166509088020811,-8.385739588316753,False
premium_rolling_z,VEV_5400,10,2.0,3,3,4307,-0.565114610020092,-0.6372549019607843,-2434.5,0.11271207208087204,-37.85091827047736,False
premium_rolling_z,VEV_5100,100,2.5,3,3,1099,-2.2344061070755985,-2.8954802259887007,-2454.0,0.36492405899185565,-7.567625095541561,False
premium_rolling_z,VEV_4500,50,2.5,3,3,908,-2.733327155917964,-3.6990131578947367,-2466.0,0.35094128366691374,-7.792564745686694,False
premium_rolling_z,VEV_4500,1,2.5,3,3,914,-2.728426271021888,-3.010452961672474,-2479.0,0.2600275347623003,-12.539516059599459,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,50,2.5,3,3,1506,-1.6734620662305026,-2.239514348785872,-2480.5,0.30203666748111474,-13.041698261632664,False
premium_rolling_z,VEV_4500,20,2.5,3,3,913,-2.7395948349895716,-3.161184210526316,-2480.5,0.30518539767765773,-9.54085267734299,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,20,2.5,3,3,1037,-2.4183016927328684,-3.1379310344827585,-2482.0,0.24966810558953012,-13.248896695418315,False
price_wing_VEV_4500_VEV_5100,VEV_5000,20,2.5,3,3,1037,-2.4183016927328684,-3.1379310344827585,-2482.0,0.24966810558953012,-13.248896695418315,False
premium_rolling_z,VEV_5400,5,2.0,3,3,4308,-0.587899444133409,-0.6343596920923723,-2531.0,0.05364491565982473,-47.03380287448105,False
premium_rolling_z,VEV_4500,5,2.5,3,3,914,-2.835211571791746,-3.3101045296167246,-2571.5,0.2766057000463857,-12.492919638048459,False
premium_rolling_z,VEV_5500,100,1.5,3,3,6312,-0.38005786886342907,-0.5223562810503903,-2574.0,0.26871939439276565,-31.824882979195817,False
premium_rolling_z,VEV_4500,10,2.5,3,3,914,-2.848597237354505,-3.3257839721254356,-2580.5,0.2840880896646207,-11.922290804995285,False
premium_rolling_z,VEV_5000,20,2.5,3,3,1265,-2.064963359081006,-2.324074074074074,-2624.0,0.280843566382782,-11.155638637588337,False
premium_rolling_z,VEV_5400,1,2.0,3,3,4308,-0.6115201969438493,-0.6396081175647306,-2631.5,0.004383584392694917,-66.04277033144987,False
premium_rolling_z,VEV_5200,100,2.5,3,3,1431,-1.8681493857597733,-2.1426940639269407,-2675.5,0.3323889878647243,-9.272832169659827,False
premium_rolling_z,VEV_5300,100,2.0,3,3,4360,-0.6323419566177596,-0.7986774430565761,-2696.5,0.3959110739047736,-8.712387731432493,False
premium_rolling_z,VEV_5500,50,1.5,3,3,6342,-0.4132969426763456,-0.4886444286728176,-2732.0,0.19061300242805446,-39.70817759024529,False
premium_rolling_z,VEV_5000,1,2.5,3,3,1266,-2.1638996723564037,-2.310623556581986,-2734.5,0.11670448694403773,-28.747287877457932,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,10,2.5,3,3,1040,-2.6540773100152557,-3.1112852664576804,-2741.5,0.13697228336357628,-19.986251526898087,False
price_wing_VEV_4500_VEV_5100,VEV_5000,10,2.5,3,3,1040,-2.6540773100152557,-3.1112852664576804,-2741.5,0.13697228336357628,-19.986251526898087,False
premium_rolling_z,VEV_5000,10,2.5,3,3,1266,-2.1671534664674184,-2.516166281755196,-2745.0,0.20402328161690567,-16.36057692062729,False
premium_rolling_z,VEV_5000,50,2.5,3,3,1257,-2.2000638486207245,-2.2943548387096775,-2759.5,0.3450660120863856,-7.361208876484803,False
premium_rolling_z,VEV_5000,5,2.5,3,3,1266,-2.199222484928684,-2.4226327944572748,-2777.5,0.15158978576539595,-19.92749415343979,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,5,2.5,3,3,1041,-2.738407874965379,-2.949843260188088,-2841.5,0.07116302153014319,-25.687916771398335,False
price_wing_VEV_4500_VEV_5100,VEV_5000,5,2.5,3,3,1041,-2.738407874965379,-2.949843260188088,-2841.5,0.07116302153014319,-25.687916771398335,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,100,2.5,3,3,1505,-1.874650792145859,-2.1357615894039736,-2858.5,0.3291403446346066,-10.538179887229798,False
premium_wing_VEV_4500_VEV_5100,VEV_5000,1,2.5,3,3,1042,-2.7592439325971063,-2.8865546218487395,-2873.5,0.0038460525275941094,-51.26571671154439,False
price_wing_VEV_4500_VEV_5100,VEV_5000,1,2.5,3,3,1042,-2.7592439325971063,-2.8865546218487395,-2873.5,0.0038460525275941094,-51.26571671154439,False
premium_rolling_z,VEV_5500,20,1.5,3,3,6365,-0.4454555252669931,-0.5238684582743989,-2922.0,0.12345156807177961,-56.527615004733406,False
premium_rolling_z,VEV_5300,50,2.0,3,3,4379,-0.6696926698406473,-0.7179759377211606,-2931.5,0.3207064010188504,-11.51365626087551,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,100,1.5,3,3,7218,-0.40845699455402196,-0.41616509028374893,-2948.0,0.2521864681292239,-36.49427430755255,False
price_wing_VEV_5400_VEV_6000,VEV_5500,100,1.5,3,3,7218,-0.40845699455402196,-0.41616509028374893,-2948.0,0.2521864681292239,-36.49427430755255,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.0,3,3,4291,-0.7113091564436617,-0.7959878879636639,-3022.5,0.37998266221252947,-8.676940106674682,False
premium_rolling_z,VEV_5500,10,1.5,3,3,6379,-0.4844486894549356,-0.536331569664903,-3142.0,0.07645948334540678,-66.01859283040234,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.0,3,3,4309,-0.7258000032700421,-0.777139208173691,-3143.5,0.3114187519774883,-13.065446311292227,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,100,2.5,3,3,596,-5.32406022871593,-6.574866310160428,-3149.5,0.28094813012571584,-8.488166368585388,False
price_wing_VEV_4000_VEV_5000,VEV_4500,100,2.5,3,3,596,-5.32406022871593,-6.574866310160428,-3149.5,0.28094813012571584,-8.488166368585388,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,100,1.5,3,3,6312,-0.5,-0.5,-3156.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,100,1.5,3,3,6312,-0.5,-0.5,-3156.0,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,50,1.5,3,3,6342,-0.5,-0.5,-3171.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,50,1.5,3,3,6342,-0.5,-0.5,-3171.0,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,20,1.5,3,3,6365,-0.5,-0.5,-3182.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,20,1.5,3,3,6365,-0.5,-0.5,-3182.5,0.0,,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,20,1.5,3,3,7341,-0.4339760810521174,-0.43962848297213625,-3187.0,0.10857858070722054,-58.25876877039208,False
price_wing_VEV_5400_VEV_6000,VEV_5500,20,1.5,3,3,7341,-0.4339760810521174,-0.43962848297213625,-3187.0,0.10857858070722054,-58.25876877039208,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,10,1.5,3,3,6379,-0.5,-0.5,-3189.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,10,1.5,3,3,6379,-0.5,-0.5,-3189.5,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,5,1.5,3,3,6383,-0.5,-0.5,-3191.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,5,1.5,3,3,6383,-0.5,-0.5,-3191.5,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,1,1.5,3,3,6385,-0.5,-0.5,-3192.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,1,1.5,3,3,6385,-0.5,-0.5,-3192.5,0.0,,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,50,1.5,3,3,7283,-0.4391290699213855,-0.45626708317063647,-3200.5,0.1703304172682877,-46.02289367313308,False
price_wing_VEV_5400_VEV_6000,VEV_5500,50,1.5,3,3,7283,-0.4391290699213855,-0.45626708317063647,-3200.5,0.1703304172682877,-46.02289367313308,False
premium_rolling_z,VEV_5500,5,1.5,3,3,6383,-0.5116558922581389,-0.5424445227192674,-3293.5,0.04077540203485718,-76.8295357647998,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,10,1.5,3,3,7370,-0.45257857733948365,-0.4589041095890411,-3335.5,0.06808220384336139,-73.53264513097265,False
price_wing_VEV_5400_VEV_6000,VEV_5500,10,1.5,3,3,7370,-0.45257857733948365,-0.4589041095890411,-3335.5,0.06808220384336139,-73.53264513097265,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,1,2.5,3,3,600,-5.73112082982124,-6.016042780748663,-3429.0,0.10220352176576526,-25.529731418560573,False
price_wing_VEV_4000_VEV_5000,VEV_4500,1,2.5,3,3,600,-5.73112082982124,-6.016042780748663,-3429.0,0.10220352176576526,-25.529731418560573,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,50,2.5,3,3,600,-5.850809278374258,-7.040106951871658,-3488.0,0.20718631826702963,-12.695117237024789,False
price_wing_VEV_4000_VEV_5000,VEV_4500,50,2.5,3,3,600,-5.850809278374258,-7.040106951871658,-3488.0,0.20718631826702963,-12.695117237024789,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,5,2.5,3,3,600,-5.835309547826648,-6.16919191919192,-3490.0,0.10398282874343066,-22.163628503658366,False
price_wing_VEV_4000_VEV_5000,VEV_4500,5,2.5,3,3,600,-5.835309547826648,-6.16919191919192,-3490.0,0.10398282874343066,-22.163628503658366,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,5,1.5,3,3,7375,-0.4747039166327148,-0.47925311203319504,-3501.0,0.03663471351307147,-91.87865940071008,False
price_wing_VEV_5400_VEV_6000,VEV_5500,5,1.5,3,3,7375,-0.4747039166327148,-0.47925311203319504,-3501.0,0.03663471351307147,-91.87865940071008,False
premium_rolling_z,VEV_5500,1,1.5,3,3,6385,-0.551067890956456,-0.5711518140190208,-3542.0,0.003151947199263395,-105.72772634746777,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,20,2.5,3,3,600,-5.990227859995302,-6.590909090909091,-3572.0,0.15031896714523255,-16.269092303744245,False
price_wing_VEV_4000_VEV_5000,VEV_4500,20,2.5,3,3,600,-5.990227859995302,-6.590909090909091,-3572.0,0.15031896714523255,-16.269092303744245,False
premium_wing_VEV_4000_VEV_5000,VEV_4500,10,2.5,3,3,600,-6.133613379577812,-6.525252525252525,-3664.0,0.10711768851303734,-19.69250250525851,False
price_wing_VEV_4000_VEV_5000,VEV_4500,10,2.5,3,3,600,-6.133613379577812,-6.525252525252525,-3664.0,0.10711768851303734,-19.69250250525851,False
premium_rolling_z,VEV_5300,20,2.0,3,3,4412,-0.8321954096744761,-0.9919636617749825,-3679.5,0.2195560991118443,-22.216300557761247,False
price_wing_VEV_5200_VEV_5400,VEV_5300,10,1.5,3,3,5300,-0.6936053330278721,-0.7397450110864745,-3681.0,0.16248582317767432,-29.210214601098883,False
price_wing_VEV_5200_VEV_5400,VEV_5300,5,1.5,3,3,5302,-0.6991232568811476,-0.718680709534368,-3706.5,0.08415312356208769,-40.009667238568575,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,1,1.5,3,3,7378,-0.5080666618360071,-0.5177263969171484,-3750.5,0.003949434172520792,-138.80121622607774,False
price_wing_VEV_5400_VEV_6000,VEV_5500,1,1.5,3,3,7378,-0.5080666618360071,-0.5177263969171484,-3750.5,0.003949434172520792,-138.80121622607774,False
price_wing_VEV_5200_VEV_5400,VEV_5300,20,1.5,3,3,5297,-0.7101777749043549,-0.8217849223946785,-3768.5,0.2393994199645937,-22.669084557019122,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.0,3,3,4340,-0.8752013761687355,-1.0576519916142557,-3819.0,0.20954022664289176,-24.076170273269646,False
price_wing_VEV_5200_VEV_5400,VEV_5300,1,1.5,3,3,5304,-0.725226818273434,-0.7330016583747927,-3847.0,0.007544349838105993,-67.68470791849879,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,3,3,7323,-0.5309385192406891,-0.5740236148955495,-3879.5,0.11936340344168206,-45.74542504889478,False
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,3,3,7323,-0.5309385192406891,-0.5740236148955495,-3879.5,0.11936340344168206,-45.74542504889478,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,3,3,7316,-0.5328667601869236,-0.6021383075523203,-3880.5,0.18882401201073248,-34.29864620574011,False
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,3,3,7316,-0.5328667601869236,-0.6021383075523203,-3880.5,0.18882401201073248,-34.29864620574011,False
premium_rolling_z,VEV_5300,10,2.0,3,3,4418,-0.8873429508587862,-0.9661312849162011,-3923.5,0.13990929069656444,-31.4120847784353,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.0,3,3,4345,-0.9146171129769113,-1.0041899441340782,-3985.0,0.13344102491924786,-32.90983133711097,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,3,3,7328,-0.5447231741295132,-0.5938931297709924,-3992.0,0.05878816076477015,-58.82516732895852,False
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,3,3,7328,-0.5447231741295132,-0.5938931297709924,-3992.0,0.05878816076477015,-58.82516732895852,False
price_wing_VEV_5200_VEV_5400,VEV_5300,50,1.5,3,3,5277,-0.7586162537687703,-0.9872434830837493,-4031.5,0.309521163269332,-17.038556882259936,False
premium_rolling_z,VEV_5300,5,2.0,3,3,4418,-0.9159545203758025,-0.9556564245810056,-4044.5,0.06060234603093347,-44.48369558439046,False
premium_rolling_z,VEV_5300,1,2.0,3,3,4418,-0.9269832099204914,-0.9793994413407822,-4082.0,0.004112548999738337,-70.6117272067235,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,1,2.0,3,3,4345,-0.9444994327250879,-0.9993016759776536,-4091.0,0.0027725708880507916,-71.10265962599141,False
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,2.0,3,3,4345,-0.9438316017610378,-0.9975558659217877,-4100.0,0.05686812662457736,-44.486597470403105,False
price_wing_VEV_5200_VEV_5400,VEV_5300,100,1.5,3,3,5260,-0.7807625718440478,-1.001111111111111,-4139.0,0.37316713009990315,-12.757675840516514,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,3,3,7277,-0.572412153444298,-0.6667309175019275,-4181.0,0.2593802289201633,-26.56593541678095,False
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,3,3,7277,-0.572412153444298,-0.6667309175019275,-4181.0,0.2593802289201633,-26.56593541678095,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,3,3,7337,-0.5696480599303063,-0.6020213577421816,-4182.0,0.004963582399222483,-86.41350844012584,False
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,3,3,7337,-0.5696480599303063,-0.6020213577421816,-4182.0,0.004963582399222483,-86.41350844012584,False
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,3,3,7237,-0.5808139122532427,-0.6894349845201239,-4225.5,0.3147418982300769,-21.704462239312573,False
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,3,3,7237,-0.5808139122532427,-0.6894349845201239,-4225.5,0.3147418982300769,-21.704462239312573,False
price_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,3,3,2834,-1.5485964774526997,-2.1396140749148693,-4370.0,0.4074474467522475,-8.467350558375596,False
price_wing_VEV_5100_VEV_5300,VEV_5200,100,1.5,3,3,5307,-0.8246082331224142,-1.048002219755827,-4389.0,0.4437861465176736,-8.070956450450105,False
price_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,3,3,2847,-1.5527001179069353,-1.6389698736637512,-4429.0,0.3672204168389454,-9.489131924472872,False
price_wing_VEV_5100_VEV_5300,VEV_5200,50,1.5,3,3,5340,-0.8485303816906717,-0.9004486819966349,-4533.5,0.4061344123723007,-8.991936385097684,False
premium_rolling_z,VEV_5500,100,1.0,3,3,11066,-0.39377355767816224,-0.5116129032258064,-4546.5,0.25373199129170904,-40.30396324390776,False
premium_rolling_z,VEV_5400,50,1.5,3,3,9106,-0.525207810858237,-0.6203703703703703,-4814.5,0.26799398622251774,-28.124593783069756,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,50,2.0,3,3,2840,-1.6857403164770879,-2.0117302052785924,-4823.5,0.35951688136831517,-11.438629962565285,False
premium_rolling_z,VEV_5000,20,2.0,3,3,2108,-2.292670424008415,-2.444992947813822,-4834.5,0.25859375214241237,-15.30542011686387,False
premium_rolling_z,VEV_5500,50,1.0,3,3,11098,-0.4223663567534126,-0.5047291487532244,-4860.0,0.1827412383278194,-50.469990314522065,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,100,2.0,3,3,2827,-1.7216520663832913,-2.1396140749148693,-4885.5,0.3992495992646489,-9.652914831672438,False
premium_rolling_z,VEV_5000,1,2.0,3,3,2109,-2.320917529121965,-2.443661971830986,-4896.5,0.09012863249883128,-40.192944134128105,False
premium_rolling_z,VEV_5400,100,1.5,3,3,9033,-0.5366842180600122,-0.6772486772486772,-4898.0,0.3286254034624751,-21.68537814329389,False
premium_rolling_z,VEV_5000,10,2.0,3,3,2109,-2.332250471246178,-2.6154929577464787,-4922.0,0.18171210006202812,-22.472970547133038,False
price_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,3,3,2859,-1.7212769130225254,-2.0819057815845823,-4923.5,0.28030146907595505,-19.12628545430511,False
premium_rolling_z,VEV_5000,5,2.0,3,3,2109,-2.335386939422287,-2.5507042253521126,-4928.0,0.13429653754981002,-27.634448356144013,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,20,2.0,3,3,2852,-1.78524907675354,-2.120042872454448,-5104.5,0.27595482684992984,-19.43877980891951,False
premium_rolling_z,VEV_5000,100,2.0,3,3,2088,-2.4553306324045954,-3.329022988505747,-5127.5,0.3794084083314468,-9.691229043332072,False
premium_rolling_z,VEV_5500,20,1.0,3,3,11135,-0.4549283100968069,-0.5201630201630202,-5213.0,0.11094296225526422,-72.93961246305403,False
premium_rolling_z,VEV_5000,50,2.0,3,3,2097,-2.5055691079889786,-3.0107296137339055,-5255.5,0.3262253224813722,-12.740232586755692,False
price_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,3,3,2868,-1.8376881908875777,-2.0720384204909283,-5273.0,0.2025504272479691,-26.157153497652324,False
premium_rolling_z,VEV_5200,5,2.0,3,3,4065,-1.310032569969498,-1.457573354480571,-5292.5,0.14418736470250088,-36.57350508181211,False
premium_rolling_z,VEV_5200,1,2.0,3,3,4065,-1.3114450336189039,-1.3620142743854085,-5315.0,0.023154703377712988,-67.57397091832543,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,10,2.0,3,3,2861,-1.8578051772711788,-2.077457264957265,-5321.5,0.20104568962825412,-26.19577886433484,False
price_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,3,3,2870,-1.8651018060004698,-1.9156492785793562,-5342.5,0.008907488366022447,-65.17466626082043,False
premium_rolling_z,VEV_5400,20,1.5,3,3,9168,-0.5794753174841957,-0.6794243723208818,-5343.5,0.1672985327192689,-46.02913372459621,False
price_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,3,3,2870,-1.8668359683868208,-1.9546908315565032,-5356.0,0.11969319799184965,-33.2235880437592,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,1,2.0,3,3,2863,-1.8735245536714054,-1.9156492785793562,-5356.0,0.007959891353669606,-65.04894779265506,False
premium_wing_VEV_5000_VEV_5200,VEV_5100,5,2.0,3,3,2863,-1.880589830133913,-1.9589114194236927,-5385.0,0.11866460417026774,-33.247005863657655,False
premium_rolling_z,VEV_4000,100,2.0,3,3,1132,-4.776269193698794,-5.947570332480819,-5418.5,0.32976469122237617,-10.924211815176466,False
premium_rolling_z,VEV_5200,10,2.0,3,3,4065,-1.3513026791257134,-1.612609040444092,-5443.5,0.22096739256534892,-27.223822187013443,False
premium_rolling_z,VEV_5400,10,1.5,3,3,9195,-0.594781271495668,-0.6646807210510235,-5492.0,0.10022932230261812,-59.15157465424653,False
premium_rolling_z,VEV_4000,50,2.0,3,3,1137,-4.839986265508913,-5.639030612244898,-5512.5,0.2876557069232583,-12.786128043921734,False
premium_rolling_z,VEV_5500,10,1.0,3,3,11152,-0.48752952620687645,-0.5309488113086314,-5525.5,0.06400449021019324,-87.75846406935813,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,100,1.0,3,3,11066,-0.5,-0.5,-5533.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,100,1.0,3,3,11066,-0.5,-0.5,-5533.0,0.0,,False
premium_rolling_z,VEV_5400,5,1.5,3,3,9203,-0.6007224042392255,-0.6464754348489472,-5544.5,0.05010636319488034,-71.88766154532634,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,50,1.0,3,3,11098,-0.5,-0.5,-5549.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,50,1.0,3,3,11098,-0.5,-0.5,-5549.0,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,20,1.0,3,3,11135,-0.5,-0.5,-5567.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,20,1.0,3,3,11135,-0.5,-0.5,-5567.5,0.0,,False
premium_rolling_z,VEV_4000,20,2.0,3,3,1141,-4.880975053859524,-5.508108108108108,-5567.5,0.2488665365597141,-15.983248287720034,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,10,1.0,3,3,11152,-0.5,-0.5,-5576.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,10,1.0,3,3,11152,-0.5,-0.5,-5576.0,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,5,1.0,3,3,11161,-0.5,-0.5,-5580.5,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,5,1.0,3,3,11161,-0.5,-0.5,-5580.5,0.0,,False
premium_wing_VEV_5500_VEV_6500,VEV_6000,1,1.0,3,3,11168,-0.5,-0.5,-5584.0,0.0,,False
price_wing_VEV_5500_VEV_6500,VEV_6000,1,1.0,3,3,11168,-0.5,-0.5,-5584.0,0.0,,False
premium_rolling_z,VEV_5100,1,2.0,3,3,2956,-1.89169497745777,-1.9563297350343474,-5594.5,0.029464643510438912,-61.11895226101936,False
premium_rolling_z,VEV_5100,5,2.0,3,3,2956,-1.9024037495005153,-2.061139896373057,-5622.0,0.11476060795963079,-33.84796163355965,False
premium_rolling_z,VEV_5200,20,2.0,3,3,4063,-1.402511416262637,-1.8224781572676727,-5636.5,0.27919902243241174,-23.433783984302046,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,100,1.0,3,3,13612,-0.41482164795867355,-0.41920571548644675,-5649.5,0.24375506370106348,-48.499616221081965,False
price_wing_VEV_5400_VEV_6000,VEV_5500,100,1.0,3,3,13612,-0.41482164795867355,-0.41920571548644675,-5649.5,0.24375506370106348,-48.499616221081965,False
premium_rolling_z,VEV_4000,1,2.0,3,3,1142,-4.954551908382211,-5.479784366576819,-5658.5,0.2487014395542655,-19.231439711055724,False
price_wing_VEV_5100_VEV_5300,VEV_5200,20,1.5,3,3,5371,-1.0557699872552562,-1.0962611607142858,-5666.0,0.32754335082165426,-17.097576527995106,False
premium_rolling_z,VEV_5400,1,1.5,3,3,9210,-0.6191118981573825,-0.6525914634146341,-5715.5,0.0035164742268351673,-101.41090342499893,False
premium_rolling_z,VEV_4000,10,2.0,3,3,1142,-5.024850128979755,-5.668463611859838,-5737.5,0.2459564499867752,-18.54004250224845,False
premium_rolling_z,VEV_5500,5,1.0,3,3,11161,-0.508997694816615,-0.5395891290391611,-5740.5,0.03323103767750987,-103.73799080539915,False
premium_rolling_z,VEV_4000,5,2.0,3,3,1142,-5.059270510862781,-5.6940700808625335,-5776.0,0.2485278748329122,-19.251953223625996,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,5,2.0,3,3,4366,-1.3398096788202605,-1.475519287833828,-5811.0,0.13895500779971226,-39.00549390053313,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,1,2.0,3,3,4366,-1.339566972063115,-1.3983679525222552,-5827.5,0.017121611575583662,-73.0302049883336,False
premium_rolling_z,VEV_5100,10,2.0,3,3,2956,-1.981663223344052,-2.183937823834197,-5851.5,0.16808882509880382,-25.207735272915528,False
premium_wing_VEV_5100_VEV_5300,VEV_5200,10,2.0,3,3,4366,-1.3756211615198595,-1.643545994065282,-5945.0,0.21316719089592015,-29.30593083774624,False
premium_rolling_z,VEV_5500,1,1.0,3,3,11168,-0.5412585936833353,-0.5655474764756202,-6092.5,0.0025492915888950776,-143.89891307958956,False
price_wing_VEV_5100_VEV_5300,VEV_5200,10,1.5,3,3,5378,-1.1399755754035164,-1.172403901319564,-6129.5,0.24846787531747905,-26.601109567951532,False
premium_wing_VEV_5400_VEV_6000,VEV_5500,50,1.0,3,3,13704,-0.4468219513544089,-0.4612015018773467,-6133.5,0.16743686161600077,-60.09153383524688,False
price_wing_VEV_5400_VEV_6000,VEV_5500,50,1.0,3,3,13704,-0.4468219513544089,-0.4612015018773467,-6133.5,0.16743686161600077,-60.09153383524688,False
price_wing_VEV_5100_VEV_5300,VEV_5200,5,1.5,3,3,5382,-1.1409760919328544,-1.1648509174311927,-6139.5,0.16504098607884796,-37.99025051984865,False
price_wing_VEV_5100_VEV_5300,VEV_5200,1,1.5,3,3,5385,-1.1409404179628726,-1.1830985915492958,-6144.5,0.03018679147749576,-72.80382199462377,False
