signal,x_product,y_product,horizon,threshold,beta,days,live_days,total_count,mean_of_days,min_day_edge,total_edge,mean_hit_rate,min_t_stat,consistent
pair_all_days_probe,VEV_4500,VELVETFRUIT_EXTRACT,100,2.5,0.9982488244500899,3,3,1047,-4.4340720356906225,-4.556540145090081,-4635.589782519053,0.012545049172316901,-36.38027512193428,False
pair_all_days_probe,VEV_4500,VELVETFRUIT_EXTRACT,50,2.5,0.9982488244500899,3,3,1052,-4.41189163020146,-4.560636083026851,-4636.4076602618625,0.015201389982100482,-35.13058689076881,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4000,250,2.0,0.9996701905138912,3,3,929,-5.001615453062012,-5.0804534589810535,-4638.4043640680875,0.02565366422181603,-26.20867308923076,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4000,250,2.0,0.9996987238576437,3,3,929,-5.001669236305617,-5.08049952425609,-4638.455895286905,0.02565366422181603,-26.209859309720617,False
pair_train_d1,VEV_4500,VELVETFRUIT_EXTRACT,20,2.5,0.9977025595176318,3,3,1050,-4.421624978015955,-4.5268867860279265,-4638.51639432377,0.015133594922530004,-35.544062611634445,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4000,250,2.0,1.0002077195592494,3,3,929,-5.002628655574927,-5.081321265556041,-4639.375141524004,0.027096572643794153,-26.230968265523163,False
pair_train_d12,VEV_5100,VEV_5400,5,2.0,0.19332765584893355,3,3,4778,-0.8485792044274153,-1.007723394608846,-4641.132406948258,0.0002158428663932657,-184.60763937256542,False
pair_all_days_probe,VEV_5200,VEV_5500,250,1.0,0.14466967095552644,3,3,9353,-0.5182415713741878,-0.6589358939765664,-4650.639772001247,0.210633907481141,-102.45947827684563,False
pair_train_d1,VEV_4500,VELVETFRUIT_EXTRACT,5,2.5,0.9977025595176318,3,3,1050,-4.436785792316983,-4.530884227665279,-4650.7809066743275,0.011413929652923363,-35.94924130313397,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,1,2.5,0.9982832343973786,3,3,1063,-4.387992072544328,-4.520616476906675,-4656.813635150954,0.020878092460802355,-35.62442128862137,False
pair_train_d1,VEV_5200,HYDROGEL_PACK,10,2.0,0.2748158007904125,3,3,738,-6.234636521373177,-6.694150221219396,-4658.233013331106,0.13912756113681427,-21.102229791476518,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,1,2.5,0.9995142541012171,3,3,1063,-4.393351748014093,-4.526300131000168,-4662.485352220239,0.021684326022732393,-35.55860245081149,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,1,2.0,0.9995380329186503,3,3,1063,-4.393375321648191,-4.526322670639791,-4662.5105458773105,0.021684326022732393,-35.55931146633608,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,1,2.5,0.9995380329186503,3,3,1063,-4.393375321648191,-4.526322670639791,-4662.5105458773105,0.021684326022732393,-35.55931146633608,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,1,2.0,0.9999336343800809,3,3,1063,-4.393767509532496,-4.526697656250414,-4662.929685625696,0.021684326022732393,-35.57110916755397,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,1,2.5,0.9999336343800809,3,3,1063,-4.393767509532496,-4.526697656250414,-4662.929685625696,0.021684326022732393,-35.57110916755397,False
pair_all_days_probe,VEV_5500,VEV_5300,250,1.5,3.8854503395837074,3,3,3992,-1.2968242534343561,-1.9705074916989596,-4664.806904163826,0.27473508996468987,-46.47659067267926,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,100,2.5,0.9982832343973786,3,3,1052,-4.448011185119949,-4.556685165421907,-4672.161280185484,0.01248453070007463,-36.37948880616486,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,50,2.5,0.9982832343973786,3,3,1057,-4.428047581948043,-4.560776784718095,-4675.46814405519,0.015127308347647332,-35.129817942726646,False
pair_all_days_probe,VEV_5200,VEV_5400,1,1.5,0.2949024534173488,3,3,4407,-0.9727427406348045,-1.1218812646288225,-4675.989295581892,0.00027333606669400026,-157.07457530669103,False
pair_train_d12,VEV_5100,VEV_5400,1,2.0,0.19332765584893355,3,3,4782,-0.8633019222160888,-1.0461536692827373,-4677.001955588248,0.0,-228.37999176504275,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,100,2.5,0.9995142541012171,3,3,1052,-4.453016874821208,-4.563750719472869,-4677.379702487255,0.01696819358890993,-36.32778369533464,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,100,2.0,0.9995380329186503,3,3,1052,-4.4530453779018115,-4.5637590285482785,-4677.410068037117,0.01696819358890993,-36.32835666547211,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,100,2.5,0.9995380329186503,3,3,1052,-4.4530453779018115,-4.5637590285482785,-4677.410068037117,0.01696819358890993,-36.32835666547211,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,100,2.0,0.9999336343800809,3,3,1052,-4.453519575593677,-4.563897264286221,-4677.915251103363,0.01696819358890993,-36.337839611532196,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,100,2.5,0.9999336343800809,3,3,1052,-4.453519575593677,-4.563897264286221,-4677.915251103363,0.01696819358890993,-36.337839611532196,False
pair_train_d1,HYDROGEL_PACK,VEV_5000,100,1.0,0.0588056011689192,3,3,13379,-0.07919967457492301,-1.7655052656538546,-4678.7814042287255,0.5179385050261677,-15.293815303676594,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,50,2.5,0.9995142541012171,3,3,1057,-4.433257630422696,-4.567564028446769,-4680.932648790222,0.018144446054050575,-35.08002630633838,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,50,2.0,0.9995380329186503,3,3,1057,-4.433283559995341,-4.56757541406698,-4680.960422448983,0.018144446054050575,-35.080570235592674,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,50,2.5,0.9995380329186503,3,3,1057,-4.433283559995341,-4.56757541406698,-4680.960422448983,0.018144446054050575,-35.080570235592674,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,50,2.0,0.9999336343800809,3,3,1057,-4.433714942963054,-4.567764833410801,-4681.422484955934,0.018144446054050575,-35.08959684270868,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,50,2.5,0.9999336343800809,3,3,1057,-4.433714942963054,-4.567764833410801,-4681.422484955934,0.018144446054050575,-35.08959684270868,False
pair_all_days_probe,VEV_5200,VEV_5000,5,2.0,1.2453599078493036,3,2,1048,-4.492995585573021,-4.827444941286334,-4684.579020069167,0.0008928571428571428,-146.881850052971,False
pair_all_days_probe,VEV_4500,VELVETFRUIT_EXTRACT,10,2.5,0.9982488244500899,3,3,1057,-4.4406024276374,-4.582114923943086,-4685.554798388555,0.015858862463523717,-35.53342988674427,False
pair_train_d1,VEV_4500,VEV_4000,50,1.5,1.0000076224194194,3,3,593,-7.913328078342576,-8.008488245405557,-4686.03637037426,0.0,-146.02098559698658,False
pair_train_d1,VEV_4500,VEV_4000,50,2.0,1.0000076224194194,3,3,593,-7.913328078342576,-8.008488245405557,-4686.03637037426,0.0,-146.02098559698658,False
pair_train_d12,VEV_4000,VEV_4500,50,1.5,0.9993112407610272,3,3,593,-7.913343075898562,-8.008448248178732,-4686.058888914932,0.0,-146.1160908959307,False
pair_train_d12,VEV_4000,VEV_4500,50,2.0,0.9993112407610272,3,3,593,-7.913343075898562,-8.008448248178732,-4686.058888914932,0.0,-146.1160908959307,False
pair_all_days_probe,VEV_4000,VEV_4500,50,1.5,0.9992534905813447,3,3,593,-7.913349461547661,-8.008450032594396,-4686.063826555295,0.0,-146.1238557586654,False
pair_all_days_probe,VEV_4000,VEV_4500,50,2.0,0.9992534905813447,3,3,593,-7.913349461547661,-8.008450032594396,-4686.063826555295,0.0,-146.1238557586654,False
pair_train_d1,VEV_4000,VEV_4500,50,1.5,0.9991576569269954,3,3,593,-7.913360058226179,-8.008452993746639,-4686.072020332742,0.0,-146.13663791304097,False
pair_train_d1,VEV_4000,VEV_4500,50,2.0,0.9991576569269954,3,3,593,-7.913360058226179,-8.008452993746639,-4686.072020332742,0.0,-146.13663791304097,False
pair_train_d12,VEV_4500,VEV_4000,50,1.5,1.0000631212386997,3,3,593,-7.913773392021059,-8.008934418497637,-4686.301182990455,0.0,-146.02897669335016,False
pair_train_d12,VEV_4500,VEV_4000,50,2.0,1.0000631212386997,3,3,593,-7.913773392021059,-8.008934418497637,-4686.301182990455,0.0,-146.02897669335016,False
pair_all_days_probe,VEV_4500,VEV_4000,50,1.5,1.0002363307039057,3,3,593,-7.915163197157441,-8.010326905827467,-4687.127651953686,0.0,-146.05363471571803,False
pair_all_days_probe,VEV_4500,VEV_4000,50,2.0,1.0002363307039057,3,3,593,-7.915163197157441,-8.010326905827467,-4687.127651953686,0.0,-146.05363471571803,False
pair_all_days_probe,VEV_4500,VELVETFRUIT_EXTRACT,20,2.5,0.9982488244500899,3,3,1057,-4.4411959934458975,-4.535808701814204,-4689.312221194393,0.015038814648046864,-35.63216995138809,False
pair_train_d12,VEV_5300,VEV_5500,20,1.5,0.20625016720836672,3,3,7099,-0.6772543008578821,-0.7083745191345934,-4689.847801919581,0.02808949641653762,-96.92652427484964,False
pair_train_d1,VEV_4500,VEV_4000,100,1.5,1.0000076224194194,3,3,591,-7.949723330075654,-8.06503290302585,-4691.036534256277,0.0,-140.37621079474468,False
pair_train_d1,VEV_4500,VEV_4000,100,2.0,1.0000076224194194,3,3,591,-7.949723330075654,-8.06503290302585,-4691.036534256277,0.0,-140.37621079474468,False
pair_train_d12,VEV_4000,VEV_4500,100,1.5,0.9993112407610272,3,3,591,-7.949741572234859,-8.064942566698914,-4691.070253442375,0.0,-140.4121395347031,False
pair_train_d12,VEV_4000,VEV_4500,100,2.0,0.9993112407610272,3,3,591,-7.949741572234859,-8.064942566698914,-4691.070253442375,0.0,-140.4121395347031,False
pair_all_days_probe,VEV_4000,VEV_4500,100,1.5,0.9992534905813447,3,3,591,-7.949748256498451,-8.0649401196574,-4691.076143960703,0.0,-140.41481738658547,False
pair_all_days_probe,VEV_4000,VEV_4500,100,2.0,0.9992534905813447,3,3,591,-7.949748256498451,-8.0649401196574,-4691.076143960703,0.0,-140.41481738658547,False
pair_train_d1,VEV_4000,VEV_4500,100,1.5,0.9991576569269954,3,3,591,-7.949759348713407,-8.064936058909337,-4691.085918993447,0.0,-140.41913401166212,False
pair_train_d1,VEV_4000,VEV_4500,100,2.0,0.9991576569269954,3,3,591,-7.949759348713407,-8.064936058909337,-4691.085918993447,0.0,-140.41913401166212,False
pair_train_d12,VEV_4500,VEV_4000,100,1.5,1.0000631212386997,3,3,591,-7.9501709506032165,-8.0654781477907,-4691.302540097087,0.0,-140.37943760667918,False
pair_train_d12,VEV_4500,VEV_4000,100,2.0,1.0000631212386997,3,3,591,-7.9501709506032165,-8.0654781477907,-4691.302540097087,0.0,-140.37943760667918,False
pair_all_days_probe,VEV_4500,VEV_4000,100,1.5,1.0002363307039057,3,3,591,-7.951567955317908,-8.066867737850542,-4692.1327330638205,0.0,-140.38916458414067,False
pair_all_days_probe,VEV_4500,VEV_4000,100,2.0,1.0002363307039057,3,3,591,-7.951567955317908,-8.066867737850542,-4692.1327330638205,0.0,-140.38916458414067,False
pair_train_d12,VEV_4500,VEV_5500,10,2.5,0.05992713184033402,3,1,4826,-0.9727647932164059,-0.9727647932164059,-4694.562892062375,0.0010360547036883548,-234.60616659578994,False
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1,2.0,1.680526642759576,3,3,1175,-4.075099486785401,-4.270570529656208,-4700.49510631832,0.0034308529883751125,-99.61414631651034,False
pair_all_days_probe,VEV_4500,VELVETFRUIT_EXTRACT,5,2.5,0.9982488244500899,3,3,1057,-4.4555053317651385,-4.569274997083465,-4701.135352463852,0.011316511051025048,-36.03447353029168,False
pair_train_d12,VEV_5400,VEV_5500,1,2.0,0.4775231394075022,3,3,5715,-0.8128518960193203,-0.9022071578341819,-4702.977307816474,0.0008010476259733994,-233.31407590440523,False
pair_train_d12,VEV_4000,VEV_4500,20,1.5,0.9993112407610272,3,3,596,-7.902323708751965,-7.999820071322403,-4704.530305406515,0.0,-141.89019088112022,False
pair_train_d12,VEV_4000,VEV_4500,20,2.0,0.9993112407610272,3,3,596,-7.902323708751965,-7.999820071322403,-4704.530305406515,0.0,-141.89019088112022,False
pair_all_days_probe,VEV_4000,VEV_4500,20,1.5,0.9992534905813447,3,3,596,-7.9023262150259335,-7.999804984899059,-4704.532846414421,0.0,-141.8950654295434,False
pair_all_days_probe,VEV_4000,VEV_4500,20,2.0,0.9992534905813447,3,3,596,-7.9023262150259335,-7.999804984899059,-4704.532846414421,0.0,-141.8950654295434,False
pair_train_d1,VEV_4500,VEV_4000,20,1.5,1.0000076224194194,3,3,596,-7.902354383000579,-8.00005898810534,-4704.536195058614,0.0,-141.83164774584586,False
pair_train_d1,VEV_4500,VEV_4000,20,2.0,1.0000076224194194,3,3,596,-7.902354383000579,-8.00005898810534,-4704.536195058614,0.0,-141.83164774584586,False
pair_train_d1,VEV_4000,VEV_4500,20,1.5,0.9991576569269954,3,3,596,-7.902330374067421,-7.999779949702839,-4704.537063095212,0.0,-141.90312375582675,False
pair_train_d1,VEV_4000,VEV_4500,20,2.0,0.9991576569269954,3,3,596,-7.902330374067421,-7.999779949702839,-4704.537063095212,0.0,-141.90312375582675,False
pair_train_d12,VEV_4500,VEV_4000,20,1.5,1.0000631212386997,3,3,596,-7.902795359545255,-8.000488480372521,-4704.799731201965,0.0,-141.83648984060102,False
pair_train_d12,VEV_4500,VEV_4000,20,2.0,1.0000631212386997,3,3,596,-7.902795359545255,-8.000488480372521,-4704.799731201965,0.0,-141.83648984060102,False
pair_all_days_probe,VEV_4500,VEV_4000,20,1.5,1.0002363307039057,3,3,596,-7.904171628670665,-8.001828907554103,-4705.622216347497,0.0,-141.85151591164455,False
pair_all_days_probe,VEV_4500,VEV_4000,20,2.0,1.0002363307039057,3,3,596,-7.904171628670665,-8.001828907554103,-4705.622216347497,0.0,-141.85151591164455,False
pair_train_d1,VEV_4000,VEV_4500,10,1.5,0.9991576569269954,3,3,596,-7.914796162600145,-8.036157201833998,-4709.473045021664,0.0,-142.94083535476395,False
pair_train_d1,VEV_4000,VEV_4500,10,2.0,0.9991576569269954,3,3,596,-7.914796162600145,-8.036157201833998,-4709.473045021664,0.0,-142.94083535476395,False
pair_all_days_probe,VEV_4000,VEV_4500,10,1.5,0.9992534905813447,3,3,596,-7.914804058129317,-8.036198119574058,-4709.476111698603,0.0,-142.9377193865612,False
pair_all_days_probe,VEV_4000,VEV_4500,10,2.0,0.9992534905813447,3,3,596,-7.914804058129317,-8.036198119574058,-4709.476111698603,0.0,-142.9377193865612,False
pair_train_d12,VEV_4000,VEV_4500,10,1.5,0.9993112407610272,3,3,596,-7.914808816042718,-8.036222776954148,-4709.4779597043525,0.0,-142.9358317367847,False
pair_train_d12,VEV_4000,VEV_4500,10,2.0,0.9993112407610272,3,3,596,-7.914808816042718,-8.036222776954148,-4709.4779597043525,0.0,-142.9358317367847,False
pair_train_d1,VEV_4500,VEV_4000,10,1.5,1.0000076224194194,3,3,596,-7.914925263868864,-8.03657485711856,-4709.535653866835,0.0,-142.9130040467446,False
pair_train_d1,VEV_4500,VEV_4000,10,2.0,1.0000076224194194,3,3,596,-7.914925263868864,-8.03657485711856,-4709.535653866835,0.0,-142.9130040467446,False
pair_train_d12,VEV_4500,VEV_4000,10,1.5,1.0000631212386997,3,3,596,-7.915359957133638,-8.036997178189992,-4709.795249594018,0.0,-142.91490277854098,False
pair_train_d12,VEV_4500,VEV_4000,10,2.0,1.0000631212386997,3,3,596,-7.915359957133638,-8.036997178189992,-4709.795249594018,0.0,-142.91490277854098,False
pair_train_d1,VEV_4500,VEV_4000,1,1.5,1.0000076224194194,3,3,596,-7.9125429475069,-7.989644650139549,-4710.536400863937,0.0,-145.95470649031228,False
pair_train_d1,VEV_4500,VEV_4000,1,2.0,1.0000076224194194,3,3,596,-7.9125429475069,-7.989644650139549,-4710.536400863937,0.0,-145.95470649031228,False
pair_train_d12,VEV_4000,VEV_4500,1,1.5,0.9993112407610272,3,3,596,-7.912553732159549,-7.989620999854215,-4710.544769350534,0.0,-146.0449795502589,False
pair_train_d12,VEV_4000,VEV_4500,1,2.0,0.9993112407610272,3,3,596,-7.912553732159549,-7.989620999854215,-4710.544769350534,0.0,-146.0449795502589,False
pair_all_days_probe,VEV_4000,VEV_4500,1,1.5,0.9992534905813447,3,3,596,-7.912559760110303,-7.9896241580671665,-4710.548523112213,0.0,-146.0526314688305,False
pair_all_days_probe,VEV_4000,VEV_4500,1,2.0,0.9992534905813447,3,3,596,-7.912559760110303,-7.9896241580671665,-4710.548523112213,0.0,-146.0526314688305,False
pair_train_d1,VEV_4000,VEV_4500,1,1.5,0.9991576569269954,3,3,596,-7.912569763205568,-7.989629398970138,-4710.554752299745,0.0,-146.06532880783251,False
pair_train_d1,VEV_4000,VEV_4500,1,2.0,0.9991576569269954,3,3,596,-7.912569763205568,-7.989629398970138,-4710.554752299745,0.0,-146.06532880783251,False
pair_all_days_probe,VEV_4500,VEV_4000,10,1.5,1.0002363307039057,3,3,596,-7.916716616408493,-8.038315224373262,-4710.6054368675195,0.0,-142.92078297404473,False
pair_all_days_probe,VEV_4500,VEV_4000,10,2.0,1.0002363307039057,3,3,596,-7.916716616408493,-8.038315224373262,-4710.6054368675195,0.0,-142.92078297404473,False
pair_train_d12,VEV_4500,VEV_4000,1,1.5,1.0000631212386997,3,3,596,-7.912987873860838,-7.99009109767277,-4710.8014354754105,0.0,-145.9620629136967,False
pair_train_d12,VEV_4500,VEV_4000,1,2.0,1.0000631212386997,3,3,596,-7.912987873860838,-7.99009109767277,-4710.8014354754105,0.0,-145.9620629136967,False
pair_train_d12,VEV_5100,VEV_5500,50,2.0,0.08317875057899606,3,3,7566,-0.4675291263716614,-0.640092368477829,-4710.92529855343,0.11597635979869853,-125.4910316276172,False
pair_all_days_probe,VEV_4500,VEV_4000,1,1.5,1.0002363307039057,3,3,596,-7.914376470173715,-7.991484441521783,-4711.628597276502,0.0,-145.9850150189578,False
pair_all_days_probe,VEV_4500,VEV_4000,1,2.0,1.0002363307039057,3,3,596,-7.914376470173715,-7.991484441521783,-4711.628597276502,0.0,-145.9850150189578,False
pair_train_d1,VEV_4000,VELVETFRUIT_EXTRACT,1,2.0,0.9970148127630241,3,3,952,-4.963327311479741,-5.046813759445477,-4716.254818540505,0.021989211844506706,-26.35515549266361,False
pair_train_d1,VEV_4000,VELVETFRUIT_EXTRACT,50,2.0,0.9970148127630241,3,3,947,-4.988330228579186,-5.110199454248282,-4716.514529830122,0.018333566343946967,-26.985870928561898,False
pair_train_d1,VEV_5400,VEV_5500,100,2.5,0.4789667787107463,3,3,6663,-0.5937903979197907,-0.8388670266205985,-4716.947214732698,0.06826440280627585,-116.61926143591833,False
pair_train_d12,VEV_5500,VEV_5400,1,2.0,1.904741663764855,3,3,2727,-1.5895377083370423,-1.8212582609660746,-4717.755595682104,0.0007301935012778386,-124.11994482862369,False
pair_all_days_probe,VEV_4000,VELVETFRUIT_EXTRACT,1,2.0,0.9975412917694854,3,3,952,-4.965323730508771,-5.048896074688274,-4718.149879724262,0.021989211844506706,-26.345414540627857,False
pair_all_days_probe,VEV_4000,VELVETFRUIT_EXTRACT,50,2.0,0.9975412917694854,3,3,947,-4.99028885999756,-5.112123197607531,-4718.363787340317,0.018333566343946967,-26.97296210903015,False
pair_all_days_probe,VEV_5200,VEV_5000,1,2.0,1.2453599078493036,3,2,1048,-4.524249251226406,-4.844138476923251,-4718.3811910351005,0.0008928571428571428,-153.03013983833506,False
pair_train_d12,VEV_4000,VELVETFRUIT_EXTRACT,1,2.0,0.9976883193622436,3,3,952,-4.96588126211093,-5.049477594167219,-4718.6791055443955,0.021989211844506706,-26.34269667206717,False
pair_train_d12,VEV_4000,VELVETFRUIT_EXTRACT,50,2.0,0.9976883193622436,3,3,947,-4.99083583881155,-5.112660433378994,-4718.88022175988,0.018333566343946967,-26.96935608617015,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,20,2.5,0.9982832343973786,3,3,1062,-4.453896345020063,-4.53593534011317,-4724.853979142616,0.014971969013706348,-35.7779670445682,False
pair_train_d12,VEV_4000,VEV_4500,5,1.5,0.9993112407610272,3,3,596,-7.938887997446815,-8.01567342838399,-4725.502755036956,0.0,-137.53519342029477,False
pair_train_d12,VEV_4000,VEV_4500,5,2.0,0.9993112407610272,3,3,596,-7.938887997446815,-8.01567342838399,-4725.502755036956,0.0,-137.53519342029477,False
pair_all_days_probe,VEV_4000,VEV_4500,5,1.5,0.9992534905813447,3,3,596,-7.938887439263627,-8.015677488943497,-4725.502986037674,0.0,-137.5402062709758,False
pair_all_days_probe,VEV_4000,VEV_4500,5,2.0,0.9992534905813447,3,3,596,-7.938887439263627,-8.015677488943497,-4725.502986037674,0.0,-137.5402062709758,False
pair_train_d1,VEV_4000,VEV_4500,5,1.5,0.9991576569269954,3,3,596,-7.9388865129853885,-8.015684227247322,-4725.503369372293,0.0,-137.54851930336918,False
pair_train_d1,VEV_4000,VEV_4500,5,2.0,0.9991576569269954,3,3,596,-7.9388865129853885,-8.015684227247322,-4725.503369372293,0.0,-137.54851930336918,False
pair_train_d1,VEV_4500,VEV_4000,5,1.5,1.0000076224194194,3,3,596,-7.93895509454569,-8.015686634407023,-4725.536050232644,0.0,-137.47587958911717,False
pair_train_d1,VEV_4500,VEV_4000,5,2.0,1.0000076224194194,3,3,596,-7.93895509454569,-8.015686634407023,-4725.536050232644,0.0,-137.47587958911717,False
pair_train_d12,VEV_4500,VEV_4000,5,1.5,1.0000631212386997,3,3,596,-7.939395157402703,-8.016135394391048,-4725.79853189843,0.0,-137.48072517841186,False
pair_train_d12,VEV_4500,VEV_4000,5,2.0,1.0000631212386997,3,3,596,-7.939395157402703,-8.016135394391048,-4725.79853189843,0.0,-137.48072517841186,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4000,50,2.0,0.9996701905138912,3,3,947,-4.999013970509779,-5.12062339369512,-4726.599446379121,0.01443209488192187,-26.904494601517758,False
pair_all_days_probe,VEV_4500,VEV_4000,5,1.5,1.0002363307039057,3,3,596,-7.940768574947593,-8.017535955301112,-4726.617726064122,0.0,-137.49582972162708,False
pair_all_days_probe,VEV_4500,VEV_4000,5,2.0,1.0002363307039057,3,3,596,-7.940768574947593,-8.017535955301112,-4726.617726064122,0.0,-137.49582972162708,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4000,1,2.0,0.9996701905138912,3,3,952,-4.974257160189822,-5.058256761946362,-4726.628139804412,0.029340165445102376,-26.294046806528442,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4000,50,2.0,0.9996987238576437,3,3,947,-4.999050470073737,-5.1206652557634635,-4726.6341001251085,0.01443209488192187,-26.905196360167743,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4000,1,2.0,0.9996987238576437,3,3,952,-4.974290904492506,-5.058288247015331,-4726.660311149493,0.029340165445102376,-26.294570802801307,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4000,1,2.0,1.0002077195592494,3,3,952,-4.974892856551424,-5.05884989744469,-4727.234203803055,0.021989211844506706,-26.303919845420552,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4000,50,2.0,1.0002077195592494,3,3,947,-4.999701572213254,-5.121412017623259,-4727.252275404708,0.018333566343946967,-26.91770551251628,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,20,2.5,0.9995142541012171,3,3,1062,-4.459205120748386,-4.541834821844993,-4730.440906470501,0.014186042554157001,-35.70448785752203,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,20,2.0,0.9995380329186503,3,3,1062,-4.459230465143675,-4.541855318515795,-4730.468275889367,0.014186042554157001,-35.70528260493021,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,20,2.5,0.9995380329186503,3,3,1062,-4.459230465143675,-4.541855318515795,-4730.468275889367,0.014186042554157001,-35.70528260493021,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,20,2.0,0.9999336343800809,3,3,1062,-4.459652112681173,-4.542196315831844,-4730.923613171473,0.014186042554157001,-35.71849660063918,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,20,2.5,0.9999336343800809,3,3,1062,-4.459652112681173,-4.542196315831844,-4730.923613171473,0.014186042554157001,-35.71849660063918,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,10,2.5,0.9982832343973786,3,3,1063,-4.4608295122267325,-4.582244954772066,-4733.590455622612,0.01576561802317454,-35.53248322092073,False
pair_train_d12,VEV_4500,VEV_5500,5,2.5,0.05992713184033402,3,1,4831,-0.9807338217469389,-0.9807338217469389,-4737.925092859462,0.00041399296211964395,-275.8203439067175,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,10,2.5,0.9995142541012171,3,3,1063,-4.466454858019544,-4.588339008603099,-4739.511096752874,0.01774424101111557,-35.47196270481393,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,10,2.0,0.9995380329186503,3,3,1063,-4.466476917779392,-4.5883582660960895,-4739.535030132622,0.01774424101111557,-35.472615799649205,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,10,2.5,0.9995380329186503,3,3,1063,-4.466476917779392,-4.5883582660960895,-4739.535030132622,0.01774424101111557,-35.472615799649205,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,10,2.0,0.9999336343800809,3,3,1063,-4.466843919765904,-4.588678647561332,-4739.933203003551,0.01774424101111557,-35.4834793242126,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,10,2.5,0.9999336343800809,3,3,1063,-4.466843919765904,-4.588678647561332,-4739.933203003551,0.01774424101111557,-35.4834793242126,False
pair_train_d12,VEV_4500,VELVETFRUIT_EXTRACT,5,2.5,0.9982832343973786,3,3,1063,-4.471044525648712,-4.591634746682061,-4744.175435519943,0.01122067688090879,-36.03340739788045,False
pair_all_days_probe,VEV_5100,VEV_5000,250,2.0,1.0744695696050877,3,2,1100,-4.419491391312239,-4.985690092734843,-4747.068392756098,0.002304147465437788,-145.1348385277805,False
pair_train_d12,VELVETFRUIT_EXTRACT,VEV_4500,5,2.5,0.9995142541012171,3,3,1063,-4.476548203309686,-4.597772104497904,-4749.981951998949,0.012292377591279213,-35.965329673698044,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,5,2.0,0.9995380329186503,3,3,1063,-4.476571764270923,-4.597791069198923,-4750.00731210774,0.012292377591279213,-35.966063481112585,False
pair_train_d1,VELVETFRUIT_EXTRACT,VEV_4500,5,2.5,0.9995380329186503,3,3,1063,-4.476571764270923,-4.597791069198923,-4750.00731210774,0.012292377591279213,-35.966063481112585,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,5,2.0,0.9999336343800809,3,3,1063,-4.476963741320431,-4.598106579566935,-4750.429221066356,0.012292377591279213,-35.97827224631508,False
pair_all_days_probe,VELVETFRUIT_EXTRACT,VEV_4500,5,2.5,0.9999336343800809,3,3,1063,-4.476963741320431,-4.598106579566935,-4750.429221066356,0.012292377591279213,-35.97827224631508,False
pair_train_d12,VEV_5400,VELVETFRUIT_EXTRACT,100,2.5,4.255797211375986,3,2,1347,0.36672159197888865,-3.6454086609386653,-4757.904516673515,0.5960090361445783,-30.934001657042028,False
