day,product,category,start,end,net_move,trend_r2,up_tick_rate,down_tick_rate,zero_tick_rate,avg_spread,ret_std,max_abs_jump,opening_100_move,end_100_move,buy_hold_long_pnl,buy_hold_short_pnl
4,ROBOT_IRONING,robot,7500.0,7830.0,330.0,0.4306182759155441,0.2913291329132913,0.2869286928692869,0.4217421742174217,5.895,8.755988100942776,30.0,100.0,0.0,3240.0,-3360.0
4,ROBOT_LAUNDRY,robot,9473.5,9254.5,-219.0,0.09958300790575073,0.48774877487748775,0.48554855485548554,0.026702670267026704,6.6665,9.01079296072284,33.5,62.0,-42.0,-2260.0,2120.0
4,ROBOT_MOPPING,robot,12170.0,11587.5,-582.5,0.33188734293831185,0.49274927492749276,0.4876487648764877,0.0196019601960196,8.3693,11.742364323685024,43.0,-116.0,90.5,-5910.0,5740.0
4,ROBOT_VACUUMING,robot,8584.0,8275.0,-309.0,0.13210139604900142,0.48874887488748875,0.4876487648764877,0.023602360236023603,6.4069,8.630422557086115,35.0,113.0,-66.0,-3150.0,3030.0
4,SLEEP_POD_COTTON,sleep,12198.0,11414.0,-784.0,0.5050905791210012,0.48604860486048607,0.49254925492549256,0.0214021402140214,10.8117,12.691026713437594,57.0,-148.0,135.0,-7940.0,7740.0
4,SLEEP_POD_LAMB_WOOL,sleep,10792.0,10808.0,16.0,0.44163427638291586,0.49124912491249123,0.48244824482448245,0.026302630263026303,9.5109,10.947313908348695,43.0,65.0,-210.0,60.0,-260.0
4,SLEEP_POD_NYLON,sleep,9714.0,10734.5,1020.5,0.7916786835973688,0.4882488248824883,0.4827482748274827,0.029002900290029002,8.9799,10.082679494983239,44.0,85.5,48.5,10120.0,-10290.0
4,SLEEP_POD_POLYESTER,sleep,12886.5,11969.5,-917.0,0.5890180770162377,0.48544854485448546,0.4955495549554956,0.019001900190019003,11.0492,12.783369341538995,48.5,107.0,-60.0,-9280.0,9060.0
4,SLEEP_POD_SUEDE,sleep,12138.5,11800.5,-338.0,0.1510127972533817,0.4898489848984898,0.4884488448844885,0.021702170217021702,10.4385,11.990282904675684,49.0,-50.0,13.5,-3490.0,3270.0
4,SNACKPACK_CHOCOLATE,snack,9843.5,9662.0,-181.5,0.22265310309863856,0.47814781478147816,0.4815481548154815,0.04030403040304031,16.18,6.547513462209012,27.5,7.5,63.0,-1980.0,1650.0
4,SNACKPACK_PISTACHIO,snack,9395.0,9113.0,-282.0,0.39198068228381777,0.47264726472647267,0.46944694469446946,0.057905790579057904,15.6762,5.167613095325379,21.5,-22.0,79.5,-2980.0,2660.0
4,SNACKPACK_RASPBERRY,snack,10120.5,10300.5,180.0,0.26304715679956336,0.4807480748074808,0.48754875487548754,0.0317031703170317,16.7908,8.042576967118436,31.0,34.0,-82.5,1630.0,-1970.0
4,SNACKPACK_STRAWBERRY,snack,10804.0,10901.5,97.5,0.0037136790601255626,0.49084908490849083,0.47754775477547756,0.0316031603160316,18.3265,8.08358301494014,36.0,-22.5,130.5,790.0,-1160.0
4,SNACKPACK_VANILLA,snack,10021.5,10325.0,303.5,0.40941904851452926,0.4880488048804881,0.4748474847484748,0.0371037103710371,17.0188,6.499390586291753,27.0,8.0,-66.5,2860.0,-3210.0
4,TRANSLATOR_ASTRO_BLACK,translator,9160.0,8963.5,-196.5,0.34101176561807217,0.48954895489548955,0.48514851485148514,0.025302530253025302,8.2096,9.217045851698206,38.5,125.0,45.5,-2050.0,1880.0
4,TRANSLATOR_ECLIPSE_CHARCOAL,translator,9613.5,9724.5,111.0,0.47637500783658876,0.49064906490649063,0.4829482948294829,0.026402640264026403,8.6804,9.838607960394478,40.0,48.0,18.0,1020.0,-1200.0
4,TRANSLATOR_GRAPHITE_MIST,translator,11053.0,9792.5,-1260.5,0.8311330769688219,0.47714771477147716,0.4951495149514952,0.027702770277027704,9.2254,10.587301067924304,46.5,12.0,40.0,-12700.0,12510.0
4,TRANSLATOR_SPACE_GRAY,translator,10118.5,8429.0,-1689.5,0.7816308997703131,0.4827482748274827,0.48934893489348935,0.0279027902790279,8.0379,9.013526080732506,34.5,82.0,9.0,-16980.0,16810.0
4,TRANSLATOR_VOID_BLUE,translator,10693.0,11564.0,871.0,0.2726093061718664,0.49324932493249324,0.4815481548154815,0.025202520252025202,9.8133,11.219385022866105,44.0,33.5,247.0,8610.0,-8810.0
4,UV_VISOR_AMBER,visor,7385.0,7130.0,-255.0,0.02571445475178861,0.47914791479147917,0.48144814481448145,0.039403940394039404,9.096,7.000028551723271,27.5,32.0,-83.0,-2650.0,2450.0
4,UV_VISOR_MAGENTA,visor,11580.5,11531.5,-49.0,0.009982917451630005,0.48854885488548855,0.4896489648964896,0.021802180218021803,14.6349,11.471453064504946,49.0,-182.5,-67.0,-640.0,340.0
4,UV_VISOR_ORANGE,visor,10288.5,9340.5,-948.0,0.16233755197268654,0.48854885488548855,0.48594859485948594,0.025502550255025503,13.7457,10.80656468287821,48.0,-71.0,-89.5,-9610.0,9350.0
4,UV_VISOR_RED,visor,11024.5,11722.5,698.0,0.4039874435404195,0.4957495749574958,0.48424842484248426,0.020002000200020003,14.8867,11.763658692742288,44.0,106.5,-42.0,6830.0,-7130.0
4,UV_VISOR_YELLOW,visor,12056.5,10071.0,-1985.5,0.8498422402359646,0.4738473847384738,0.49814981498149813,0.028002800280028002,13.5636,10.69198441861829,45.5,31.5,11.5,-20000.0,19710.0
