day,timestamp,product,side,quantity,price,cash_after,position_after,signal_edge,dynamic_threshold,gross_exposure_after,stopped
3,401100,VEV_5400,-1,12,10.0,-6291.0,-11,77.88995361328125,53.49888259649385,115.5,1
3,404600,VEV_5400,1,12,10.0,-6411.0,1,77.02041625976562,56.368380729324215,9.5,1
3,405500,VEV_5400,-1,12,8.0,-6315.0,-11,92.64112854003906,63.65697109494146,93.5,1
3,413400,VEV_5400,1,12,9.0,-6423.0,1,101.70228576660156,66.57892877165682,8.0,1
3,417000,VEV_5400,-1,12,7.0,-6339.0,-11,131.16000366210938,33.83056137887981,82.5,1
3,418000,VEV_5400,1,12,7.0,-6423.0,1,79.93891906738281,93.46932028437708,6.5,1
3,418700,VEV_5400,-1,12,6.0,-6351.0,-11,53.8509521484375,98.35677344862191,71.5,1
3,422300,VEV_5400,1,12,8.0,-6447.0,1,118.4501953125,40.51999101576793,7.5,1
3,422400,VEV_5400,-1,12,7.0,-6363.0,-11,120.07865905761719,39.3485066825638,82.5,1
3,427300,VEV_5400,1,12,7.0,-6447.0,1,40.152862548828125,69.83756305605908,6.5,1
3,429000,VEV_5400,-1,12,6.0,-6375.0,-11,-4.70721435546875,113.01674959158383,71.5,1
3,429400,VEV_5400,1,12,7.0,-6459.0,1,8.7645263671875,120.43543244379102,6.0,1
3,431700,VEV_5400,-1,12,5.0,-6399.0,-11,61.34855651855469,77.59659430679521,66.0,1
3,436700,VEV_5400,1,12,7.0,-6483.0,1,61.677825927734375,73.27057657305562,6.5,1
3,437100,VEV_5400,-1,12,6.0,-6411.0,-11,63.77825927734375,57.90984943760255,71.5,1
3,438200,VEV_5400,1,9,6.0,-6465.0,-2,16.453384399414062,123.6050751304701,11.0,1
3,439500,VEV_5400,1,12,6.0,-6537.0,10,13.612457275390625,112.28599177032855,55.0,1
3,440000,VEV_5400,-1,12,5.0,-6477.0,-2,40.84466552734375,71.9255437296127,11.0,1
3,441900,VEV_5400,1,12,6.0,-6549.0,10,32.40904235839844,105.30194826734063,55.0,1
3,442600,VEV_5400,-1,12,5.0,-6489.0,-2,60.83415222167969,78.5496387668779,11.0,1
3,444800,VEV_5400,1,12,6.0,-6561.0,10,59.442108154296875,70.37564404781469,55.0,1
3,445400,VEV_5400,-1,12,5.0,-6501.0,-2,81.49481201171875,54.69967677618348,11.0,1
3,448700,VEV_5400,1,12,6.0,-6573.0,10,66.04476928710938,56.34056775011371,55.0,1
3,451000,VEV_5400,-1,12,5.0,-6513.0,-2,102.53213500976562,44.82636983895195,11.0,1
3,452000,VEV_5400,1,12,6.0,-6585.0,10,97.97068786621094,67.72362577986202,50.0,1
3,456700,VEV_5400,-1,12,5.0,-6525.0,-2,140.79885864257812,33.5660845146217,11.0,1
3,457400,VEV_5400,1,12,6.0,-6597.0,10,148.4300537109375,31.149257383594716,55.0,1
3,461900,VEV_5400,-1,12,5.0,-6537.0,-2,158.47601318359375,26.942896851474114,11.0,1
3,462900,VEV_5400,1,12,6.0,-6609.0,10,149.14056396484375,27.257661902208547,55.0,1
3,463700,VEV_5400,-1,12,5.0,-6549.0,-2,153.78138732910156,27.588676919306373,11.0,1
3,466400,VEV_5400,1,12,6.0,-6621.0,10,86.80386352539062,51.78863657320623,55.0,1
3,466700,VEV_5400,-1,12,5.0,-6561.0,-2,89.67999267578125,50.60961615609062,11.0,1
3,469100,VEV_5400,1,12,6.0,-6633.0,10,129.63853454589844,33.753388399425276,55.0,1
3,473900,VEV_5400,-1,12,5.0,-6573.0,-2,152.1674346923828,28.9286155481817,11.0,1
3,474300,VEV_5400,1,12,6.0,-6645.0,10,149.37203979492188,28.25762305607369,55.0,1
3,483100,VEV_5400,-1,12,4.0,-6597.0,-2,139.18679809570312,72.96199124144253,10.0,1
3,483700,VEV_5400,1,12,5.0,-6657.0,10,74.80990600585938,82.91385356503197,45.0,1
3,487400,VEV_5400,-1,8,5.0,-6617.0,2,106.61512756347656,41.845346559476354,11.0,1
3,493200,VEV_5400,-1,12,4.0,-6569.0,-10,50.17913818359375,124.36561084453848,50.0,1
3,495500,VEV_5400,1,12,5.0,-6629.0,2,39.42366027832031,85.78199938751341,9.0,1
3,496000,VEV_5400,-1,12,4.0,-6581.0,-10,77.58372497558594,62.98694621399723,45.0,1
3,497100,VEV_5400,1,12,5.0,-6641.0,2,102.51982116699219,46.36029208119938,9.0,1
3,500500,VEV_5400,-1,12,3.0,-6605.0,-10,155.79820251464844,83.34875449143912,40.0,1
3,502200,VEV_5400,1,12,5.0,-6665.0,2,36.66218566894531,83.85258904286222,9.0,1
3,502500,VEV_5400,-1,12,4.0,-6617.0,-10,45.71240234375,66.00250031998623,45.0,1
3,503100,VEV_5400,1,12,5.0,-6677.0,2,64.747802734375,85.38069957612849,8.0,1
3,503300,VEV_5400,-1,12,3.0,-6641.0,-10,30.846527099609375,141.2554699885512,35.0,1
3,504500,VEV_5400,1,12,4.0,-6689.0,2,14.149368286132812,110.63960364723833,7.0,1
3,506900,VEV_5400,-1,12,4.0,-6641.0,-10,80.88470458984375,51.14444542578733,45.0,1
3,507800,VEV_5400,1,12,5.0,-6701.0,2,115.11447143554688,41.74569719461979,9.0,1
3,508800,VEV_5400,-1,12,4.0,-6653.0,-10,128.94476318359375,35.034533248906065,45.0,1
3,509000,VEV_5400,1,12,5.0,-6713.0,2,130.408203125,33.962650918963966,9.0,1
3,513500,VEV_5400,-1,12,4.0,-6665.0,-10,151.56814575195312,27.521957383096915,45.0,1
3,516000,VEV_5400,1,12,5.0,-6725.0,2,159.01907348632812,28.054203439719913,9.0,1
3,517200,VEV_5400,-1,12,4.0,-6677.0,-10,64.91656494140625,78.4956878620963,45.0,1
3,518300,VEV_5400,1,12,5.0,-6737.0,2,75.88276672363281,53.22700196010465,9.0,1
3,519200,VEV_5400,-1,12,4.0,-6689.0,-10,113.466552734375,44.145599468846356,45.0,1
3,521400,VEV_5400,1,12,5.0,-6749.0,2,149.09707641601562,29.625119588405806,9.0,1
3,521700,VEV_5400,-1,12,4.0,-6701.0,-10,151.1699676513672,28.899091647694462,45.0,1
3,530400,VEV_5400,1,12,5.0,-6761.0,2,26.071441650390625,113.96851332300695,9.0,1
3,540500,VEV_5400,-1,12,4.0,-6713.0,-10,20.35540771484375,100.86922705111562,45.0,1
3,541000,VEV_5400,1,12,5.0,-6773.0,2,20.65277099609375,69.52456729388139,9.0,1
3,541200,VEV_5400,-1,12,4.0,-6725.0,-10,24.530654907226562,67.09158979368421,45.0,1
3,545900,VEV_5400,1,12,5.0,-6785.0,2,57.27037048339844,59.197070001587456,9.0,1
3,547900,VEV_5400,-1,12,4.0,-6737.0,-10,107.18904113769531,43.51512715598211,45.0,1
3,549200,VEV_5400,1,12,5.0,-6797.0,2,126.6258544921875,33.309393064034644,9.0,1
3,553500,VEV_5400,-1,12,5.0,-6737.0,-10,60.055999755859375,63.73604071445364,55.0,1
3,554300,VEV_5400,1,12,6.0,-6809.0,2,91.00431823730469,51.135787223269325,11.0,1
3,557100,VEV_5400,-1,12,5.0,-6749.0,-10,85.38894653320312,48.80033515669482,55.0,1
3,561200,VEV_5400,1,12,6.0,-6821.0,2,151.25535583496094,28.76071562026135,11.0,1
3,561600,VEV_5400,-1,12,5.0,-6761.0,-10,149.17333984375,29.107690904527807,55.0,1
3,562000,VEV_5400,1,12,6.0,-6833.0,2,150.99343872070312,28.46667837185024,11.0,1
3,562100,VEV_5400,-1,12,5.0,-6773.0,-10,143.7127685546875,28.96151152350064,55.0,1
3,563900,VEV_5400,1,12,6.0,-6845.0,2,143.48764038085938,28.860789479505822,11.0,1
3,568700,VEV_5400,-1,12,6.0,-6773.0,-10,69.07240295410156,52.288595860894446,65.0,1
3,569200,VEV_5400,1,12,7.0,-6857.0,2,103.17115783691406,46.06197345635765,13.0,1
3,570100,VEV_5400,-1,12,6.0,-6785.0,-10,67.51473999023438,69.04210288746681,65.0,1
3,571400,VEV_5400,1,12,6.0,-6857.0,2,54.31048583984375,92.91704219573563,11.0,1
3,571500,VEV_5400,-1,12,5.0,-6797.0,-10,31.979522705078125,99.0084629533839,60.0,1
3,572100,VEV_5400,1,12,6.0,-6869.0,2,74.16372680664062,71.09543764308987,11.0,1
3,573900,VEV_5400,-1,12,5.0,-6809.0,-10,114.13194274902344,44.80098051336119,55.0,1
3,575400,VEV_5400,1,12,6.0,-6881.0,2,134.08876037597656,32.98947681176166,11.0,1
3,576900,VEV_5400,-1,12,5.0,-6821.0,-10,65.8472900390625,52.71354620449033,55.0,1
3,579600,VEV_5400,1,12,6.0,-6893.0,2,132.5091552734375,34.622855744809385,11.0,1
3,580400,VEV_5400,-1,12,5.0,-6833.0,-10,145.3616943359375,30.319437670371933,55.0,1
3,580500,VEV_5400,1,12,6.0,-6905.0,2,147.15423583984375,29.991319091146423,11.0,1
3,581000,VEV_5400,-1,12,5.0,-6845.0,-10,129.3477783203125,31.298175629785323,55.0,1
3,587200,VEV_5400,1,12,6.0,-6917.0,2,36.44047546386719,72.39243172071836,10.0,1
3,593200,VEV_5400,-1,12,5.0,-6857.0,-10,124.43972778320312,39.40811870097163,55.0,1
3,595800,VEV_5400,1,12,6.0,-6929.0,2,146.67259216308594,29.328978922308714,11.0,1
3,603900,VEV_5400,-1,12,5.0,-6869.0,-10,108.38665771484375,46.448280417391615,55.0,1
3,606000,VEV_5400,1,12,6.0,-6941.0,2,90.70278930664062,59.40417769417308,11.0,1
3,606300,VEV_5400,-1,12,5.0,-6881.0,-10,71.88127136230469,51.44232705689117,55.0,1
3,611000,VEV_5400,1,12,7.0,-6965.0,2,103.45571899414062,41.90372234442137,12.0,1
3,613500,VEV_5400,-1,12,6.0,-6893.0,-10,75.9854736328125,56.37585132665725,65.0,1
3,614300,VEV_5400,1,12,8.0,-6989.0,2,50.123748779296875,58.82152588804981,15.0,1
3,617800,VEV_5400,-1,12,6.0,-6917.0,-10,115.26841735839844,44.74570841412452,65.0,1
3,629000,VEV_5400,1,12,8.0,-7013.0,2,96.02371215820312,63.15031549000557,14.0,1
3,629500,VEV_5400,-1,12,6.0,-6941.0,-10,92.27130126953125,67.0089478963816,65.0,1
3,633700,VEV_5400,1,12,7.0,-7025.0,2,127.09725952148438,42.926590089866494,13.0,1
3,637900,VEV_5400,-1,12,6.0,-6953.0,-10,60.86628723144531,88.71065879406072,65.0,1
3,638400,VEV_5400,1,12,7.0,-7037.0,2,77.51768493652344,60.807578138122054,13.0,1
3,639400,VEV_5400,-1,12,6.0,-6965.0,-10,74.733154296875,66.02775771551158,70.0,1
3,640700,VEV_5400,1,12,8.0,-7061.0,2,107.94013977050781,44.293685831678275,15.0,1
3,640800,VEV_5400,-1,12,7.0,-6977.0,-10,107.93746948242188,44.12976763376323,75.0,1
3,641200,VEV_5400,1,12,8.0,-7073.0,2,110.92515563964844,43.47847264826812,15.0,1
3,644300,VEV_5400,-1,12,8.0,-6977.0,-10,112.19296264648438,36.876787860024855,90.0,1
3,644600,VEV_5400,1,12,10.0,-7097.0,2,126.50521850585938,50.674249188895544,18.0,1
3,647400,VEV_5400,-1,12,9.0,-6989.0,-10,116.96197509765625,46.02612839422422,100.0,1
3,647600,VEV_5400,1,12,10.0,-7109.0,2,120.28851318359375,48.98716941419277,19.0,1
3,648000,VEV_5400,-1,12,9.0,-7001.0,-10,87.37562561035156,48.457796594594036,95.0,1
3,649800,VEV_5400,1,12,10.0,-7121.0,2,91.81578063964844,51.322143318688305,18.0,1
3,651900,VEV_5400,-1,12,9.0,-7013.0,-10,74.486572265625,50.787181993084786,100.0,1
3,652400,VEV_5400,1,12,11.0,-7145.0,2,92.75503540039062,58.6965434231387,20.0,1
3,656300,VEV_5400,-1,12,9.0,-7037.0,-10,75.70426940917969,54.681170887841965,95.0,1
3,660900,VEV_5400,1,12,12.0,-7181.0,2,92.06837463378906,58.757938024166265,22.0,1
3,663200,VEV_5400,-1,12,10.0,-7061.0,-10,90.83146667480469,68.86971228833649,105.0,1
3,664800,VEV_5400,1,12,11.0,-7193.0,2,110.62965393066406,45.45153557281804,21.0,1
3,664900,VEV_5400,-1,12,10.0,-7073.0,-10,112.09446716308594,44.94310030527828,105.0,1
3,667500,VEV_5400,1,12,11.0,-7205.0,2,69.33647155761719,55.06161590434175,21.0,1
3,670900,VEV_5400,-1,12,8.0,-7109.0,-10,66.78062438964844,61.23085436725073,85.0,1
3,671300,VEV_5400,1,12,10.0,-7229.0,2,88.04994201660156,64.87719420197948,18.0,1
3,676600,VEV_5400,-1,12,9.0,-7121.0,-10,87.76980590820312,50.924256488275326,95.0,1
3,680400,VEV_5400,1,12,11.0,-7253.0,2,74.79000854492188,60.193048086218894,20.0,1
3,686500,VEV_5400,-1,12,8.0,-7157.0,-10,133.87664794921875,31.20479962826279,85.0,1
3,688200,VEV_5400,1,12,9.0,-7265.0,2,136.71478271484375,30.50505655235795,17.0,1
3,690800,VEV_5400,-1,12,8.0,-7169.0,-10,29.916030883789062,76.68543031072544,85.0,1
3,690900,VEV_5400,1,12,9.0,-7277.0,2,32.831878662109375,60.52408177118935,17.0,1
3,693000,VEV_5400,-1,12,8.0,-7181.0,-10,104.87899780273438,47.167953842344275,85.0,1
3,695600,VEV_5400,1,12,9.0,-7289.0,2,116.63424682617188,63.05980994207266,17.0,1
3,696600,VEV_5400,-1,12,8.0,-7193.0,-10,59.56315612792969,60.99049348163955,90.0,1
3,698000,VEV_5400,1,12,9.0,-7301.0,2,88.86386108398438,69.5547912933675,17.0,1
3,702800,VEV_5400,-1,12,8.0,-7205.0,-10,131.04795837402344,32.36006620172691,85.0,1
3,704500,VEV_5400,1,12,9.0,-7313.0,2,93.2548828125,44.24461401498333,17.0,1
3,707100,VEV_5400,-1,12,8.0,-7217.0,-10,138.47982788085938,30.81929472414087,85.0,1
3,707200,VEV_5400,1,12,9.0,-7325.0,2,138.19073486328125,30.585210167247656,17.0,1
3,707500,VEV_5400,-1,12,8.0,-7229.0,-10,141.08071899414062,29.82652956134228,85.0,1
3,710200,VEV_5400,1,12,11.0,-7361.0,2,75.41213989257812,44.45567847399336,21.0,1
3,710600,VEV_5400,-1,12,10.0,-7241.0,-10,99.42549133300781,42.99790467971804,105.0,1
3,711300,VEV_5400,1,12,12.0,-7385.0,2,79.82661437988281,46.58613494949019,22.0,1
3,714000,VEV_5400,-1,12,10.0,-7265.0,-10,105.06005859375,47.11586250307779,105.0,1
3,714200,VEV_5400,1,12,11.0,-7397.0,2,101.83120727539062,47.68533721450116,21.0,1
3,717100,VEV_5400,-1,12,10.0,-7277.0,-10,128.42752075195312,37.635750335617175,105.0,1
3,721400,VEV_5400,1,12,11.0,-7409.0,2,85.08232116699219,47.39097805120364,21.0,1
3,721500,VEV_5400,-1,12,10.0,-7289.0,-10,85.86068725585938,46.860843428168984,105.0,1
3,724600,VEV_5400,1,12,10.0,-7409.0,2,91.04985046386719,50.78806550069917,19.0,1
3,726500,VEV_5400,-1,12,9.0,-7301.0,-10,134.39932250976562,35.104186151008875,95.0,1
3,727600,VEV_5400,1,12,10.0,-7421.0,2,115.84384155273438,57.32947769625613,19.0,1
3,729100,VEV_5400,-1,12,9.0,-7313.0,-10,52.62855529785156,65.80431352297846,100.0,1
3,730600,VEV_5400,1,12,10.0,-7433.0,2,98.95051574707031,56.57340395225062,19.0,1
3,736200,VEV_5400,-1,12,8.0,-7337.0,-10,72.77064514160156,58.01044627041477,85.0,1
3,736700,VEV_5400,1,12,9.0,-7445.0,2,88.91500854492188,60.11173178518293,16.0,1
3,737700,VEV_5400,-1,12,7.0,-7361.0,-10,67.67929077148438,62.902796128123015,75.0,1
3,739100,VEV_5400,1,12,9.0,-7469.0,2,64.74537658691406,55.473315798181055,16.0,1
3,740700,VEV_5400,-1,12,7.0,-7385.0,-10,86.64382934570312,64.43152637137311,75.0,1
3,742800,VEV_5400,1,12,8.0,-7481.0,2,81.8817138671875,56.428892728386984,15.0,1
3,744800,VEV_5400,-1,12,8.0,-7385.0,-10,72.86102294921875,57.75527105195919,85.0,1
3,744900,VEV_5400,1,12,9.0,-7493.0,2,61.24018859863281,58.055054751571305,17.0,1
3,751400,VEV_5400,-1,12,6.0,-7421.0,-10,109.78997802734375,45.31045925877966,65.0,1
3,752800,VEV_5400,1,12,7.0,-7505.0,2,136.3404541015625,39.27262399481191,13.0,1
3,753000,VEV_5400,-1,12,6.0,-7433.0,-10,136.1759033203125,37.679699364445106,65.0,1
3,755400,VEV_5400,1,12,7.0,-7517.0,2,152.15713500976562,26.62487709389534,13.0,1
3,755800,VEV_5400,-1,12,6.0,-7445.0,-10,154.1797637939453,27.01638187247812,65.0,1
3,757000,VEV_5400,1,12,8.0,-7541.0,2,91.57412719726562,42.0520209474469,15.0,1
3,759800,VEV_5400,-1,12,6.0,-7469.0,-10,61.65281677246094,55.57282958038617,65.0,1
3,763700,VEV_5400,1,12,6.0,-7541.0,2,106.5625,46.52003444363391,11.0,1
3,767200,VEV_5400,-1,12,6.0,-7469.0,-10,97.40794372558594,48.244102098574885,65.0,1
3,768400,VEV_5400,1,12,7.0,-7553.0,2,139.07504272460938,38.282848728350224,13.0,1
3,773700,VEV_5400,-1,12,6.0,-7481.0,-10,73.98919677734375,48.184682155062525,65.0,1
3,773900,VEV_5400,1,12,7.0,-7565.0,2,106.571533203125,43.9255030279287,13.0,1
3,774100,VEV_5400,-1,12,6.0,-7493.0,-10,106.76583862304688,44.322458035959734,65.0,1
3,781800,VEV_5400,1,12,7.0,-7577.0,2,141.73570251464844,29.3203948224556,13.0,1
3,782800,VEV_5400,-1,12,7.0,-7493.0,-10,83.72566223144531,56.40979212661165,75.0,1
3,783500,VEV_5400,1,12,8.0,-7589.0,2,78.74102783203125,45.29221662944555,15.0,1
3,784900,VEV_5400,-1,12,7.0,-7505.0,-10,127.46466064453125,40.02260574237531,75.0,1
3,785400,VEV_5400,1,12,8.0,-7601.0,2,145.0574188232422,36.9000155080543,15.0,1
3,788800,VEV_5400,-1,12,8.0,-7505.0,-10,111.38764953613281,43.69240197199016,90.0,1
3,789900,VEV_5400,1,12,9.0,-7613.0,2,101.30453491210938,57.5782745862522,17.0,1
3,792900,VEV_5400,-1,12,8.0,-7517.0,-10,125.06268310546875,41.5906620672796,85.0,1
3,793800,VEV_5400,1,12,9.0,-7625.0,2,47.938262939453125,57.62186251240435,17.0,1
3,795200,VEV_5400,-1,12,8.0,-7529.0,-10,121.52316284179688,44.780294450589764,85.0,1
3,795500,VEV_5400,1,12,9.0,-7637.0,2,91.98121643066406,72.69227370216335,16.0,1
3,797800,VEV_5400,-1,12,8.0,-7541.0,-10,129.88470458984375,40.882471411883635,85.0,1
3,799500,VEV_5400,1,12,9.0,-7649.0,2,140.19415283203125,32.59854315474888,17.0,1
3,802900,VEV_5400,-1,8,8.0,-7585.0,-6,119.98712158203125,43.32703341612097,51.0,1
3,805100,VEV_5400,1,12,10.0,-7705.0,6,82.1484375,47.24697962047499,57.0,1
3,805200,VEV_5400,-1,12,9.0,-7597.0,-6,85.80279541015625,46.2950131294816,57.0,1
3,807600,VEV_5400,1,12,10.0,-7717.0,6,59.238128662109375,69.84438969428868,57.0,1
3,809000,VEV_5400,-1,12,9.0,-7609.0,-6,96.83363342285156,48.30336070735218,57.0,1
3,810800,VEV_5400,1,12,11.0,-7741.0,6,75.94381713867188,52.97129013147564,63.0,1
3,814500,VEV_5400,-1,12,10.0,-7621.0,-6,99.06047058105469,62.48374172953854,63.0,1
3,815700,VEV_5400,1,12,10.0,-7741.0,6,93.40704345703125,57.92050381115336,57.0,1
3,816300,VEV_5400,-1,12,9.0,-7633.0,-6,99.87498474121094,49.8387779853938,57.0,1
3,816900,VEV_5400,1,12,10.0,-7753.0,6,120.38298034667969,42.916381626111345,57.0,1
3,823600,VEV_5400,-1,12,7.0,-7669.0,-6,81.680419921875,79.19338000483727,48.0,1
3,826500,VEV_5400,1,12,9.0,-7777.0,6,84.85173034667969,46.761641633351935,51.0,1
3,827700,VEV_5400,-1,9,8.0,-7705.0,-3,68.48039245605469,61.38998509871664,25.5,1
3,829800,VEV_5400,1,12,8.0,-7801.0,9,99.03767395019531,48.066352445031555,67.5,1
3,830000,VEV_5400,-1,12,7.0,-7717.0,-3,110.75836181640625,45.956063432207394,22.5,1
3,830800,VEV_5400,1,12,8.0,-7813.0,9,129.592041015625,41.181070280262766,67.5,1
3,834200,VEV_5400,-1,12,6.0,-7741.0,-3,113.78605651855469,44.053350495182066,21.0,1
3,835400,VEV_5400,1,12,7.0,-7825.0,9,49.77203369140625,75.03837000986134,58.5,1
3,837500,VEV_5400,-1,12,7.0,-7741.0,-3,3.7735137939453125,52.120174083587564,22.5,1
3,843200,VEV_5400,1,12,8.0,-7837.0,9,64.4970703125,48.91141535592292,67.5,1
3,845900,VEV_5400,-1,12,7.0,-7753.0,-3,132.9267578125,40.28924778843301,22.5,1
3,850400,VEV_5400,1,12,8.0,-7849.0,9,62.027801513671875,72.58286658239633,67.5,1
3,851300,VEV_5400,-1,12,7.0,-7765.0,-3,56.129180908203125,55.43220242496946,24.0,1
3,853600,VEV_5400,1,12,8.0,-7861.0,9,85.6007080078125,51.99451315487003,67.5,1
3,856200,VEV_5400,-1,12,8.0,-7765.0,-3,112.55584716796875,42.17275286945536,25.5,1
3,863800,VEV_5400,1,12,7.0,-7849.0,9,113.41523742675781,44.509099322290936,58.5,1
3,867000,VEV_5400,-1,12,6.0,-7777.0,-3,158.42471313476562,28.756334653439907,19.5,1
3,870200,VEV_5400,1,12,7.0,-7861.0,9,158.82235717773438,28.311468120018525,58.5,1
3,871700,VEV_5400,-1,12,6.0,-7789.0,-3,148.07565307617188,29.173883758588975,19.5,1
3,876700,VEV_5400,1,12,7.0,-7873.0,9,71.99606323242188,57.524425448032105,58.5,1
3,877300,VEV_5400,-1,12,6.0,-7801.0,-3,88.11930847167969,50.12101915997978,19.5,1
3,878000,VEV_5400,1,12,7.0,-7885.0,9,82.4801025390625,46.53879538224156,58.5,1
3,879000,VEV_5400,-1,12,6.0,-7813.0,-3,123.76092529296875,37.44768768624162,19.5,1
3,879100,VEV_5400,1,12,7.0,-7897.0,9,119.33485412597656,37.19405824790373,58.5,1
3,883000,VEV_5400,-1,12,5.0,-7837.0,-3,137.46328735351562,36.764126313256085,16.5,1
3,885900,VEV_5400,1,12,7.0,-7921.0,9,70.43406677246094,57.04116241749639,54.0,1
3,892300,VEV_5400,-1,12,6.0,-7849.0,-3,89.01741027832031,42.75765701762819,21.0,1
3,892400,VEV_5400,1,12,8.0,-7945.0,9,126.25759887695312,49.00307920102455,67.5,1
3,894800,VEV_5400,-1,12,6.0,-7873.0,-3,67.59548950195312,65.06406435226208,19.5,1
3,897100,VEV_5400,1,12,8.0,-7969.0,9,28.229904174804688,74.7310343802761,67.5,1
3,900300,VEV_5400,-1,12,7.0,-7885.0,-3,72.20643615722656,75.47093316140423,22.5,1
3,901300,VEV_5400,1,12,9.0,-7993.0,9,53.90003967285156,58.208322079213666,72.0,1
3,902600,VEV_5400,-1,12,7.0,-7909.0,-3,64.63653564453125,60.99639234995744,24.0,1
3,903200,VEV_5400,1,12,9.0,-8017.0,9,47.55767822265625,64.39280678269068,76.5,1
3,907200,VEV_5400,-1,12,9.0,-7909.0,-3,102.69296264648438,45.444925974996224,28.5,1
3,911400,VEV_5400,1,12,9.0,-8017.0,9,93.81282043457031,42.441162140656516,76.5,1
3,912700,VEV_5400,-1,12,7.0,-7933.0,-3,102.17723083496094,73.62463024286971,22.5,1
3,915000,VEV_5400,1,12,9.0,-8041.0,9,99.58180236816406,47.06149937910333,76.5,1
3,915100,VEV_5400,-1,12,8.0,-7945.0,-3,99.90895080566406,46.93055680269108,25.5,1
3,917100,VEV_5400,1,7,8.0,-8001.0,4,39.10691833496094,74.54155051050695,30.0,1
3,918000,VEV_5400,-1,12,8.0,-7905.0,-8,56.65919494628906,65.67552645280534,68.0,1
3,919500,VEV_5400,1,12,9.0,-8013.0,4,92.17073059082031,44.404299734332234,34.0,1
3,919900,VEV_5400,-1,12,8.0,-7917.0,-8,89.01554870605469,51.455143393913055,68.0,1
3,926800,VEV_5400,1,12,10.0,-8037.0,4,75.94613647460938,54.51523262604337,38.0,1
3,935100,VEV_5400,-1,12,8.0,-7941.0,-8,51.073974609375,55.650334658583105,68.0,1
3,935500,VEV_5400,1,12,9.0,-8049.0,4,91.1961669921875,49.11732539338241,34.0,1
3,936000,VEV_5400,-1,12,8.0,-7953.0,-8,62.13725280761719,58.61891362643185,68.0,1
3,936700,VEV_5400,1,12,9.0,-8061.0,4,82.07322692871094,47.45667755303647,34.0,1
3,942600,VEV_5400,-1,12,9.0,-7953.0,-8,109.19444274902344,38.88917100545855,76.0,1
3,944500,VEV_5400,1,12,10.0,-8073.0,4,121.58732604980469,43.64538238638103,38.0,1
3,945800,VEV_5400,-1,12,10.0,-7953.0,-8,77.37162780761719,49.287439356329635,84.0,1
3,946700,VEV_5400,1,12,11.0,-8085.0,4,115.01493835449219,41.27311883244297,42.0,1
3,947500,VEV_5400,-1,12,10.0,-7965.0,-8,87.14674377441406,49.30164692941147,84.0,1
3,950600,VEV_5400,1,12,12.0,-8109.0,4,92.305908203125,50.50238631670259,44.0,1
3,954100,VEV_5400,-1,12,10.0,-7989.0,-8,71.60136413574219,66.84649571932574,88.0,1
3,958000,VEV_5400,1,12,11.0,-8121.0,4,141.60360717773438,32.178774359530934,42.0,1
3,960600,VEV_5400,-1,12,10.0,-8001.0,-8,89.309326171875,46.762023358113154,84.0,1
3,961400,VEV_5400,1,12,11.0,-8133.0,4,68.29058837890625,57.120911576685,42.0,1
3,967800,VEV_5400,-1,12,9.0,-8025.0,-8,58.34263610839844,57.282305579032,76.0,1
3,968100,VEV_5400,1,12,10.0,-8145.0,4,85.50907897949219,57.05654265281135,38.0,1
3,970200,VEV_5400,-1,12,9.0,-8037.0,-8,93.71861267089844,42.64711592614849,76.0,1
3,971000,VEV_5400,1,5,9.0,-8082.0,-3,67.6104736328125,55.57145618172887,25.5,1
3,976200,VEV_5400,1,12,8.0,-8178.0,9,108.05690002441406,45.10747010069961,67.5,1
3,977000,VEV_5400,-1,12,7.0,-8094.0,-3,136.9696807861328,38.53587977432809,22.5,1
3,977600,VEV_5400,1,12,8.0,-8190.0,9,143.18589782714844,54.26465139620377,63.0,1
3,977900,VEV_5400,-1,12,6.0,-8118.0,-3,100.59249877929688,60.05821989402359,19.5,1
3,979700,VEV_5400,1,12,7.0,-8202.0,9,131.533203125,40.1142120915113,58.5,1
3,979900,VEV_5400,-1,12,6.0,-8130.0,-3,138.11611938476562,39.288856529422304,19.5,1
3,982700,VEV_5400,1,12,7.0,-8214.0,9,84.47978210449219,52.81418982095054,58.5,1
3,986200,VEV_5400,-1,12,6.0,-8142.0,-3,94.38262939453125,47.3768380216455,19.5,1
3,987700,VEV_5400,1,12,7.0,-8226.0,9,76.11997985839844,64.94120863974626,58.5,1
3,988000,VEV_5400,-1,12,5.0,-8166.0,-3,82.19047546386719,64.83752563293618,18.0,1
3,989200,VEV_5400,1,12,7.0,-8250.0,9,35.62458801269531,87.30237625143005,54.0,1
3,997900,VEV_5400,-1,12,5.0,-8190.0,-3,28.78948974609375,76.79683655947866,16.5,1
