day,category,product,mid_start,mid_end,net_move,ret_vol,abs_ret_mean,ret_ac1,mean_reversion_score,avg_spread,avg_top_depth,liquidity_score,jump_95,jump_99,trade_volume,trade_count,passive_mm_feasible,aggressive_feasible
4,robot,ROBOT_VACUUMING,8584.0,8275.0,-309.0,8.630422557086115,6.884588458845885,-0.004038823141456957,0.004038823141456957,6.4069,17.9268,2.798045856810626,17.0,22.5,594,249,False,True
4,sleep,SLEEP_POD_COTTON,12198.0,11414.0,-784.0,12.691026713437594,10.07870787078708,-0.0012143792382239235,0.0012143792382239235,10.8117,21.7576,2.012412479073596,25.0,34.0,594,249,True,True
4,sleep,SLEEP_POD_LAMB_WOOL,10792.0,10808.0,16.0,10.947313908348695,8.704970497049706,0.015766667896509594,-0.015766667896509594,9.5109,21.7576,2.2876489080949227,21.5,28.0,594,249,True,True
4,sleep,SLEEP_POD_NYLON,9714.0,10734.5,1020.5,10.082679494983239,7.9938493849384935,-0.011610667444582026,0.011610667444582026,8.9799,21.9767,2.447321239657457,20.0,26.0,594,249,True,True
4,sleep,SLEEP_POD_POLYESTER,12886.5,11969.5,-917.0,12.783369341538995,10.188518851885188,-0.001007852456207263,0.001007852456207263,11.0492,21.7576,1.969156138000941,25.0,33.0,594,249,True,True
4,sleep,SLEEP_POD_SUEDE,12138.5,11800.5,-338.0,11.990282904675688,9.553755375537554,-0.0048600153723200095,0.0048600153723200095,10.4385,21.7576,2.084360779805528,23.5,31.0,594,249,True,True
4,snack,SNACKPACK_CHOCOLATE,9843.5,9662.0,-181.5,6.547513462209012,5.194469446944694,-0.032430517834519175,0.032430517834519175,16.18,58.8898,3.6396662546353524,13.0,17.0,594,249,True,False
4,snack,SNACKPACK_PISTACHIO,9395.0,9113.0,-282.0,5.167613095325379,4.10991099109911,-0.018861948650798793,0.018861948650798793,15.6762,58.8898,3.756637450402521,10.0,13.0,594,249,True,False
4,snack,SNACKPACK_RASPBERRY,10120.5,10300.5,180.0,8.042576967118436,6.41994199419942,-0.02389252964285593,0.02389252964285593,16.7908,58.8898,3.507265883698216,16.0,20.5,594,249,True,False
4,snack,SNACKPACK_STRAWBERRY,10804.0,10901.5,97.5,8.08358301494014,6.470897089708971,-0.01347595227040445,0.01347595227040445,18.3265,58.8898,3.213368619212616,16.0,20.5,594,249,True,False
4,snack,SNACKPACK_VANILLA,10021.5,10325.0,303.5,6.499390586291753,5.145764576457646,-0.030863925730666857,0.030863925730666857,17.0188,58.8898,3.4602792206266013,13.0,17.0,594,249,True,False
4,translator,TRANSLATOR_ASTRO_BLACK,9160.0,8963.5,-196.5,9.217045851698206,7.328482848284828,-0.0026235074183866562,0.0026235074183866562,8.2096,24.8627,3.0284910348859873,18.0,24.0,594,249,True,True
4,translator,TRANSLATOR_ECLIPSE_CHARCOAL,9613.5,9724.5,111.0,9.838607960394478,7.850785078507851,-0.01821831892108466,0.01821831892108466,8.6804,22.5885,2.6022418321736325,19.0,25.5,594,249,True,True
4,translator,TRANSLATOR_GRAPHITE_MIST,11053.0,9792.5,-1260.5,10.587301067924306,8.446094609460946,-0.016928684113084548,0.016928684113084548,9.2254,21.8127,2.364417803022091,21.0,27.0,594,249,True,True
4,translator,TRANSLATOR_SPACE_GRAY,10118.5,8429.0,-1689.5,9.013526080732506,7.195069506950695,0.012954146513885486,-0.012954146513885486,8.0379,25.5751,3.1818136577961904,18.0,23.0,594,249,True,True
4,translator,TRANSLATOR_VOID_BLUE,10693.0,11564.0,871.0,11.219385022866105,8.937493749374937,-0.0039841052563199045,0.0039841052563199045,9.8133,21.7576,2.2171542702251026,22.0,29.0,594,249,True,True
4,visor,UV_VISOR_AMBER,7385.0,7130.0,-255.0,7.00002855172327,5.5834583458345834,-0.003634780131834952,0.003634780131834952,9.096,36.4875,4.011378627968337,14.0,18.0,594,249,True,True
4,visor,UV_VISOR_MAGENTA,11580.5,11531.5,-49.0,11.471453064504946,9.125312531253126,-0.0028775612123198673,0.0028775612123198673,14.6349,36.4071,2.487690383945227,22.5,29.5,594,249,True,True
4,visor,UV_VISOR_ORANGE,10288.5,9340.5,-948.0,10.80656468287821,8.624662466246624,-0.0009250505258401605,0.0009250505258401605,13.7457,36.4071,2.6486173858006503,21.0,27.0,594,249,True,True
4,visor,UV_VISOR_RED,11024.5,11722.5,698.0,11.763658692742288,9.38963896389639,0.005513467443814001,-0.005513467443814001,14.8867,36.4071,2.4456125266177193,23.0,30.0,594,249,True,True
4,visor,UV_VISOR_YELLOW,12056.5,10071.0,-1985.5,10.69198441861829,8.543504350435043,0.0044492263861853724,-0.0044492263861853724,13.5636,36.4071,2.684176767229939,20.550000000000182,27.5,594,249,True,True
