product,mode,imp,edge,z,total,day_2,day_3,day_4
OXYGEN_SHAKE_CHOCOLATE,mid,5,3.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,1,3.0,0.25,16499.0,11719.0,11532.0,-6752.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,4,3.0,0.0,1056.0,-2428.0,0.0,3484.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,0.2,17190.0,10349.0,13729.0,-6888.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,0.5,0.0,17733.0,7134.0,7563.0,3036.0
OXYGEN_SHAKE_CHOCOLATE,static,2,3.0,0.25,16427.0,11706.0,11479.0,-6758.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,4.0,12828.0,10492.0,5910.0,-3574.0
OXYGEN_SHAKE_CHOCOLATE,static,5,0.0,0.25,16235.0,11667.0,11336.0,-6768.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,0.5,0.0,20625.0,8000.0,8691.0,3934.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,0,3.0,0.25,14452.0,12480.0,8435.0,-6463.0
OXYGEN_SHAKE_CHOCOLATE,static,4,4.0,0.25,16125.0,11680.0,11209.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,5,2.0,0.25,16374.0,11667.0,11475.0,-6768.0
OXYGEN_SHAKE_CHOCOLATE,static,0,1.0,0.25,14452.0,12480.0,8435.0,-6463.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,1.5,0.0,6598.0,-565.0,5224.0,1939.0
OXYGEN_SHAKE_CHOCOLATE,static,4,6.0,0.25,15970.0,11680.0,11054.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,2.0,0.0,23759.0,8866.0,10029.0,4864.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,3,1.0,0.25,16363.0,11693.0,11434.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,3,12.0,0.25,15392.0,11693.0,10463.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,3.0,0.0,22943.0,8536.0,10390.0,4017.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,4.0,0.0,24398.0,8964.0,10955.0,4479.0
OXYGEN_SHAKE_CHOCOLATE,mid,5,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,0.3,14116.0,9674.0,10458.0,-6016.0
OXYGEN_SHAKE_CHOCOLATE,static,3,3.0,0.25,16363.0,11693.0,11434.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,4,12.0,0.25,15338.0,11680.0,10422.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,1.5,0.0,19775.0,8000.0,8566.0,3209.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,12.0,0.5,48638.0,1428.0,24432.0,22778.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,1.0,0.0,16485.0,370.0,5581.0,10534.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,0.5,0.0,16485.0,370.0,5581.0,10534.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,1.0,0.5,47066.0,1264.0,23862.0,21940.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,12.0,0.5,48524.0,1410.0,24374.0,22740.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,1.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,4.0,0.0,15903.0,315.0,5270.0,10318.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,10.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,0.0,0.5,46821.0,1214.0,23751.0,21856.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,1.5,0.0,16012.0,424.0,5270.0,10318.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,4.0,0.5,47463.0,1239.0,24326.0,21898.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,7.0,42753.0,2737.0,21246.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,12.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,2.0,0.5,47343.0,1214.0,24273.0,21856.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,2.0,0.0,14876.0,8761.0,4851.0,1264.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,8.0,0.5,48420.0,1392.0,24326.0,22702.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,1.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,6.0,0.5,48420.0,1392.0,24326.0,22702.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,0.5,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,2.0,0.5,47066.0,1264.0,23862.0,21940.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,0.0,0.0,20865.0,1669.0,7291.0,11905.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,4.0,0.0,404.0,404.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,10.0,0.5,48420.0,1392.0,24326.0,22702.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.75,44086.0,1430.0,21706.0,20950.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.25,35370.0,770.0,21026.0,13574.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.5,48524.0,1410.0,24374.0,22740.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,2.0,0.0,17833.0,691.0,6151.0,10991.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,4.0,0.5,47578.0,1264.0,24374.0,21940.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,3.0,0.5,48202.0,1356.0,24220.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,8.0,0.5,48524.0,1410.0,24374.0,22740.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,4.0,0.0,12776.0,12776.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,10.0,0.5,48638.0,1428.0,24432.0,22778.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,8.0,0.5,48638.0,1428.0,24432.0,22778.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,1.0,0.5,47223.0,1189.0,24220.0,21814.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,0.0,0.0,19355.0,1221.0,6700.0,11434.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,2.0,42319.0,1953.0,21596.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,2.5,43017.0,3001.0,21246.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,10.0,0.5,48524.0,1410.0,24374.0,22740.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,4.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,3.0,0.0,17363.0,748.0,5835.0,10780.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,0.0,0.5,46946.0,1239.0,23809.0,21898.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,2.0,0.0,15908.0,320.0,5270.0,10318.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,8.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,2.0,0.5,47463.0,1239.0,24326.0,21898.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,4.0,42753.0,2737.0,21246.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,0.0,0.0,15065.0,-23.0,5011.0,10077.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.35,39006.0,1460.0,20346.0,17200.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.6,47238.0,1430.0,23218.0,22590.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.1,32994.0,-280.0,20088.0,13186.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,3.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,0.0,0.5,47066.0,1264.0,23862.0,21940.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,4.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,1.5,0.0,16379.0,264.0,5581.0,10534.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,0.0,0.0,17935.0,793.0,6151.0,10991.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,4.0,0.5,47703.0,1289.0,24432.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,1.5,0.0,20865.0,1669.0,7291.0,11905.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,12.0,0.5,48811.0,1356.0,24829.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,1.0,0.5,47343.0,1214.0,24273.0,21856.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,6.0,0.5,47703.0,1289.0,24432.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.4,43334.0,1730.0,22104.0,19500.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.9,41384.0,1430.0,21616.0,18338.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,1.0,0.0,15065.0,-23.0,5011.0,10077.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,4.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,3.0,0.5,47343.0,1214.0,24273.0,21856.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,1.5,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,1.0,0.0,17833.0,691.0,6151.0,10991.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,1.0,0.0,20865.0,1669.0,7291.0,11905.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.2,32946.0,450.0,18756.0,13740.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,0.5,0.0,20865.0,1669.0,7291.0,11905.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,1.0,41836.0,1430.0,21656.0,18750.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,1.25,41796.0,1430.0,21596.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,1.5,41796.0,1430.0,21596.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,1.75,41796.0,1430.0,21596.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,5.0,0.0,17350.0,735.0,5835.0,10780.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,0.0,0.0,16485.0,370.0,5581.0,10534.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,3.0,0.0,14456.0,-105.0,4705.0,9856.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,4.0,0.5,48202.0,1356.0,24220.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,2.0,0.0,16379.0,264.0,5581.0,10534.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,8.0,0.5,48202.0,1356.0,24220.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,1.0,0.0,19355.0,1221.0,6700.0,11434.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,3.0,42753.0,2737.0,21246.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,8.0,0.5,48311.0,1374.0,24273.0,22664.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,6.0,0.5,48202.0,1356.0,24220.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,0.5,0.0,19355.0,1221.0,6700.0,11434.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,5.0,0.0,12830.0,12830.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,10.0,0.5,48811.0,1356.0,24829.0,22626.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,0.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,10.0,0.5,48311.0,1374.0,24273.0,22664.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,6.0,0.0,12884.0,12884.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,3.0,0.0,404.0,404.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,5.0,42753.0,2737.0,21246.0,18770.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,3.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,4,3.0,0.0,12722.0,12722.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.3,36076.0,1110.0,19172.0,15794.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,0.5,0.0,15065.0,-23.0,5011.0,10077.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,3.0,0.5,47578.0,1264.0,24374.0,21940.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,1.1,41776.0,1430.0,21596.0,18750.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,0.0,0.5,47223.0,1189.0,24220.0,21814.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,0.5,0.0,17935.0,793.0,6151.0,10991.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,3.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,4.0,0.5,48311.0,1374.0,24273.0,22664.0
OXYGEN_SHAKE_EVENING_BREATH,static,5,2.0,0.5,47223.0,1189.0,24220.0,21814.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,1.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,1.5,0.0,14876.0,8761.0,4851.0,1264.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,6.0,0.5,48311.0,1374.0,24273.0,22664.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,2.0,0.0,20865.0,1669.0,7291.0,11905.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,1.0,0.5,46946.0,1239.0,23809.0,21898.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,12.0,0.5,49023.0,1392.0,24929.0,22702.0
OXYGEN_SHAKE_EVENING_BREATH,mid,2,3.0,0.0,15908.0,320.0,5270.0,10318.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,mid,1,4.0,0.0,17363.0,748.0,5835.0,10780.0
OXYGEN_SHAKE_EVENING_BREATH,mid,5,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,3,3.0,0.5,47463.0,1239.0,24326.0,21898.0
OXYGEN_SHAKE_EVENING_BREATH,static,2,6.0,0.15,34518.0,90.0,19086.0,15342.0
OXYGEN_SHAKE_EVENING_BREATH,static,4,12.0,0.5,48917.0,1374.0,24879.0,22664.0
OXYGEN_SHAKE_EVENING_BREATH,mid,3,1.5,0.0,17833.0,691.0,6151.0,10991.0
OXYGEN_SHAKE_GARLIC,static,1,10.0,3.0,25790.0,19611.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,3,6.0,0.0,1679.0,0.0,0.0,1679.0
OXYGEN_SHAKE_GARLIC,static,5,1.0,3.0,24713.0,19571.0,19737.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,4,1.0,0.0,4242.5,-3550.0,1868.5,5924.0
OXYGEN_SHAKE_GARLIC,mid,4,0.5,0.0,4996.5,-3550.0,1868.5,6678.0
OXYGEN_SHAKE_GARLIC,mid,3,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,2,10.0,3.0,25652.0,19601.0,20550.0,-14499.0
OXYGEN_SHAKE_GARLIC,mid,4,5.0,0.0,1598.0,0.0,0.0,1598.0
OXYGEN_SHAKE_GARLIC,static,0,4.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,3,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,3,0.0,3.0,25000.0,19591.0,19940.0,-14531.0
OXYGEN_SHAKE_GARLIC,static,0,8.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,2,4.0,0.0,6849.5,-2933.0,3044.5,6738.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.3,28209.0,18225.0,22487.0,-12503.0
OXYGEN_SHAKE_GARLIC,static,3,2.0,3.0,25000.0,19591.0,19940.0,-14531.0
OXYGEN_SHAKE_GARLIC,mid,2,1.5,0.0,8379.5,-2699.0,3476.5,7602.0
OXYGEN_SHAKE_GARLIC,mid,2,6.0,0.0,7233.0,69.5,1703.5,5460.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,1.1,24404.0,18225.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,5,2.0,0.0,10202.5,2659.0,1298.5,6245.0
OXYGEN_SHAKE_GARLIC,mid,2,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,1,0.0,3.0,22993.0,19611.0,17849.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,0,1.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,0,0.5,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,0,5.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,2,0.0,3.0,22849.0,19601.0,17747.0,-14499.0
OXYGEN_SHAKE_GARLIC,mid,1,0.0,0.0,9400.5,-2251.0,3578.5,8073.0
OXYGEN_SHAKE_GARLIC,mid,5,4.0,0.0,1517.0,0.0,0.0,1517.0
OXYGEN_SHAKE_GARLIC,static,4,8.0,3.0,25397.0,19581.0,20379.0,-14563.0
OXYGEN_SHAKE_GARLIC,static,1,2.0,3.0,25282.0,19611.0,20138.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,3,2.0,0.0,4909.5,-3361.0,1994.5,6276.0
OXYGEN_SHAKE_GARLIC,mid,4,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,5,12.0,3.0,24681.0,19571.0,19705.0,-14595.0
OXYGEN_SHAKE_GARLIC,static,0,0.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,4,1.0,3.0,24871.0,19581.0,19853.0,-14563.0
OXYGEN_SHAKE_GARLIC,mid,3,4.0,0.0,11628.5,2873.0,2479.5,6276.0
OXYGEN_SHAKE_GARLIC,mid,4,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,2,0.0,0.0,7890.5,-2699.0,2987.5,7602.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.15,21736.0,18225.0,18497.0,-14986.0
OXYGEN_SHAKE_GARLIC,static,2,3.0,3.0,25138.0,19601.0,20036.0,-14499.0
OXYGEN_SHAKE_GARLIC,static,4,3.0,3.0,25397.0,19581.0,20379.0,-14563.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.4,24872.0,18225.0,20631.0,-13984.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.9,24404.0,18225.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,1,3.0,0.0,8965.5,-2347.0,3239.5,8073.0
OXYGEN_SHAKE_GARLIC,mid,2,2.0,0.0,7489.5,-2775.0,2662.5,7602.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,5.0,25790.0,19611.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,5,0.0,0.0,3560.5,-3983.0,1298.5,6245.0
OXYGEN_SHAKE_GARLIC,static,4,4.0,3.0,25397.0,19581.0,20379.0,-14563.0
OXYGEN_SHAKE_GARLIC,mid,0,3.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,5,4.0,3.0,25266.0,19571.0,20290.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,4,4.0,0.0,6225.0,67.5,1453.5,4704.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,7.0,25790.0,19611.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,static,5,8.0,3.0,24681.0,19571.0,19705.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,4,1.5,0.0,4242.5,-3550.0,1868.5,5924.0
OXYGEN_SHAKE_GARLIC,mid,3,0.0,0.0,6386.5,-3147.0,2402.5,7131.0
OXYGEN_SHAKE_GARLIC,static,5,6.0,3.0,25266.0,19571.0,20290.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,4,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,1,1.5,0.0,9400.5,-2251.0,3578.5,8073.0
OXYGEN_SHAKE_GARLIC,static,5,10.0,3.0,24681.0,19571.0,19705.0,-14595.0
OXYGEN_SHAKE_GARLIC,static,4,10.0,3.0,24810.0,19581.0,19792.0,-14563.0
OXYGEN_SHAKE_GARLIC,mid,1,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.75,24404.0,18225.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.25,24610.0,18225.0,19552.0,-13167.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,0.5,25101.0,18225.0,21343.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,5,1.0,0.0,3560.5,-3983.0,1298.5,6245.0
OXYGEN_SHAKE_GARLIC,static,1,3.0,3.0,25282.0,19611.0,20138.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,0,4.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,2,12.0,3.0,25061.0,19601.0,19959.0,-14499.0
OXYGEN_SHAKE_GARLIC,static,1,1.0,3.0,22993.0,19611.0,17849.0,-14467.0
OXYGEN_SHAKE_GARLIC,static,0,10.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,mid,0,1.5,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,4,0.0,3.0,24871.0,19581.0,19853.0,-14563.0
OXYGEN_SHAKE_GARLIC,mid,3,1.0,0.0,5528.5,-3203.0,1600.5,7131.0
OXYGEN_SHAKE_GARLIC,mid,0,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,2.0,24404.0,18225.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,2.5,25790.0,19611.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,mid,1,1.0,0.0,9400.5,-2251.0,3578.5,8073.0
OXYGEN_SHAKE_GARLIC,mid,1,0.5,0.0,9400.5,-2251.0,3578.5,8073.0
OXYGEN_SHAKE_GARLIC,mid,0,10.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,5,0.0,3.0,24734.0,19571.0,19758.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,3,5.0,0.0,6729.0,68.5,1578.5,5082.0
OXYGEN_SHAKE_GARLIC,mid,4,0.0,0.0,4996.5,-3550.0,1868.5,6678.0
OXYGEN_SHAKE_GARLIC,mid,1,5.0,0.0,8304.5,-2505.0,3609.5,7200.0
OXYGEN_SHAKE_GARLIC,mid,3,3.0,0.0,5394.5,-3361.0,2479.5,6276.0
OXYGEN_SHAKE_GARLIC,mid,0,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,0,3.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,5,2.0,3.0,25266.0,19571.0,20290.0,-14595.0
OXYGEN_SHAKE_GARLIC,mid,4,2.0,0.0,4242.5,-3550.0,1868.5,5924.0
OXYGEN_SHAKE_GARLIC,static,0,1.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_GARLIC,static,1,6.0,4.0,25790.0,19611.0,20646.0,-14467.0
OXYGEN_SHAKE_GARLIC,static,2,2.0,3.0,25138.0,19601.0,20036.0,-14499.0
