product,mode,imp,edge,z,total,day_2,day_3,day_4
MICROCHIP_SQUARE,mid,3,2.0,0.0,56227.0,8601.0,22310.0,25316.0
MICROCHIP_SQUARE,mid,3,4.0,0.0,55742.0,8286.0,21480.0,25976.0
MICROCHIP_SQUARE,mid,3,6.0,0.0,54228.0,9138.0,19824.0,25266.0
MICROCHIP_SQUARE,mid,3,8.0,0.0,60662.0,9507.0,23181.0,27974.0
MICROCHIP_TRIANGLE,static,0,0.0,0.25,-9550.0,-7080.0,8339.0,-10809.0
MICROCHIP_TRIANGLE,static,0,0.0,0.5,-4829.0,-5946.0,11926.0,-10809.0
MICROCHIP_TRIANGLE,static,0,0.0,0.75,1344.0,-3890.0,16043.0,-10809.0
MICROCHIP_TRIANGLE,static,0,0.0,1.0,6324.0,-1702.0,17074.0,-9048.0
MICROCHIP_TRIANGLE,static,0,0.0,1.5,-4792.0,0.0,0.0,-4792.0
MICROCHIP_TRIANGLE,static,0,0.0,2.0,-769.0,0.0,0.0,-769.0
MICROCHIP_TRIANGLE,static,0,0.0,3.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,static,0,2.0,0.25,-9550.0,-7080.0,8339.0,-10809.0
MICROCHIP_TRIANGLE,static,0,2.0,0.5,-4829.0,-5946.0,11926.0,-10809.0
MICROCHIP_TRIANGLE,static,0,2.0,0.75,1344.0,-3890.0,16043.0,-10809.0
MICROCHIP_TRIANGLE,static,0,2.0,1.0,6324.0,-1702.0,17074.0,-9048.0
MICROCHIP_TRIANGLE,static,0,2.0,1.5,-4792.0,0.0,0.0,-4792.0
MICROCHIP_TRIANGLE,static,0,2.0,2.0,-769.0,0.0,0.0,-769.0
MICROCHIP_TRIANGLE,static,0,2.0,3.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,static,0,6.0,0.25,-9550.0,-7080.0,8339.0,-10809.0
MICROCHIP_TRIANGLE,static,0,6.0,0.5,-4829.0,-5946.0,11926.0,-10809.0
MICROCHIP_TRIANGLE,static,0,6.0,0.75,1344.0,-3890.0,16043.0,-10809.0
MICROCHIP_TRIANGLE,static,0,6.0,1.0,6324.0,-1702.0,17074.0,-9048.0
MICROCHIP_TRIANGLE,static,0,6.0,1.5,-4792.0,0.0,0.0,-4792.0
MICROCHIP_TRIANGLE,static,0,6.0,2.0,-769.0,0.0,0.0,-769.0
MICROCHIP_TRIANGLE,static,0,6.0,3.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,static,1,0.0,0.25,-7957.0,-5713.0,8565.0,-10809.0
MICROCHIP_TRIANGLE,static,1,0.0,0.5,-6169.0,-4982.0,9622.0,-10809.0
MICROCHIP_TRIANGLE,static,1,0.0,0.75,-4700.0,-3509.0,9618.0,-10809.0
MICROCHIP_TRIANGLE,static,1,0.0,1.0,-6632.0,-4488.0,9618.0,-11762.0
MICROCHIP_TRIANGLE,static,1,0.0,1.5,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,0.0,2.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,0.0,3.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,2.0,0.25,-7957.0,-5713.0,8565.0,-10809.0
MICROCHIP_TRIANGLE,static,1,2.0,0.5,-6169.0,-4982.0,9622.0,-10809.0
MICROCHIP_TRIANGLE,static,1,2.0,0.75,-4700.0,-3509.0,9618.0,-10809.0
MICROCHIP_TRIANGLE,static,1,2.0,1.0,-6632.0,-4488.0,9618.0,-11762.0
MICROCHIP_TRIANGLE,static,1,2.0,1.5,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,2.0,2.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,2.0,3.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,6.0,0.25,-7957.0,-5713.0,8565.0,-10809.0
MICROCHIP_TRIANGLE,static,1,6.0,0.5,-6169.0,-4982.0,9622.0,-10809.0
MICROCHIP_TRIANGLE,static,1,6.0,0.75,-4700.0,-3509.0,9618.0,-10809.0
MICROCHIP_TRIANGLE,static,1,6.0,1.0,-6632.0,-4488.0,9618.0,-11762.0
MICROCHIP_TRIANGLE,static,1,6.0,1.5,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,6.0,2.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,1,6.0,3.0,-8679.0,-4488.0,7571.0,-11762.0
MICROCHIP_TRIANGLE,static,2,0.0,0.25,-7964.0,-5718.0,8563.0,-10809.0
MICROCHIP_TRIANGLE,static,2,0.0,0.5,-6193.0,-4991.0,9607.0,-10809.0
MICROCHIP_TRIANGLE,static,2,0.0,0.75,-4734.0,-3521.0,9596.0,-10809.0
MICROCHIP_TRIANGLE,static,2,0.0,1.0,-6682.0,-4506.0,9596.0,-11772.0
MICROCHIP_TRIANGLE,static,2,0.0,1.5,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,0.0,2.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,0.0,3.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,2.0,0.25,-7964.0,-5718.0,8563.0,-10809.0
MICROCHIP_TRIANGLE,static,2,2.0,0.5,-6193.0,-4991.0,9607.0,-10809.0
MICROCHIP_TRIANGLE,static,2,2.0,0.75,-4734.0,-3521.0,9596.0,-10809.0
MICROCHIP_TRIANGLE,static,2,2.0,1.0,-6682.0,-4506.0,9596.0,-11772.0
MICROCHIP_TRIANGLE,static,2,2.0,1.5,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,2.0,2.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,2.0,3.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,6.0,0.25,-7964.0,-5718.0,8563.0,-10809.0
MICROCHIP_TRIANGLE,static,2,6.0,0.5,-6193.0,-4991.0,9607.0,-10809.0
MICROCHIP_TRIANGLE,static,2,6.0,0.75,-4734.0,-3521.0,9596.0,-10809.0
MICROCHIP_TRIANGLE,static,2,6.0,1.0,-6682.0,-4506.0,9596.0,-11772.0
MICROCHIP_TRIANGLE,static,2,6.0,1.5,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,6.0,2.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,2,6.0,3.0,-8739.0,-4506.0,7539.0,-11772.0
MICROCHIP_TRIANGLE,static,3,0.0,0.25,-7971.0,-5723.0,8561.0,-10809.0
MICROCHIP_TRIANGLE,static,3,0.0,0.5,-6217.0,-5000.0,9592.0,-10809.0
MICROCHIP_TRIANGLE,static,3,0.0,0.75,-4768.0,-3533.0,9574.0,-10809.0
MICROCHIP_TRIANGLE,static,3,0.0,1.0,-6732.0,-4524.0,9574.0,-11782.0
MICROCHIP_TRIANGLE,static,3,0.0,1.5,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,0.0,2.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,0.0,3.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,2.0,0.25,-7971.0,-5723.0,8561.0,-10809.0
MICROCHIP_TRIANGLE,static,3,2.0,0.5,-6217.0,-5000.0,9592.0,-10809.0
MICROCHIP_TRIANGLE,static,3,2.0,0.75,-4768.0,-3533.0,9574.0,-10809.0
MICROCHIP_TRIANGLE,static,3,2.0,1.0,-6732.0,-4524.0,9574.0,-11782.0
MICROCHIP_TRIANGLE,static,3,2.0,1.5,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,2.0,2.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,2.0,3.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,6.0,0.25,-7971.0,-5723.0,8561.0,-10809.0
MICROCHIP_TRIANGLE,static,3,6.0,0.5,-6217.0,-5000.0,9592.0,-10809.0
MICROCHIP_TRIANGLE,static,3,6.0,0.75,-4768.0,-3533.0,9574.0,-10809.0
MICROCHIP_TRIANGLE,static,3,6.0,1.0,-6732.0,-4524.0,9574.0,-11782.0
MICROCHIP_TRIANGLE,static,3,6.0,1.5,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,6.0,2.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,static,3,6.0,3.0,-8799.0,-4524.0,7507.0,-11782.0
MICROCHIP_TRIANGLE,mid,0,0.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,0.5,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,1.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,4.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,6.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,0,8.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,1,0.0,0.0,12214.0,4961.0,-938.0,8191.0
MICROCHIP_TRIANGLE,mid,1,0.5,0.0,12214.0,4961.0,-938.0,8191.0
MICROCHIP_TRIANGLE,mid,1,1.0,0.0,12214.0,4961.0,-938.0,8191.0
MICROCHIP_TRIANGLE,mid,1,2.0,0.0,11094.0,5886.0,-3159.0,8367.0
MICROCHIP_TRIANGLE,mid,1,4.0,0.0,-8343.0,1041.0,-9384.0,0.0
MICROCHIP_TRIANGLE,mid,1,6.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,1,8.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,2,0.0,0.0,11234.0,4660.0,-1278.0,7852.0
MICROCHIP_TRIANGLE,mid,2,0.5,0.0,11234.0,4660.0,-1278.0,7852.0
MICROCHIP_TRIANGLE,mid,2,1.0,0.0,9697.0,5586.0,-3822.0,7933.0
MICROCHIP_TRIANGLE,mid,2,2.0,0.0,6580.0,5586.0,-3497.0,4491.0
MICROCHIP_TRIANGLE,mid,2,4.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,2,6.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,2,8.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,3,0.0,0.0,10274.0,4367.0,-1608.0,7515.0
MICROCHIP_TRIANGLE,mid,3,0.5,0.0,10274.0,4367.0,-1608.0,7515.0
MICROCHIP_TRIANGLE,mid,3,1.0,0.0,6994.0,4367.0,-1608.0,4235.0
MICROCHIP_TRIANGLE,mid,3,2.0,0.0,-8675.0,865.0,-9540.0,0.0
MICROCHIP_TRIANGLE,mid,3,4.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,3,6.0,0.0,0.0,0.0,0.0,0.0
MICROCHIP_TRIANGLE,mid,3,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,0.25,14452.0,12480.0,8435.0,-6463.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,0.5,6800.0,9450.0,420.0,-3070.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,0.75,15474.0,12120.0,1846.0,1508.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,1.0,2240.0,4940.0,3240.0,-5940.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,1.5,-2960.0,0.0,0.0,-2960.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,2.0,-190.0,0.0,0.0,-190.0
OXYGEN_SHAKE_CHOCOLATE,static,0,0.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,0.25,14452.0,12480.0,8435.0,-6463.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,0.5,6800.0,9450.0,420.0,-3070.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,0.75,15474.0,12120.0,1846.0,1508.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,1.0,2240.0,4940.0,3240.0,-5940.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,1.5,-2960.0,0.0,0.0,-2960.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,2.0,-190.0,0.0,0.0,-190.0
OXYGEN_SHAKE_CHOCOLATE,static,0,2.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,0.25,14452.0,12480.0,8435.0,-6463.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,0.5,6800.0,9450.0,420.0,-3070.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,0.75,15474.0,12120.0,1846.0,1508.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,1.0,2240.0,4940.0,3240.0,-5940.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,1.5,-2960.0,0.0,0.0,-2960.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,2.0,-190.0,0.0,0.0,-190.0
OXYGEN_SHAKE_CHOCOLATE,static,0,6.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,0.25,16786.0,11719.0,11532.0,-6465.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,0.5,13149.0,11591.0,5463.0,-3905.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,0.75,14192.0,11899.0,5910.0,-3617.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,1.0,12828.0,10492.0,5910.0,-3574.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,1.5,12828.0,10492.0,5910.0,-3574.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,2.0,12828.0,10492.0,5910.0,-3574.0
OXYGEN_SHAKE_CHOCOLATE,static,1,0.0,3.0,12828.0,10492.0,5910.0,-3574.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,0.25,16499.0,11719.0,11532.0,-6752.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,0.5,12583.0,11591.0,5463.0,-4471.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,0.75,13577.0,11899.0,5910.0,-4232.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,1.0,12213.0,10492.0,5910.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,1.5,12213.0,10492.0,5910.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,2.0,12213.0,10492.0,5910.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,2.0,3.0,12213.0,10492.0,5910.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,0.25,16634.0,11719.0,11667.0,-6752.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,0.5,12879.0,11591.0,5759.0,-4471.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,0.75,13870.0,11899.0,6203.0,-4232.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,1.0,12506.0,10492.0,6203.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,1.5,12506.0,10492.0,6203.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,2.0,12506.0,10492.0,6203.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,1,6.0,3.0,12506.0,10492.0,6203.0,-4189.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,0.25,16712.0,11706.0,11479.0,-6473.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,0.5,13043.0,11564.0,5397.0,-3918.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,0.75,14042.0,11856.0,5836.0,-3650.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,1.0,12662.0,10436.0,5836.0,-3610.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,1.5,12662.0,10436.0,5836.0,-3610.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,2.0,12662.0,10436.0,5836.0,-3610.0
OXYGEN_SHAKE_CHOCOLATE,static,2,0.0,3.0,12662.0,10436.0,5836.0,-3610.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,0.25,16427.0,11706.0,11479.0,-6758.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,0.5,12479.0,11564.0,5397.0,-4482.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,0.75,13431.0,11856.0,5836.0,-4261.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,1.0,12051.0,10436.0,5836.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,1.5,12051.0,10436.0,5836.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,2.0,12051.0,10436.0,5836.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,2.0,3.0,12051.0,10436.0,5836.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,0.25,16245.0,11706.0,11297.0,-6758.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,0.5,12821.0,11564.0,5739.0,-4482.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,0.75,13769.0,11856.0,6174.0,-4261.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,1.0,12389.0,10436.0,6174.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,1.5,12389.0,10436.0,6174.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,2.0,12389.0,10436.0,6174.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,2,6.0,3.0,12389.0,10436.0,6174.0,-4221.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,0.25,16363.0,11693.0,11434.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,0.5,12375.0,11537.0,5331.0,-4493.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,0.75,13297.0,11825.0,5762.0,-4290.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,1.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,1.5,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,2.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,0.0,3.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,0.25,16363.0,11693.0,11434.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,0.5,12375.0,11537.0,5331.0,-4493.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,0.75,13297.0,11825.0,5762.0,-4290.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,1.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,1.5,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,2.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,2.0,3.0,11901.0,10392.0,5762.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,0.25,16184.0,11693.0,11255.0,-6764.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,0.5,12720.0,11537.0,5676.0,-4493.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,0.75,13637.0,11825.0,6102.0,-4290.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,1.0,12241.0,10392.0,6102.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,1.5,12241.0,10392.0,6102.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,2.0,12241.0,10392.0,6102.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,static,3,6.0,3.0,12241.0,10392.0,6102.0,-4253.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,0.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,0.5,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,1.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,4.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,0,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,0.0,0.0,23573.0,8866.0,9843.0,4864.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,0.5,0.0,23573.0,8866.0,9843.0,4864.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,1.0,0.0,23573.0,8866.0,9843.0,4864.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,2.0,0.0,23759.0,8866.0,10029.0,4864.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,4.0,0.0,24398.0,8964.0,10955.0,4479.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,6.0,0.0,1635.0,-2416.0,0.0,4051.0
OXYGEN_SHAKE_CHOCOLATE,mid,1,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,0.0,0.0,22063.0,8418.0,9252.0,4393.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,0.5,0.0,22063.0,8418.0,9252.0,4393.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,1.0,0.0,22253.0,8418.0,9442.0,4393.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,2.0,0.0,22943.0,8536.0,10390.0,4017.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,4.0,0.0,24551.0,8536.0,11894.0,4121.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,2,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,0.0,0.0,20625.0,8000.0,8691.0,3934.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,0.5,0.0,20625.0,8000.0,8691.0,3934.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,1.0,0.0,19775.0,8000.0,8566.0,3209.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,2.0,0.0,19965.0,8000.0,8756.0,3209.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,4.0,0.0,1249.0,-2424.0,0.0,3673.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,6.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_CHOCOLATE,mid,3,8.0,0.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,0.25,35080.0,920.0,21320.0,12840.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,0.75,43952.0,4896.0,25180.0,13876.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,1.0,35360.0,6920.0,14820.0,13620.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,1.5,25500.0,10920.0,9940.0,4640.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,2.0,25850.0,15910.0,9940.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,0.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,0.25,35080.0,920.0,21320.0,12840.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,0.75,43952.0,4896.0,25180.0,13876.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,1.0,35360.0,6920.0,14820.0,13620.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,1.5,25500.0,10920.0,9940.0,4640.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,2.0,25850.0,15910.0,9940.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,2.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,0.25,35080.0,920.0,21320.0,12840.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,0.5,46980.0,2920.0,19040.0,25020.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,0.75,43952.0,4896.0,25180.0,13876.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,1.0,35360.0,6920.0,14820.0,13620.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,1.5,25500.0,10920.0,9940.0,4640.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,2.0,25850.0,15910.0,9940.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,0,6.0,3.0,0.0,0.0,0.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,0.25,35840.0,734.0,21499.0,13607.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,0.75,44741.0,1300.0,20564.0,22877.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,1.0,42310.0,1300.0,20797.0,20213.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,1.5,42056.0,1300.0,20738.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,2.0,42582.0,1826.0,20738.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,0.0,3.0,43033.0,2617.0,20398.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,0.25,35840.0,734.0,21499.0,13607.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,0.5,47196.0,1289.0,23925.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,0.75,44741.0,1300.0,20564.0,22877.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,1.0,42310.0,1300.0,20797.0,20213.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,1.5,42056.0,1300.0,20738.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,2.0,42582.0,1826.0,20738.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,2.0,3.0,43033.0,2617.0,20398.0,20018.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,6.0,0.25,35404.0,734.0,21063.0,13607.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,6.0,0.5,47703.0,1289.0,24432.0,21982.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,6.0,0.75,45977.0,1300.0,21800.0,22877.0
OXYGEN_SHAKE_EVENING_BREATH,static,1,6.0,1.0,43280.0,1300.0,21767.0,20213.0
